siman,seif,responsa,text
234,55,"(סעיף נ""ה) ולאחר שתתגרש ואם נדרה שתאסר בקישוט אחר שתתגרש להסוברים דהקישוט הוי בינו לבינה עיין בר""ן פ' אף על פי (דף פ""ה) דלתירוצו הראשון א""י להפר כיון דלא חל עד אחר שתתגרש לא מקרי בינו לבינה ואינו דומה להאי דלעיל (סעיף ל""ד) דהתם מדין עינוי נפש הוא ולתירוצו השני (שם) יכול להפר אח""ז מצאתי בירושלמי (פי""א דנדרים ה""א) במה דאיתא שם דאף בינו לבינה מופר לעולם וקאמר עלה דא""כ מאי בינייהו דע""נ ובינו לבינה ומתרץ דאמרה קונם הנייתי עליך לכשאצא מרשותך והיינו דלא מיקרי בינו לבינה כיון דלא חל הנדר עד אחר הגירושין:","@22(ש""ע סעיף נ""ה) @44ולאחר@55 שתתגרש ואם נדרה שתאסר בקישוט אחר שתתגרש להסוברים דהקישוט הוי בינו לבינה עיין בר""ן פ' אף על פי (דף פ""ה) דלתירוצו הראשון א""י להפר כיון דלא חל עד אחר שתתגרש לא מקרי בינו לבינה ואינו דומה להאי דלעיל (סעיף ל""ד) דהתם מדין עינוי נפש הוא ולתירוצו השני (שם) יכול להפר אח""ז מצאתי בירושלמי (פי""ח דנדרים הלכה א') במה דאיתא שם דאף בינו לבינה מופר לעולם וקאמר עלה דא""כ מאי בינייהו דע""נ ובינו לבינה ומתרץ דאמרה קונם הנייתי עליך לכשאצא מרשותך והיינו דלא מיקרי בינו לבינה כיון דלא חל הנדר עד אחר הגירושין: "
234,57,"(סעיף נ""ז) אין הבעל מצטרף. ע' תשובת הריב""ש (סי' ת""ו):","@22(שם סעיף נ""ז) @44אין@55 הבעל מצטרף ע' תשובת הריב""ש (סי' ת""ו):) "
234,59,"(שם סעיף נ""ט) ברחיצה וקישוט של היום לפ""מ דכתב הר""ן דלמסקנא מיירי מתני' כפשטא קונם רחיצה עלי אם ארחץ א""כ לא מצינו דניוול חד יומא הוי ע""נ לרבנן:","@22(שם סעיף נ""ט) @44ברחיצה@55 וקישוט של היום לפ""מ דכתב הר""ן דלמסקנא מיירי מתני' כפשטא קונם רחיצה עלי אם ארחץ א""כ לא מצינו דניוול חד יומא הוי ע""נ לרבנן: "
234,59,"(שם) אלא ליום א' והרא""ש בפירושו כתב דחד יומא לא מקרי עינוי וא""י להפר רק בתנאי אכילת פירות או רחיצה עולמית באם ארחץ היום בזה יכול להפר ול""א לא תרחץ היום ולא תאסר דניוול דחד יומא קרי ניוול ומסתמא תעשה כן ותרחץ ותאסר ויהיה עינוי נפש ע""ש:","@22(שם) @44אלא@55 ליום א' והרא""ש בפירושו כתב דחד יומא לא מקרי עינוי וא""י להפר רק בתנאי אכילת פירות או רחיצה עולמית באם ארחץ היום בזה יכול להפר ול""א לא תרחץ היום ולא תאסר דניוול דחד יומא קרי ניוול ומסתמא תעשה כן ותרחץ ותאסר ויהיה עינוי נפש ע""ש: "
234,59,"(שם) וי""א דרחיצה וקישוט וכביסת כסותה הוי ע""נ כמבואר בסוגייא דר""י ס""ל דכביסה עדיף מרחיצה וקישוט ואף להפוסקים כרבנן דר""י מ""מ הא לא מצינו דפליגי רבנן בזה על ר""י ומה""ת לומר דפליגי בסברות הפוכות דלרבנן רחיצה וקישוט הוי ע""נ וכביסה לא ולר""י בהיפוך ואף למ""ש הר""ן ד""ה ורמי דר""י אדר""י דלרבנן לא מצי למיפרך דנהי דרחיצה הוי ע""נ כיבוס לא הוי ע""נ וזה צריכים לומר ג""כ דלמסקנא דלא ליקשי דרבנן אדרבנן מ""מ נ""ל עיקר כאידך תירוצא דהר""ן דלרבנן אף דהוי עינוי נפש מ""מ הוי אחרים קודמים דאין בזה דוחק כלל דהא חזינן דאמרינן שם דר""י מצריך קרא לזה מדכתיב ולכל חיתם ואפשר דהר""ן כתב ג""כ רק לרווחא דמלתא לתרץ ב' תירוצים אבל העיקר כאידך תירוצא וקי""ל דכביסה לכ""ע הוי ע""נ:","@22(שם) @44וי""א@55 דרחיצה וקישוט וכביסת כסותה הוי ע""נ כמבואר בסוגייא דר""י ס""ל דכביסה עדיף מרחיצה וקישוט דאף להפוסקים כרבנן דר""י מ""מ הא לא מצינו דפליגי רבנן בזה על ר""י ומה""ת לומר דפליגי בסברות הפוכות דלרבנן רחיצה וקישוט הוי ע""נ וכביסה לא ולר""י בהיפוך ואף למ""ש הר""ן ד""ה ורמי דר""י אדר""י דלרבנן לא מצי למיפרך דנהי דרחיצה הוי ע""נ כיבוס לא הוי ע""נ וזה צריכים לומר ג""כ דלמסקנא דלא ליקשי דרבנן אדרבנן מ""מ נ""ל עיקר כאידך תירוצא דהר""ן דלרבנן אף דהוי עינוי נפש מ""מ חיי אחרים קודמים דאין בזה דוחק כלל דהא חזינן דאמרינן שם דר""י מצריך קרא לזה מדכתיב ולכל חיתם ואפשר דהר""ן כתב ג""כ רק לרווחא דמלתא לתרץ ב' תירוצים אבל העיקר כאידך תירוצא וקי""ל דכביסה לכ""ע הוי ע""נ: "
234,59,"(שם בהג""ה) לא הוי דברים שבינו לבינה צ""ל לא הוי אלא דברים שבינו לבינה:","@22(שם בהג""ה) @44לא@55 הוי דברים שבינו לבינה צ""ל לא הוי אלא דברים שבינו לבינה: "
234,69,"(סעיף ס""ט) אע""פ שלא חל הנדר. עמש""ל (סעיף כ""א):","@22(סעיף ס""ט) @44אע""פ@55 שלא חל הנדר עמש""ל (סעיף כ""א): "
234,71,"(ט""ז ס""ק ס""ג) ולא ניחא לי בכך כל דברי הט""ז אלו כתב המהרי""ט (ח""א סי' נ""ה):","@22(ט""ז ס""ק ס""ג) @44ולא@55 ניחא לי בכך כל דברי הט""ז אלו כתב המהרי""ט (ח""א) סי' נ""ה): "
234,71,"(ש""ך ס""ק פ""ו) הוי ידי עושות עמך כו'. ע' ש""ך לעיל (סי' רט""ז סק""ח) ולק""מ ועתוי""ט (ריש נדרים) ובנתיבות המשפט (נכ""ז ח""ח דף ר""י):","(ש""ך ס""ק פ""ו) @44הוי@55 ידי עושות עמך כו' ע' ש""ך לעיל (סי' רט""ז סק""ח) ולק""מ ועתוי""ט (ריש נדרים) ובנתיבות המשפט (נכ""ז ח""ח דף ר""י):"
235,2,"(סעיף ב') אינו חל שהרי הוא כו' ואם הדירה כשהיא ארוסה חל הנדר לאסור אף אחר הנשואין ובלשון ליהנות לו דעת תוספת דאין בכלל זה לשון תשמיש ודעת הר""ן דאסורה גם בתשמיש והרא""ה מסתפק בדבר:","@88(סימן רל""ה סעיף ב') @44אינו@55 חל שהרי הוא כו' ואם הדירה כשהיא ארוסה חל הנדר לאסור אף אחר הנשואין ובלשון ליהנות לו דעת תוספת דאין בכלל זה לשון תשמיש ודעת הר""ן דאסורה גם בתשמיש והרא""ה מסתפק בדבר: "
235,2,"(ש""ך ס""ק ח') ודלא כהעט""ז תמיהני דבהר""ן והרא""ה מבואר להדיא כהעט""ז:","@22(ש""ך ס""ק ח') @44ודלא@55 כהעט""ז תמיהני דבהר""ן והרא""ה מבואר להדיא כהעט""ז: "
235,3,"(ש""ך ס""ק י""ג) לא שייך כ""א כשתלתה נדרה. ע' בהר""ן שכתב להדיא דגם בתלתה בהנאת מזונות לא אמרינן דתמתין ל' יום דאמרינן מסני סני לה הרי להדיא דאף בלא תלתה בתשמיש אמרינן מסני סני:","@22(ש""ך ס""ק י""ג) @44לא@55 שייך כ""א כשתלתה נדרה. ע' בהר""ן שכתב להדיא דגם בתלתה בהנאת מזונות לא אמרינן דתמתין ל' יום דאמרינן מסני סני לה הרי להדיא דאף בלא תלתה בתשמיש אמרינן מסני סני: "
235,5,"(סעיף ה') אסרה כלי שכניה עליה. בברייתא איתא שלא תשאיל נפה וכברה רחיים ותנור. ובתשו' הר""י מיגש (סי' כ""ח) כתב דדוקא נקט הני מילי משום דאורח עלמא הוא דלושלינהו נשים להדדי אבל בגדים ומצעות שלא רגילי נשים לושלינהו להדדי אין בזה הוצאת ש""ר בשכנותיה:","@22(בש""ע סעיף ה') @44אסרה@55 כלי שכניה עליה בברייתא איתא שלא תשאיל נפה וכברה רחים ותנור. ובתשו' הר""י מיגש (סי' כ""ח) כתב דדוקא נקט הני מילי משום דאורח עלמא הוא דלושלינהו נשים להדדי אבל בגדים ומצעות שלא רגילי נשים לושלינהו להדדי אין בזה הוצאת ש""ר בשכנותיה: "
236,2,"(ש""ך ס""ק ג') כיון שאינו מפורש ע' ת' חו""י (סימן י""א) בד""ה מ""ש מעכ""ת:","@88(סימן רל""ו ש""ך ס""ק ג') @44כיון@55 שאינו מפורש ע' ת' חו""י (סימן י""א) בד""ה מ""ש מעכ""ת: "
236,2,"(סעיף ב' בהג""ה) צריך לקיים שבועתו אם אפשר ע' בת' מהראנ""ח (ח""א סימן קט""ז בסופו):","@22(סעיף ב' בהג""ה) @44צריך@55 לקיים שבועתו אם אפשר ע' בת' מהראנ""ח (ח""א סימן קט""ז בסופו): "
236,3,"(ט""ז סק""ז) על חבירו אלא בקונם. וכ""כ תוספות בנדה (דף מ""ו) ד""ה כגון כו':","@22(בט""ז סק""ז) @44על@55 חבירו אלא בקונם וכ""כ תוספות כנדה (דף מ""ו) ד""ה כגון כו': "
236,6,"(סעיף ו') שנים שנשבעו הרב מ' חיים אלפנדרי זצ""ל בספרו אש דת על התורה כתב בפ' קרח דנראה דה""ה אם ישראל נשבע לעשות דבר עם העובד כוכבים כיון דהעובד כוכבים ליתא בשבועה פטור הישראל מאותה שבועה עכ""ל ולדינא צ""ע:","@22(סעיף ו') @44שנים@55 שנשבעו חרב מ' חיים אלפנדרי זצ""ל בספרו אש דת על התורה כתב בפ' קרח דנראה דה""ה אם ישראל נשבע לעשות דבר עם העובד כוכבים כיון דהעובד כוכבים ליתא בשבועה פטור הישראל מאותה שבועה עכ""ל ולדינא צ""ע: "
236,6,"(שם) והעביר המועד. ע' ת' מהר""ם פאדוה (סי' ס""ו) ובת' פני משה (ח""א סי' ע""ז):","@22(שם) @44והעביר@55 המועד ע' ת' מהר""ם פאדוה (סי' ס""ו) ובת' פני משה (ח""א סי' ע""ז): "
237,9,"(סעיף ט') כנדר רשעים שלא אוכל ככר זה מבואר דבאומר כנדבת כשרים שלא אוכל ככר זה לא מהני כיון דאין כשרים נשבעים והוא דינא דמתני' (דף ט' ע""א) ויש לעיין כמו דאמרינן לעיל (ססי' ר""ו) דבאומר כנדבת כשרים ככר זה עלי הוי נדר והיינו ע""כ דהוי כאמר ככר זה עלי כקרבן ומכנה הקרבן בשם נדבת כשרים א""כ ה""נ נפרש כנדבת כשרים שלא אוכל היינו כאומר כקרבן שלא אוכל ככר זה דהוי נדר בלשון שבועה דמהני מדין יד לדעת הרמב""ן הביאו הר""ן ריש נדרים (דף ב' ע""ב) אף דכקרבן לא אוכל לך לא מהני ע' ב""ח (סי' ר""ד) ובמ""ל ע""כ בלא אוכל בלא שי""ן דהוי דבוק וכאומר שלא אוכל קרבן אבל בשלא אוכל ע""כ דמהני וצ""ל דשאני ככר זה עלי דניכר שבא לדור ומוכח בדבריו אבל באומר כנדבת כשרים שלא אוכל יותר ניכרים הדברים שנשבע כיון דאומר בלשון (נדר) [שבועה] וא""כ אף אם בדעתו בתורת נדר הוי רק דברים שבלב כיון דבדבריו אין משמע כן ודומה לקרבן לא אוכל לך דלא מהני כדאיתא בדף ט""ז דהוי כנשבע בחיי הקרבן וסתמא אף בנתכוין שיהיה קרבן לפיכך לא אוכל אע""כ משום דלא משמע כן בדיבור וה""נ כן ולפ""ז יש לדון באומר כנדבת כשרים שאיני אוכל לך יותר משתמע דקרבן קאמר דשאיני הוא לשון נדר וע' בתוס' בנדרים בסוגיא דידות ע""ש ולדינא צ""ע:","@88(סי' רל""ז סעיף ט') @44כנדר@55 רשעים שלא אוכל ככר זה מבואר דבאומר כנדבת כשרים שלא אוכל ככר זה לא מהני כיון דאין כשרים נשבעים והוא דינא דמתני' (דף ט' ע""א) ויש לעיין כמו דאמרינן לעיל (ססי' ר""ו) דבאומר כנדבת כשרים ככר זה עלי הוי נדר והיינו ע""כ דהוי כאמר ככר זה עלי כקרבן ומכנה הקרבן בשם נדבת כשרים א""כ ה""נ נפרש כנדבת כשרים שלא אוכל היינו כאומר כקרבן שלא אוכל ככר זה דהוי נדר בלשון שבועה דמהני מדין יד לדעת הרמב""ן הביאו הר""ן ריש נדרים (דף ב' ע""ב) אף דכקרבן לא אוכל לך לא מהני ע' ב""ח (סי' ר""ד) ובמ""ל ע""כ בלא אוכל בלא שי""ן דהוי דבוק וכאומר שלא אוכל קרבן אבל בשלא אוכל ע""כ דמהני וצ""ל דשאני ככר זה עלי דניכר שבא לדור ומוכח בדבריו אבל באומר כנדבת כשרים שלא אוכל יותר ניכרים הדברים שנשבע כיון דאומר בלשון (נדר) [שבועה] וא""כ אף אם בדעתו בתורת נדר הוי רק דברים שבלב כיון דבדבריו אין משמע כן ודומה לקרבן לא אוכל לך דלא מהני כדאיתא בדף ט""ז דהוי כנשבע בחיי הקרבן וסתמא אף בנתכוין שיהיה קרבן לפיכך לא אוכל אע""כ משום דלא משמע כן בדיבור וה""נ כן ולפ""ז יש לדון באומר כנדבת כשרים שאיני אוכל לך יותר משתמע דקרבן קאמר דשאיני הוא לשון נדר וע' בתוס' בנדרים בסוגיא דידות ע""ש ולדינא צ""ע: "
