Index Title,Moed Katan
Moed Katan 12a:4,"Die Rabbanan lehrten: Man darf weder am Šabbath noch am Feste noch am Halbfeste [das Feld] pferchen; kommen die Tiere von selbst, so ist es erlaubt, jedoch darf man ihnen nicht behilflich sein, auch ihnen keinen Wächter zum Bewachen der Schafe zuteilen. Sind sie auf Wochen, Monate, Jahre oder ein ganzes Septennium gemietet, so darf man ihnen behilflich sein, und ihnen einen Wächter zuteilen, die Schafe zu hüten. Rabbi sagte: Am Šabbath nur für einen Dank, am Feste für Kost, und am Halbfeste auch für Belohnung. R. Joseph sagte: Die Halakha ist wie Rabbi."
Moed Katan 12a:5,"<sup>ii</sup><b>E</b><small>BENSO DARF ER, WENN ER SEINEN</small> W<small>EIN BEREITS IN DER</small> P<small>RESSGRUBE HAT UND VON EINEM</small> T<small>RAUERFALLE ODER EINEM</small> U<small>NFALLE BETROFFEN WIRD, ODER</small> [<small>SEINE</small> A<small>RBEITER</small>] <small>IHN ANFÜHREN, DEN</small> W<small>EIN VOLLENDS ABFÜLLEN UND DAS</small> F<small>ASS WIE GEWÖHNLICH VERSPUNDEN</small> – <small>SO</small> R. J<small>OSE;</small> R. J<small>EHUDA SAGT, ER DÜRFE IHN NUR MIT</small> B<small>RETTERN ZUDECKEN, DAMIT ER NICHT SAUER WERDE</small>."
Moed Katan 12a:6,"GEMARA. Und beides ist nötig. Würde er nur den ersten [Fall] gelehrt haben, so könnte man glauben, R. Jose vertrete seine Ansicht nur da, weil beim Öl der Schaden groß ist, beim Weine aber, bei dem der Schaden nur gering ist, pflichte er R. Jehuda bei. Und würde er nur den zweiten gelehrt haben, so könnte man glauben, R. Jehuda vertrete seine Ansicht nur hierbei, da aber pflichte er R. Jose bei. Daher ist beides nötig."
Moed Katan 12a:7,"R. Jiçḥaq b. Abba sagte: Wer lehrte, beim Leichtverderblichen am Halbfeste sei eine Veränderung erforderlich? Es ist nicht R. Jose. R. Joseph sagte: Die Halakha ist wie R. Jose."
Moed Katan 12a:8,"Man fragte R. Naḥman b. Jiçḥaq: Darf man am Halbfeste ein Faß Met verspunden? Dieser erwiderte: Der Vielwisser$fn14sagte, die Halakha sei wie R. Jose. – Allerdings sagte dies R. Jose vom Weine, sagte er es etwa auch vom Met!? – Beim Weine deshalb, weil der Schaden groß ist, und auch beim Met ist der Schaden [groß]. Abajje sagte nämlich: Mutter sagte mir: Lieber eines$fn15von sechs Seá und verspundet, als eines von acht Seá und nicht verspundet."
Moed Katan 12a:9,"R. Ḥama b. Gor ja sagte im Namen Rabhs: Die Vorschriften über das Halbfest gleichen den Vorschriften über die Samaritaner. – In welcher Hinsicht? R. Daniél b. R. Qaṭṭina erwiderte [im Namen Rabhs]: Dies besagt, daß sie ebenfalls steril$fn16sind, und daß von einem Falle auf einen anderen nichts zu übertragen ist. Šemuél sagte nämlich: Man darf wohl einen Krug verpichen, jedoch kein Faß. R. Dimi aus Nehardea͑ sagte: Man darf ein Faß verpichen, jedoch keinen Krug. Einer berücksichtigt den größeren Schaden und einer berücksichtigt die größere Mühe. Abajje sagte: Es ist uns überliefert, daß die Vorschriften über das"
Moed Katan 12b:1,"Halbfest den Vorschriften über den Šabbath gleichen: wegen mancher [Arbeiten] ist man frei$fn17, jedoch sind sie verboten, und manche sind von vornherein erlaubt. Für R. Hona mähte man [die Ernte] am Halbfeste. Rabba b. R. Hona wandte gegen R. Hona ein: Man darf am Halbfeste Mehl für den Bedarf des Festes mahlen, nicht für den Bedarf des Festes ist es verboten. Was am Halbfeste verderben würde, darf man am Halbfeste bereiten, was am Halbfeste nicht verderben würde, darf man nicht. Dies gilt nur von dem, was vom Boden getrennt ist, was aber am Boden haftet, ist verboten, selbst wenn es vollständig verdirbt. Hat jemand nichts zu essen$fn18, so darf er mähen, garben, dreschen, worfeln, sieben und mahlen, jedoch darf er nicht mit Rindern dreschen!? Dieser erwiderte: [Diese Lehre vertritt die Ansicht] eines Einzelnen$fn19, ich aber bin nicht dessen Ansicht. Es wird nämlich gelehrt: R. Šimo͑n b. Gamliél sagte im Namen R. Joses eine Regel: Bei dem, was vom Boden getrennt ist, ist [die Arbeit] erlaubt, auch wenn es nur etwas verderben würde, und bei dem, was am Boden haftet, ist es verboten, auch wenn es ganz verderben würde. – Nach R. Jose sollte man ja auch mit Rindern dreschen dürfen, denn R. Jiçḥaq b. Abba sagte, daß derjenige, welcher sagt, am Halbfeste sei bei Leichtverderblichem eine Veränderung erforderlich, nicht R. Jose sei!? – Auch so ist dies keine Veränderung, da man auch sonst nicht immer mit Rindern drischt$fn20."
Moed Katan 12b:2,"Die Rabbanan lehrten: Man darf am Halb feste für den Bedarf des Halbfestes mahlen, nicht für den Bedarf des Halbfestes ist es verboten; wenn man gemahlen hat und etwas zurückbleibt, so ist es erlaubt. Man darf am Halbfeste Holz für den Bedarf des Halbfestes abhauen, nicht für den Bedarf des Halbfestes ist es verboten; wenn man abgehauen hat und etwas zurückbleibt, so ist es erlaubt. Man darf am Halbfeste Met für den Bedarf des Halbfestes brauen, nicht für den Bedarf des Halbfestes ist es verboten; wenn man gebraut hat und etwas zurückbleibt, so ist es erlaubt, nur darf man dabei keine List anwenden. Ich will auf einen Widerspruch hinweisen: Man darf am Halbfeste Met für den Bedarf des Halbfestes brauen, nicht für den Bedarf des Halbfestes ist es verboten, ob Met aus Datteln oder Met aus Gerste; und selbst wenn man noch alten hat, darf man eine List anwenden und vom neuen trinken!? – Hierüber streiten Tannaím, denn es wird gelehrt: Man darf dabei keine List anwenden; R. Jose b. Jehuda sagt, man dürfe wohl eine List anwenden."
Moed Katan 12b:3,"Für Rabh mähte man [die Ernte] am Halbfeste, und als Šemuél dies hörte, war er ärgerlich. – Šemuél wäre demnach der Ansicht des Einzelnen$fn21!? – Nein, es war Weizenernte, bei der kein Schaden zu berücksichtigen war. – Wieso tat dies Rabh!? – Es fehlte ihm zum Essen. – Und Šemuél!? – Man hatte es ihm nicht berichtet. Oder aber, weil es bei einem bedeutenden Manne anders ist."
Moed Katan 12b:4,"R. Jehuda der Fürst ging [am Šabbath] mit einem Siegelringe$fn22aus und trank Wasser, das ein aramäischer Koch auf gewärmt hatte, und als R. Ami dies hörte, war er ärgerlich. R. Joseph sprach: Weshalb war er ärgerlich: wenn wegen des Siegelringes, so wird ja gelehrt, daß Armbänder, Nasenringe und Ringe allen anderen Geräten gleichen, die man im Hofe umhertragen darf, und wenn etwa, weil er Wasser getrunken hat, das ein aramäischer Koch auf gewärmt hatte, so sagte ja Šemuél b. Jiçḥaq im Namen Rabhs, bei allem, was auch roh gegessen wird, gelte nicht [das Verbot] des von Nichtjuden Gekochten!? – Anders ist es bei einem bedeutenden Manne."
Moed Katan 12b:5,"R. Ḥananél sagte im Namen Rabhs: Man darf am Halbfeste eine Palme fällen, auch wenn man nur der Späne bedarf. Abajje fluchte darüber. R. Aši hatte einen Wald in Šilan ja, und er ging da am Halbfeste hin, um ihn abzuholzen. Da sprach R. Šila aus Šilan ja zu R. Aši: Du stützest dich wohl auf R. Ḥananél, der im Namen Rabhs sagte, man dürfe am Halbfeste eine Palme fällen, auch wenn man nur der Späne bedarf, aber Abajje fluchte ja darüber!? Dieser erwiderte: Ich hörte nichts davon. Das heißt nämlich: ich halte nichts davon. Da entglitt ihm das Beil und wollte ihm den Schenkel durchspalten. Da unterließ er es und kam später."
Moed Katan 12b:6,"R. Jehuda erlaubte [am Halbfeste] Flachs abzureißen, Hopfen abzuschneiden und Sesam auszureißen. Abajje sprach zu R. Joseph: Allerdings kann man Flachs zum Zudecken$fn23und Hopfen zu Met gebrauchen, wozu aber kann man [am Halbfeste] Sesam gebrauchen!? – Er ist wegen der Körner zu gebrauchen, die sich darin befinden. R. Jannaj hatte einen Obstgarten, dessen [Ernte]zeit in das Halbfest fiel, und er pflückte dann [die Früchte]. Im folgenden Jahre schoben alle die Ernte ihrer Obstgärten auf das Halbfest$fn24auf. Da erklärte R. Jannaj seinen Obstgarten für dieses Jahr als Freigut."
Moed Katan 12b:7,"<sup>iii</sup> <b>M</b><small>AN DARF SEINE</small> F<small>RÜCHTE WEGEN DER</small> D<small>IEBE EINSAMMELN, EBENSO SEINEN</small> F<small>LACHS AUS DEM</small> B<small>EIZWASSER NEHMEN, DAMIT ER NICHT VERDERBE, NUR DARF MAN NICHT ABSICHTLICH DIE</small> A<small>RBEIT AUF DAS</small> H<small>ALBFEST AUFSCHIEBEN.</small> A<small>LL DIESE</small> D<small>INGE MUSS MAN, WENN MAN DIE</small> A<small>RBEIT ABSICHTLICH AUF DAS</small> H<small>ALBFEST VERSCHOBEN HAT, VERDERBEN LASSEN</small>$fn25."
Moed Katan 12b:8,"GEMARA. Es wird gelehrt: Nur muß man sie nach Hause heimlich bringen. R. Joseph hatte Balken und brachte sie am Tage nach Hause. Da sprach Abajje zu ihm: Es wird ja gelehrt, nur muß man sie nach Hause heimlich bringen!? Dieser erwiderte: Bei diesen erfolgt es am Tage heimlicher; da nachts mehr Leute und Fackeln erforderlich sind, so wird es dadurch bekannt."
Moed Katan 12b:9,"E<small>BENSO SEINEN</small> F<small>LACHS AUS DEM</small> B<small>EIZWASSER NEHMEN</small> &amp;<small>C</small>. R. Jirmeja fragte R. Zera: Wird die Maßregelung, wenn er die Arbeit absichtlich auf das Halbfest verschoben hat und gestorben ist, auf seine Kinder nach ihm ausgedehnt? Willst du entscheiden aus [der Lehre], daß, wenn jemand das Ohr [seines] Erstgeborenen$fn26abgestutzt hat [und gestorben ist],"
Moed Katan 13a:1,"sie seinen Sohn nach ihm gemaßregelt haben, so ist dies ja ein Verbot der Tora. Und entscheidest du aus [der Lehre], daß, wenn jemand seinen Sklaven an Nichtjuden verkauft hat und gestorben ist, sie seinen Sohn nach ihm gemaßregelt$fn27haben, so hat er ihn ja jeden Tag [der Ausübung] der Gebote$fn28entzogen. Wie ist es aber hierbei: haben die Rabbanan nur die Person gemaßregelt, und diese ist nicht mehr vorhanden, oder haben die Rabbanan die Maßregelung auf die Sache bezogen, und diese ist vorhanden? Dieser erwiderte: Ihr habt es gelernt: Ein Feld, das im Siebentjahre entdornt wurde, darf im Nachsiebentjahre bebaut werden; das gedüngt oder gepfercht wurde, darf im Nachsiebentjahre nicht bebaut werden. Hierzu sagte R. Jose b. Ḥanina, es sei uns überliefert, daß wenn jemand [sein Feld] gedüngt hat und gestorben ist, sein Sohn es bebauen dürfe. Da haben die Rabbanan also nur ihn selbst gemaßregelt, nicht aber haben die Rabbanan seinen Sohn gemaßregelt, ebenso haben die Rabbanan auch hierbei nur ihn selbst gemaßregelt, nicht aber haben die Rabbanan seinen Sohn gemaßregelt."
Moed Katan 13a:2,"Abajje sagte: Es ist uns überliefert, daß, wenn jemand reine Dinge [eines anderen levitisch] unrein gemacht hat und gestorben ist, sie seinen Sohn nach ihm nicht gemaßregelt haben$fn29. – Aus welchem Grunde? – Die unsichtbare Schädigung heißt nicht Schädigung$fn30, und die Rabbanan haben nur ihn selbst gemaßregelt, nicht aber haben die Rabbanan seinen Sohn gemaßregelt."
Moed Katan 13a:3,"<sup>iv,1</sup> <b>M</b><small>AN DARF</small> H<small>ÄUSER,</small> S<small>KLAVEN UND</small> V<small>IEH NUR FÜR DEN</small> B<small>EDARF DES</small> F<small>ESTES KAUFEN, ODER FÜR DEN</small> B<small>EDARF DES</small> V<small>ERKÄUFERS, WENN ER NICHTS ZU ESSEN HAT</small>."
Moed Katan 13a:4,"GEMARA. Raba fragte R. Naḥman: Wie verhält es sich mit dem Arbeitslohne, wenn [der Arbeiter] nichts zu essen hat? Dieser erwiderte: Wir haben es gelernt: Oder für den Bedarf des Verkäufers. Was schließen [die Worte] ‘wenn er nichts zu essen hat’ ein? Sie schließen$fn31 wohl den Arbeitslohn ein. Jener entgegnete: Nein, das ist nur eine Erklärung. Abajje wandte gegen ihn ein: Man darf am Halbfeste keine Schuldscheine schreiben; wenn er ihm aber nicht traut, oder wenn er nichts zu essen hat, so schreibe er. Was schließen [die Worte] ‘wenn er nichts zu essen hat’ ein? Sie schließen wohl den Arbeitslohn ein. Schließe hieraus. R. Šešeth wandte ein: Die Weisen sagen, drei Berufsstände dürfen am Vorabend des Pesaḥfestes bis Mittag Arbeit verrichten: Schneider, Barbiere und Wäscher. Schneider, denn ein Laie darf auch am Halbfeste auf gewöhnliche Weise nähen; Barbiere und Wäscher, denn Leute die aus überseeischen Ländern kommen, und der das Gefängnis verläßt, dürfen auch am Halbfeste sich das Haar scheren und waschen. Wenn du nun sagen wolltest, beim Arbeitslohne sei es, wenn er nichts zu essen hat, erlaubt, müßte es ja bei jedem Handwerke erlaubt sein, da es beim Arbeitslohne erlaubt ist, wenn er nichts zu essen hat!? R. Papa entgegnete: Demnach müßte auch das Bauen erlaubt sein, da man eine auf die Straße hinausragende Wand wegen der Gefahr auf gewöhnliche Weise niederreißen und wieder aufbauen darf!? Rabina entgegnete: Demnach müßte es auch dem Schreiber erlaubt sein, da man Trauscheine, Scheidebriefe und Quittungen schreiben darf!? Vielmehr sagte R. Aši, ist auf keinen Widerspruch zwischen dem Halbfeste und dem Vierzehnten$fn32hinzuweisen; am Halbfeste ist [die Arbeit] wegen der Mühe verboten, wo aber ein Schaden vorliegt, haben die Rabbanan es erlaubt; am Vierzehnten dagegen ist sie wegen der Vorbereitungen zum Feste verboten, somit haben die Rabbanan das erlaubt, was zum Festbedarf erfolgt, was aber nicht zum Festbedarf erfolgt, haben die Rabbanan nicht erlaubt."
Moed Katan 13a:5,"<sup>iv,2</sup> <b>M</b><small>AN DARF NICHTS AUS EINEM</small> H<small>AUSE IN EIN ANDERES RÄUMEN, WOHL ABER DARF MAN IN SEINEN</small> H<small>OF RÄUMEN.</small> M<small>AN DARF KEINE</small> G<small>ERÄTE VOM</small> H<small>ANDWERKER HOLEN; IST MAN UM SIE BESORGT, SO SCHAFFE MAN SIE IN EINEN ANDEREN</small> H<small>OF.</small>"
Moed Katan 13a:6,"GEMARA. Du sagtest ja im Anfangssatze, man dürfe überhaupt nicht räumen$fn33!? Abajje erwiderte: Der Schlußsatz spricht von einem Hause, das sich in [seinem eigenen] Hofe befindet."
Moed Katan 13a:7,"M<small>AN DARF KEINE</small> G<small>ERÄTE VOM</small> H<small>ANDWERKER HOLEN</small>. R. Papa sagte: Raba prüfte uns [durch folgende Frage]: Wir haben gelernt, man dürfe keine Geräte vom Handwerker holen, und dem widersprechend wird gelehrt, man dürfe Geräte vom und zum Handwerker bringen, obgleich man sie nicht zum Feste braucht!? Wir erwiderten ihm: Eines gilt vom Vierzehnten und eines gilt vom Halbfeste. Wenn du aber willst, sage ich: beide vom Halbfeste; eines, wenn man ihm traut, und eines, wenn man ihm nicht traut. Es wird auch gelehrt: Man darf Gefäße vom Handwerker"
Moed Katan 13b:1,"holen, zum Beispiel einen Topf vom Töpfer oder ein Glas vom Glaser, nicht aber Wolle vom Färber oder Gerätschaften vom Handwerker. Hat [der Handwerker] nichts zu essen, so bezahle man ihm seinen Lohn und lasse [das Gerät] bei ihm; traut man ihm nicht, so lasse man es in einem naheliegenden Hause; befürchtet man, es könne gestohlen werden, so bringe man es heimlich nach Hause. – Du hast also den Widerspruch hinsichtlich des Holens erklärt, wie ist es aber hinsichtlich des Hinbringens$fn34zu erklären, denn er lehrt, man dürfe nicht holen, und um so weniger hinbringen!? – Am richtigsten ist es vielmehr, wie wir zuerst erklärt haben."
Moed Katan 13b:2,"<b>M</b><small>AN DARF</small> T<small>ROCKENFEIGEN MIT</small> S<small>TROH BEDECKEN;</small> R. J<small>EHUDA SAGT, AUCH AUFSCHICHTEN</small>. <sup>v</sup> F<small>RUCHTHÄNDLER,</small> K<small>LEIDERHÄNDLER UND</small> G<small>ERÄTEHÄNDLER DÜRFEN FÜR DEN</small> F<small>ESTBEDARF HEIMLICH VERKAUFEN</small>. J<small>ÄGER</small>$fn35, G<small>RÄUPNER UND</small> B<small>OHNENGRÄUPNER DÜRFEN FÜR DEN</small> F<small>ESTBEDARF IHRE</small> A<small>RBEIT HEIMLICH VERRICHTEN;</small> R. J<small>OSE SAGTE:</small> S<small>IE HABEN SICH SELBER EINE</small> E<small>RSCHWERUNG AUFERLEGT</small>."
Moed Katan 13b:3,"GEMARA. Hierüber streiten R. Ḥija b. Abba und R. Asi, beide im Namen Ḥizqijas und R. Joḥanans; einer sagt, ‘bedecken’ heiße spärlich Zudecken und ‘aufschichten’ heiße dicht zudecken, und einer sagt, ‘bedecken’ heiße sowohl spärlich als auch dicht zudecken, und ‘aufschichten’ heiße eine Art Haufen machen. Ebenso wird gelehrt: Man schichte sie auf und mache eine Art Haufen – so R. Jehuda."
Moed Katan 13b:4,"F<small>RUCHTHÄNDLER,</small> K<small>LEIDERHÄNDLER UND</small> G<small>ERÄTEHÄNDLER DÜRFEN</small> &amp;<small>C. HEIMLICH VERKAUFEN</small>. Sie fragten: Haben sie sich selber eine Erschwerung auferlegt, überhaupt nicht zu arbeiten, oder aber, dies heimlich zu tun? – Komm und höre: Fruchthändler, Kleiderhändler und Gerätehändler dürfen für den Festbedarf heimlich verkaufen. R. Jose sagte: Die Händler in Tiberias haben sich selber eine Erschwerung auferlegt, überhaupt nichts zu verkaufen. Fänger von Wild, Geflügel und Fischen dürfen für den Festbedarf heimlich fangen. R. Jose sagte: Die Fänger in A͑kko haben sich selber eine Erschwerung auferlegt, überhaupt nichts zu fangen. Mahler von Spelt-, Weizen- und Gerstengraupen dürfen für den Festbedarf heimlich mahlen. R. Jose sagte: Die Mahler in Sepphoris haben sich selber eine Erschwerung auferlegt, überhaupt nichts zu mahlen."
Moed Katan 13b:5,"Abajje sagte: Ḥilqa [Speltgraupen] ist ein [Korn] in zwei Teile geteilt, Ṭargis [Weizengraupen] ist ein [Korn] in drei Teile geteilt, Ṭisani [Gerstengraupen] ist ein [Korn] in vier Teile geteilt. Als R. Dimi kam, erklärte er: [Ḥilqa sei] Spelt. Man wandte ein: Ḥilqa, Ṭargis und Ṭisani sind überall verunreinigungsfähig. Erklärlich ist es nach demjenigen, welcher sagt, eines in zwei, drei oder vier geteilt, daß sie überall verunreinigungsfähig sind, da sie dafür empfänglich gemacht worden$fn36sind, weshalb aber sind sie nach demjenigen, welcher sagt, [Ḥilqa sei] Spelt, überall verunreinigungsfähig, sie sind ja dafür nicht empfänglich gemacht worden!? Wenn sie geschält sind; legt man sie nicht in Wasser, so schälen sie sich nicht. – Weshalb heißen sie Ḥilqa? – Weil sie eine Glätte [Ḥilqa] erhalten. Man wandte ein: Wer sich das Getreide abgelobt hat, dem sind auch die trockenen ägyptischen Bohnen verboten, feuchte aber erlaubt; ferner sind ihm auch Reis, Ḥilqa, Ṭargis und Ṭisani erlaubt. Erklärlich ist dies nach demjenigen, welcher sagt, eines in zwei, drei oder vier geteilt, da sie nicht mehr zum Getreide gehören, nach demjenigen aber, welcher sagt, [Ḥilqa sei] Spelt, ist es ja richtiges Getreide!? – Dies ist ein Einwand."
