Index Title,Makkot
Makkot 9b:3,"GEMARA. Die Rabbanan lehrten :$fn59<i>Ohne es zu sehen</i>$fn60, ausgenommen ein Blinder – so R. Jehuda. R. Meír sagte: <i>Ohne es zu sehen</i>, dies schließt einen Blinden ein. – Was ist der Grund R. Jehudas? – Es heißt:$fn61<i>wenn einer mit seinem Nächsten in den Wald geht</i>, auch ein Blinder, darauf kommen [die Worte] <i>ohne es zu sehen</i> und schließen ihn aus. – Und R. Meír!? – <i>Ohne es zu sehen</i>, dies ist ausschließend, <i>ohne es zu merken</i>, wiederum ausschließend, und eine Ausschließung nach einer Ausschließung ist einschließend. – Und R. Jehuda!? – [Die Worte] <i>ohne es zu merken</i> schließen den Fall aus, wenn es absichtlich geschah."
Makkot 9b:4,"E<small>IN</small> F<small>EIND MUSS NICHT IN DIE</small> V<small>ERBANNUNG</small> &amp;<small>C</small>. Man hat ihn ja nicht gewarnt!? – Unsere Mišna vertritt die Ansicht des R. Jose b. Jehuda, denn es wird gelehrt: R. Jose b. Jehuda sagt, bei einem Gelehrten sei keine Warnung erforderlich, denn die Warnung ist nur deshalb nötig, um festzustellen, ob die Handlung bewußt oder unbewußt erfolgt ist."
Makkot 9b:5,"R. Š<small>IMO͑N SAGTE</small>: M<small>ANCHER</small> F<small>EIND MUSS IN DIE</small> V<small>ERBANNUNG</small> &amp;<small>C</small>. Es wird gelehrt: In welchen Fällen muß nach R. Šimo͑n der Feind in die Verbannung, und in welchen Fällen muß er nicht in die Verbannung? Riß [der Strick$fn62], so muß er in die Verbannung, glitt er [aus seiner Hand], so muß er nicht in die Verbannung$fn63. – Es wird ja aber gelehrt: R. Šimo͑n sagt, er$fn64werde nur dann verbannt, wenn ihm die Mauerkelle$fn65 aus der Hand entgleitet, somit besteht ja ein Widerspruch sowohl hinsichtlich des Reißens als auch hinsichtlich des Entgleitens!? – Hinsichtlich des Entgleitens$fn66besteht kein Widerspruch, denn eines gilt von einem Freunde und eines gilt von einem Feinde$fn67; hinsichtlich des Reißens$fn66 besteht ebenfalls kein Widerspruch, denn eines vertritt die Ansicht Rabbis$fn68und eines vertritt die Ansicht der Rabbanan."
Makkot 9b:6,"<b>W</b><small>OHIN KOMMEN SIE IN DIE</small> V<small>ERBANNUNG</small>? – I<small>N DIE</small> Z<small>UFLUCHTSSTÄDTE, DREI JENSEITS DES</small> J<small>ARDEN UND DREI IM</small> L<small>ANDE</small> K<small>ENAA͑N, DENN ES HEISST</small>:$fn69<i>drei Städte sollt ihr jenseits des Jarden hergehen und drei Städte sollt ihr im Lande Kenaa͑n hergeben &amp;c</i>. <sup>iv</sup> S<small>OLANGE DIE DREI IM</small> J<small>ISRAÉLLANDE NOCH NICHT GEWÄHLT WAREN, GEWÄHRTEN AUCH DIE DREI JENSEITS DES</small> J<small>ARDEN KEINE</small> Z<small>UFLUCHT, DENN ES HEISST</small>:$fn70<i>sechs Zufluchts-städte sollen es sein</i><small>, ALLE SECHS MUSSTEN GLEICHZEITIG EINE</small> Z<small>UFLUCHT GEWÄHREN KÖNNEN</small>. V<small>ON EINER NACH DER ANDEREN</small>$fn71<small>WAREN</small> S<small>TRASSEN ERRICHTET, DENN ES HEISST</small> :$fn72<i><small>S</small>etzeden Weg in stand und dreiteile es &amp;c</i>. <sup>v</sup> M<small>AN GIBT IHM</small>$fn73<small>ZWEI</small> S<small>CHRIFTGELEHRTE MIT, DAMIT SIE, WENN</small> [<small>DER</small> B<small>LUTRÄCHER</small>] <small>IHN UNTERWEGS TÖTEN WILL, AUF DIESEN EINREDEN</small>. R. M<small>EÍR SAGT, ER SELBER REDE AUF IHN EIN, DENN ES HEISST</small>:$fn74<i>dies ist das Wort des Totschlägers</i>. <sup>vi,1</sup> R. J<small>OSE B</small>. J<small>EHUDA SAGTE</small>: Z<small>UNÄCHST EILEN SOWOHL DER UNVORSÄTZLICHE ALS AUCH DER VORSÄTZLICHE</small> [T<small>OTSCHLÄGER</small>] <small>IN DIE</small> Z<small>UFLUCHTSSTADT, UND DARAUF LÄSST DAS</small> G<small>ERICHT IHN VON DORT HOLEN; WER ZUR</small> T<small>ODESSTRAFE DURCH DAS</small> G<small>ERICHT VERURTEILT WIRD, WIRD HINGERICHTET, WER NICHT ZUR</small> T<small>ODESSTRAFE VERURTEILT WIRD, WIRD ENTLASSEN, UND WER ZUR</small> V<small>ERBANNUNG VERURTEILT WIRD, WIRD ZURÜCK NACH SEINER</small> S<small>TÄTTE GEBRACHT</small>. D<small>ENN ES HEISST</small> :$fn75<i>und die Gemeinde soll ihn in seine Zufluchtsstadt zurückbringen &amp;c</i>."
Makkot 9b:7,"GEMARA. Die Rabbanan lehrten: Drei Städte schied Moše jenseits des Jarden aus, und diesen entsprechend schied Jehošua͑ solche im Lande Kenaa͑n aus; sie lagen einander gegenüber wie zwei Beete in einem Weinberg: Ḥebron$fn76in Judäa, gegenüber Beçer in der Wüste, Šekhem auf dem Ephrajim-Berge, gegenüber Ramoth in Gilea͑d, Qedeš auf dem Naphtali-Berge, gegenüber Golan in Bašan. <i>Du sollst dreiteilen;</i> sie mußten gleichmäßig verteilt sein: von der Süd[grenze] bis Ḥebron war [ebenso weit], wie von Ḥebron bis Šekhem, von Ḥebron bis Šekhem, wie von Šekhem bis Qedeš, und von Šekhem bis Qedeš, wie von Qedeš bis zur Nord[grenze]. – Jenseits des Jarden drei und im Jisraéllande"
Makkot 10a:1,"ebenfalls drei$fn77!? Abajje erwiderte: In Gilea͑d waren viele Mörder, denn es heißt :$fn78<i>Gilea͑d ist eine Stadt von Übeltätern, voll von Blutspuren</i>. – Was heißt: <i>voll von Blutspuren</i>? R. Elea͑zar erwiderte: Sie spürten, Menschen zu morden. – Weshalb waren an beiden Seiten$fn79große Entfernungen und in der Mitte kleine? Abajje erwiderte: In Šekhem waren ebenfalls viele Mörder, denn es heißt :$fn80<i>und gleich lauernden Räubern ist die Versammlung der Priester; am Wege morden sie bei Šekhem &amp;c</i>. – Was heißt: <i>Versammlung der Priester</i>? R. Elea͑zar erwiderte: Sie versammelten sich, Menschen zu morden, wie sich die Priester bei der Verteilung der Hebe um die Tennen versammeln. – Gab es denn keine anderen mehr, es heißt ja:$fn81<i>dazu sollt ihr noch zweiundvierzig Städte hinzufügen</i>!? Abajje erwiderte: Jene gewährten Zuflucht, einerlei ob [der Totschläger] dies gewußt hat oder nicht, diese aber gewährten Zuflucht nur dann, wenn er es gewußt hat, nicht aber, wenn er es nicht gewußt hat. – War Ḥebron denn eine Zufluchtsstadt, es heißt ja:$fn82<i>und sie verliehen Kaleb Ḥebron, wie Moše geboten hatte</i>!? Abbaje erwiderte: Die Vororte, denn es heißt :$fn83<i>die zur Stadt gehörenden Felder und Dörfer übergaben sie Kaleb, dem Sohne Jephunnes</i>. – War Qedeš denn eine Zufluchtsstadt, es heißt ja :$fn84<i>unddie festen Städte [waren]: Çiddim, Çer, Ḥammath, Raqqath, Kinnereth &amp;c. Qedeš, Edrei͑ und E͑n Ḥaçor</i>, und es wird gelehrt, daß [zu Zufluchtsstädten] weder kleine Städtchen noch Großstädte gewählt werden, sondern nur Mittelstädte!? R. Joseph erwiderte: Es gab zwei [Städte namens] Qedeš. R. Aši erklärte: Wie beispielsweise Seleukia$fn85und Burg Seleukia."
Makkot 10a:2,"Der Text. Zu solchen Städten werden weder kleine Städtchen noch Großstädte gewählt, sondern nur Mittelstädte. Ferner verlegt man sie nur an Stellen, wo Gewässer sind; sind da keine Gewässer, so werden da solche hineingezogen. Ferner nur da, wo Marktplätze vorhanden sind; auch nur da, wo große Volksmengen$fn86verkehren; werden die Volksmengen vermindert, so füge man welche hinzu; haben die Einwohner sich vermindert, so bringe man da Priester, Leviten und Jisraéliten hin. Man darf da weder Waffen noch Fanggeräte verkaufen – so R. Neḥemja; die Weisen erlauben dies. Sie stimmen jedoch überein, daß man da weder Fangnetze legen, noch Wurfschlingen auswerfen darf, damit der Bluträcher da nicht festen Fuß fasse. R. Jiçḥaq sagte: Welcher Schriftvers deutet hierauf ?$fn87<i>So flüchte er sich in eine dieser Städte und bleibe leben</i>; man sorge für ihn, daß er leben bleibe."
Makkot 10a:3,"Es wird gelehrt: Wenn ein Schüler in die Verbannung muß, so muß sein Lehrer mit ihm in die Verbannung, denn es heißt: <i>und bleibe leben</i>, man sorge für ihn, daß er leben bleibe. R. Zee͑ra sagte: Hieraus, daß man keinen ungeratenen$fn88Schüler [das Gesetz] lehre."
Makkot 10a:4,"R. Joḥanan sagte: Wenn ein Lehrer in die Verbannung muß, so muß seine Schule mit ihm in die Verbannung. – Dem ist ja aber nicht so, R. Joḥanan sagte ja: Woher, daß Worte der Tora eine Zuflucht gewähren? Es heißt :$fn89<i>Beçer in der Wüste &amp;c</i>. [und darauf :]$fn90<i>dies ist das Gesetz</i>$fn91!? – Das ist kein Einwand; dies, während er sich damit befaßt, jenes, während er sich nicht damit befaßt. Wenn du aber willst, sage ich: sie gewähren eine Zuflucht nur vor dem Todesengel. So saß einst R. Ḥisda im Lehrhause, und studierte, und der Bote [des Todes] vermochte nicht, sich ihm zu nähern, weil sein Mund vom Studium nicht abließ. Da setzte er sich auf die Zeder des Lehrhauses, und diese platzte, hielt jener an; alsdann bemächtigte er sich seiner."
Makkot 10a:5,"R. Tanḥum b. Ḥanilaj sagte: Weshalb war es Reúben beschieden, bei der Rettung$fn92zuerst genannt zu werden? Weil er mit der Rettung zuerst begonnen hatte, denn es heißt :$fn93<i>und als Reúben es hörte, rettete er ihn aus ihren Händen</i>."
Makkot 10a:6,"R. Šimlaj trug vor: Es heißt:$fn94<i>damals sonderte Moše drei Städte aus, jenseits des Jarden gegen Sonnenaufgang</i>. Der Heilige, gepriesen sei er, sprach zu Moše: Laß die Sonne für die [unvorsätzlichen] Totschläger scheinen. Manche sagen: Er sprach zu ihm: Du hast die Sonne für die Totschläger scheinen lassen."
Makkot 10a:7,"R. Simaj trug vor: Es heißt :$fn95<i>wer Geld lieht, wird des Geldes nicht satt, und wer die Menge lieht, hat den</i>$fn96<i>Ertrag. Wer Geld lieht, wird des Geldes nicht satt</i>, das ist unser Meister Moše, der, obgleich er wußte, daß die drei Zufluchtsstädte jenseits des Jarden nicht eher eine Zuflucht gewähren, als bis die drei im Lande Kenaa͑n gewählt sind, dennoch sagte: ich will ein sich mir bietendes Gebot ausüben. <i>Wer die Menge lieht, hat den Ertrag</i>; wem ziemt es, die Menge zu lehren? Dem der ganze Ertrag [der Gesetzeskunde] gehört. Das ist es, was R. Elea͑zar sagte: Es heißt:$fn97<i>wer kann die Machttaten des Herrn ausreden, all seinen Ruhm verkünden;</i> wem ziemt es, die Machttaten des Herrn auszureden? Dem, der all seinen Ruhm verkünden kann. Die Rabbanan, nach anderen Rabba b. Mari, erklärten: <i>Wer die Menge liebt, hat den Ertrag;</i> wer [den Lehrer der] Menge liebt, hat Ertrag. Da richteten die Weisen ihre Augen auf Raba, den Sohn Rabbas. R. Aši erklärte: Wer in der Menge zu lernen liebt, hat Ertrag. Das ist es, was R. Jose b. Ḥanina sagte: Es heißt: $fn98<i>ein Schwert über die einzelnen</i>$fn99, <i>sie werden töricht;</i> ein Schwert über den Hals der Feinde Jisraéls, die sich mit der Tora einzeln befassen; und nicht nur das, vielmehr werden sie auch töricht, denn hier heißt es: <i>sie werden töricht</i>, und dort heißt es:$fn100<i>daß wir uns betören ließen und gesündigt haben</i>. Wenn du aber willst, entnehme ich dies hieraus: $fn101<i>betört wurden die Fürsten von Çoa͑n</i>. Rabina erklärte: Wer in der Menge zu lehren liebt, hat Ertrag. Das ist es, was Rabbi sagte: Viel Tora habe ich von meinen Lehrern gelernt, mehr als von diesen lernte ich von meinen Kollegen, und am allermeisten von meinen Schülern."
Makkot 10a:8,"R. Jehošua͑ b. Levi sagte: Es heißt:$fn102<i>unsere Füße stehen an deinen Toren, Jerušalem;</i> wer veranlaßte, daß unsere Füße im Kampfe$fn103stehen? Die Tore Jerušalems, [an welchen] sie sich mit der Tora befaßten."
Makkot 10a:9,"Ferner sagte R. Jehošua͑ b. Levi: Es heißt:$fn104<i>Wallfahrtslied von David. Ich freute mich, als man zu mir sprach: Laßt uns ins Haus Gottes gehen</i>. David sprach vor dem Heiligen, gepriesen sei er: Herr der Welt, ich hörte, wie die Leute sagten: wann wird endlich dieser Alte sterben und sein Sohn Šelomo [an seine Stelle] kommen, damit er den Tempel baue und wir zur Wallfahrt ziehen können; da freute ich mich. Hierauf sprach der Heilige, gepriesen sei er, zu ihm:$fn105<i>Ein Tag in deinen Vorhöfen ist mir lieber als tausend;</i> lieber ist mir ein Tag, den du dasitzest und dich mit deor Tora befassest, als die tausend Brandopfer$fn106, die dein Sohn Šelomo mir dereinst auf dem Altar darbringen wird."
Makkot 10a:10,V<small>ON EINER NACH DER ANDEREN WAREN</small> S<small>TRASSEN ERRICHTET</small> &amp;<small>C</small>. Es wird gelehrt: R. Elie͑zer b. Ja͑qob sagte: Auf den Scheidewegen waren [Wegweiser
Makkot 10b:1,"mit der] Aufschrift ‘Zufluchtsstadt’, damit der Totschläger wisse, wohin er sich zu wenden habe. R. Kahana sagte: Welcher Schriftvers deutet hierauf?$fn107<i>Du sollst dir den Weg bereiten</i>, mache eine Zubereitung für den Weg."
Makkot 10b:2,"R. Ḥama b. Ḥanina begann seinen Vortrag über diesen Abschnitt$fn108 mit folgendem :$fn109<i>Gütig und redlich ist der Herr, darum weist er den Sündern den Weg;</i> wenn er ihn den Sündern weist, um wieviel mehr den Frommen. R. Šimo͑n b. Laqiš begann diesen Abschnitt mit folgendem:$fn110<i>Wenn er es aber nicht vorsätzlich getan, sondern Gott durch ihn so gefügt hat &amp;c</i>. [Ferner:]$fn111 <i>Wie der alte Spruch sagt: Von Frevlern kommt Frevel &amp;c</i>. Die Schrift spricht von zwei Personen, die Menschen getötet haben, einer unvorsätzlich und einer vorsätzlich, und bei beiden keine Zeugen zugegen waren. Der Heilige, gepriesen sei er, läßt sie in einer Herberge zusammentreffen; der vorsätzlich getötet hat, sitzt unter der Leiter, und der unvorsätzlich getötet hat, steigt von der Leiter, fällt auf jenen und erschlägt ihn. Der den Mord vorsätzlich begangen hat, wird nun getötet, und der den Mord unvorsätzlich begangen hat, muß in die Verbannung."
Makkot 10b:3,"Rabba b. R. Hona sagte im Namen R. Honas, und wie manche sagen, sagte es R. Hona im Namen R. Elea͑zars: Aus der Tora, den Propheten und den Hagiographen [ist zu entnehmen], daß man den Menschen auf den Weg leitet, auf dem er zu wandeln wünscht. Aus der Tora, denn es heißt :$fn112<i>du sollst nicht mit ihnen gehen</i>, und darauf heißt es:$fn113<i>mache dich auf und gehe mit ihnen</i>. Aus den Propheten, denn es heißt:$fn114<i>ich, der Herr, dein Gott, bin es, der dich unterweist, ersprießlich zu handeln, der dich auf den Weg leitet, auf dem du gehen willst</i>. Aus den Hagiographen, denn es heißt :$fn115<i>hat er es mit Spöttern zu tun, so spottet er, aber den Demütigen gibt er Gnade</i>."
Makkot 10b:4,"R. Hona sagte: Wenn der Totschläger sich in eine Zufluchtsstadt flüchtet, und der Bluträcher ihn [unterwegs] trifft und erschlägt, so ist er frei. Er ist also der Ansicht, [die Worte:]$fn116<i>und ihm gebührt keine Todesstrafe</i>, beziehen sich auf den Bluträcher. Man wandte ein: <i>Und ihm gebührt keine Todesstrafe</i>, die Schrift spricht vom Totschläger. Du sagst, vom Totschläger, vielleicht ist dem nicht so, sondern vom Bluträcher!? Wenn es heißt :$fn117<i>und er ihm nicht von gestern und vorgestern feindlich war</i>, so sage man, die Schrift spreche vom Totschläger!? – Er ist der Ansicht des Autors der folgenden Lehre: <i>Und ihm gebührt keine Todesstrafe</i>, die Schrift spricht vom Bluträcher. Du sagst, die Schrift spreche vom Bluträcher, vielleicht ist dem nicht so, sondern vom Totschläger!? Wenn es heißt: <i>Denn er war ihm von gestern und vorgestern nicht feindlich</i>, so ist ja schon vom Totschläger die Rede, daher beziehe man [die Worte:] <i>und ihm gebührt keine Todesstrafe</i>, auf den Bluträcher. – Wir haben gelernt: Man gibt ihm zwei Schriftgelehrte mit, damit sie, wenn [der Bluträcher] ihn unterwegs töten will, auf diesen einreden. Wahrscheinlich warnen sie ihn, daß er, wenn er ihn tötet, dem Tode verfalle!? – Nein, wie in der folgenden Lehre: <i>Sie sollen zu ihm reden</i>, für ihn geeignete Worte; sie sprechen nämlich zu ihm: Behandle ihn doch nicht wie einen gewöhnlichen Mörder; er hat es unvorsätzlich getan. R. Meír sagt, er selber rede auf ihn ein, denni es heißt: <i>dies ist das Wort des Totschlägers</i>. Sie entgegneten ihm: Er$fn118leistet viele Dienste."
Makkot 10b:5,"Der Meister sagte: Er hat es unvorsätzlich getan. Selbstverständlich, wenn vorsätzlich, wird er ja hingerichtet!? – Allerdings, hier aber ist der Autor der folgenden Lehre$fn119vertreten: R. Jose b. Jehuda sagte: Zunächst eilen sowohl der unvorsätzliche als auch der vorsätzliche [Totschläger] in die Zufluchtsstadt, und darauf läßt das Gericht ihn von dort holen; wer zur Todesstrafe verurteilt wird, wird hingerichtet, denn es heißt:$fn120<i>so sollen die Ältesten seiner Stadt ihn von dort holen lassen und an den Bluträcher ausliefern, daß er sterbe;</i> wer nicht verurteilt wird, wird entlassen, denn es heißt:$fn121<i>so soll die Gemeinde den Totschläger aus der Hand des Bluträchers retten;</i> und wer zur Verbannung verurteilt wird, wird zurück nach seiner Stätte gebracht, denn es heißt :$fn121<i>und die Gemeinde soll ihn in seine Zufluchtsstadt, wohin er geflohen, zurückbringen lassen</i>. Rabbi sagte: Die Verbannung erfolgt eigenwillig$fn122, denn [die Totschläger] glauben, sowohl der unvorsätzliche als auch der vorsätzliche [Totschläger] finde da Zuflucht, ohne zu wissen, daß nur der unvorsätzliche da Zuflucht findet, nicht aber der vorsätzliche."
Makkot 10b:6,"R. Elea͑zar sagte: Eine Stadt, die größtenteils aus Totschlägern besteht, gewährt keine Zuflucht, denn es heißt:$fn123<i>er soll seine Angelegenheit den Ältesten seiner Stadt vortragen</i>, nicht aber, wenn seine Angelegenheit ihren Angelegenheiten gleicht."
Makkot 10b:7,"Ferner sagte R. Elea͑zar: Eine Stadt, in der keine Ältesten sind, gewährt keine Zuflucht, denn da müssen Älteste sein, die in dieser nicht sind."
Makkot 10b:8,"Ferner wurde gelehrt: Über eine Stadt, in der keine Ältesten sind, [streiten] R. Ami und R. Asi; einer sagt, sie gewähre Zuflucht, und einer sagt, sie gewähre keine Zuflucht. Einer sagt, sie gewähre keine Zuflucht, weil da Älteste sein müssen, und keine da sind; einer, sie gewähre Zuflucht, denn dies$fn124ist nur ein [unverbindliches] Gebot. Über eine Stadt, in der keine Ältesten sind, [streiten] R. Ami und R. Asi; einer sagt, in dieser habe das Gesetz vom mißratenen und widerspenstigen Sohne$fn125 Geltung, und einer sagt, in dieser habe das Gesetz vom mißratenen und widerspenstigen Sohne keine Geltung. Einer sagt, in dieser habe das Gesetz vom mißratenen und widerspenstigen Sohne keine Geltung, weil bei diesem die Ältesten$fn126seiner Stadt erforderlich sind, und da keine sind; einer sagt, in dieser habe das Gesetz vom mißratenen und widerspenstigen Sohne wohl Geltung, denn dies ist nur ein [unverbindliches] Gebot. Über eine Stadt, in der keine Ältesten sind, [streiten] R. Ami und R. Asi; einer sagt, sie bringe das genickbrochene$fn127Kalb, und einer sagt, sie bringe nicht das genickbrochene Kalb. Einer sagt, sie bringe nicht das genickbrochene Kalb, weil bei diesem die Ältesten$fn128der Stadt erforderlich und da keine sind; einer sagt, sie bringe es wohl, denn dies ist nur ein [unverbindliches] Gebot."
Makkot 10b:9,R. Ḥama b. Ḥanina sagte: Weshalb ist der Abschnitt vom Totschläger in einer strengen Sprache gehalten? Es heißt nämlich:$fn129<i>und der Herr</i>
Makkot 11a:1,"<i> redete</i>$fn130<i>mit Jehošua͑ also: Rede zu den Kindern Jisraéls also: Bestimmt die Zufluchtsstädte, von denen ich euch gesagt habe &amp;c</i>. Weil dieser eine Vorschrift der Tora behandelt. – Demnach bezeichnet [der Ausdruck] ‘reden’ überall die strenge Sprache, wie es auch heißt :$fn131<i>der Herr des Landes redete mit uns eine strenge Sprache</i>, und dem widersprechend wird gelehrt:$fn132 <i>Unterredeten</i>, unter ‘unterredeten’ ist die milde [Sprache] zu verstehen, denn es heißt:$fn133<i>er drückte</i>$fn134<i>V ölker unter uns</i>!? – ‘Reden’$fn155ist was anderes und ‘unterreden’$fn135ist was anderes. Hierüber$fn136streiten R. Jehuda und die Rabbanan; einer erklärt, weil sie es verabsäumt hatten, und einer erklärt, weil es eine Vorschrift der Tora ist."
