masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem,prev found match,next found match,index
Kilayim,פני משה,4,3,19b,"@22מתני' @11ר' יהודה אומר אין זה אלא גדר הכרם. כלומר דר' יהודה ס""ל דמכיון דאין האיסור אלא מצד אחד לא בזה אמרו דנקרא מחול הכרם ושיצטרך להרחיק י""ב אמה שאין זה אלא גדר של הכרם ואם יש מקום פנוי בין הגדר להכרם מרחיק ד""א מן הכרם וזורע עד הגדר אלא איזהו מחול הכרם בין שני כרמים דבהא אמרו י""ב אמה שנותן כדי עבודה ד""א לזה וד' אמות לזה וד' אמות באמצע שיהא מקום חשוב ואין הלכה כר' יהודה:",ר' יהודה אומר אין זה אלא גדר,,,no ref,JTmock Kilayim 4:1:5,,610
Kilayim,פני משה,4,3,19b,"ואיזהו גדר. שאמרנו כאן דלת""ק צריך שיהא ההרחק י""ב אמה דד""א דלהדי גדרא פקורי מפקר להו כל שהוא גבוה עשרה טפחים וכן בגדר שיהא הפסק בין הכרם לזרעים דכל שהוא גבוה י""ט מותר ליטע כרם בצדו מכאן ולזרוע מצד אחר ובחריץ עד שיהא עמוק עשרה ורחב ארבעה דאז הוי הפסק בין כרם לזרעים:",ואיזהו גדר,,,no ref,,JTmock Kilayim 4:1:6,611
Kilayim,פני משה,4,4,20b,"מתני' אמר' כן. מהך מתני' ששנינו בעירובין שם שמעינן לה דאין צוה""פ מתיר ביותר מעשר דתנינן התם גבי שיירא שחנתה בבקעה מקיפין שלשה חבלים על היתדות זה למעלה מזה ובין חבל לחבירו פחות מג""ט והוי כלבוד וכן בין החבל התחתון לקרקע פחות מג""ט ושיעור חבלים ועוביין יתר על טפח שיהא בין הכל עשרה טפחים והוי מחיצה לטלטל בתוכה ואם את אומר שהצורת הפתח מתיר אף ביותר מעשר למה לי ג' חבלים הרי די בחבל אחד שיקשור אותו בקנים שמכאן ומכאן ויהא ניתרת כל אורך המחיצה בצוה""פ אלא לאו ש""מ דאין צוה""פ מתיר ביותר מעשר:",מתני' אמר' כן,,,no ref,JTmock Kilayim 4:2:3,JTmock Kilayim 4:2:4,639
Kilayim,פני משה,4,8,22b,"@22גמ' @11שמנה אמות שאמרו בין שתי השורות חוץ ממקום כרתין. כלומר חוץ ממקום הגפנים בעצמן והן נקראין כרתין כדלעיל בהל""ג ועל שם שכורתין אותן ומניחין העקרין שיתעבו ויתגדלו ביותר וקמ""ל דאין מקום הגפנים בחשבון ח' אמות:",שמנה אמות שאמרו בין שתי השורות חוץ,,,no ref,JTmock Kilayim 4:6:1,JTmock Kilayim 4:6:2,711
Kilayim,פני משה,4,8,22b,"א""ר אלעזר. דלא היא אלא דהחמירו בתוכו יותר מחוצה לו דמכיון שבין שתי שורות יש כאן איסור מכאן ומכאן הלכך בעינן שיהו הח' אמות חוץ ממקום הגפנים אבל בד""א שמרחיקין מן הכרם הן בחוצה לו ואין כאן איסור אלא מצד אחד של הגפנים לא החמירו בו ומקום הגפנים בחשבון של ד""א הן:","א""ר אלעזר",,,no ref,JTmock Kilayim 4:6:2,JTmock Kilayim 4:6:3,713
Kilayim,פני משה,4,8,23a,"א""ר אלעזר. על הא דר' זעירא קאי וכלומר דמפרש דאף לב""ש דמצינו דחוצה לו חמיר היינו לכתחלה שלא יביא זרע לשם אבל אם הביא בזה תוכו הוא חמיר דמד' אמות ועד שמנה אסור ומקדש הוא אף בדיעבד ומשמונה ועד ט""ז שהוא בין הכרם לגדר אסור הוא לכתחילה ואם הביא זרע אינו מקדש כ""א עד ד""א סמוך להגפנים:","א""ר אלעזר",,,no ref,JTmock Kilayim 4:6:3,JTmock Kilayim 4:6:4,716
Kilayim,פני משה,4,9,23a,בצלמון. שם מקום:,בצלמון,,,no ref,JTmock Kilayim 4:6:4,,724
Kilayim,פני משה,4,9,23a,היה הופך וכו'. מחמיר על עצמו היה והיה נזהר שלא יהו הגפנים נוטים על הזרע והיה מצרף שער והיינו ראשי הגפנים של שתי שתי שורות לצד אחד אלו כלפי אלו וזורע את הניר שמצד האחר ובשנה האחרת היה הופך את השער למקום הזרע כלומר למקום שהיה זרוע באשתקד וזורע את הבור מקום הפנוי של אשתקד ושכך היה דרכם מקום שזורעין בו תבואה שנה אחת מניחין אותו לשנה אחרת בורה בלא חרישה וזריעה:,היה הופך וכו',,,no ref,,,725
Kilayim,פני משה,4,9,23a,"אף הנוטע את כרמו על שמנה אמות. בין כל שורה ושורה מותר דקסברי מכיון שהשורות רחוקות ח' אמות זו מזו הו""ל כגפן יחידית ומניח ו' טפחים סמוך לשורה ושורה וזורע את המותר וכן הלכה כדקאמ' בגמ':",אף הנוטע את כרמו על שמנה אמות,,,no ref,,JTmock Kilayim 4:6:5,726
Kilayim,פני משה,5,2,25a,@22גמ' @11אמר להן ר' שמעון וכו'. כלומר שהשיב להם מנין לכם לומר שרואין את האמצעיות כאלו אינן נחשבין לכרם אלא לעצים בעלמא ואני אומר בהיפך אפשר שאלו הן שנטען בתחלה להיות הן עיקרן של הכרם דלא נטעי אינשי מתחלה שורה לעצים אצל שורה של כרם ומכיון דלא ידעינן וכולן רצופין הן אין שם כרם עליו:,אמר להן ר' שמעון וכו',,,no ref,JTmock Kilayim 5:2:1,JTmock Kilayim 5:2:2,778
Kilayim,פני משה,5,6,26b,"כשאחזור אלקטנו. ואם משהגיע לו עבר מעליו ואמר כשאחזור אלקטנו ה""ז נתעצל ושהה ואם שהה עד שהוסיף אחד ממאתים אסור ומפרש בגמרא כיצד הוא בודק לידע אם הוסיף במאתים לוקט אחד ומניח אחד כלומר לוקט אחד ממין הירק או ממין תבואה זה ומניח המחובר ומה שזה פוחת זה מוסיף כלומר לפי ערך הזמן שזה התלוש נתייבש יודעין אנו מה שהוסיף זה המחובר בזמן כיוצא בו כגון שזה התלוש נעשה יבש עד שלא תשאר בו ליחה במאה שעה א""כ יודעין אנו שהמחובר הוסיף בחצי שעה א' ממאתים ואם נשתהה זה בארץ חצי שעה משהגיע לו ולא לקטו ה""ז הוסיף במאתים שכשם שזה יבש מלחותו בכל חצי שעה חלק א' ממאתים כך הוא מוסיף בחצי שעה במחובר חלק א' ממאתים ואם שהה פחות מחצי שעה מותר:",כשאחזור אלקטנו,,,no ref,JTmock Kilayim 5:5:1,JTmock Kilayim 5:5:2,828
Kilayim,פני משה,5,8,27b,@22גמ' @11טעמא דר' אליעזר וכו' כדאמר בריש מכילתין:,טעמא דר' אליעזר וכו' כדאמר בריש מכילתין,,,no ref,JTmock Kilayim 5:7:1,JTmock Kilayim 5:7:3,863
Kilayim,פני משה,6,2,29b,"דלא כן. דאם לא כן אלא מדינא הוא דהוי כעריס גמור א""כ מה בין העומד בארץ ובוצר את הענבים ומה בין העומד במדרגה ואמאי אם צריך לעמוד במדרג' כשבוצרו אין אוסר העריס הזה אלא כנגדו אלא ודאי דמדינא לאו עריס גמור הוא שיהא אוסר ד""א בשדה הואיל והגפנים במדרגה הן עומדין והעריס יוצא חוץ להמדרגה כ""א כשעומד בארץ ובוצר את כולו חששו חכמים מפני מראית העין לפי שנראה כאלו הגפנים במקום העריס הן:",דלא כן,,,no ref,JTmock Kilayim 6:2:2,JTmock Kilayim 6:2:3,925
Kilayim,פני משה,6,5,30a,"@22מתני' @11המדלה את הגפן על מקצת אילן מאכל וכו'. כדמפרש טעמא בגמרא שאין אדם מבטטל אילן מאכל ע""ג גפנו כלומר לעשות את כולו אפיפירות לגפן:",המדלה את הגפן על מקצת אילן מאכל,,,no ref,JTmock Kilayim 6:3:2,,961
Kilayim,פני משה,6,5,30a,ואם הלך החדש. שנמשכו העלין והשריגין אחר שזרע וסככו על הזרע יחזירנו לצד האחר שלא יהיה על פני הזרע:,ואם הלך החדש,,,no ref,,,962
Kilayim,פני משה,6,5,30a,עזיז. שם מקום:,עזיז,,,no ref,,,963
Kilayim,פני משה,6,5,30a,"א""ל מותר. שאין אדם מבטל תאנתו לגבי גפנו:","א""ל מותר",,,no ref,,,964
Kilayim,פני משה,6,5,30a,לבית מגינייא. שם מקום:,לבית מגינייא,,,no ref,,,965
Kilayim,פני משה,6,5,30a,על מקצת הקורה. וסדן של שקמה היה ובו קורות הרבה שיוצאין ממנו שקמה הוא מין תאנה שגדל ביערים וחותכין מן האילן קורות לבנין:,על מקצת הקורה,,,no ref,,,966
Kilayim,פני משה,6,5,30a,"א""ל תחת הקורה זו. שמודלה הגפן עליה אסור להביא זרע ותחת שאר הקורות מותר שהן בפ""ע ואין אדם מבטל כל השקמה מפני גפנו לפי שהוא אילן מאכל:","א""ל תחת הקורה זו",,,no ref,,,967
Kilayim,פני משה,6,5,30a,"רמ""א הכל אילן סרק. לענין זה שאדם מבטל שאר האילנות מפני גפנו חוץ מן הזית ומן התאנה:","רמ""א הכל אילן סרק",,,no ref,,,968
Kilayim,פני משה,6,5,30a,"ר' יוסי אומר. דאף כל שאין כמוהו נוטעין שדות שלימות ממנו ה""ז אילן סרק לענין שבטל לגבי גפן והלכה כת""ק דדוקא אילן שאינו עושה פירות הוא דבטיל לגבי גפן:",ר' יוסי אומר,,,no ref,,JTmock Kilayim 6:3:3,969
Kilayim,פני משה,6,6,31a,@22מתני' @11עריס שהוא יוצא מן הכותל מתוך הקרן. כגון שיש כאן שני כתלים זה כנגד זה וסמיכין זה לזה והגפנים נטועין בהקרן זוית ביניהן והעריס שהוא מה שמודלה על הכותל יוצא עם הכותל שמכאן ומכאן מתוך הקרן:,עריס שהוא יוצא מן הכותל מתוך הקרן,,,no ref,JTmock Kilayim 6:4:5,,998
Kilayim,פני משה,6,6,31a,וכלה. והעריס הוא כלה שאין מן הקרן ולהלן עריס:,וכלה,,,no ref,,,999
Kilayim,פני משה,6,6,31a,"נותנין לו עבודתו. מעיקרי הגפנים כשיעור ההרחק וזורע במקום הכלה שאין שם ערים ואע""פ שהזרע הוא בין הכתלים וביניהן הוא העריס מותר לזרוע בין הכתלים הואיל והרחיק כשיעור:",נותנין לו עבודתו,,,no ref,,,1000
Kilayim,פני משה,6,6,31a,"ר' יוסי אומר אם אין שם ד""א. בין הכתלים לא יביא זרע ולטעמיה הוא דאזיל דס""ל ה""נ בגפן שהיא נטועה בגת ונקע לעל בפ""ה בהל""ד ובגמ' עביד צריכותא אליביה ואין הלכ' כר' יוסי:","ר' יוסי אומר אם אין שם ד""א",,,no ref,,JTmock Kilayim 6:4:6,1001
Kilayim,פני משה,6,7,31a,@22מתני' @11הקנים היוצאין מן העריס. שבולטין לחוץ ולא הניחם להיות העלין והשריגין מתפשטין עליהן אלא מפני שחס עליהן לפסקן כדי שלא ישחית האפיפירות:,הקנים היוצאין מן העריס,,,no ref,JTmock Kilayim 6:4:7,,1006
Kilayim,פני משה,6,7,31a,כנגדן מותר. מותר לזרוע תתתיהן כנגדן לפי שאינן נחשבין מן האפיפירות:,כנגדן מותר,,,no ref,,,1007
Kilayim,פני משה,6,7,31a,עשאן. אבל אם הניחם כדי שיהלך עליהם החדש מן השריגין והעלין שיוסיפו ויתגדלו אסור לזרוע תחתיהן דהרי הן מן האפיפירות:,עשאן,,,no ref,,,1008
Kilayim,פני משה,6,7,31a,הפרח היוצא מן העריס. מלשון הפרחה הגפן כלומר מה שבולט מן פרחי הגפן לחוץ מן העריס:,הפרח היוצא מן העריס,,,no ref,,,1009
Kilayim,פני משה,6,7,31a,"רואין אותו כאלו מטוטלת תלויה בו. מטולטלת הוא קו המשקולת שהבונים מורידין אותו על פני החומה לראות אם היא ישרה ומשערין כאן ג""כ כאלו המשקולת תלויה בו עד הארץ ואסור כנגדו לזרוע שם:",רואין אותו כאלו מטוטלת תלויה בו,,,no ref,,,1010
Kilayim,פני משה,6,7,31a,"וכן הדין בדלית. גפן יחידית המודלית ע""ג כלונסות ויוצא הפרח חוץ לששה טפחים אסור לזרוע כנגדו:",וכן הדין בדלית,,,no ref,,,1011
Kilayim,פני משה,6,7,31a,המותח זמורה מאילן לאילן תתתיה אסור. אבל בהצדדין מכאן ומכאן מותר לזרוע:,המותח זמורה מאילן לאילן תתתיה אסור,,,no ref,,,1012
Kilayim,פני משה,6,7,31a,ספקה בחבל או בגמי. שלא היתה הזמורה ארוכה שתגיע מאילן לאילן וקשר חבל או גמי בראשה כדי להאריך ויספיק לקשרו באילן:,ספקה בחבל או בגמי,,,no ref,,,1013
Kilayim,פני משה,6,7,31a,תחת הסיפוק. היוצא מן הזמורה מותר לזרוע אבל אם עשה הסיפוק כדי שיהלך עליו החדש מן השריגין והעלין הרי הוא כאפיפירות ואסור לזרוע תחתיו:,תחת הסיפוק,,,no ref,,JTmock Kilayim 6:4:8,1014
