Index Title,Jeremiah
Jeremiah 21:9,"Kto pozostanie w mieście tém zginie od miecza, albo od głodu, albo od moru; kto zaś wyjdzie i podda się Kasdejczykom, oblegającym was, zachowa życie, i pozyska sobie duszę swą jako zdobycz. "
Jeremiah 21:10,"Gdyż zwróciłem oblicze Moje na miasto to ku złemu, a nie ku dobremu, rzecze Wiekuisty; w moc króla Babelu wydaném będzie, aby spalił je ogniem. "
Jeremiah 21:11,"Domowi zaś króla Judy: - Słuchajcie słowa Wiekuistego, "
Jeremiah 21:12,"Wy z domu Dawida! Tak rzecze Wiekuisty: Rozsądzajcie codzień według prawa, a wybawiajcie krzywdzonego z ręki ciemięzcy, aby nie wybuchnęła jak ogień zapalczywość Moja, a płonęła, że nikt nie ugasi - dla niecności postępków ich! "
Jeremiah 21:13,"Oto Ja przeciw tobie, mieszkanko doliny, skalistej równiny, rzecze Wiekuisty, co mówicie: Któż znijdzie do nas, i ktoby wkroczył do przybytków naszych? "
Jeremiah 21:14,"I będę poszukiwał na was wedle owocu postępków waszych, rzecze Wiekuisty, i rozniecę ogień w lesie jej, aby pochłonął wszystko co ją otacza. "
Jeremiah 22:1,Tak rzekł Wiekuisty: Zstąpisz do domu króla Judy i wygłosisz tam słowo to: 
Jeremiah 22:2,"I powiesz: Słuchaj słowa Wiekuistego, królu Judy, który zasiadasz na stolicy Dawida, ty i słudzy twoi i lud twój, którzy chodzą przez bramy te! "
Jeremiah 22:3,"Tak rzecze Wiekuisty: Spełniajcie prawo i sprawiedliwość, i wybawiajcie krzywdzonego z ręki ciemiężcy! Cudzoziemca zaś, wdowy i sieroty nie uciskajcie, nie ograbiajcie, a krwi niewinnej nie przelewajcie na miejscu tém. "
Jeremiah 22:4,"Bo gdy postaracie się spełnić słowo to, tedy wchodzić będą do bram domu tego królowie, zastępujący Dawida na stolicy jego, jeżdżąc w powozach i na koniach - on i słudzy jego i lud jego. "
Jeremiah 22:5,"Gdybyście wszakże nie słuchali słów tych, tedy przysięgam na siebie, rzecze Wiekuisty, że w pustkowie się obróci dom ten. "
Jeremiah 22:6,"Albowiem tak wyrzekł Wiekuisty o domu króla Judy: Ty, któryś Gileadem Mi był, szczytem Libanu - zaprawdę, obrócę cię w pustynię, na podobieństwo miast niezamieszkałych. "
Jeremiah 22:7,"I powołam przeciw tobie burzycieli, każdego z narzędziami jego, i wytną wybór cedrów twoich, i rzucą je w ogień. "
Jeremiah 22:8,"Mnogie narody zaś będą przechodziły mimo miasta tego, i będą mówiły jeden do drugiego: Czemu uczynił tak Wiekuisty miastu temu wielkiemu? "
Jeremiah 22:9,"A wtedy odpowiedzą: Przeto, że opuścili przymierze Wiekuistego, Boga swego, a korzyli się bóztwom cudzym, i służyli im! "
Jeremiah 22:10,"Nie płaczcie za umarłym, a nie żałujcie go; płaczcie raczej za odchodzącym, gdyż nie powróci więcej ani zobaczy ziemi swej rodzinnej! "
Jeremiah 22:11,"Albowiem tak rzecze Wiekuisty o Szallumie, synu Jozjasza, króla Judy, który panować miał miasto Jozjasza ojca swego, a wydalił się z miejsca tego: Nie wróci on tu więcej. "
Jeremiah 22:12,"Lecz w miejscu do którego go uprowadzono, tam umrze, a ziemi tej nie zobaczy więcej! "
Jeremiah 22:13,"Biada temu, który buduje dom swój niesprawiedliwością a komnaty swoje bezprawiem, bliźnim swoim posługuje się darmo, a wysługi jego nie płaci mu! "
Jeremiah 22:14,"Który powiada wybuduję sobie dom przestronny, i komnaty obszerne, a wyłamuje sobie szeroko okna, a kryte to cedrem, a malowane minją! "
Jeremiah 22:15,"Czyż królować chcesz na to, abyś współzawodniczył cedrami? Twój ojciec, wszak i on jadł i pił; ale pełnił prawo i sprawiedliwość, a przeto dobrze mu się działo! "
Jeremiah 22:16,"Sądził sprawę biednych i nieszczęśliwych, a wtedy dobrze było. Alboż nie w tém poznanie moje, rzecze Wiekuisty? "
Jeremiah 22:17,"Ale oczy i serce twoje tylko na wyzysk twój, i ku krwi niewinnej, abyś ją wylewał, i ku krzywdzie i ciemięztwu, abyś je wywierał. "
Jeremiah 22:18,"Przeto rzecze tak Wiekuisty o Jehojakimie, synu Jozjasza, króla Judy: Nie będą go opłakiwali ""O, bracie mój!"" albo ""O, siostro moja!"" - nie będą go opłakiwali ""O, panie!"" albo ""O, majestacie!"" "
Jeremiah 22:19,"Pogrzebem osła pogrzebion będzie, gdyż wywloką go i wyrzucą precz poza bramy Jerozolimy! "
Jeremiah 22:20,"Wstąp na Liban i wołaj, a na Baszanie zawódź głosem twoim; wołaj też z Abarim, gdyż rozgromieni wszyscy zalotnicy twoi. "
Jeremiah 22:21,"Przemawiałem do ciebie w dobie pomyślności twojej, aleś rzekła: ""Nie posłucham!"" Takie postępowanie twoje od młodości twojej, żeś nie słuchała głosu Mojego. "
Jeremiah 22:22,"Wszystkich towarzyszy twoich zmiecie wicher, a zalotnicy twoi w niewolę pójdą; tak, wtedy się zawstydzisz i zapłoniesz dla wszelakiej niecności twojej! "
Jeremiah 22:23,"Ty, któraś osiadła na Libanie, która gnieździsz się śród cedrów, jakże godną pożałowania będziesz, gdy cię przypadną bóle, dreszcze jako rodzącą! "
Jeremiah 22:24,"Żyw Ja, rzecze Wiekuisty, choćby był Konjahu, syn Jehojakima, król Judy, sygnetem na prawicy Mojej, że i ztamtąd bym cię zerwał! "
Jeremiah 22:25,"I wydam cię w moc czyhających na życie twoje, i w moc tych, których się lękasz, i w moc Nebukadrecara, króla Babelu, i w moc Kasdejczyków. "
Jeremiah 22:26,"I rzucę ciebie i matkę twoją, która cię urodziła na ziemię cudzą, w którejście się nie rodzili, i tam pomrzecie. "
Jeremiah 22:27,"Ale do ziemi, do której rwie się dusza ich, aby wrócili do niej - tam nie wrócą. "
Jeremiah 22:28,"Czyżby statkiem nikczemnym, rozbicia godnym był człowiek ten Konjahu, albo naczyniem bezużyteczném? Czemu rzucony on i ród jego, i ciśnięty na ziemię, której nie znali? "
Jeremiah 22:29,"Ziemio, ziemio, ziemio! posłuchaj słowa Wiekuistego! "
Jeremiah 22:30,"Tak rzecze Wiekuisty: Zapiszcie tego człowieka jako bezdzietnego, jako męża, któremu się już nie powiedzie za dni jego; gdyż nie powiedzie się z rodu jego żadnemu, aby zasiadał na stolicy Dawida, a panował jeszcze nad Judą! "
Jeremiah 23:1,Biada pasterzom gubiącym i rozpraszającym trzodę pastwiska Mego! rzecze Wiekuisty. 
Jeremiah 23:2,"Przeto rzecze tak Wiekuisty, Bóg Israela o pasterzach, którzy pasterzą ludowi Mojemu: Wyście rozproszyli owce Moje i rozpędziliście je, i nie odszukaliście ich - oto będę poszukiwał na was niecności postępków waszych, rzecze Wiekuisty. "
Jeremiah 23:3,"A zgromadzę Ja szczątek owiec Moich ze wszystkich krain do których rozpędziłem je, i sprowadzę je do hurt ich, i rozpłodzą się i rozmnożą. "
Jeremiah 23:4,"I ustanowię nad nimi pasterzy, którzy pasterzyć im będą, i nie będą się lękały więcej, ani trwożyły, ani ginęły, rzecze Wiekuisty. "
Jeremiah 23:5,"Oto dni nadejdą, rzecze Wiekuisty, a wywiodę Dawidowi szczep sprawiedliwy, i będzie panował jako król, a mądrze postępował; i będzie wykonywał prawo i sprawiedliwość na ziemi. "
Jeremiah 23:6,"Za dni jego wspomożony będzie Juda, a Israel zamieszka bezpiecznie; a oto imię jego, którym mianować go będą: Wiekuisty sprawiedliwością naszą! "
Jeremiah 23:7,"Zaprawdę, oto dni nadejdą, rzecze Wiekuisty, gdy nie powiedzą więcej: Żyw Wiekuisty, który wywiódł synów Israela z ziemi Micraim! "
Jeremiah 23:8,"Lecz: Żyw Wiekuisty, który wywiódł, i który sprowadził ród domu Israela z kraju Północy, i ze wszystkich krain do których wygnałem ich, aby osiedli na ziemi swojej! "
Jeremiah 23:9,"O prorokach. Skruszone serce moje we mnie, dygocą wszystkie członki moje; jestem jako człowiek pijany, jako mąż przesycony winem - wobec Wiekuistego i słów Jego świętych. "
Jeremiah 23:10,"Bo lubieżników pełna ziemia; bo dla przekleństwa osowiała ziemia, więdną rozłogi puszczy: a jest ich popęd ku złemu, a ich mocą bezprawie. "
Jeremiah 23:11,"Bo zarówno prorok jak kapłan każą się; nawet w domu Moim napotkałem niecności ich, rzecze Wiekuisty. "
Jeremiah 23:12,"Przeto będzie im droga ich jako ślizgawice w ciemności, na których poślizną się i upadną; bo przywiodę klęskę na nich, rok nawiedzenia ich, rzecze Wiekuisty. "
Jeremiah 23:13,"I u proroków Szomronu widziałem obmierzłość; prorokowali przez Baala i zwodzili lud Mój, Israela. "
Jeremiah 23:14,"Ale u proroków Jerozolimy widziałem zgrozę: sprośni oni, i postępują w kłamstwie, i utwierdzają ręce złoczyńców, aby się żaden nie nawrócił od niecności swojej; stali Mi się wszyscy jako Sedom, a mieszkańcy jej jako Amorah. "
Jeremiah 23:15,"Przeto rzecze tak Wiekuisty zastępów o prorokach: Oto nakarmię ich piołunem, a napoję ich wodą zatrutą, albowiem od proroków Jerozolimy wyszło skażenie na cały ten kraj! "
Jeremiah 23:16,"Tak rzecze Wiekuisty zastępów: Nie słuchajcie słów tych proroków, prorokujących wam - mamią oni was; widzenia serca swego głoszą, nie z ust Wiekuistego. "
Jeremiah 23:17,Zapewniają ustawicznie bluźnierców Moich: Wiekuisty rzekł: pokój będzie wam! a choćby postępowali wszyscy w pożądliwości serca swego powiadają jednak: Nie przyjdzie na was niedola! 
Jeremiah 23:18,"Ale któryż stanął w radzie Wiekuistego, a widział i słyszał słowo Jego? Któż baczył na słowo Jego i usłyszał je? "
Jeremiah 23:19,"Oto zawierucha od Wiekuistego z zapalczywością się zrywa, a burza się już kłębi; na głowę niegodziwych się stoczy. "
Jeremiah 23:20,Nie uśmierzy się gniew Wiekuistego aż spełni i urzeczywistni zamysły serca Swego. W następstwie czasów wyrozumiecie to dokładnie! 
Jeremiah 23:21,"Nie posyłałem proroków tych, a jednak biegali; nie przemawiałem do nich, a jednak prorokowali! "
Jeremiah 23:22,"Gdyby stanęli w radzie Mojej, ogłosiliby Moje słowa ludowi Mojemu, a nawróciliby ich z drogi ich złej, i od niecności postępków ich! "
Jeremiah 23:23,"Czyżem Bogiem tylko zblizka, rzecze Wiekuisty, a nie Bogiem i zdaleka? "
Jeremiah 23:24,"Czyż zdoła się kto ukryć w skrytościach, abym Ja go nie widział? rzecze Wiekuisty; alboż nie wypełniam Ja niebo i ziemię? rzecze Wiekuisty. "
Jeremiah 23:25,"Słyszę co mówią owi prorocy, prorokujący w imieniu Mojém kłamliwie, gdy powiadają: Śniło mi się, śniło mi się! "
Jeremiah 23:26,"Dopókiż tego będzie? Alboż jest coś w sercu tych proroków, prorokujących kłamstwo, tych proroków obłudy serca swego? "
Jeremiah 23:27,"Którzy rozważają jakby zatrzeć w pamięci ludu Mojego imię Moje snami swojemi, które opowiadają sobie wzajemnie - tak jak zapomnieli ojcowie ich imię Moje dla Baala. "
Jeremiah 23:28,"Prorok który rozporządza snem, niechaj opowié sen; ale który ma słowo Moje, niechaj opowié słowo Moje w prawdzie! Cóż wspólnego ma plewa z ziarnem? rzecze Wiekuisty? "
Jeremiah 23:29,"Alboż nie jest raczej słowo Moje jako ogień, rzecze Wiekuisty, i jako młot kruszący skałę? "
Jeremiah 23:30,"I tak oto powstanę przeciw tym prorokom, rzecze Wiekuisty, którzy kradną słowa Moje jeden od drugiego! "
Jeremiah 23:31,"Oto powstanę przeciw tym prorokom, którzy biorą własny swój język i prawią: On rzekł! "
Jeremiah 23:32,"Oto powstanę przeciw prorokującym sny kłamliwe, rzecze Wiekuisty, i opowiadają je, i zwodzą lud Mój kłamstwy swemi i chełpliwością swoją, chociażem Ja ich nie posłał ani rozkazał im - pomódz zaś nie pomagają ludowi temu, rzecze Wiekuisty. "
Jeremiah 23:33,"A gdyby cię się zapytał lud ten, albo który prorok albo kapłan, mówiąc: Cóż to za ""brzemię"" Wiekuistego? Wtedy odpowiesz im co za brzemię to jest: Chcę was rzucić, rzecze Wiekuisty! "
Jeremiah 23:34,"A tak prorok jak kapłan lub który z ludu, ktokolwiekby powtórzył: ""brzemię Wiekuistego"", poszukiwać tego będę na człowieku tym, i na domu jego. "
Jeremiah 23:35,"Ale tak mówić wam, każdy do bliźniego swego i każdy do brata swego: Cóż odpowiedział Wiekuisty? albo: Cóż wyrzekł Wiekuisty? "
Jeremiah 23:36,"Wszakże o ""brzemieniu Wiekuistego"" nie wspominajcie więcej, gdyż ""brzemię"" dochodzi jedynie męża słowa Jego, wy jednak przekręcacie słowa Boga żywego, Wiekuistego zastępów, Boga naszego! "
Jeremiah 23:37,Tak tedy mówić ci do proroka: Cóż odpowiedział Wiekuisty? albo: Cóż wyrzekł Wiekuisty? 
Jeremiah 23:38,"Ale jeżeli ""brzemię Wiekuistego"" powtarzać będziecie, tedy rzecze tak Wiekuisty: ponieważ powtarzacie słowo to ""brzemię Wiekuistego"", chociaż posyłałem do was mówiąc: Nie powtarzajcie: ""brzemię Wiekuistego"", "
Jeremiah 23:39,"Dla tego oto oderwę was ostatecznie i porzucę was i miasto to, które oddałem wam i ojcom waszym, z przed oblicza Mojego. "
Jeremiah 23:40,"I złożę na was srom wieczny i hańbę wieczną, która nigdy zapomnianą nie będzie. "
Jeremiah 24:1,"Ukazał mi Wiekuisty, a oto dwa kosze fig ustawione przed przybytkiem Wiekuistego, gdy był w niewolę uprowadził Nebukadrecar król babiloński Jechonję syna Jehojakima, króla Judy, i książęta Judy i płatnerzy i majstrów fortecznych z Jerozolimy, a zawiódł ich do Babelu. "
Jeremiah 24:2,"Kosz jeden - figi dobre bardzo, jako bywają figi wczesne, a kosz drugi - figi liche bardzo, których się nie jada dla lichoty. "
Jeremiah 24:3,"I rzekł Wiekuisty do mnie: Co widzisz Jeremjaszu? I odpowiedziałem: figi; figi dobre są dobre bardzo, a liche są liche bardzo, których się nie jada dla lichoty. "
Jeremiah 24:4,"Tedy doszło mnie słowo Wiekuistego, jak następuje. "
Jeremiah 24:5,"Tak rzecze Wiekuisty, Bóg Israela: Jako te figi dobre tak wyróżnię wygnańców Judy, których wysłałem z miejsca tego do ziemi Kasdejczyków, ku dobremu. "
Jeremiah 24:6,"I zwrócę oko Moje na nich ku dobremu, i przywiodę ich napowrót do ziemi tej, i odbuduję ich a nie zburzę, i zasadzę ich a nie wyplenię. "
Jeremiah 24:7,"I dam im serce, aby poznali Mnie, żem Ja Wiekuisty! I będą Mi narodem, a ja będę im Bogiem, jeżeli zwrócą się ku Mnie całem sercem swojém. "
Jeremiah 24:8,"Ale jako te figi liche, których się nie jada dla lichoty, rzecze Wiekuisty, tak uczynię Cydkjasza, króla Judy, i książęta jego, i szczątki Jerozolimy, które pozostały w ziemi tej, i tych, którzy osiedli w ziemi Micraim. "
Jeremiah 24:9,"I podam ich na postrach, na utrapienie wszystkim królestwom ziemi, na sromotę i na przypowieść, na pośmiewisko i na przekleństwo po wszystkich miejscach, do których ich zapędzę. "
Jeremiah 24:10,"I poszlę na nich miecz, głód i mór, póki nie wyginą z ziemi, którą oddałem im, i ojcom ich. "
Jeremiah 25:1,"Słowo, które doszło Jeremjasza o całym ludzie Judy, roku czwartego Jehojakima, syna Jozjasza, króla Judy, czyli roku pierwszego Nebukadrecara króla babilońskiego. "
Jeremiah 25:2,"Które wystosował Jeremjasz, prorok, do całego ludu Judy i do wszystkich mieszkańców Jerozolimy, jak następuje. "
Jeremiah 25:3,"Od trzynastego roku Jozjasza, syna Amona, króla Judy, aż po dzień dzisiejszy - oto dwadzieścia i trzy lata - dochodziło mnie słowo Wiekuistego, a przemawiałem do was, niestrudzenie przemawiając, aleście nie słuchali. "
Jeremiah 25:4,"Posyłał też Wiekuisty do was wszystkie sługi Swoje - proroków - niestrudzenie wysyłając, aleście nie słuchali; aniście nakłonili ucha swego, aby słyszeć. "
Jeremiah 25:5,"Wołając: Nawróćcie się też każdy od drogi swej niecnej i od niecności postępków waszych, a pozostaniecie na ziemi, którą oddał Wiekuisty wam i ojcom waszym od wieków do wieków! "
Jeremiah 25:6,"A nie postępujcie za bóztwami cudzemi, abyście im służyli i korzyli się im, a nie jątrzcie Mnie dziełem rąk waszych, abym wam źle uczynił! "
Jeremiah 25:7,"Aleście nie usłuchali Mnie, rzecze Wiekuisty, aby Mnie jątrzyć dziełem rąk waszych, na nieszczęście wasze. "
Jeremiah 25:8,"Przeto rzecze tak Wiekuisty zastępów: Ponieważ nie usłuchaliście słów Moich, "
Jeremiah 25:9,"Oto posyłam i sprowadzam wszystkie plemiona Północy, rzecze Wiekuisty, i do Nebukadrecara, króla Babelu, sługi Mojego, i przywiodę je na ziemię tę, i na mieszkańców jej, i na wszystkie narody te dokoła, i wyplenię je, i uczynię je zgrozą i pośmiewiskiem i rumowiskiem wieczném. "
Jeremiah 25:10,"I wydalę z niej głos radości i głos wesela, głos oblubieńca i głos oblubienicy, klekot żaren i światło kaganka. "
Jeremiah 25:11,"I będzie cała ziemia ta rumowiskiem, pustkowiem, a służyć będą narody te królowi Babelu siedmdziesiąt lat. "
Jeremiah 25:12,"I stanie się po upływie siedmdziesięciu lat, poszukiwać będę na królu babilońskim i na narodzie owym winy ich, i na ziemi Kasdejczyków, że obrócę ją w pustkowia wieczne. "
Jeremiah 25:13,"I spełnię nad ziemią tą wszystkie słowa Moje, które wyrzekłem o niej - wszystko co napisano w księdze tej, w której prorokował Jeremjasz o wszystkich narodach: "
Jeremiah 25:14,"Bo i same ujarzmione będą przez narody potężne i królów wielkich, a odpłacę im wedle zasługi ich i wedle dzieła rąk ich. "
