Index Title,Exodus
Exodus 18:4,"A imię drugiego: Eliezer, gdyż: - ""Bóg ojca mojego był pomocą moją, i ocalił mnie od miecza Faraona."" "
Exodus 18:5,"I przybył Ithro, teść Mojżesza, i synowie jego i żona jego do Mojżesza na pustynię, gdzie obozował przy górze Bożej. "
Exodus 18:6,"I dał znać Mojżeszowi: Ja, teść twój - Ithro, przybywam do ciebie, a żona twoja, i dwaj synowie jej z nią."" "
Exodus 18:7,"I wyszedł Mojżesz na spotkanie teścia swojego, i pokłonił się i ucałował go, i wywiadywali się jeden o powodzenie drugiego, i weszli do namiotu. "
Exodus 18:8,"I opowiadał Mojżesz teściowi swojemu wszystko, co uczynił Wiekuisty Faraonowi i Micrejczykom gwoli Israelowi, - wszystek trud, który spotkał ich na drodze, i jak ocalił ich Wiekuisty. "
Exodus 18:9,"I cieszył się Ithro ze wszystkiego dobrego, które wyświadczył Wiekuisty Israelowi, gdy ocalił go z ręki Micrejczyków. "
Exodus 18:10,"I rzekł Ithro: ""Błogosławiony Wiekuisty, który ocalił was z ręki Micrejczyków i z ręki Faraona, który ocalił ten lud z pod ręki Micrejczyków. "
Exodus 18:11,"Teraz poznałem, że wyższym Wiekuisty, nad wszystkie bogi; gdyż tą samą rzeczą, którą przeciw nim umyślili - On na nich."" "
Exodus 18:12,"I przyniósł Ithro, teść Mojżesza, całopalenia i ofiary Bogu; przyszedł téż Ahron i wszyscy starsi ludu, aby spożyć chléb z teściem Mojżesza przed Bogiem. "
Exodus 18:13,"I stało się nazajutrz, że zasiadł Mojżesz dla sądzenia ludu, i stał lud przed Mojżeszem od rana do wieczora. "
Exodus 18:14,"A widząc teść Mojżesza wszystko, co on czyni z ludem, rzekł: ""Cóż to takiego, co ty czynisz z ludem? Czemu ty siedzisz sam jeden, a lud wszystek stoi przed tobą od rana do wieczora?"" "
Exodus 18:15,"I odpowiedział Mojżesz teściowi swojemu: ""Oto przychodzi do mnie lud, aby radził się Boga. "
Exodus 18:16,"Gdy mają jaką sprawę przedstawia się ją mnie, a ja rozsądzam między jednym a drugim, i oznajmiam ustawy Boga i nauki Jego."" "
Exodus 18:17,"I rzekł doń teść Mojżesza: ""Nie dobra to rzecz, którą czynisz. "
Exodus 18:18,"Znużyć znużysz i siebie i lud ten, który przy tobie, gdyż za trudną ta rzecz dla ciebie, nie podołasz jej sam jeden. "
Exodus 18:19,"Teraz usłuchaj głosu mojego: poradzę ci, a niechaj będzie Bóg z tobą: Pozostań ty dla ludu upełnomocnionym Boga, a przedstawiaj sam sprawy te Bogu. "
Exodus 18:20,"I objaśniaj im ustawy i nauki, wskazując im drogę, którą chodzić, i czyny, które spełniać mają. "
Exodus 18:21,"Ale chciej upatrzyć z całego ludu, mężów dzielnych, bogobojnych, mężów prawdy, nienawidzących korzyści, a tych ustanowisz nad nimi jako tysiączników, setników, pięćdziesiątników i dziesiętników. "
Exodus 18:22,"A niech sądzą lud każdego czasu; a mianowicie tak, iżby każdą sprawę większą przedstawiali tobie, a każdą sprawę mniejszą rozsądzali sami; i tak ulżysz sobie, i poniosą (ciężar) z tobą. "
Exodus 18:23,"Jeżeli to uczynisz, a przykaże ci to Bóg, tedy zdołasz się ostać, a także cały lud ten do miejsca swojego powróci w pokoju."" "
Exodus 18:24,"I usłuchał Mojżesz głosu teścia swojego, i spełnił wszystko co powiedział. "
Exodus 18:25,"I wybrał Mojżesz mężów dzielnych z całego Israela, i ustanowił ich naczelnikami nad ludem, tysiącznikami i setnikami, pięćdziesiątnikami i dziesiętnikami. "
Exodus 18:26,"I sądzili lud każdego czasu; sprawę trudniejszą przedstawiali Mojżeszowi, a każdą sprawę mniejszą rozsądzali sami. "
Exodus 18:27,"I odprawił Mojżesz teścia swego, i poszedł do kraju swojego. "
Exodus 19:1,"W nowiu miesiąca trzeciego po wyjściu synów Israela z ziemi Micraim, w tenże sam dzień przybyli na puszczę Synai. "
Exodus 19:2,Wyruszyli byli z Refidim i przybyli na puszczę Synai i rozłożyli się obozem na puszczy; i obozował tam Israel naprzeciw góry. 
Exodus 19:3,"A Mojżesz wstąpił do Boga, i zawołał doń Wiekuisty z góry mówiąc: ""Tak powiesz domowi Jakóba, i oznajmisz synom Israela: "
Exodus 19:4,"Wyście widzieli, com uczynił Micrejczykom, i jakem uniósł was na skrzydłach orlich, a przywiódł was do Siebie. "
Exodus 19:5,"A teraz - jeżeli usłuchacie głosu Mojego, i przestrzegać będziecie przymierza Mojego, tedy staniecie się skarbcem Moim z pomiędzy wszystkich ludów; bo Moja cała ziemia. "
Exodus 19:6,"A wy będziecie mi państwem kapłanów i narodem świętym. Te są słowa, które powiesz synom Israela!"" "
Exodus 19:7,"I przyszedł Mojżesz i zwołał starszych ludu, i przedstawił im wszystkie te słowa, które polecił mu Wiekuisty. "
Exodus 19:8,"I odpowiedział cały lud razem, mówiąc: Wszystko, co rzekł Wiekuisty uczynim!"" I powtórzył Mojżesz słowa ludu Wiekuistemu. "
Exodus 19:9,"I rzekł Wiekuisty do Mojżesza: ""Oto Ja przyjdę do ciebie w gęstym obłoku, aby słyszał lud, gdy będę mówił z tobą, a także zawierzył tobie na zawsze!"" I doniósł Mojżesz słowa ludu Wiekuistemu. "
Exodus 19:10,"I rzekł Wiekuisty do Mojżesza: ""Idź do ludu, a przygotuj ich dziś i jutro, i niech wypiorą szaty swoje. "
Exodus 19:11,"Aby byli gotowi na dzień trzeci; gdyż dnia trzeciego zstąpi Wiekuisty, przed oczyma całego ludu, na górę Synai. "
Exodus 19:12,"I odgraniczysz lud w około i powiesz: strzeżcie się wstępować na górę, albo dotykać się stoku jej; ktoby dotknął się góry, stracony będzie. "
Exodus 19:13,"Niechaj nie tknie się jej ręka, bo zostanie ukamionowanym lub zastrzelonym; bądź to bydlę, bądź człowiek, żywym nie zostanie gdy ozwie się przeciągły głos rogu a chciał wnijść na górę. "
Exodus 19:14,"I zstąpił Mojżesz z góry do ludu, i przygotował lud; i wyprali szaty swoje. "
Exodus 19:15,"I rzekł do ludu: ""Bądźcie gotowi na trzeci dzień; nie przystępujcie do kobiety."" "
Exodus 19:16,"I stało się dnia trzeciego, z nastaniem poranku, że były gromy i błyskawice, i obłok gęsty nad górą, i głos trąby potężny bardzo; a zadrżał wszystek lud, który był w obozie. "
Exodus 19:17,I wyprowadził Mojżesz lud naprzeciw Boga z obozu; a uszykowali się u stóp góry. 
Exodus 19:18,"A góra Synai dymiła się cała, przeto iż zstąpił na nią Wiekuisty w ogniu; i wznosił się dym z niej jakoby dym z topielni, i trzęsła się cała góra bardzo. "
Exodus 19:19,"A głos trąby wzmagał się coraz silniej; Mojżesz przemawiał, a Bóg odpowiadał mu gromem. "
Exodus 19:20,"I zstąpił Wiekuisty na górę Synai, na szczyt góry; i zawezwał Wiekuisty Mojżesza na szczyt góry, i wstąpił Mojżesz. "
Exodus 19:21,"I rzekł Wiekuisty do Mojżesza: ""Znijdź, przestrzeż lud, aby się nie porywał do Wiekuistego, aby widzieć, bo padłoby zeń mnóstwo. "
Exodus 19:22,"A także kapłani, którzy przystępują do Wiekuistego, niech się przygotują, aby nie poraził ich Wiekuisty."" "
Exodus 19:23,"I rzekł Mojżesz do Wiekuistego: ""Nie może lud wstąpić na górę Synai, gdyż Ty przestrzegłeś nas mówiąc: odgranicz górę, a poświęć ją."" "
Exodus 19:24,"I rzekł doń Wiekuisty: ""Idź, znijdź, a wstąpisz potém - ty i Ahron z tobą; a kapłani i lud - żeby się nie porywali by wstąpić do Wiekuistego, aby nie poraził ich!"" "
Exodus 19:25,I zeszedł Mojżesz do ludu i powiedział im to. 
Exodus 20:1,"I wygłosił Bóg wszystkie słowa te, i rzekł: "
Exodus 20:2,"""Jam Wiekuisty, Bóg twój, którym cię wywiódł z ziemi Micraim, z domu niewolników. "
Exodus 20:3,Nie będziesz miał bogów cudzych przed obliczem Mojém. 
Exodus 20:4,"Nie uczynisz sobie posągu, ani żadnego obrazu tego, co na niebie wysoko, i co na ziemi nizko, i co w wodzie poniżej ziemi. "
Exodus 20:5,"Nie będziesz się im korzył, ani służył im; gdyż Ja Wiekuisty, Bóg twój, Bóg żarliwy, pomny winy ojców na synach, na wnukach i prawnukach tych, którzy Mnie nienawidzą; "
Exodus 20:6,"A świadczący miłosierdzie tysiącom, gwoli tym, którzy Mnie miłują i przestrzegają przykazań Moich. "
Exodus 20:7,"Nie wzywaj imienia Wiekuistego, Boga twojego, do fałszu! Gdyż nie przepuści Wiekuisty temu, który wzywa imię Jego do fałszu. "
Exodus 20:8,"Pamiętaj na dzień Sabbatu, abyś go święcił. "
Exodus 20:9,"Sześć dni pracuj, i wykonywaj wszelką robotę twoję; "
Exodus 20:10,"Ale dzień siódmy Sabbat Wiekuistemu, Bogu twojemu: nie czyń żadnej roboty, ani ty, ani syn, ani córka, ani sługa, ani służebnica twoja, ani bydło twoje, ani przychodzień, który w bramach twoich. "
Exodus 20:11,"Gdyż w sześciu dniach stworzył Wiekuisty niebo i ziemię, morze i wszystko, co w nich, a odpoczął dnia siódmego. Przeto pobłogosławił Wiekuisty dzień siódmy i poświęcił go. "
Exodus 20:12,"Czcij ojca twego i matkę twoję, aby się przedłużyły dni twoje na ziemi, którą Wiekuisty, Bóg twój, da tobie. "
Exodus 20:13,Nie zabijaj. 
Exodus 20:14,Nie łam małżeńskiej wiary. 
Exodus 20:15,Nie kradnij. 
Exodus 20:16,Nie dawaj przeciw bliźniemu twemu świadectwa fałszywego. 
Exodus 20:17,"Nie pożądaj domu bliźniego twego; nie pożądaj żony bliźniego twojego, - ani sługi jego, ani służebnicy, ani wołu, ani osła jego, ani niczego, co do bliźniego twego należy."" "
Exodus 20:18,"A lud cały widział gromy i płomienie, i głos trąby, i górę dymiącą się; i widział to lud i cofnął się struchlały, i stanął zdaleka. "
Exodus 20:19,"I rzekli do Mojżesza: ""Mów ty z nami, a będziemy słuchali; a niech nie przemawia do nas Bóg, abyśmy nie pomarli."" "
Exodus 20:20,"I rzekł Mojżesz do ludu: ""Nie obawiajcie się; gdyż aby doświadczyć was przyszedł Bóg, i aby była bojaźń Jego przed obliczem waszém, abyście nie grzeszyli."" "
Exodus 20:21,"I stanął lud z daleka; a Mojżesz przystąpił do mgły, gdzie był Bóg. "
Exodus 20:22,"I rzekł Wiekuisty do Mojżesza: ""Tak powiesz synom Israela: wyście widzieli żem z nieba przemawiał do was! "
Exodus 20:23,Nie ustanawiajcie nic przy Mnie; bożków srebrnych i bożków złotych nie czyńcie sobie. 
Exodus 20:24,"Ofiarnicę z ziemi wystawisz dla Mnie, a ofiarować będziesz na niej całopalenia twoje i ofiary okupne twoje, owce, i woły twoje. W każdem miejscu w którém oznajmię imię Moje, przyjdę do ciebie i pobłogosławię cię. "
Exodus 20:25,"A jeżeli ofiarnicę kamienną wystawisz Mi, nie stawiaj jej z ciosu; bo jeżeliś topór twój podniósł na nią, znieważyłeś ją. "
Exodus 20:26,"I nie będziesz wchodził po stopniach na ofiarnicę Moję, aby nie odkryła się nagość twoja na niej!"" "
Exodus 21:1,"A oto są prawa, które przedstawisz im: "
Exodus 21:2,"Gdy kupisz niewolnika ibrejskiego, sześć lat niechaj służy, a siódmego wyjdzie na wolność, darmo. "
Exodus 21:3,"Jeżeli sam jeden przyszedł, sam jeden niechaj wyjdzie; jeżeliby zaś był żonaty, niechaj wyjdzie i żona jego z nim. "
Exodus 21:4,"Jeżeli mu pan jego dał żonę, a urodziła mu synów albo córki; żona z dziećmi swemi zostaną przy panu jej, a on wyjdzie sam jeden. "
Exodus 21:5,Jeżeliby zaś powiedział niewolnik: miłuję pana mojego; żonę i dzieci moje; nie wyjdę na wolność; 
Exodus 21:6,"Tedy przywiedzie go pan jego przed sędziów, a postawi go u drzwi, albo u odrzwia, i przekole mu pan jego ucho szydłem, i będzie mu służył na zawsze. "
Exodus 21:7,A jeżeliby zaprzedał mąż córkę swą na służebnicę; to nie wyjdzie ona jako wychodzą niewolnicy. 
Exodus 21:8,"Jeżeli nie znajduje upodobania w oczach pana swojego, który był przeznaczył ją dla siebie, to niechaj jej pomoże się wykupić; obcym ludziom nie jest mocen ją sprzedać, wzgardziwszy nią. "
Exodus 21:9,A jeżeli ją dla syna swego przeznaczy; to niechaj wedle prawa dziewic postępuje z nią. 
Exodus 21:10,"A jeżeliby inną wziął dla niego; tedy pożywienia, odzieży i małżeńskiego pożycia jej nie pozbawi. "
Exodus 21:11,"A jeżeliby trzech tych (warunków) nie dopełnił jej, to wyjdzie darmo, bez wykupu. "
Exodus 21:12,"Kto pobije człowieka na śmierć, śmiercią ukarany będzie. "
Exodus 21:13,"Lecz kto nie czychał, ale Bóg nadarzył tak pod rękę jego - to wyznaczę ci miejsce dokąd ma uciec. "
Exodus 21:14,"Jeżeliby zaś kto godził na bliźniego, a zabił go zdradziecko; od ołtarza Mojego weźmiesz go na stracenie. "
Exodus 21:15,"Kto uderzy ojca swojego, albo matkę swoję; śmiercią ukarany będzie. "
Exodus 21:16,"A kto wykradnie człowieka, - czy sprzedał go, czy znajduje się w mocy jego - śmiercią karanym będzie. "
Exodus 21:17,"A kto przeklina ojca swojego, albo matkę swoję; śmiercią ukaranym będzie. "
Exodus 21:18,"A gdy pokłócą się ludzie, a uderzy jeden drugiego kamieniem, albo pięścią, i nie umrze, ale zapadnie na łoże; "
Exodus 21:19,"To jeżeliby powstał, a przechadzał się po ulicy o kuli swej, - uwolnionym będzie uderzający; wszakże za zmarnowanie czasu go wynagrodzi, i da go zupełnie wyleczyć. "
Exodus 21:20,"A jeżeliby kto pobił niewolnika swojego, albo służebnicę swoję kijem, i umarliby pod ręką jego; niech pomszczoném to będzie. "
Exodus 21:21,"Wszakże, gdyby dzień, albo dwa dni przeżył: nie należy brać pomsty, bo to pieniądz jego. "
Exodus 21:22,"Gdy się wadzić będą ludzie, a uderzy kto kobietę brzemienną, tak że poronionym będzie płód jej, inny zaś wypadek nie zajdzie; tedy poniesie karę pieniężną, jaką nałoży na niego mąż tej kobiety, albo zapłaci wedle wyroku sędziów. "
Exodus 21:23,(Jeżeli zaś zajdzie wypadek; tedy ustanowisz życie za życie): 
Exodus 21:24,Jeżeli oko - za oko; jeżeli ząb - za ząb; jeżeli ręka - za rękę; jeżeli noga - za nogę; 
Exodus 21:25,Jeżeli opalenizna - za opaleniznę; jeżeli rana - za ranę; jeżeli siniec - za siniec. 
Exodus 21:26,"Jeżeli uderzy kto w oko niewolnika swego, albo w oko służebnicy swojej, i uszkodzi je; to wypuści go na wolność za oko jego. "
Exodus 21:27,"Także jeżeli ząb niewolnika swojego, albo ząb służebnicy swojej wybije; to wypuści go na wolność za ząb jego. "
Exodus 21:28,"Jeżeli zabodzie wół mężczyznę, albo kobietę, na śmierć; to należy ukamionować wołu, i nie jeść mięsa jego; a właściciel wołu - wolny. "
Exodus 21:29,"Wszakże, jeżeli to wół bodliwy od wczoraj i zawczoraj, i ostrzeżono właściciela jego, a nie strzegł go, i zabił mężczyznę, albo kobietę: to będzie wół ukamionowany, a nadto i właściciel jego stracony. "
Exodus 21:30,"Jeżeliby wszakże pokutę włożono na niego; da wtedy okup duszy swojej, jakikolwiek nałożony nań zostanie. "
Exodus 21:31,"Czy chłopca zabodzie, czy dziewczynę zabodzie: podług tegoż prawa postąpioném będzie z nim. "
Exodus 21:32,"Jeżeliby niewolnika zabódł wół, albo służebnicę - srebra trzydzieści szeklów da panu ich, a wół ukamionowany będzie. "
Exodus 21:33,"A jeżeliby kto otworzył jamę, albo gdyby kto wykopał studnię, i nie przykrył jej, a wpadłby tam wół albo osieł: "
Exodus 21:34,To niechaj winny za studnię zapłaci; pieniądze niechaj zwróci właścicielowi jego; a zabity niechaj należy do niego. 
Exodus 21:35,"Gdyby czyj wół ubódł wołu sąsiada, a zdechłby: to sprzedadzą wołu żywego, i podzielą się ceną jego; a także zabitym podzielą się. "
Exodus 21:36,"Ale jeżeli było wiadomo, że to wół bodliwy od wczoraj i zawczoraj, a nie strzegł go właściciel jego - to powinien oddać wołu za wołu; a zabity niechaj należy do niego. "
Exodus 22:1,"Jeżeliby kto ukradł wołu, albo jagnię, i zarznął je albo je sprzedał, - to pięć wołów odda za wołu, a cztery owce za jagnię. "
Exodus 22:2,"Jeżeli w podkopie schwytanym będzie złodziej, a pobitym zostanie na śmierć; nie będzie o niego winy krwi. "
Exodus 22:3,"Jeżeli zaś świeciło słońce nad nim, to jest o niego wina krwi. Zapłatą niechaj się opłaci; a jeżeli nic nie ma, sprzedany będzie za kradzież swoję. "
Exodus 22:4,"Jeżeli znalezioną będzie w ręku jego kradzież: bądź wół, bądź osieł, bądź jagnię, jeszcze żywe, - to w dwójnasób zapłaci. "
Exodus 22:5,"Gdy spasie kto pole albo winnicę, a puści bydło swoje, aby się pasło na polu cudzém, - najlepszém z pola swojego albo najlepszém z winnicy swojej niechaj zapłaci. "
Exodus 22:6,"Gdy wyniknie ogień i zajmie ciernie, a spali się sterta albo zboże na pniu, albo pole - to zapłaci ten który wzniecił pożar. "
