Index Title,Ezekiel
Ezekiel 20:1,"I stało się siódmego roku, piątego miesiąca, dziesiątego dnia tegoż miesiąca, że przybyli do mnie mężowie ze starszyzny Israela, by wybadać Wiekuistego, i usiedli przed obliczem mojém. "
Ezekiel 20:2,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 20:3,"Synu człowieczy, oświadczysz starszym Israela i powiesz im: Tak rzecze Pan Wiekuisty: Alboż przychodzicie aby Mnie wybadać? Żyw Ja, jeżeli pozwolę się wam wybadać, rzecze Pan Wiekuisty. "
Ezekiel 20:4,"Jeżeli się prawować chcesz z nimi, jeżeli się prawować chcesz, synu człowieczy - obmierzłości ojców ich oznajm im! "
Ezekiel 20:5,"I oświadcz im: Tak rzecze Pan Wiekuisty: Dnia, któregom wybrał Israela, a podniósł rękę Moję rodowi domu Jakóba, a objawiłem się im w ziemi Micraim, podnosząc rękę Moję ku nim, w słowach: Jam Wiekuisty, Bóg wasz. "
Ezekiel 20:6,"Dnia onego podniosłem rękę Moję ku nim, abym ich wywiódł z ziemi Micraim do ziemi, którąm upatrzył dla nich, opływającą mlekiem i miodem - klejnotem ona w porównaniu do wszystkich ziem. "
Ezekiel 20:7,"I rzekłem do nich: Każdy ohydy oczu swoich niechaj rzuci, a bałwanami Micraimu nie kalajcie się: Ja, Wiekuisty, Bogiem waszym. "
Ezekiel 20:8,"Ale byli przekorni Mnie, a wzbraniali się Mnie słuchać; nikt ohyd oczu swoich nie odrzucił, a bałwanów Micraimu nie odstąpił. I umyśliłem wylać oburzenie Moje na nich, spełnić gniew Mój nad nimi wpośród ziemi Micraim. "
Ezekiel 20:9,"Wszakżem uczynił to gwoli imieniu Mojemu, aby zniesławioném nie zostało przed oczyma narodów, między którymi zostawali, przed oczyma których się im objawiłem abym ich wywiódł z ziemi Micraim. "
Ezekiel 20:10,"I tak wywiodłem ich z ziemi Micraim, i zaprowadziłem ich na pustynię. "
Ezekiel 20:11,"I dałem im ustawy Moje, a prawa Moje oznajmiłem im, które pełnić ma człowiek, aby żył przez nie. "
Ezekiel 20:12,"A też i soboty Moje dałem im, aby były znakiem między Mną a nimi, aby wiedziano, że Ja Wiekuisty ich uświęcam. "
Ezekiel 20:13,"Ale przekorni byli względem Mnie, ci z domu Israela, w pustyni; wedle ustaw Moich nie postępowali, a prawami Mojemi wzgardzili, które pełnić ma człowiek, aby żył przez nie, a soboty Moje znieważyli bardzo. I umyśliłem wylać oburzenie Moje na nich w pustyni, aby ich doszczętnie zgładzić. "
Ezekiel 20:14,"Wszakżem uczynił to gwoli imieniu Mojemu, aby zniesławioném nie zostało, przed oczyma narodów, przed oczyma których ich wywiodłem. "
Ezekiel 20:15,"A gdym podniósł im rękę Moję na pustyni, abym nie przywiódł ich do ziemi, którąm był oddał im, opływającej mlekiem i miodem - klejnotem ona w porównaniu do wszystkich ziem, "
Ezekiel 20:16,"Ponieważ prawami Mojemi wzgardzili, a wedle ustaw Moich nie postępowali, a soboty Moje znieważyli, gdyż za bałwanami swoimi szło serce ich, "
Ezekiel 20:17,"Wtedy ulitowało się oko Moje nad nimi, abym nie zagubił ich i nie zgładził ich doszczętnie w pustyni. "
Ezekiel 20:18,"I rzekłem do synów ich na pustyni: Wedle ustaw ojców waszych nie postępujcie, a praw ich nie przestrzegajcie, a bałwanami ich nie kalajcie się. "
Ezekiel 20:19,"Jam Wiekuisty Bóg wasz: Wedle ustaw Moich postępujcie, a praw Moich przestrzegajcie, a spełniajcie je. "
Ezekiel 20:20,"Soboty też Moje święćcie, aby były znakiem między Mną a wami, aby wiedziano, żem Ja Wiekuisty Bóg wasz. "
Ezekiel 20:21,"Ale byli Mi przekorni synowie: Wedle ustaw Moich nie postępowali, a praw Moich nie przestrzegali, aby wykonywać je, które pełnić ma człowiek, aby żył przez nie - soboty Moje znieważyli. I umyśliłem wylać oburzenie Moje na nich, aby spełnić gniew Mój nad nimi w pustyni. "
Ezekiel 20:22,"Wszakżem cofnął rękę Moję, i uczyniłem gwoli imieniu Mojemu, aby zniesławioném nie zostało przed oczyma narodów, przed oczyma których ich wywiodłem. "
Ezekiel 20:23,"A gdym podniósł im rękę Moję na pustyni, aby rzucić ich między narody, a rozproszyć ich po ziemiach. "
Ezekiel 20:24,"Ponieważ praw Moich nie wykonywali, a ustawami Mojemi wzgardzili, a soboty Moje znieważyli, a za bałwanami ojców swoich kierowały się oczy ich. "
Ezekiel 20:25,"To też dałem i Ja im ustawy nie dobre, i prawa, przez które żyć nie mieli. "
Ezekiel 20:26,"I skaziłem ich przez ich ofiary, - że przeprowadzili przez ogień wszystko rozwierające łono, - abym ich zniweczył, aby poznali, żem Ja Wiekuisty. "
Ezekiel 20:27,"Przeto oświadczysz domowi Israela, synu człowieczy, a powiesz im: Tak rzecze Pan Wiekuisty: I tem jeszcze bluźnili Mi ojcowie wasi, dopuszczając się przeniewierstwa względem Mnie: "
Ezekiel 20:28,"Gdy wprowadziłem ich do ziemi, o której byłem podniósł rękę Moję, aby ją oddać im, wtedy upatrywali sobie każde wzgórze wysokie, i każde drzewo cieniste, i zarzynali tam żertwy swoje, i składali tam oburzające swe ofiary, i roztaczali tam woń swą przyjemną, i rozlewali tam zalewki swoje. "
Ezekiel 20:29,"A jakkolwiek mówiłem im czem jest wyżyna, - że to miejsce do którego zdążacie - jednak nazwano imię jej wyżyna aż po dzień dzisiejszy. "
Ezekiel 20:30,Przeto oświadczysz domowi Israela: Tak rzecze Pan Wiekuisty: Azali drogą ojców waszych kalać się chcecie a za ohydami ich sprośnie się uganiać? 
Ezekiel 20:31,"Bo przez składanie darów waszych, przez przeprowadzanie dzieci waszych przez ogień, kalacie się wobec wszystkich bałwanów waszych aż po dziś dzień, a Ja miałbym się dać wybadać wam domu Israela? Żyw Ja, rzecze Pan Wiekuisty, że się wam wybadać nie dam. "
Ezekiel 20:32,"To zaś co powstało w myśli waszej nie nastąpi nigdy, że mianowicie powiadacie: Będziemy jako inne narody, jako plemiona ziem, aby służyć drzewu i kamieniom. "
Ezekiel 20:33,"Żyw Ja, rzecze Pan Wiekuisty, jeżeli nie ręką przemożną i ramieniem wyciągniętém i oburzeniem wylaném panować będę nad wami! "
Ezekiel 20:34,"I wywiodę was z pośród ludów, i zgromadzę was z pośród ziem, gdzieście rozproszeni, ręką przemożną i ramieniem wyciągniętém i oburzeniem wylaném, "
Ezekiel 20:35,I uprowadzę was do pustyni wpośród tych ludów i rozprawię się tam z wami oblicze w oblicze. 
Ezekiel 20:36,"Jakom się rozprawił z ojcami waszymi na pustyni ziemi Micraim, tak rozprawię się z wami, rzecze Pan Wiekuisty. "
Ezekiel 20:37,I przeprowadzę was pod koszturem i przywiodę was pod wędzidło przymierza. 
Ezekiel 20:38,"I wydzielę z pośród was przekornych, którzy odstąpili odemnie; z ziemi ich pobytu wywiodę ich, ale do ziemi Israela żaden nie przyjdzie, abyście poznali, żem Ja Wiekuisty. "
Ezekiel 20:39,"Wy tedy, domu Israela! tak rzecze Pan Wiekuisty: Idźcie, służcie każdy bałwanom swoim! ale wkońcu - zaprawdę, że Mnie usłuchacie, i że imieniem Mojem świętém nadal poniewierać nie będziecie darami i bałwanami waszymi. "
Ezekiel 20:40,"Bo na górze Mojej świętej, na wyniosłej górze israelskiej, rzecze Pan Wiekuisty, tam służyć Mi będzie cały dom Israela, - wszystek w onej ziemi; tam przyjmę ich miłościwie, i tam zażądam danin waszych i pierwocin darów waszych wraz z wszystkiemi świętościami waszemi. "
Ezekiel 20:41,"Przy woni wdzięcznej przyjmę was chętnie, gdy was wywiodę z pośród ludów, a zgromadzę z ziem, w których rozproszeni jesteście, aby uświęcić się przez was w oczach narodów. "
Ezekiel 20:42,"A tak poznacie, żem Ja Wiekuisty, gdy was przywiodę do ziemi israelskiej, do onej ziemi, o którą podniosłem był rękę Moję, abym ją oddał ojcom waszym. "
Ezekiel 20:43,"I wspomnicie tam na drogi wasze, i na wszystkie postępki wasze, któremiście się kalali, i obmierzniecie sami sobie z powodu wszystkich niecności waszych, któreście spełnili. "
Ezekiel 20:44,"I poznacie, żem Ja Wiekuisty, gdy uczynię wam tak gwoli imieniu Mojemu, nie wedle dróg waszych niecnych i postępków waszych zdrożnych, domu Israela! rzecze Pan Wiekuisty. "
Ezekiel 20:45,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 20:46,"Synu człowieczy! Zwróć oblicze swe na drogę ku południowi, a zwiastuj o ziemi południa, i prorokuj o lesie pola południowego. "
Ezekiel 20:47,"I oświadcz lasowi południa: Posłuchaj słowa Wiekuistego! Tak rzecze Pan Wiekuisty: Oto rozniecę wpośród ciebie ogień, a strawi w tobie każde drzewo świeże i każde drzewo uschłe; nie wygaśnie płomień gorejący, i popalą się w nim wszystkie oblicza od południa do północy. "
Ezekiel 20:48,"I ujrzy wszelkie ciało, żem Ja Wiekuisty go rozżarzył; albowiem nie wygaśnie. "
Ezekiel 20:49,I rzekłem: Biada Panie Wiekuisty! powiadają oni o mnie: Czyż nie prawi ten same tylko przypowieści? 
Ezekiel 21:1,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 21:2,"Synu człowieczy! zwróć oblicze swe ku Jerozolimie, a zwiastuj o świątyniach, i prorokuj o ziemi israelskiej, "
Ezekiel 21:3,"I oświadcz ziemi israelskiej: Tak rzecze Wiekuisty: Otom Ja przeciw tobie i dobędę miecza Mego z pochew jego, i wytępię z pośród ciebie sprawiedliwych i niegodziwych. "
Ezekiel 21:4,"Przeto, że wytępić chcę z pośród ciebie sprawiedliwych i niegodziwych, niechaj wyjdzie miecz Mój z pochew swoich przeciw wszelkiemu ciału od południa ku północy. "
Ezekiel 21:5,"A niechaj pozna wszelkie ciało, żem Ja wiekuisty dobył miecza Mojego z pochew jego, gdyż nie cofnie się więcej. "
Ezekiel 21:6,"Ty zaś, synu człowieczy, zawódź, jak gdyby łamały się biodra twoje, a w rozgoryczeniu zawódź przed oczyma ich! "
Ezekiel 21:7,"A gdy ci powiedzą: Czemu tak zawodzisz? tedy oświadcz: Z powodu wieści, która nadchodzi, na którą roztopi się każde serce, omdleją wszelkie ręce, a zamroczy się wszelki duch, a wszystkie kolana niby woda się rozpłyną. Oto nadejdzie i spełni się! rzecze Pan Wiekuisty. "
Ezekiel 21:8,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 21:9,"Synu człowieczy, prorokuj a oświadcz: Tak rzekł Wiekuisty: Wołaj: Miecz, miecz wyostrzony został i też wygładzony! "
Ezekiel 21:10,"Aby sprawił rzeź wyostrzony on, aby lśnił się blaskiem wygładzony. Alboż cieszyć się nam? Rózga to dla syna Mojego, która wszelkie drzewo lekceważy! "
Ezekiel 21:11,"I oddano go dla wygładzenia, aby go można pięścią ująć; wyostrzony ten miecz a też wygładzony, aby go podać w rękę mordercy. "
Ezekiel 21:12,"Wykrzykuj a utyskuj, synu człowieczy, albowiem ten to nadchodzi na lud Mój, ten na wszystkie książęta Israela! Rzuceni pod miecz będą oni wespół z ludem Moim; przeto uderz się w biodro! "
Ezekiel 21:13,"Bo wypróbowany on, - i cóż? ""Lecz gdyby rózga sama lekceważyła?"" - Nie będzie tego, rzecze Pan Wiekuisty. "
Ezekiel 21:14,"Ty tedy, synu człowieczy, prorokuj a uderz dłonią w dłoń, bo podwoi się miecz na potrójny, miecz morderczy to, miecz mordu wielkiego, który osaczy ich. "
Ezekiel 21:15,"Aby potruchlały serca, a mnożyły się klęski; na wszystkie bramy ich położę grozę miecza, który cały w błyskawicę zmieniony, wyostrzony dla rzezi. "
Ezekiel 21:16,"Zbierz się na prawo, uderzaj na lewo, dokądkolwiek ostrze twe przeznaczone! "
Ezekiel 21:17,"Bo i Ja uderzę dłonią w dłoń, aby uciszyć oburzenie Moje; Ja Wiekuisty to wyrzekłem! "
Ezekiel 21:18,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 21:19,"Ty zaś synu człowieczy, nakreśl sobie dwie drogi, po której nadciągnąć może miecz króla Babelu; z ziemi jednej wyjść mają obie, a drogowskaz wyryjesz, - na początku drogi do każdego miasta wyryjesz go. "
Ezekiel 21:20,"Drogę nakreśl po której nadciągnąć może miecz, do Rabba synów Ammonu, i do Judy, do obwarowanej Jerozolimy. "
Ezekiel 21:21,"Albowiem stoi już król Babelu na rozdrożu, aby na początku dwu tych dróg wedle wyroczni sobie wróżyć: potrząsa strzały, radzi się domowych bożków, bada wątrobę. "
Ezekiel 21:22,"W prawicę jego pada wyrocznia ""Jerozolima"", aby szykować tarany, aby rozwierać otwory przełomem, aby podnieść okrzyki przy trąbach bojowych, by skierować tarany przeciw bramom, by wsypać wały a budować wieże. "
Ezekiel 21:23,"Ale to niby wyrocznią fałszywą w oczach ich, przysięgi nad przysięgi wszak mają; gdy to właśnie przypomina o winie, aby pojmani zostali. "
Ezekiel 21:24,"Przeto rzecze tak Pan Wiekuisty: Ponieważ przywodzicie na pamięć winę waszę przez wyjaśnienie się występków waszych, że uwidoczniają się grzechy wasze we wszystkich waszych sprawach, - ponieważ przypominacie się tak, przeto ręką tą pojmani będziecie. "
Ezekiel 21:25,"Ty zaś, zniesławiony niegodziwcze, książę israelski, którego dzień nadchodzi, czasu kaźni ostatecznej, "
Ezekiel 21:26,"Tak rzecze Pan Wiekuisty: Precz z tyarą, zrzucić koronę: To nie zostanie już takiem. Niskie wywyższyć, a wysokie poniżyć! "
Ezekiel 21:27,"W ruinę, w ruinę, w ruinę obrócę ją; wszakże i to się już nie ostanie, póki nie przyjdzie ten, któremu się przynależy, a jemu ją oddam! "
Ezekiel 21:28,"Ty wszakże, synu człowieczy, prorokuj i oświadcz: Tak rzecze Pan Wiekuisty o synach Ammonu i urąganiu ich, a powiesz: Miecz, miecz dobyty, na rzeź wygładzony, aby pożerał, aby się lśnił, "
Ezekiel 21:29,"Podczas gdy obwieszczają ci kłamstwo, podczas gdy wróżą ci fałsz, aby cię przyłączyć do przebitych szyj niegodziwców, których dzień nadszedł, czasu kaźni ostatecznej. "
Ezekiel 21:30,"Czyżby cofnąć się miał do pochew swoich? Na miejscu gdzieś zrodzony, na ziemi z której pochodzisz sądzić cię będę. "
Ezekiel 21:31,"I wyleję na ciebie oburzenie Moje, ogniem rozjątrzenia Mojego wionę nad tobą, i podam cię w moc ludzi zdziczałych, kujących twe zniszczenie. "
Ezekiel 21:32,"Ogniowi pójdziesz na pastwę, krew twoja się ostanie w pośrodku ziemi; nie będziesz wspominana więcej albowiem Ja wiekuisty to wyrzekłem. "
Ezekiel 22:1,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 22:2,"A ty, synu człowieczy, czy chcesz skarcić, skarcić ten gród krwiożerczy? objaw mu tedy wszystkie obmierzłości jego. "
Ezekiel 22:3,"A powiedz: Tak rzecze Pan Wiekuisty do grodu, który krew wylał wpośród siebie, aby się zbliżył czas jego, który czynił bałwany u siebie, aby się skalał. "
Ezekiel 22:4,"Przez krew twoję, którąś wylał, popadłeś winie, a bałwanami, któreś uczynił, skalałeś się, i przybliżyłeś dni twoje, i doszedłeś do kresu lat twoich; przeto podam cię na pohańbienie narodom, a na pośmiewisko wszystkim ziemiom. "
Ezekiel 22:5,"Blizcy i dalecy będą urągali tobie, ty, ze skażenia osławiony, zawichrzeń pełny. "
Ezekiel 22:6,"Oto książęta israelscy - każdy ramię swe używał wpośród ciebie, aby przelewać krew. "
Ezekiel 22:7,"Ojca i matkę lekceważono wpośród ciebie, nad cudzoziemcami popełniano bezprawia wpośród ciebie, sierotę i wdowę krzywdzono wpośród ciebie! "
Ezekiel 22:8,"Świętościami Mojemi gardziłeś, a sabbaty Moje znieważałeś. "
Ezekiel 22:9,"Oszczercy krążyli wpośród ciebie, aby wylewać krew a na wyżynach ucztowano u ciebie, a rozpustę krzewiono wpośród ciebie! "
Ezekiel 22:10,"Srom ojca odkrywano wpośród ciebie, niewiastę odosobnioną gwałcono wpośród ciebie. "
Ezekiel 22:11,"Jeden z żoną bliźniego popełniał obmierzłości, a drugi synowę swoję kaził sprosnością, a inny siostrę swoję, córkę ojca swego gwałcił wpośród ciebie. "
Ezekiel 22:12,"Datki przyjmowano wpośród ciebie, aby przelewać krew, lichwę i przyrost brałeś, i obdzierałeś bliźnich twoich wyzyskiem, a o mnie zapomniałeś rzecze Pan Wiekuisty! "
Ezekiel 22:13,"I otom załamał ręce wobec grabieży, której się dopuszczałeś, i wobec krwi (niewinnej) która się lała wpośród ciebie. "
Ezekiel 22:14,"Czyż wytrzyma odwaga twoja, czyż podołają ręce twoje w dniach, w których się rozprawię z tobą? Ja Wiekuisty to wyrzekłem, i Ja to spełnię. "
Ezekiel 22:15,"I rozproszę cię między narody, i rozmiotę cię po ziemiach, i zniosę do szczętu nieczystość twoję z pośród ciebie. "
Ezekiel 22:16,"I poniżonym będziesz sam przez siebie w oczach ludów, i poznasz, żem Ja Wiekuisty. "
Ezekiel 22:17,"I doszło mnie słowo Wiekuistego, głosząc: "
