Chapter,Segment #,English,Hebrew
67,10,"And when this beauty and splendor is revealed in the world—i.e., when this tzaddik who is the beauty and splendor of the entire world becomes renowned and important in the world—then people’s eyes are opened. Whoever is encompassed in the genuine grace of that tzaddik who is the grace and the beauty of the world—i.e., he gets closer to him and becomes included in him—his eyes are opened and he can see.","וּכְשֶׁזֶּה הַיֹּפִי וְהַפְּאֵר נִתְגַּלֶּה בָּעוֹלָם, דְּהַיְנוּ כְּשֶׁזֶּה הַצַדִּיק, שֶׁהוּא הַיֹּפִי שֶׁל כָּל הָעוֹלָם, נִתְפַּרְסֵם וְנִתְגַּדֵּל בָּעוֹלָם, אֲזַי נִפְתָּחִין הָעֵינַיִם שֶׁל הָעוֹלָם, שֶׁכָּל מִי שֶׁנִּכְלָל בְּזֶה הַחֵן הָאֱמֶת שֶׁל זֶה הַצַּדִּיק, שֶׁהוּא הַחֵן וְהַיֹּפִי שֶׁל הָעוֹלָם, דְּהַיְנוּ שֶׁמִּתְקָרֵב אֵלָיו וְנִכְלָל בּוֹ, נִפְתָּחִין עֵינָיו וְיָכוֹל לִרְאוֹת,"
67,11,"And the main thing is that he examines himself. This is as was explained above (Lesson #66), that [a person comes to introspection] by getting close to a true tzaddik. For he is the concept of “the tzaddik is the <i>yesod</i> (foundation) of the world,” the simple <i>yesod</i> (element) from which the four elements derive, as in “Now a river issues out of Eden to water the garden and from there separates into four heads” (Genesis 2:10). “Now a river issues out of Eden” is the concept of “the tzaddik is the <i>yesod</i> of the world,” the simple <i>yesod,</i> “and from there it separates into four heads,” i.e., the four <i>yesodot,</i> which derive from the tzaddik. Thus, when a person gets close to him, it is right that it lead him to introspection, to see where he stands in the various facets of his character. This is because all the character traits stem from the four elements, as is known. And the four elements derive from the tzaddik.","וְהָעִקָּר לְהִסְתַּכֵּל עַל עַצְמוֹ, וְכַמְבֹאָר לְעֵיל (בסימן סו), שֶׁעַל־יְדֵי שֶׁמִּתְקָרֵב לַצַּדִּיק אֲמִתִּי, שֶׁהוּא בְּחִינַת (משלי י): צַדִּיק יְסוֹד עוֹלָם, בְּחִינַת יְסוֹד הַפָּשׁוּט, שֶׁמִּמֶּנּוּ נִמְשָׁכִין כָּל הָאַרְבָּעָה יְסוֹדוֹת, בִּבְחִינַת (בראשית ב): וְנָהָר יוֹצֵא מֵעֵדֶן לְהַשְׁקוֹת אֶת הַגָּן, וּמִשָּׁם יִפָּרֵד וְהָיָה לְאַרְבָּעָה רָאשִׁים; נָהָר יוֹצֵא מֵעֵדֶן – זֶה בְּחִינַת: צַדִּיק יְסוֹד עוֹלָם, שֶׁהוּא בְּחִינַת יְסוֹד הַפָּשׁוּט; אֲשֶׁר מִשָּׁם יִפָּרֵד וְהָיָה לְאַרְבָּעָה רָאשִׁים – הַיְנוּ בְּחִינַת הָאַרְבָּעָה יְסוֹדוֹת, שֶׁנִּמְשָׁכִין מִן הַצַּדִּיק כַּנַּ""ל. וּכְשֶׁמִּתְקָרֵב אֵלָיו, עַל־יְדֵי־זֶה רָאוּי לוֹ לְהִסְתַּכֵּל בְּעַצְמוֹ עַל כָּל הַמִּדּוֹת, אֵיךְ הוּא אוֹחֵז בָּהֶם. כִּי כָל הַמִּדּוֹת נִמְשָׁכִין מִן הָאַרְבָּעָה יְסוֹדוֹת, כַּיָּדוּעַ, וְהָאַרְבָּעָה יְסוֹדוֹת נִמְשָׁכִין מִן הַצַּדִּיק כַּנַּ""ל,"
67,12,"Therefore, when this tzaddik, who is the world’s grace and beauty, is revealed, the eyes of whoever draws close and is encompassed in this genuine grace are opened. He examines himself and sees where he stands in the various character traits, which derive from the four <i>yesodot ,</i> which in turn derive from the tzaddik, as mentioned above. And he can also see and look at God’s greatness, and at the world, as a result of his eyes being opened by the revelation of the true tzaddik’s splendor.","וְעַל־כֵּן כְּשֶׁנִּתְגַּלֶּה זֶה הַצַּדִּיק, שֶׁהוּא הַחֵן וְהַיֹּפִי שֶׁל הָעוֹלָם, כָּל מִי שֶׁמִּתְקָרֵב וְנִכְלָל בְּזֶה הַחֵן הָאֱמֶת, נִפְתָּחִין עֵינָיו, וְרוֹאֶה וּמִסְתַּכֵּל עַל עַצְמוֹ, אֵיךְ הוּא אוֹחֵז בְּכָל הַמִּדּוֹת, שֶׁנִּמְשָׁכִין מֵאַרְבָּעָה יְסוֹדוֹת, שֶׁהֵם נִמְשָׁכִין מֵהַצַּדִּיק כַּנַּ""ל, וְגַם יָכוֹל לִרְאוֹת וּלְהִסְתַּכֵּל בִּגְדֻלַּת הַשֵּׁם וּלְהִסְתַּכֵּל בָּעוֹלָם, עַל־יְדֵי שֶׁנִּפְתְּחוּ עֵינָיו עַל־יְדֵי הִתְגַּלּוּת הַפְּאֵר שֶׁל הַצַּדִּיק הָאֱמֶת כַּנַּ""ל."
67,13,"For when this tzaddik is revealed and becomes renowned in the world, it is the concept of “a name”—i.e., he becomes famous and has a name in the world. And enclothed within this name of the true tzaddik and associated with it is God’s Name, because His name is associated with our name (Yerushalmi, Taanit 2:6). It follows, that when the tzaddik’s name becomes important, God’s Name is made great. And the more significant the tzaddik’s name becomes, the greater God’s Name becomes, as it were, since His name is associated with ours.","כִּי כְּשֶׁזֶּה הַצַּדִּיק נִתְגַּלֶּה וְנִתְפַּרְסֵם בָּעוֹלָם, זֶה בְּחִינַת שֵׁם, דְּהַיְנוּ שֶׁנִּתְפַּרְסֵם וְיֵשׁ לוֹ שֵׁם בָּעוֹלָם, וּבְתוֹךְ זֶה הַשֵּׁם שֶׁל הַצַּדִּיק הָאֱמֶת מְלֻבָּשׁ וּמְשֻׁתָּף שְׁמוֹ יִתְבָּרַךְ, כִּי שְׁמוֹ מְשֻׁתָּף בִּשְׁמֵנוּ. נִמְצָא, כְּשֶׁנִּתְגַּדֵּל שֵׁם הַצַּדִּיק, נִתְגַּדֵּל שְׁמוֹ יִתְבָּרַךְ, וְכָל מַה שֶּׁנִּתְגַּדֵּל יוֹתֵר שֵׁם הַצַּדִּיק, נִתְגַּדֵּל יוֹתֵר שְׁמוֹ יִתְבָּרַךְ, כִּבְיָכוֹל, כִּי שְׁמוֹ מְשֻׁתָּף בִּשְׁמֵנוּ כַּנַּ""ל."
67,14,"Now, God’s Name is the concept of “God is One and His Name is One” (Zechariah 14:9). For His Name, may it be blessed, is a simple unity. However, below, the concept of the four elements devolves from His Name. This is because “His Name is One” refers to the four letters of the Name. Therefore, below, the concept of the four elements devolves from His Name.","וְשֵׁם ה' הוּא בְּחִינַת (זכריה יד): ה' אֶחָד וּשְׁמוֹ אֶחָד; כִּי שְׁמוֹ יִתְבָּרַךְ הוּא אַחְדוּת פָּשׁוּט, אַךְ לְמַטָּה מִשְׁתַּלְשֵׁל מִשְּׁמוֹ יִתְבָּרַךְ בְּחִינַת הָאַרְבָּעָה יְסוֹדוֹת, כִּי שְׁמוֹ אֶחָד יִתְבָּרַךְ – הוּא בְּחִינַת אַרְבַּע אוֹתִיּוֹת הַשֵּׁם. וְעַל־כֵּן לְמַטָּה נִשְׁתַּלְשֵׁל מִשְּׁמוֹ יִתְבָּרַךְ בְּחִינַת הָאַרְבָּעָה יְסוֹדוֹת."
67,15,"What initially devolves from the four letters of the Name is the concept of the three colors of the eye and the pupil. After that, [His Name] devolves to become the four elements. But before that, it devolves as the aspect of “the tzaddik is the <i>yesod</i> of the world,” for it is from him that all the four <i>yesodot</i> derive.","וּמִתְּחִלָּה מִשְׁתַּלְשֵׁל מֵאַרְבַּע אוֹתִיּוֹת הַשֵּׁם בְּחִינַת תְּלָת גְּוָנִין דְּעֵינָא וּבַת עַיִן, וְאַחַר־כָּךְ מִשְׁתַּלְשֵׁל לְאַרְבָּעָה יְסוֹדוֹת. וּמִקֹּדֶם מִשְׁתַּלְשֵׁל לִבְחִינַת: צַדִּיק יְסוֹד עוֹלָם, שֶׁמִּמֶּנּוּ נִמְשָׁכִין כָּל הָאַרְבָּעָה יְסוֹדוֹת."
67,16,"This is the meaning of “See, God called by name Betzalel” (Exodus 35:30). Specifically, “See”—as a result of the name “Betzalel” being revealed and important, “See,” because through this the eyes are opened and people see, as mentioned above. This is “God called by name Betzalel”—i.e., because God is in Betzalel’s name, for His name is associated with our name, and as a result “See.” For vision, too, derives from the concept of the Name, i.e., the four letters from which the three colors of the eye and the pupil derive.","וְזֶה: רְאוּ כִּי קָרָא ה' בְּשֵׁם בְּצַלְאֵל (שמות לה) – רְאוּ דַּיְקָא, כִּי עַל־יְדֵי שֶׁנִּתְגַּלֶּה וְנִתְגַּדֵּל שֵׁם בְּצַלְאֵל, עַל־יְדֵי־זֶה רְאוּ, כִּי עַל־יְדֵי־זֶה נִפְתָּחִין הָעֵינַיִם וְרוֹאִין כַּנַּ""ל. וְזֶה: כִּי קָרָא ה' בְּשֵׁם בְּצַלְאֵל, הַיְנוּ, כִּי ה' הוּא בְּשֵׁם בְּצַלְאֵל, כִּי שְׁמוֹ מְשֻׁתָּף בִּשְׁמֵנוּ, וְעַל־יְדֵי־זֶה רְאוּ כַּנַּ""ל. כִּי כֹּחַ הָרְאוּת נִמְשָׁךְ גַם־כֵּן מִבְּחִינַת הַשֵּׁם, שֶׁהוּא בְּחִינַת אַרְבַּע אוֹתִיּוֹת, שֶׁמִּשָּׁם נִמְשָׁךְ תְּלָת גְּוָנִין דְּעֵינָא וּבַת עַיִן כַּנַּ""ל."
67,17,"And this is the concept of ShaBbaT—<i>Shin BaT</i>. <i>Shin</i> alludes to the three colors of the eye; <i>BaT ayin</i> (the pupil) (Tikkuney Zohar #70, p.126b). For Shabbat is the Name of the Blessed Holy One (Zohar II, 88b). The tzaddik, too, is the concept of Shabbat, as it is written: You are the Shabbat of all the days (Zohar III, 144b). And this is “See that God has given you the Shabbat” (Exodus 16:29). Specifically, “See”—because Shabbat, which is the Holy One’s Name, is the concept of vision: three colors of the eye and the pupil, as mentioned above.","וְזֶה בְּחִינַת שַׁבָּת – שִׁין בַּת. שִׁין – תְּלָת גְּוָנִין דְּעֵינָא, בַּ""ת עַיִן (תקון ע) – כִּי שַׁבָּת שְׁמָא דְּקֻדְשָׁא בְּרִיךְ הוּא (זוהר יתרו דף פח:). גַּם הַצַּדִּיק הוּא בְּחִינַת שַׁבָּת, כְּמוֹ שֶׁכָּתוּב (בזוהר נשא דף קמד:): אַנְתְּ הוּא שַׁבָּת דְּכֻּלְהֵי יוֹמֵי. וְזֶה: רְאוּ כִּי ה' נָתַן לָכֶם אֶת הַשַּׁבָּת (שמות טז) – רְאוּ דַּיְקָא, כִּי שַׁבָּת, שֶׁהוּא שְׁמָא דְּקֻדְשָׁא בְּרִיךְ הוּא, הוּא בְּחִינַת כֹּחַ הָרְאוּת, בְּחִינַת תְּלָת גְּוָנִין דְּעֵינָא וּבַת עַיִן כַּנַּ""ל."
67,18,"This is why wherever the Holy Temple’s construction is mentioned, Shabbat is mentioned, as it is written, “My Shabbats you shall keep and My Sanctuary you shall revere” (Leviticus 19:30). So, too, wherever He cautioned concerning the construction of the Tabernacle, He first cautioned concerning Shabbat. This is because Shabbat illuminates the Holy Temple, for the Temple is also the concept of eyes, as it is written (Ezekiel 24:21), “the pride of your strength, your eyes’ delight” (Bava Batra 4a). Shabbat is the concept of the colors that shine in the Holy Temple. For Shabbat is the concept of vision, the three colors of the eye and the pupil that illuminate the Holy Temple, the concept of eyes.","וְעַל־כֵּן בְּכָל מָקוֹם שֶׁנִּזְכָּר בִּנְיַן בֵּית־הַמִּקְדָּשׁ, נִזְכָּר שַׁבָּת, כְּמוֹ שֶׁכָּתוּב (ויקרא יט): אֶת שַׁבְּתֹתַי תִּשְׁמֹרוּ, וּמִקְדָּשִׁי תִּירָאוּ. וְכֵן בְּכָל מָקוֹם שֶׁהִזְהִיר עַל מְלֶאכֶת הַמִּשְׁכָּן, הִזְהִיר מִקֹּדֶם עַל שַׁבָּת, כִּי שַׁבָּת מֵאִיר לְהַבֵּית־הַמִּקְדָּשׁ, כִּי הַמִּקְדָּשׁ הוּא גַם־כֵּן בְּחִינַת עֵינַיִם, כְּמוֹ שֶׁכָּתוּב (יחזקאל כד): גְּאוֹן עֻזְּכֶם, מַחְמַד עֵינֵיכֶם (עיין ב""ב ד). וְשַׁבָּת הוּא בְּחִינַת הַגְּוָנִין הַמְּאִירִין בַּמִּקְדָּשׁ, כִּי שַׁבָּת הוּא בְּחִינַת כֹּחַ הָרְאוּת, שֶׁהֵם תְּלָת גְּוָנִין דְּעֵינָא וּבַת עַיִן, הַמְּאִירִין לְבֵית־הַמִּקְדָּשׁ שֶׁהוּא בְּחִינַת עֵינַיִם."
67,19,"This is also the concept of mentalities. Initially, from the concept of God’s Name, which is comprised of four letters, the four mentalities are made. This is the concept of “And I filled him with the spirit of the Lord in wisdom and in understanding and in knowledge and in every craft” (Exodus 31:3). “Wisdom,” “understanding,” “knowledge” and “every craft” are the concept of the four mentalities (as brought in the Tikkuney Zohar, Introduction, p.13b) .They are made from the concept of God’s Name, as it is written, “See, God called by name Betzalel…. And I filled him…in wisdom and in understanding….” Then later, the concept of the three colors of the eye and the pupil is made, followed by the four elements, as mentioned above.","וְזֶה בְּחִינַת מֹחִין, כִּי מִתְּחִלָּה נַעֲשֶׂה מִבְּחִינַת שֵׁם ה', שֶׁהוּא אַרְבַּע אוֹתִיּוֹת, בְּחִינַת אַרְבָּעָה מֹחִין, בְּחִינַת (שמוות ל""א): וָאֲמַלֵּא אֹתוֹ רוּחַ אֱלֹקִים בְּחָכְמָה וּבִתְבוּנָה וּבְדַעַת וּבְכָל מְלָאכָה. חָכְמָה, תְּבוּנָה, וְדַעַת, וְכָל מְלָאכָה – זֶה בְּחִינַת אַרְבָּעָה מֹחִין (כ""ש בת""ז דף יג: בהקדמה), שֶׁהֵם נַעֲשִׂין מִבְּחִינַת שֵׁם ה', כְּמוֹ שֶׁכָּתוּב: רְאוּ כִּי קָרָא ה' בְּשֵׁם בְּצַלְאֵל, וַאֲמַלֵּא אוֹתוֹ וְכוּ' בְּחָכְמָה וּבִתְבוּנָה וְכוּ', וְאַחַר־כָּךְ נַעֲשֶׂה בְּחִינַת תְּלָת גְּוָנִין דְּעֵינָא וּבַת עַיִן, וְאַחַר־כָּךְ אַרְבָּעָה יְסוֹדוֹת כַּנַּ""ל:"
67,20,"<b>2B.</b> It is on this account that the tzaddikim are called “the eyes of the congregation” (Numbers 15:24; see Bava Batra 4a), because it is through them that the eyes are opened, as mentioned above.","וּבִשְׁבִיל זֶה נִקְרָאִים הַצַּדִּיקִים עֵינֵי הָעֵדָה (במדבר טו) (עיין ב""ב ד), כִּי עַל־יָדָם נִפְתָּחִין הָעֵינַיִם כַּנַּ""ל."
67,21,"And so, when the true tzaddik’s splendor and beauty are revealed, and his name becomes important—this being the concept of making the Blessed One’s Name great, as it were, through which the mentalities and vision are created, and the eyes are opened—then the world has a master-of-the-house who watches over it. This is the concept of <i>BeReIShYT—ROSh BaYiT</i> (Tikkuney Zohar #3, p.18b). <i>Rosh</i> (head) alludes to the mentalities. <i>BaYiT</i> (house) alludes to the <i>BeYT hamikdash</i> (Holy Temple), whose existence depends primarily on the concept of the mentalities, the concept of the three colors of the eye and the pupil/Shabbat, which illuminates the Holy Temple, as mentioned above.","וַאֲזַי כְּשֶׁנִּתְגַּלֶּה הַפְּאֵר וְהַיֹּפִי שֶׁל הַצַּדִּיק הָאֱמֶת וְנִתְגַּדֵּל שְׁמוֹ, שֶׁזֶּה בְּחִינַת הַגְדָּלַת שְׁמוֹ יִתְבָּרַךְ, כִּבְיָכוֹל, כַּנַּ""ל, שֶׁעַל־יְדֵי־זֶה נַעֲשִׂין הַמֹּחִין וְכֹחַ הָרְאוּת, וְנִפְתָּחִין הָעֵינַיִם כַּנַּ""ל, אֲזַי יֵשׁ לְהָעוֹלָם בַּעַל־הַבַּיִת, שֶׁהוּא מַשְׁגִּיחַ עַל הָעוֹלָם. וְזֶה בְּחִינַת בְּרֵאשִׁית – רֹאשׁ בַּיִת (ת""ז תיקון ג דף יח). רֹאשׁ זֶה בְּחִינַת מֹחִין, בַּיִת זֶה בְּחִינַת בֵּית־הַמִּקְדָּשׁ, שֶׁעִקָּר קִיּוּמוֹ – עַל־יְדֵי בְּחִינַת הַמֹּחִין, שֶׁהֵם בְּחִינַת תְּלָת גְּוָנִין דְּעֵינָא וּבַת עַיִן, בְּחִינַת שַׁבָּת, שֶׁמֵּאִיר לְבֵית־הַמִּקְדָּשׁ כַּנַּ""ל."
