Chapter,Segment,English,Hebrew
56,16,"For through the Torah we summon life and infuse life force into the measures, which are the aspect of days. This is as it is written, “What is the measure of my days” (Psalms 39:5). That is, the Torah—which is the aspect of “what,” as it is written, “What are the rituals, statutes and laws?” (Deuteronomy 6:20)—is the aspect of measure and days, as explained above. Through her we summon the life force into the measures and the days, for without this it would not be possible to receive the life force lest there be too much light. This is “he shall <i>kara</i> (read) from it all the days of his life”—by means of the Torah, he <i>koray</i> (summons) the life force into the days and measures, as explained above.","כִּי עַל־יְדֵי הַתּוֹרָה קוֹרִים אֶת הַחַיִּים, וּמַמְשִׁיכִין אֶת הַחִיּוּת לְתוֹךְ הַמִּדּוֹת, שֶׁהֵם בְּחִינַת יָמִים. וְזֶה שֶׁכָּתוּב (תהלים לט): וּמִדַּת יָמַי מַה הִיא; הַיְנוּ שֶׁהַתּוֹרָה, שֶׁהִיא בְּחִינַת מָה, כְּמוֹ שֶׁכָּתוּב (דברים ו): מָה הָעֵדוֹת וְהַחֻקִּים וְהַמִּשְׁפָּטִים; הִיא בְּחִינַת מִדּוֹת וְיָמִים כַּנַּ""ל, שֶׁעַל יָדָהּ קוֹרִין אֶת הַחִיּוּת לְתוֹךְ הַמִּדּוֹת וְהַיָּמִים, שֶׁבְּלֹא זֶה לֹא הָיָה אֶפְשָׁר לְקַבֵּל אֶת הַחִיּוּת מֵחֲמַת רִבּוּי אוֹר. וְזֶה: וְקָרָא בוֹ כָּל יְמֵי חַיָּיו – שֶׁעַל־יְדֵי הַתּוֹרָה קוֹרֵא אֶת הַחִיּוּת לְתוֹךְ הַיָּמִים וְהַמִּדּוֹת כַּנַּ""ל. "
56,17,"Therefore, one’s Torah study must be specifically vocal. When calling someone by name, our calling has to be specifically with the mouth; it is impossible to call him by name in thought alone. Likewise, calling to the Life of life by His Name is only possible verbally, not in thought alone. This is as our Sages said: “For they are life <i>lemotzA’eihem</i> (to those who find them)” (Proverbs 4:22)—[read this:] <i>lemotzI’eihem</i> (to those who express them) vocally (Eruvin 54a). Specifically “to those who express them vocally,” because through this one merits life, as explained above.","וְעַל־כֵּן צָרִיךְ לַעֲסֹק בַּתּוֹרָה בַּפֶּה דַּיְקָא, כִּי כְּשֶׁצְּרִיכִין לִקְרוֹת אֶת אֶחָד בִּשְׁמוֹ צָרִיךְ לִקְרוֹתוֹ בַּפֶּה דַּיְקָא, וְאִי אֶפְשָׁר לִקְרוֹתוֹ בִּשְׁמוֹ בְּמַחֲשָׁבָה בְּעָלְמָא. כֵּן אִי אֶפְשָׁר לִקְרוֹת אֶת חַי הַחַיִּים בִּשְׁמוֹ כִּי אִם עַל־יְדֵי הַפֶּה, וְלֹא עַל־יְדֵי הַמַּחֲשָׁבָה לְבַדָּהּ. וְזֶה שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (עירובין נד): כִּי חַיִּים הֵם לְמוֹצְאֵיהֶם – לְמוֹצִיאֵיהֶם בַּפֶּה. לְמוֹצִיאֵיהֶם בַּפֶּה דַּיְקָא, שֶׁעַל־יְדֵי־זֶה זוֹכֶה לְחַיִּים כַּנַּ""ל. "
56,18,"Thus, by studying Torah, we draw length-of-days and then merit <i>daat,</i> for <i>daat</i> and intellect are themselves the life force, as it is written, “Wisdom gives life to those who possess it” (Ecclesiastes 7:12). Intellect is the essence of life force, and by means of <i>daat</i> it is possible to come close to and admonish those one needs to admonish.","נִמְצָא, עַל־יְדֵי עֵסֶק הַתּוֹרָה, מַמְשִׁיכִין אֲרִיכוּת יָמִים, וְאָז זוֹכֶה לְדַעַת, כִּי הַדַּעַת וְהַשֵּׂכֶל הוּא בְּעַצְמוֹ הַחִיּוּת, כְּמוֹ שֶׁכָּתוּב (קהלת ז): הַחָכְמָה תְּחַיֶּה אֶת בְּעָלֶיהָ, כִּי הַשֵּׂכֶל הוּא עִקַּר הַחִיּוּת. וְעַל־יְדֵי־זֶה הַדַּעַת, יְכוֹלִים לְקָרֵב וּלְהוֹכִיחַ אֶת מִי שֶׁצְּרִיכִין לְהוֹכִיחַ: "
56,19,"<b>3C.</b> There are two [levels of] concealment. When God is hidden in a single concealment, then as well it is very difficult to find Him. Yet when He is hidden in a single concealment it is still possible for an individual to toil and strive until he finds Him, since he is aware that God is hidden from him. But when God is concealed in a concealment within a concealment, in other words the concealment itself is concealed from him so that he is completely oblivious to the fact that God is hidden from him—then it is entirely impossible to find Him, since he is not at all aware &lt;that God is hidden there&gt;.","כִּי יֵשׁ שְׁנֵי הַסְתָּרוֹת, וּכְשֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר בְּהַסְתָּרָה אַחַת, גַּם כֵּן קָשֶׁה מְאֹד לְמָצְאוֹ, אַךְ אַף־עַל־פִּי־כֵן, כְּשֶׁהוּא נִסְתָּר בְּהַסְתָּרָה אַחַת, אֶפְשָׁר לִיגַע וְלַחֲתֹר עַד שֶׁיִּמְצָא אוֹתוֹ יִתְבָּרַךְ, מֵאַחַר שֶׁיּוֹדֵעַ שֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר מִמֶּנּוּ, אֲבָל כְּשֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר בְּהַסְתָּרָה תּוֹךְ הַסְתָּרָה, דְּהַיְנוּ שֶׁהַהַסְתָּרָה בְּעַצְמָהּ נִסְתֶּרֶת מִמֶּנּוּ, דְּהַיְנוּ שֶׁאֵינוֹ יוֹדֵעַ כְּלָל שֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר מִמֶּנּוּ – אֲזַי אִי אֶפְשָׁר כְּלָל לִמְצֹא אוֹתוֹ, מֵאַחַר שֶׁאֵינוֹ יוֹדֵעַ כְּלָל מֵהַשֵּׁם יִתְבָּרַךְ. "
56,20,"This is analogous to “I will <i>haster astir</i> (thoroughly hide)” (Deuteronomy 31:18)—that is, “I will conceal the concealment,” so that they will be completely oblivious to the fact that God is hidden. As a result, he will certainly not be able to find Him, since he is completely unaware of the need to look for Him; he is completely oblivious to the fact that God is hidden from him, because the concealment itself is concealed from him, as explained above.","וְזֶה בְּחִינַת (דברים לא): וְאָנֹכִי הַסְתֵּר אַסְתִּיר; דְּהַיְנוּ שֶׁאַסְתִּיר הַהַסְתָּרָה, שֶׁלֹּא יֵדְעוּ כְּלָל שֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר. וַאֲזַי בְּוַדַּאי אֵינוֹ יָכוֹל לִמְצֹא אוֹתוֹ יִתְבָּרַךְ, מֵאַחַר שֶׁאֵינוֹ יוֹדֵעַ כְּלָל שֶׁצָּרִיךְ לְבַקֵּשׁ אוֹתוֹ יִתְבָּרַךְ, כִּי אֵינוֹ יוֹדֵעַ כְּלָל שֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר מִמֶּנּוּ, כִּי הַהַסְתָּרָה בְּעַצְמָהּ נִסְתֶּרֶת כַּנַּ""ל. "
56,21,"Yet, in truth, even in all the concealments—even in a concealment within a concealment—God is certainly enclothed there as well. Indeed, there is nothing that is without the life force of God, since without His life force it could not exist. Therefore, God is certainly enclothed in all &lt;words&gt; and all deeds and all thoughts, as it were. And even if, Heaven forbid, a person is guilty of sin, which is a transgression of God’s will, God’s life force is certainly still there, albeit in a most hidden and contracted manner.","אֲבָל בֶּאֱמֶת אֲפִלּוּ בְּכָל הַהַסְתָּרוֹת, וַאֲפִלּוּ בְּהַהַסְתָּרָה שֶׁבְּתוֹךְ הַסְתָּרָה, בְּוַדַּאי גַּם שָׁם מְלֻבָּשׁ הַשֵּׁם יִתְבָּרַךְ, כִּי בְּוַדַּאי אֵין שׁוּם דָּבָר שֶׁלֹּא יִהְיֶה בּוֹ חִיּוּת הַשֵּׁם יִתְבָּרַךְ, כִּי בִּלְעֲדֵי חִיּוּתוֹ לֹא הָיָה לוֹ קִיּוּם כְּלָל. וְעַל־כֵּן בְּוַדַּאי בְּכָל הַדְּבָרִים, וּבְכָל הַמַּעֲשִׂים, וּבְכָל הַמַּחֲשָׁבוֹת, מְלֻבָּשׁ שָׁם הַשֵּׁם יִתְבָּרַךְ, כִּבְיָכוֹל. וַאֲפִלּוּ אִם, חַס וְשָׁלוֹם, עוֹשִׂין דְּבַר עֲבֵרָה, שֶׁהוּא שֶׁלֹּא כִּרְצוֹן הַשֵּׁם יִתְבָּרַךְ, עִם כָּל זֶה בְּוַדַּאי יֵשׁ שָׁם חִיּוּת הַשֵּׁם יִתְבָּרַךְ, אַךְ שֶׁהוּא בְּהֶעְלֵם וּבְצִמְצוּם גָּדוֹל. "
56,22,"The Torah is the life force in all things. Thus it is that in all things and in all thoughts—even a sinful thought, word or deed, Heaven forbid—the Torah is enclothed there as well, albeit in a most hidden and concealed manner, in the aspect of concealments.","וְהַתּוֹרָה הִיא הַחִיּוּת שֶׁל כָּל דָּבָר, נִמְצָא, שֶׁבְּכָל הַדְּבָרִים וּבְכָל הַמַּחֲשָׁבוֹת, אֲפִלּוּ מַחֲשָׁבָה דִבּוּר וּמַעֲשֶׂה שֶׁל עֲבֵרָה, חַס וְשָׁלוֹם, יֵשׁ שָׁם גַּם כֵּן הִתְלַבְּשׁוּת הַתּוֹרָה, אַךְ שֶׁהוּא בְּהֶעְלֵם וּבְצִמְצוּם גָּדוֹל, בִּבְחִינַת הַסְתָּרוֹת: "
56,23,"<b>3D.</b> As our Sages, of blessed memory, said: Once a person repeats a sin, it appears to him permissible (Yoma 86b). That is, by means of the sins he &lt;changes and&gt; inverts the words of the Living God; he creates new letter-combinations in the Torah, until that which was forbidden becomes permitted, as it is written, “Woe to those who call evil good, and good evil” (Isaiah 5:20). Thus it is that even within the sins there is enclothed the life force of God—i.e., the letters of the Torah—though it is hidden. In other words, due to the sins the Torah’s letter-combinations were inverted, until that which was forbidden became permitted, as explained above: “Once a person repeats a sin, it appears to him permissible.” This is the aspect of a single concealment.","כִּי עָבַר וְשָׁנָה – נַעֲשָׂה לוֹ כְּהֶתֵּר, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (יומא פו:), דְּהַיְנוּ שֶׁעַל־יְדֵי הָעֲבֵרוֹת הוּא מְהַפֵּךְ דִּבְרֵי אֱלֹקִים חַיִּים, וְעוֹשֶׂה צֵרוּפִים אֲחֵרִים בַּתּוֹרָה, עַד שֶׁנַּעֲשֶׂה מֵאִסּוּר הֶתֵּר, כְּמוֹ שֶׁכָּתוּב (ישעיה ה): הוֹי הָאֹמְרִים לָרַע טוֹב וְלַטּוֹב רָע וְכוּ'. נִמְצָא שֶׁאֲפִלּוּ בְּתוֹךְ הָעֲבֵרוֹת מְלֻבָּשׁ שָׁם חִיּוּת הַשֵּׁם יִתְבָּרַךְ, נִמְצָא שֶׁאֲפִלּוּ בְּתוֹךְ הָעֲבֵרוֹת מְלֻבָּשׁ שָׁם חִיּוּת הַשֵּׁם יִתְבָּרַךְ, דְּהַיְנוּ אוֹתִיּוֹת הַתּוֹרָה, רַק שֶׁהוּא בְּהֶעְלֵם, דְּהַיְנוּ שֶׁמֵּחֲמַת הָעֲבֵרוֹת הָפַךְ הַצֵּרוּפִים שֶׁל הַתּוֹרָה, עַד שֶׁנַּעֲשָׂה מֵאִסּוּר הֶתֵּר, כַּנִּזְכַּר לְעֵיל: עָבַר וְשָׁנָה נַעֲשָׂה לוֹ כְּהֶתֵּר; וְזֶה בְּחִינַת הַסְתָּרָה אַחַת. "
56,24,"Now, when God is hidden from a person in a single concealment—i.e., the above mentioned aspect of “it appears to him permissible”—then, too, it is very difficult to find Him, since it already appears to him permissible. Even so, it is still possible for an individual to toil and strive until he finds God, since at least he is aware that it [only] <i>appears</i> to him permissible. Therefore, even though God is hidden from him, and his sins appear permissible, it is nonetheless still possible that he himself will take it to heart—i.e., that he succumbed and reached the point where it appears to him permissible—so that he seeks and strives until he departs from this, since at least he is aware that it [only] <i>appears</i> to him permissible.","וּכְשֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר מִמֶּנּוּ בְּהַסְתָּרָה אַחַת, דְּהַיְנוּ בְּחִינָה הַנַּ""ל שֶׁנַּעֲשָׂה לוֹ כְּהֶתֵּר, גַּם כֵּן קָשֶׁה מְאֹד לְמָצְאוֹ, מֵאַחַר שֶׁכְּבָר נַעֲשָׂה לוֹ כְּהֶתֵּר, אֲבָל עִם כָּל זֶה אֶפְשָׁר לִיגַע וְלַחֲתֹר עַד שֶׁיִּמְצָא אוֹתוֹ יִתְבָּרַךְ שְׁמוֹ, מֵאַחַר שֶׁעַל־כָּל־פָּנִים יוֹדֵעַ שֶׁנַּעֲשֶׂה לוֹ כְּהֶתֵּר. עַל־כֵּן, אַף שֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר מִמֶּנּוּ, וּכְבָר נַעֲשֶׂה לוֹ הָעֲבֵרוֹת כְּהֶתֵּר, עִם כָּל זֶה אֶפְשָׁר שֶׁיָּשִׁיב אֶל לִבּוֹ זֶה בְּעַצְמוֹ, דְּהַיְנוּ מַה שֶּׁנָּפַל וְהִגִּיעַ לִבְחִינַת נַעֲשָׂה לוֹ כְּהֶתֵּר, וִיבַקֵּשׁ וְיַחְתֹּר עַד שֶׁיֵּצֵא מִזֶּה, מֵאַחַר שֶׁעַל כָּל פָּנִים יוֹדֵעַ מִזֶּה שֶׁנַּעֲשָׂה לוֹ כְּהֶתֵּר. "
56,25,"But know! there is also the level of a concealment within a concealment, that is, the concealment itself is concealed so that the individual is completely oblivious to the fact that God is hidden from him—i.e., he is totally unaware that for him the forbidden has become permissible. On the contrary, all evil things appear to him to be totally upright, Heaven forbid. That is, if after repeating his sin he commits further sins, Heaven forbid, so then even this awareness that it [only] appears to him permissible is hidden from him; rather, he then becomes completely unaware of any hint of a prohibition, because everything is upright in his eyes. This corresponds to a concealment within a concealment; the concealment is itself concealed, as explained above.","אֲבָל דַּע, שֶׁיֵּשׁ עוֹד בְּחִינַת הַסְתָּרָה בְּתוֹךְ הַסְתָּרָה. דְּהַיְנוּ שֶׁהַהַסְתָּרָה בְּעַצְמָהּ נִסְתֶּרֶת, שֶׁאֵינוֹ יוֹדֵעַ כְּלָל שֶׁהַשֵּׁם יִתְבָּרַךְ נִסְתָּר מִמֶּנּוּ, דְּהַיְנוּ שֶּׁאֵינוֹ יוֹדֵעַ כְּלָל שֶׁנֶּהְפַּךְ אֶצְלוֹ הָאִסּוּר לְהֶתֵּר, רַק כָּל הַדְּבָרִים רָעִים דּוֹמוֹת לוֹ לְמִישׁוֹר גָּמוּר, חַס וְשָׁלוֹם. הַיְנוּ אִם, חַס וְשָׁלוֹם, אַחַר שֶׁעָבַר וְשָׁנָה, עוֹשֶׂה יוֹתֵר עֲבֵרוֹת, חַס וְשָׁלוֹם, אֲזַי נִסְתָּר מִמֶּנּוּ אֲפִלּוּ זֹאת שֶׁיֵּדַע שֶׁנַּעֲשָׂה לוֹ כְּהֶתֵּר, רַק שֶׁאֵינוֹ יוֹדֵעַ כְּלָל מִשּׁוּם נִדְנוּד אִסּוּר, וְהַכֹּל הוּא יָשָׁר בְּעֵינָיו. וְזֶה בְּחִינַת הַסְתָּרָה שֶׁבְּתוֹךְ הַסְתָּרָה – שֶׁהַהַסְתָּרָה בְּעַצְמָהּ נִסְתֶּרֶת כַּנַּ""ל. "
