Chapter,Segment,English,Hebrew
15,10,"Now the aspect of Sinai corresponds to humility, as our Sages taught: The Holy One ignored all the mountains and gave the Torah only on Mount Sinai (Sotah 5a). And our Sages taught: The prayers of a humble person are not rejected, as in (Psalms 51:19), “A broken and contrite heart You do not despise” (Sotah 5b). By praying with self-sacrifice, a person transcends all his corporeality and has no limitations. And with no limitations, he is then able to perceive the Torah of the Future, which has no limitations and cannot be circumscribed.","וּבְחִינַת סִינַי הוּא בְּחִינַת שִׁפְלוּת, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (סוטה ה.), שֶׁהִנִּיחַ הַקָּדוֹשׁ־בָּרוּךְ־הוּא כָּל הֶהָרִים, וְלֹא נָתַן הַתּוֹרָה אֶלָּא עַל הַר־סִינַי. וַחֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה אָמְרוּ (שם ה:), שֶׁתְּפִלַּת הַשָּׁפֵל אֵין נִמְאֶסֶת, כְּמוֹ שֶׁכָּתוּב (תהלים נא): לֵב נִשְׁבָּר וְכוּ'. וְעַל־יְדֵי תְּפִלָּה שֶׁהִיא בִּמְסִירַת־נֶפֶשׁ, שֶׁמְּבַטֵּל כָּל גַּשְׁמִיּוּתוֹ וְאֵין גְּבוּל, וּכְשֶׁאֵין גְּבוּל, אֲזַי יָכוֹל לְהַשִּׂיג הַתּוֹרָה שֶׁלֶּעָתִיד, שֶׁהִיא אֵינָהּ גְּבוּל וְאֵין נִתְפֶּסֶת בִּגְבוּל:"
15,11,"<b>5. This is what Rabbah bar bar Chanah recounted: I myself saw this <i>akrukta</i> which was as <i>akra deHagrunia</i> (the city of Hagrunia). And how large was the city of Hagrunia? sixty houses. A <i>tanina</i> (serpent) came by and swallowed it. A <i>pushkantza</i> (raven) came by and swallowed the serpent, and then ascended a tree and sat there. Come and see how great was the st rength of that tree! Rabbi Papa the son of Shmuel said: Had I not been there, I would never have believed him!</b> (Bava Batra 73b).","ה וְזֶה שֶׁאָמַר רַבָּה בַּר בַּר חָנָה: לְדִידִי חָזֵי לִי הַהִיא אַקְרוּקְתָא, דַּהֲוֵי כִּי אַקְרָא דְּהַגְרוֹנְיָא. וְאַקְרָא דְּהַגְרוֹנְיָא כַּמָּה הֲוֵי, שִׁתִּין בָּתֵּי. אֲתָא תַּנִּינָא בְּלַעָהּ. אֲתָא פּוּשְׁקַנְצָא וּבְלַעֵהּ לְתַנִּינָא, וּסְלִיק יְתִב בְּאִילָנָא. תָּא חֲזִי כַּמָּה נָפִישׁ חֵילָא דְּאִילָנָא. אָמַר רַב פַּפָּא בַּר שְׁמוּאֵל: אִי לָאו דַּהֲוִי הָתָם לָא הֵימְנֵהּ:"
15,12,"<b><i>akrukta —</i></b> Rashbam explains that this is a <i>tzephardeah.</i> This alludes to the elevation of fear to its source, i.e., <i>daat.</i> This is because the word <i>TZePhaRDeAh</i> is a composite of <i>TZiPoR</i> (bird) and <i>DeAh</i> (knowledge) (Tanna d’Bei Eliyahu 1:7). A bird corresponds to fear/earth, as in (Isaiah 24:16), “From the <i>knaf</i> (corner) of the earth we heard songs.” And, as is written (Isaiah 60:8), “<i>MI EiLeH</i> (Who are these)”—the same letters as <i>ELoHIM</i> —“that fly as a cloud.” And <i>deah</i> is the source of fear.","אַקְרוּקְתָא – פֵּרֵשׁ רַשִׁ""י: צְפַרְדֵּעַ, וְזֶה בְּחִינַת עֲלִיַּת הַיִּרְאָה לְשָׁרְשָׁהּ, הַיְנוּ דַּעַת, כִּי צְפַרְדֵּעַ הִיא מִלָּה מֻרְכֶּבֶת: צִפֹּר דֵּעָה (תנא דבי אליהו רבה פ""ז ובכוונות ההגדה), וְצִפּוֹר הוּא בְּחִינַת יִרְאָה, בְּחִינַת אֶרֶץ, כְּמוֹ שֶׁכָּתוּב (ישעיהו כד): מִכְּנַף הָאָרֶץ זְמִירוֹת וְכוּ', וּכְמוֹ שֶׁכָּתוּב (שם ס): מִי אֵלֶּה – אוֹתִיּוֹת אֱלֹקִים – כָּעָב תְּעוּפֶינָה וְכוּ'; וְדֵעָה הִיא שֹׁרֶשׁ הַיִּרְאָה."
15,13,"<b>which was as <i>aKRA</i> (the city) of haGRUNia —</b> This is phonetically similar to “<i>KRA b’GaRUN</i> (cry out from the throat)” (Isaiah 58:1). This is a reference to the revealed Torah, as our Sages taught: <i>l’motzI’eihem</i> (to those who express them) verbally (Eruvin 54a). For by elevating the fear to the aspect of <i>daat,</i> one merits the revealed Torah.","וְדַמְיָא לְאַקְרָא דְּהַגְרוֹנְיָא – לְשׁוֹן (שם נח): קְרָא בְגָרוֹן, שֶׁזֶּה בְּחִינַת תּוֹרָה שֶׁבְּנִגְלֶה, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (עירובין נד.): לְמוֹצִיאֵיהֶם בַּפֶּה, כִּי עַל־יְדֵי עֲלִיַּת הַיִּרְאָה לִבְחִינַת דַּעַת, זוֹכִין לַתּוֹרָה שֶׁבְּנִגְלֶה."
15,14,"<b>And how large was the city of Hagrunia? sixty houses —</b> This corresponds to prayer. For when we call out to the Holy One in the imagery of man and He makes Himself available to us “whenever we call upon Him” (Deuteronomy 4:7), this is God’s lovingkindness. This is because, were it not for God’s kindnesses, it would not be appropriate to call out and make reference to God with imagery, praises, words and letters. But all this is God’s lovingkindness. And this is <b>sixty houses</b> —corresponding to lovingkindness, the aspect of Avraham. As it is written (Song of Songs 6:8), “There are sixty kingdoms,” which Rashi explains as referring to Avraham. And <b>houses</b> connotes houses of kingship.","וְאַקְרָא דְּהַגְרוֹנְיָא כַּמָּה הֲוָה, שִׁתִּין בָּתֵּי – זֶה בְּחִינַת תְּפִלָּה, כִּי כְּשֶׁאָנוּ קוֹרְאִין לְהַקָּדוֹשׁ־בָּרוּךְ־הוּא בִּתְאָרִים שֶׁל בָּשָׂר וָדָם, וְהוּא נִמְצָא לָנוּ בְּכָל קָרְאֵנוּ אֵלָיו, זֶה חֶסֶד הַשֵּׁם יִתְבָּרַךְ, כִּי אִם לֹא הָיָה בְּחַסְדֵּי הַשֵּׁם יִתְבָּרַךְ, לֹא הָיָה כְּדַאי לִקְרֹא וּלְכַנּוֹת אֶת הַשֵּׁם יִתְבָּרַךְ בִּתְאָרִים וּשְׁבָחִים וְתֵבוֹת וְאוֹתִיּוֹת, אֲבָל זֶה הַכֹּל חֶסֶד שֶׁל הַשֵּׁם יִתְבָּרַךְ. וְזֶה: שִׁתִּין בָּתֵּי – זֶה בְּחִינַת חֶסֶד, בְּחִינַת אַבְרָהָם, כְּמוֹ שֶׁכָּתוּב (שה""ש ו): שִׁשִּׁים הֵמָּה מְלָכוֹת, פֵּרֵשׁ רַשִׁ""י: זֶה בְּחִינַת אַבְרָהָם; וּבָתֵּי – לְשׁוֹן בָּתֵּי מַלְכוּת."
15,15,"This is the meaning of “<i>samkhuni b’AShiShoT</i> (support me with the wine jugs)” (Song of Songs 2:5). This is like holding up <i>AShaShoT</i> (crystal reflectors) against a powerful light in order to look at the powerful light through the reflectors. Similarly, His lovingkindness decreed that we be supported by [i.e., rely upon] this imagery and praise. And this is the connotation of <i>SaMKhuni,</i> it corresponds to <i>SaMeKh</i> (sixty), and to “There are sixty kingdoms.” This is the aspect of Avraham, for he corresponds to the <i>samekh</i> houses.","וְזֶה (שם ב): סַמְּכוּנִי בָּאֲשִׁישׁוֹת – כְּמוֹ שֶׁמְּשִׂימִין אֲשִׁישׁוֹת כְּנֶגֶד אוֹר גָּדוֹל, כְּדֵי לְהִסְתַּכֵּל בָּאוֹר הַגָּדוֹל עַל־יְדֵי אֲשִׁישׁוֹת, כֵּן גָּזַר חַסְדּוֹ לִסְמֹךְ אוֹתָנוּ בַּתְּאָרִים וּשְׁבָחִים הָאֵלּוּ. וְזֶה לְשׁוֹן: סַמְּכוּנִי, שֶׁהוּא בְּחִינַת סָמֶ""ךְ, וּבְחִינַת שִׁשִּׁים הֵמָּה מְלָכוֹת, בְּחִינַת אַבְרָהָם, שֶׁהוּא בְּחִינַת סָמֶ""ךְ בָּתֵּי."
15,16,"<b>A <i>tanina</i> came by and swallowed it —</b> <i>Tanina</i> indicates the aspect of a serpent. It lures a person into praying for personal benefit, such as, “Give us life and livelihood” (Tikkuney Zohar, p.22a), or other [similar] benefits.","וַאֲתָא תַּנִּינָא וּבְלַעָהּ – תַּנִּינָא זֶה בְּחִינַת נָחָשׁ, שֶׁמֵּסִית אֶת הָאָדָם שֶׁיִּתְפַּלֵּל לְתוֹעֶלֶת עַצְמוֹ, כְּמוֹ: הַב לָנָא חַיֵּי וּמְזוֹנָא, אוֹ שְׁאָר תּוֹעֶלֶת."
15,17,"<b>A <i>pushkantza</i> came by and swallowed it —</b> Rashbam explains that this is an <i>orev.</i> And our Sages taught: [With whom is the Torah to be found?] With the one who makes his face as black as a raven, and one who makes himself cruel to his children as the raven (Eruvin 22a). That is, he prays without any concern for personal benefit. He does not consider himself as having any worth, so that all his selfhood and corporeality are eliminated. He is thus negated, as if he were not in this world, as it is written (Psalms 44:23), “For Your sake, we are killed each day.” This corresponds to “black as a raven” (Song of Songs 5:11). And through this:","וַאָתֵי פּוּשְׁקַנְצָא וּבְלַעֵהּ – פֵּרֵשׁ רַשִׁ""י: עוֹרֵב; וְאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (עירובין כב.): ""מִי שֶׁמַּשְׁחִיר פָּנָיו כְּעוֹרֵב"", וּ""מִי שֶׁנַּעֲשֶׂה אַכְזָרִי עַל בָּנָיו כְּעוֹרֵב"", הַיְנוּ שֶׁמִּתְפַּלֵּל בְּלִי שׁוּם כַּוָּנַת תּוֹעֶלֶת עַצְמוֹ, וְאֵינוֹ חוֹשֵׁב לִכְלוּם אֶת עַצְמוֹ, וְנִתְבַּטֵּל כָּל עַצְמוּתוֹ וְגַשְׁמִיּוּתוֹ, וְנִתְבַּטֵּל כְּאִלּוּ אֵינוֹ בָּעוֹלָם, כְּמוֹ שֶׁכָּתוּב (תהלים מד): כִּי־עָלֶיךָ הֹרַגְנוּ כָּל־הַיּוֹם. וְזֶה בְּחִינַת (שה""ש ה): שְׁחוֹרוֹת כְּעוֹרֵב. וְעַל־יְדֵי זֶה:"
15,18,"<b>ascended a tree and sat there —</b> This is meriting the aspect of hidden Torah, as is written (Psalms 18:11), “He made darkness <i>SiTRo</i> (His hidden place).” A person merits the <i>SiTRey</i> (hidden mysteries of) Torah through darkness—i.e., self-sacrifice—for he “makes his face as black as a raven.” For [the hidden Torah] corresponds to darkness due to its deep concepts. And this is: <b>It ascended a tree and sat there.</b> [The tree] is the dwelling place of the souls, as is written (Zohar II, 99a): All the souls emanate from the Great Tree.","סְלֵיק וִיתִב בְּאִילָנָא – שֶׁזּוֹכֶה לִבְחִינוֹת תּוֹרָה שֶׁבְּנִסְתָּר, כְּמוֹ שֶׁכָּתוּב (תהלים יח): יָשֶׁת חשֶׁךְ סִתְרוֹ – שֶׁסִּתְרֵי־תּוֹרָה אָדָם זוֹכֶה לָהֶם עַל־יְדֵי חשֶׁךְ, הַיְנוּ מְסִירַת־ נֶפֶשׁ, שֶׁמַּשְׁחִיר פָּנָיו כְּעוֹרֵב, כִּי הֵם בְּחִינַת חשֶׁךְ עַל שֵׁם עֹמֶק הַמֻּשָּׂג. וְזֶה בְּחִינַת: סְלֵיק וִיתִב בְּאִילָנָא – שֶׁשָּׁם מְדוֹר הַנְּשָׁמוֹת, כְּמוֹ שֶׁכָּתוּב (זוהר משפטים דף צט.): כָּל נִשְׁמָתִין מֵאִילָנָא רַבְרְבָא נָפְקִין,"
15,19,"And [the hidden Torah] is an aspect of the World to Come, in which there is length of days, as in (Isaiah 65:22), “As the days of a tree, so shall the days of My people be.” This is merited through prayer, for the Holy One desires the prayer of the Jewish people (cf. Chullin 60b).","וְהוּא בְּחִינַת עוֹלָם הַבָּא, שֶׁשָּׁם אֲרִיכוּת יָמִים, כְּמוֹ שֶׁכָּתוּב (ישעיהו סה): כִּימֵי עֵץ יְמֵי עַמִּי; וְזֶה זוֹכֶה עַל־יְדֵי תְּפִלָּה, כִּי הַקָּדוֹשׁ־ בָּרוּךְ־הוּא מִתְאַוֶּה לִתְפִלָּתָן שֶׁל יִשְׂרָאֵל,"
15,20,"And, when the Jews pray before Him and satisfy His desire, then [God], as it were, takes on the aspect of <i>IShaH</i> (the feminine). This is because He receives pleasure from us, as is written (Numbers 28:8), “It is an <i>ISheH</i> (fire offering), an appeasing fragrance to God.” Through the appeasing fragrance that He receives, He takes on the feminine aspect. And, [because] “The female shall court the male” (Jeremiah 31:21), the Holy One takes on the aspect of a “revealed garment.” In other words, that aspect which was originally hidden is now revealed through prayer. And, God and the Torah are one (Zohar III, 73a). Thus, through prayer, Torah is revealed—i.e., the hidden mysteries of the Torah.","וּכְשֶׁיִּשְׂרָאֵל מִתְפַּלְּלִין לְפָנָיו וּמְמַלְּאִין תַּאֲוָתוֹ, אֲזַי נַעֲשֶׂה, כִּבְיָכוֹל, בִּבְחִינַת אִשָּׁה, שֶׁהוּא מְקַבֵּל תַּעֲנוּג מֵעִמָּנוּ, כְּמוֹ שֶׁכָּתוּב (במדבר כח): אִשֶּׁה רֵיחַ נִיחֹחַ לַה' – עַל־יְדֵי הָרֵיחַ נִיחוֹחַ שֶׁמְּקַבֵּל נַעֲשֶׂה בִּבְחִינַת אִשָּׁה, וּ""נְקֵבָה תְּסוֹבֵב גָּבֶר"" (ירמיה לא), שֶׁהַקָּדוֹשׁ־בָּרוּךְ־הוּא נַעֲשֶׂה בִּבְחִינַת מַלְבּוּשׁ נִגְלֶה, הַיְנוּ מִבְּחִינַת שֶׁהָיָה מִתְּחִלָּה בְּנִסְתָּר, עַכְשָׁו נִתְגַּלֶּה עַל־יְדֵי הַתְּפִלָּה, וְקֻדְשָׁא־בְּרִיךְ־הוּא וְאוֹרַיְתָא כֹּלָּא חַד, וְאָז עַל־יְדֵי הַתְּפִלָּה נִתְגַּלֶּה אוֹרַיְתָא, הַיְנוּ סִתְרֵי אוֹרַיְתָא."
15,21,"<b>Come and see how great was the strength of that tree! —</b> That is, [come see] how great is the strength of those mysteries of Torah. It cannot be clothed in anything finite or physical, but only in the one who “makes his face as black as a raven” and behaves as a raven to his children. <b>{There are five possessions which the Holy One acquired in His world: Torah is one possession; heaven and earth are one possession; Avraham is one possession; Israel [the Jewish people] is one possession; the Holy Temple is one possession</b> (Avot 6:10)<b>.}</b>","תָּא חֲזִי כַּמָּה נָפִישׁ חֵילָא דְּאִילָנָא – הַיְנוּ, כַּמָּה נָפִישׁ חֵילָא דְּהַאי סִתְרֵי־תּוֹרָה, שֶׁאֵין יְכוֹלִים לְהִתְלַבֵּשׁ בְּשׁוּם דָּבָר מֻגְבָּל, בְּשׁוּם גּוּף, אֶלָּא בְּמִי שֶׁמַּשְׁחִיר פָּנָיו כְּעוֹרֵב וְנַעֲשֶׂה כְּעוֹרֵב עַל בָּנָיו:"
15,22,"<b>6.</b> This corresponds to, “There are five possessions which He acquired in His world….”",ו וְזֶה בְּחִינַת (אבות ו): חֲמִשָּׁה קִנְיָנִים שֶׁקָּנָה בְּעוֹלָמוֹ.
