Chapter,Segment #,English,Hebrew 
136,5,"For the strife is only because each one is different than the other. Either his fellow is more advanced than he, or he is more advanced than his fellow, as mentioned. But, if they were both in one place, on the same level, there would certainly be no strife. For within a single entity, strife does not apply.","כִּי מַחֲלֹקֶת הוּא רַק מֵחֲמַת שֶׁהֵם מְשֻׁנִּים זֶה מִזֶּה, אוֹ שֶׁחֲבֵרוֹ גָּדוֹל מִמֶּנּוּ אוֹ שֶׁהוּא גָּדוֹל מֵחֲבֵרוֹ כַּנַּ""ל, אֲבָל אִם יִהְיוּ שְׁנֵיהֶם בְּמָקוֹם אֶחָד בְּמַדְרֵגָה אַחַת, בְּוַדַּאי לֹא יִהְיֶה מַחֲלֹקֶת, כִּי בְּדָבָר אֶחָד אֵין שַׁיָּךְ מַחֲלֹקֶת. "
136,6,This is the meaning of: <b>Do not judge your fellow until you have reached his place.</b>,"וְזֶהוּ: אַל תָּדוּן אֶת חֲבֵרְךָ עַד שֶׁתַּגִּיעַ לִמְקוֹמוֹ, "
136,8,"In other words, you should endeavor to be with him in one place, on the same spiritual level, from either one of the two perspectives mentioned above. As a result, there will certainly be no strife. For within a single entity, strife does not apply.","הַיְנוּ שֶׁתִּשְׁתַּדֵּל שֶׁתִּהְיֶה עִמּוֹ בְּמָקוֹם אֶחָד, בְּמַדְרֵגָה אַחַת, מֵאֶחָד מִשְּׁנֵי פָּנִים הַנַּ""ל. וַאֲזַי בְּוַדַּאי לֹא יִהְיֶה מַחֲלֹקֶת, כִּי בְּדָבָר אֶחָד אֵין שַׁיָּךְ מַחֲלֹקֶת. "
136,9,"By elevating his fellow to the side of merit, it is possible that his fellow will relent and there will be no further strife. Or, he will experience a fall, for it is quite possible that “you are heaping coals of fire upon his head” (Proverbs 25:22) by your judging him favorably.","וּבָזֶה שֶׁמַּעֲלֶה אֶת חֲבֵרוֹ לְכַף זְכוּת, יוּכַל לִהְיוֹת שֶׁחֲבֵרוֹ יַחֲזֹר בּוֹ וְלֹא יִהְיֶה שׁוּב מַחֲלֹקֶת, אוֹ שֶׁיִּהְיֶה לוֹ מַפָּלָה, כִּי יוּכַל לִהְיוֹת שֶׁגֶּחָלִים אַתָּה חוֹתֶה עַל ראֹשׁוֹ בָּזֶה שֶׁאַתָּה מַעֲלֵהוּ לְכַף זְכוּת. "
136,10,"This is the meaning of: “Judge all men favorably.” Specifically “judge,” because this is literally an aspect of judgment and justice. For it is known that before ascending to any spiritual level, a person is judged. Therefore, by your judging him favorably and elevating him to an even higher level, they judge him [in heaven]. And, according to the verdict, so will it be.","וְזֶהוּ: הֱוֵי דָּן אֶת כָּל אָדָם לְכַף זְכוּת – דָּן דַּיְקָא, כִּי הוּא בְּחִינַת דִּין וּמִשְׁפָּט מַמָּשׁ. כִּי יָדוּעַ, שֶׁקֹּדֶם שֶׁעוֹלִין לְאֵיזֶה מַדְרֵגָה, דָּנִין אֶת הָאָדָם. וְעַל־כֵּן בָּזֶה שֶׁאַתָּה דָּן אוֹתוֹ לְכַף זְכוּת, וְאַתָּה מַעֲלֵהוּ לְמַדְרֵגָה יוֹתֵר גָּבוֹהַּ, דָּנִין אוֹתוֹ, וּכְפִי שֶׁיֵּצֵא הַמִּשְׁפָּט כֵּן יָקוּם: "
137,1,"“<i>Chelki Hashem</i> (The Lord is my portion), I said to keep Your words.” (Psalms 119:57)",חֶלְקִי יְיָ אָמַרְתִּי לִשְׁמֹר דְּבָרֶיךָ (תהלים קיט): 
137,2,"That is, my ‘Godly portion from above’ says to me and teaches me “to keep Your words.”","הַיְנוּ שֶׁהַחֵלֶק אֱלֹקַּי מִמַּעַל שֶׁיֵּשׁ לִי, אוֹמֵר לִי וּמְלַמֵּד אוֹתִי לִשְׁמֹר דְּבָרֶיךָ: "
138,1,"“<i>L’kha Amar Lee’bee</i> (On Your behalf my heart has said), ‘Seek My countenance.’” (Psalms 27:8)",לְךָ אָמַר לִבִּי בַּקְּשׁוּ פָנָי (תהלים כז) 
138,2,Rashi explains: As your emissary.,"פֵּרֵשׁ רַשִׁ""י: בִּשְׁלִיחוּתְךָ: "
138,3,"The essence of Godliness is in the heart, as it is written (Psalms 73:26), “[God] is the rock of my heart.” This has been explained elsewhere.","כִּי עִקַּר הָאֱלֹקוּת – בַּלֵּב, כְּמוֹ שֶׁכָּתוּב (שם עג): צוּר לְבָבִי, כַּמְבֹאָר אֶצְלֵנוּ בְּמָקוֹם אַחֵר (לעיל בסימן מט) "
138,4,"Now, someone who is of “a pure heart” (ibid. 24:4)—as in, “and my heart is hollow within me” (ibid. 109:22)—can know future events through that which his heart tells him. For these are the words of God, literally.","וּמִי שֶׁהוּא בַּר לֵבָב (שם כד), בִּבְחִינַת (שם קט): וְלִבִּי חָלַל בְּקִרְבִּי, יוּכַל לֵידַע עֲתִידוֹת, עַל־יְדֵי מַה שֶּׁהַלֵּב אוֹמֵר לוֹ, שֶׁהוּא דִּבְרֵי ה' מַמָּשׁ. "
138,5,"This is the meaning of: <b>“On Your behalf my heart has said, ‘Seek My countenance.’”</b>",וְזֶהוּ: לְךָ אָמַר לִבִּי בַּקְּשׁוּ פָנָי; 
138,7,"<b>On Your behalf— As Your emissary.</b> For that which the heart says are the words of God, literally. Understand this.","לְךָ – בִּשְׁלִיחוּתְךָ כַּנַּ""ל. כִּי מַה שֶּׁהַלֵּב אוֹמֵר, הֵם דִּבְרֵי ה' מַמָּשׁ כַּנַּ""ל, וְהָבֵן: "
139,1,"“<i>Tzedek L’phanav Y’halekh</i> (Righteousness will go before Him), and He will set his footsteps on the path.” (Psalms 85:14)",צֶדֶק לְפָנָיו יְהַלֵּךְ וְיָשֵׂם לְדֶרֶךְ פְּעָמָיו (תהלים פה): 
139,2,This is the great value of Shabbat:,כִּי יִקְרָא דְּשַׁבַּתָּא הוּא: 
139,3,"On the weekdays, outside forces rule. Thus, when a person performs a mitzvah, the evil forces draw sustenance from the feet of the mitzvah; for each mitzvah is an entire structure. As such, this particular mitzvah lacks the aspect of feet with which to ascend and go before the Holy One. The evil force has taken away the feet &lt;corresponding to (Proverbs 5:5), “Her feet descend to death”&gt;.","כִּי בַּחֹל, שֶׁיֵּשׁ שְׁלִיטַת הַחִיצוֹנִים, כְּשֶׁהָאָדָם עוֹשֶׂה מִצְוָה, אֲזַי יוֹנֶקֶת הַקְּלִפָּה מֵהָרַגְלִין שֶׁל הַמִּצְוָה, כִּי כָּל מִצְוָה הִיא קוֹמָה שְׁלֵמָה, וַאֲזַי אֵין לְהַמִּצְוָה הַהִיא בְּחִינַת רַגְלִין, לַעֲלוֹת בָּהֶם וְלֵילֵךְ לִפְנֵי הַקָּדוֹשׁ־בָּרוּךְ־הוּא, כִּי הַקְּלִפָּה לָקְחָה הָרַגְלִין, [בִּבְחִינַת (משלי ה): רַגְלֶיהָ יוֹרְדוֹת מָוֶת]. "
139,4,"But with the arrival of Shabbat and the elimination of the rule of the outside forces, the feet of the mitzvah, which during the week had been among the outside forces that drew sustenance from them, then ascend. As a result, the mitzvah ascends and goes before the Holy One.","וּכְשֶׁבָּא שַׁבָּת, וְנִתְבַּטֵּל שְׁלִיטַת הַחִיצוֹנִים, אֲזַי עוֹלִים הָרַגְלִין מֵהַמִּצְוָה, שֶׁהָיוּ בְּתוֹךְ הַחִיצוֹנִים בַּחֹל, שֶׁיָּנְקוּ מֵהֶם, וַאֲזַי עוֹלָה הַמִּצְוָה וְהוֹלֶכֶת לִפְנֵי הַקָּדוֹשׁ־בָּרוּךְ־הוּא. "
139,5,"This is the meaning of (Isaiah 58:13), “If you return your feet because of the Shabbat”—through Shabbat, return and bring back the feet, remove them from among the outside forces. Then, the mitzvah ascends and goes before the Holy One.","וְזֶהוּ (ישעיה נח): אִם תָּשִׁיב מִשַּׁבָּת רַגְלֶךָ – שֶׁעַל־יְדֵי שַׁבָּת תָּשִׁיב וְתַחֲזֹר הָרַגְלִין לְהוֹצִיאָם מִבֵּין הַחִיצוֹנִים. וַאֲזַי עוֹלָה הַמִּצְוָה וְהוֹלֶכֶת לִפְנֵי הַקָּדוֹשׁ־בָּרוּךְ־הוּא, "
139,6,"The Holy One delights in it, even if it is performed by the least of the least, without the intent and perfection suitable for the mitzvah. Despite all this, the Holy One has great pleasure from the mitzvah. Like a father who has great pleasure when his son begins to walk. Even though his steps are not sure, he nevertheless delights greatly in him. Likewise, the Holy One delights greatly in each Jew when he performs a mitzvah.","וְהַקָּדוֹשׁ־בָּרוּךְ־הוּא מִשְׁתַּעֲשֵׁעַ בָּהּ, אַף אִם נַעֲשֵׂית עַל־יְדֵי קָטָן שֶׁבִּקְטַנִּים, וּבְלִי כַּוָּנָה וּשְׁלֵמוּת הָרָאוּי לְהַמִּצְוָה, עִם כָּל זֶה יֵשׁ לְהַקָּדוֹשׁ־בָּרוּךְ־הוּא תַּעֲנוּג גָּדוֹל מֵהַמִּצְוָה. כְּמוֹ הָאָב שֶׁיֵּשׁ לוֹ תַּעֲנוּג גָּדוֹל כְּשֶׁבְּנוֹ מַתְחִיל לַהֲלֹךְ, אַף שֶׁאֵינוֹ הוֹלֵךְ כָּרָאוּי, עִם כָּל זֶה מִשְׁתַּעֲשֵׁעַ מְאֹד מִמֶּנּוּ, כָּךְ הַקָּדוֹשׁ־בָּרוּךְ־הוּא מִשְׁתַּעֲשֵׁעַ מְאֹד מִכָּל אֶחָד מִיִּשְׂרָאֵל כְּשֶׁעוֹשֶׂה מִצְוָה. "
139,7,"Now behold: someone who walks in the desert, in a place which has no road, is only able to make a trodden path with his footsteps by going many &lt;times back and forth&gt;. And the mitzvot are called righteousness, as it is written (Psalms 119:172), “All your mitzvot are righteousness.”","וְהִנֵּה הַהוֹלֵךְ בַּמִּדְבָּר בְּמָקוֹם שֶׁאֵין דֶּרֶךְ, אֵינוֹ יָכוֹל לַעֲשׂוֹת דֶּרֶךְ כְּבוּשָׁה עַל־יְדֵי פַּעֲמֵי רַגְלָיו, כִּי־אִם כְּשֶׁיֵּלֵךְ הַרְבֵּה. וְהַמִּצְווֹת נִקְרָאִים צֶדֶק, כְּמוֹ שֶׁכָּתוּב (תהלים קיט): כָּל מִצְוֹתֶיךָ צֶדֶק. "
139,8,"This is the meaning [of the opening verse]: {<b>“Righteousness will go before Him, and He will set his footsteps on the path.”</b>} <b>Righteousness will go before Him—</b>When the mitzvah goes before the Holy One, then: <b>and He set his footsteps on the path—</b>The Holy One makes from his footsteps a path which is well-trodden.","וְזֶהוּ: צֶדֶק לְפָנָיו יְהַלֵּךְ – כְּשֶׁהַמִּצְוָה הוֹלֶכֶת לִפְנֵי הַקָּדוֹשׁ־בָּרוּךְ־הוּא, אֲזַי: וְיָשֵׂם לְדֶרֶךְ פְּעָמָיו – הַקָּדוֹשׁ־בָּרוּךְ־הוּא עוֹשֶׂה מִפַּעֲמֵי רַגְלָיו, דֶּרֶךְ, שֶׁהוּא נֶאֱמַר עַל דֶּרֶךְ שֶׁהוּא כְּבוּשָׁה לְרַבִּים. "
139,11,"Because of the great pleasure and delight which the Holy One has from the mitzvah, He makes a trodden path from his footsteps. This is the meaning of, “and He set his footsteps on the path.” &lt;But this is not possible without the aspect of Shabbat, which is when the feet of the mitzvah ascend, as mentioned.&gt;","כִּי מֵחֲמַת גֹּדֶל הַתַּעֲנוּגִים וְהַשַּׁעֲשׁוּעִים שֶׁיֵּשׁ לְהַקָּדוֹשׁ־בָּרוּךְ־הוּא מֵהַמִּצְוָה, עוֹשֶׂה מִפַּעֲמֵי רַגְלָיו דֶּרֶךְ כְּבוּשָׁה. וְזֶהוּ: וְיָשֵׂם לְדֶרֶךְ פְּעָמָיו: (עַיֵּן עִנְיָן זֶה לְקַמָּן סִימָן רע""ז בַּאֲרִיכוּת) "
140,1,“<i>B’yad Kol Adam</i> (With the hand of every man) he seals; that all men may know his deeds.” (Job 37:7),וּבְיַד כָּל אָדָם יַחְתּוֹם לָדַעַת כָּל אַנְשֵׁי מַעֲשֵׂהוּ (איוב לז): 
140,2,"The tzaddik himself is impossible to comprehend. A person cannot grasp him at all, because [the tzaddik] is higher than his intellect. Only through his followers, those close to him, is it possible to understand the tzaddik’s virtues. This entails seeing his followers—who are virtuous, God-fearing and pious—in whom they do have a grasp and comprehension. This is because people are not yet as distant from them as they are from the tzaddik himself. Thus, someone who desires the truth will be able to know the virtues of the tzaddik through his followers.","כִּי הַצַּדִּיק בְּעַצְמוֹ אִי אֶפְשָׁר לְהַשִּׂיגוֹ, כִּי אֵין בּוֹ שׁוּם תְּפִיסָה, כִּי הוּא לְמַעְלָה מִשִּׂכְלוֹ. רַק עַל־יְדֵי אֲנָשָׁיו הַמְקֹרָבִין אֵלָיו, יוּכַל לְהָבִין מַעֲלַת הַצַּדִּיק. כִּי עַל־יְדֵי שֶׁרוֹאִין אֲנָשָׁיו, שֶׁהֵם אַנְשֵׁי מַעֲשֶׂה יְרֵאִים וּשְׁלֵמִים, וּבָהֶם יֵשׁ לָהֶם תְּפִיסָה וְהַשָּׂגָה, כִּי הָעוֹלָם אֵינָם רְחוֹקִים עֲדַיִן מֵהֶם כָּל־כָּךְ כְּמוֹ מֵהַצַּדִּיק בְּעַצְמוֹ, עַל כֵּן מִי שֶׁרוֹצֶה הָאֱמֶת, אֶפְשָׁר לוֹ לֵידַע מַעֲלַת הַצַּדִּיק עַל יְדֵי אֲנָשָׁיו. "
140,3,"This is like a seal. It is impossible to read the writing which is engraved on it because the letters are reversed. Only by stamping and impressing the seal on wax can we see the letters and forms which are engraved on the seal. Then, we understand the writing of the seal.","וְזֶהוּ כְּמוֹ מְשַׁל הַחוֹתָם, שֶׁהַכְּתָב הֶחָקוּק עָלָיו אִי אֶפְשָׁר לִקְרוֹתוֹ, מֵחֲמַת שֶׁהָאוֹתִיּוֹת בְּהֶפֶךְ. רַק עַל־יְדֵי שֶׁמַּכִּין וּמְצַיְּרִין הַחוֹתָם עַל שַׁעֲוָה, רוֹאִים הָאוֹתִיּוֹת וְהַצִּיּוּרִים הַחֲקוּקִים עַל הַחוֹתָם, וּמְבִינִים כְּתַב הַחוֹתָם. "
140,5,"This is the meaning of: {<b>“With the hand of every man he seals, that all men may know his deeds.”</b>} <b>With the hand of every man he seals—</b>The tzaddik is called “every man.” As it is written (Ecclesiastes 12:13), “for this is [the duty of] every man.” ","וְזֶהוּ: וּבְיַד כָּל אָדָם יַחְתּוֹם. הַצַּדִּיק נִקְרָא ""כָּל אָדָם"" כְּמוֹ שֶׁכָּתוּב (קהלת יב): כִּי זֶה כָּל הָאָדָם."
140,6,"This is: <b>that all men may know his deeds—</b>Through the pious followers of the tzaddik you can know him, as in the example of the seal.","וְזֶה: לָדַעַת כָּל אַנְשֵׁי מַעֲשֵׂהוּ. עַל־יְדֵי אַנְשֵׁי מַעֲשֶׂה שֶׁל הַצַּדִּיק, תּוּכַל לֵידַע אוֹתוֹ, כִּמְשַׁל הַחוֹתָם כַּנַּ""ל. "
140,7,"And the tzaddik, too, is an aspect of a seal. As it is written (Shabbat 137b), “and sealed his offspring with the sign of the holy Covenant.” For the tzaddik is one who guards the Covenant (Zohar I, 59b).","וְגַם הַצַּדִּיק הוּא בְּחִינַת חוֹתָם, כְּמוֹ שֶׁכָּתוּב: וְצֶאֱצָאָיו חָתַם בְּאוֹת בְּרִית קֹדֶשׁ; וְצַדִּיק הוּא מָאן דְּנָטֵר בְּרִית: "
