id,perek_id,name,start,end
1341,959,שיור לאדון בנכסים שנתן לעבד בגט השחרור,1,2
1342,959,שחרור חלקי של עבד,3,5
1343,959,עבד שחציו בן חורין,6,8
1344,959,שכיב מרע שציווה כל נכסיו לעבדו ועמד מחוליו,9,NULL
1345,960,המוכר עבדו לגוי,1,5
1346,960,המוכר עבדו לחוץ לארץ,6,8
1347,960,עבד שרוצה לעלות לארץ ישראל או שברח לשם,9,11
1348,960,אופני היתר למכירת עבד לגוי או לחוץ לארץ,12,NULL
1349,960,אופנים שבהם עבד יוצא משעבודו לאדון וצריך גט שחרור,13,18
1350,960,שחרור על ידי טבילה לשם בן חורין,19,21
1351,961,הגדרת עבד כנעני,1,4
1352,961,קניית עבד על ידי גוי או אישה,5,6
1353,961,האיסור לשחרר עבד אם אין בכך צורך,6,NULL
1354,961,פרנסת העבד,7,NULL
1355,961,העבודה בו בפרך והיחס אליו,8,NULL
1356,964,ארבעת השומרים ודינם,1,2
1357,964,שמירה בבעלים,3,NULL
1358,964,שומר שפשע או מסר את הפיקדון לאחר,4,6
1359,965,דברים שאינם בכלל דין השומרים,1,5
1360,965,האנשים שבכלל דין השומרים,6,7
1361,965,גדרי ההתחייבות בשמירה,8,9
1362,965,טענות ביחס להתחייבות בשמירה,10,12
1363,966,טענת אונס במקום שעדים מצויים,1,NULL
1364,966,המעביר חבית ונשברה,2,3
1365,966,רועה שנטרפה ממנו בהמה,4,8
1366,966,תחילתו בפשיעה וסופו באונס,9,10
1367,967,שינוי בשימוש בבהמה שנשכרה,1,3
1368,967,שינוי במטען שעליו הוסכם,4,7
1369,967,מטען אישי שהשוכר והמשכיר רשאים להניח על הבהמה,8,NULL
1370,968,שכירות בהמה שהופסקה,1,2
1371,968,שכירות ספינה שהופסקה,3,4
1372,968,רשות השוכר להשכיר לאחרים,5,NULL
1373,968,שכירות בית ועלייה שהופסקה,6,8
1374,969,זכויות וחובות של המשכיר והשוכר,1,5
1375,969,סיום שכירות שזמנה קצוב,6,NULL
1376,969,חובת ההודעה מראש על סיום שכירות שאין זמנה קצוב,7,11
1377,970,תנאי בשכירות והרשאים להשכיר,1,NULL
1378,970,טענות בנוגע לזמן השכירות והתשלום,2,6
1379,970,המשתמש כשוכר בבית חברו שלא ברשות,7,NULL
1380,970,שינוי צורת תשלום השכירות,8,NULL
1381,971,"שוכר חוכר ומקבל, והחובות ההדדיות בינם לבין  בעל השדה",1,2
1382,971,"הגבלות ודרישות לגבי אופן העיבוד, והתשלום במקרה  של פגיעה ביבול",3,9
1383,971,חלוקת הרווחים הנלווים ליבול,10,11
1384,971,חובת המקבל לעבד את השדה,12,13
1385,971,התשלום במקרה של שינוי מהמין שסוכם,14,NULL
1386,972,תנאי ההעסקה וגובה השכר,1,3
1387,972,ביטול השכירות או הפסקתה באמצע על ידי השוכר  או הפועלים,4,5
1388,972,מלאכה שהסתיימה לפני הזמן או שבטלה תכליתה,6,8
1389,972,חובת התשלום לפועל שהשוכר הטעהו לעבוד אצל אחר,9,NULL
1390,972,חובת תשלום ממון עבור המלאכה,10,NULL
1391,972,מציאת הפועל,11,NULL
1392,973,שמירת משכון,1,NULL
1393,973,שמירה הדדית,2,NULL
1394,973,מעמד האומן כשומר,3,NULL
1395,973,אחריות אומן שקלקל,4,7
1396,974,מצוות נתינת שכר שכיר בזמנו ואיסור הלנת שכר,1,5
1397,974,טענות בנוגע לנתינת התשלום ולגובה השכר,6,8
1398,974,שבועת השכיר,9,NULL
1399,975,אכילת הפועל בשעת עבודתו בתלוש ובמחובר,1,3
1400,975,מקרים שונים בהיתר אכילת הפועל ואופני האכילה המותרים,4,12
1401,975,אכילת בני ביתו של הפועל,13,14
1402,976,אכילת בהמה בשעת עבודתה ואיסור חסימתה,1,2
1403,976,מקרים שונים של חסימה אסורה ומותרת,3,5
1404,976,היתרים לשוכר ולמשכיר באכילת פועל ובהמה; ההנהגה הראויה של הפועל בעבודתו,6,7
1405,978,חיוב השואל באונס ופטורו כשמתה בשעת מלאכה,1,2
1406,978,תשלום על נזק לכלי או לבהמה,3,4
1407,978,משך זמן השאלה,5,10
1408,979,פטור שאלה בבעלים,1,NULL
1409,979,מקרים הנחשבים כשאלה בבעלים,2,4
1410,979,מקרים שאינם נחשבים כשאלה בבעלים או שמוגדרים כספק,5,11
1411,980,תחילת קבלת האחריות על השאלה וסיומה,1,2
1412,980,ספקות וטענות בין השואל למשאיל,3,4
1413,981,פטור שומר חינם בגנבה ואבדה וחיובו בפשיעה או בשליחות יד,1,2
1414,981,השמירה הראויה,2,7
1415,981,שמירה על ידי בני ביתו של השומר,8,9
1416,982,פיקדון שאין לו תובעים; המציל עצמו בממון הפיקדון או לא מזעיק עזרה כשבאו גנבים,1,3
1417,982,שניים שהפקידו אצל אחד והשומר אינו יודע מי הפקיד מה,4,NULL
1418,982,חישוב החיסרון בפירות פיקדון שהתערבו עם פירות השומר,5,NULL
1419,982,שומר שאינו יודע מה הופקד אצלו,6,7
1420,983,שבועת השומרים,1,NULL
1421,983,ראיות וטענות בין המפקיד לשומר,2,5
1422,984,הטיפול בפיקדון שלא ייפסד,1,5
1423,984,שימוש במעות שהופקדו,6,8
1424,984,פיקדון שהוזז ממקומו,9,NULL
1425,984,קבלת פיקדון והחזרתו כשיש חשש שאינו שייך למפקיד,10,NULL
1426,984,השבת פיקדון שלא במקום ההפקדה או שלא לידי הבעלים,11,12
1427,985,זכיית שומר ברווח של פיקדון שנגנב או אבד,1,5
1428,985,אחריות השומר על פיקדון שנגנב ונמצא הגנב או הוחזרה הגנבה,6,NULL
1429,987,מצוות הלוואה,1,NULL
1430,987,איסורי המלווה והלווה ביחס לפריעת החוב,2,3
1431,987,הרכוש שממנו גובים את החוב,4,8
1432,988,השבעת לווה שטוען שאין לו מה לפרוע,1,4
1433,988,חשש לקנוניה של הלווה כדי להימנע מלפרוע,5,6
1434,988,איסור להלוות ללא עדים או שטר,7,NULL
1435,988,הלווה מאשתו או מעבדו,8,NULL
1436,989,איסור ליטול משכון אלמנה או כלי אוכל נפש,1,3
1437,989,אופן נטילת המשכון,4,NULL
1438,989,מצוות השבת המשכון כשהלווה זקוק לו,5,6
1439,989,משכון בחובות שאינם הלוואה,7,NULL
1440,989,השכרת משכון לצורך פריעת החוב,8,NULL
1441,990,איסורי ריבית מהתורה,1,2
1442,990,השבת הריבית ללווה,3,6
1443,990,חומרת האיסור,7,NULL
1444,990,מתנה שאינה ריבית,8,10
1445,990,הלוואה במטבע שהשתנה ערכו,11,12
1446,990,מחילה על ריבית,13,NULL
1447,990,היתר אבק ריבית בנכסי יתומים,14,NULL
1448,991,ריבית בגוי,1,7
1449,991,אבק ריבית בשותפות ועסק,8,10
1450,991,ריבית מוקדמת ומאוחרת וריבית בדברים שאינם ממון,11,13
1451,991,דברים הדומים לריבית,14,17
1452,992,הגדרת ריבית קצוצה ואבק ריבית,1,3
1453,992,הנאה מרווחים של נכסים שלא נמכרו באופן גמור,4,6
1454,992,הנאה מרווחים של נכסים שניתנו במשכונה בתנאי ניכוי שונים,7,8
1455,993,סילוק המלווה משימוש בנכס הממושכן,1,5
1456,993,ריבית בנכס ממושכן של גוי שנמכר לישראל אחר,6,NULL
1457,993,תנאי מכירה שיש בהם משום ריבית,7,NULL
1458,993,ריבית בשכירות קרקע או אדם,8,12
1459,994,הוזלה או ייקור במכר בתשלום מוקדם או מאוחר,1,10
1460,994,שכירות חפץ או בעל חיים באחריות מלאה,11,14
1461,994,החזרת ריבית קצוצה שלא ניתנה בכסף,15,NULL
1462,995,קביעת מחיר מראש לאספקה במועד מאוחר,1,5
1463,995,מכירה מוזלת בתשלום מראש,6,10
1464,996,הלוואת פירות תמורת פירות,1,4
1465,996,הלוואת זרע לאריס,5,NULL
1466,996,המרת חוב כספי בהתחייבות לספק פירות,6,NULL
1467,997,הגדרת מלווה בשטר ובעל פה ודיניהם,1,5
1468,997,גביית חוב מן היורשים,6,11
1469,998,המצבים שבהם גובים חוב או מוציאים רכוש מיתומים קטנים,1,7
1470,998,הליך מכירת קרקע של יתומים,8,11
1471,999,גביית חוב בשטר שלא בפני הלווה,1,2
1472,999,גביית חוב ממשכון,3,4
1473,999,זמן הפירעון,5,7
1474,999,מקום הפירעון,8,NULL
1475,1000,מקרים שבהם נצרך המלווה להישבע כדי לגבות חובו,1,2
1476,1000,טענת הלווה שפרע את החוב או שהשטר אינו תקין,3,12
1477,1000,שטר שאבד או שאינו ביד המלווה,13,15
1478,1001,תנאים שהפריעה תיעשה בפני עדים,1,2
1479,1001,תנאים על נאמנות המלווה והלווה,3,7
1480,1002,אחריות הלווה לפריעת החוב,1,NULL
1481,1002,פריעת חוב על ידי אדם אחר,2,6
1482,1002,שטר שנמצא בידי אדם שטוען שקנאו מהמלווה,7,NULL
1483,1002,שטר שייתכן שהוא פרוע,8,12
1484,1003,גביית חוב על ידי יורשי המלווה,1,8
1485,1003,סוג המטבע שבו פורעים,9,NULL
1486,1004,אחריות נכסי הלווה לחוב,1,2
1487,1004,שעבוד אפותיקי,3,5
1488,1004,הפקעת נכסים משעבוד,6,7
1489,1004,סילוק המלווה מנכסים משועבדים,8,10
1490,1005,הקרקע הנגבית כשיש קרקעות ללווה,1,2
1491,1005,הקרקע הנגבית מהקונים את קרקעות הלווה,3,8
1492,1006,קדימות בגבייה בין הנושים,1,2
1493,1006,גבייה כשאין קדימות לאחד מהנושים,3,4
1494,1006,שני נושים שלאחד מהם שטר שאין בו זמן מדויק,5,NULL
1495,1007,גביית שבח ופירות מקונה,1,2
1496,1007,גביית שבח ממתנה ויתומים,3,4
1497,1007,הקרקע שנשארת מהגבייה,5,NULL
1498,1007,גביית שבח מאפותיקי,6,7
1499,1008,נתינת זמן לבעל החוב לשלם,1,5
1500,1008,הליך הגבייה על ידי בית הדין,6,13
1501,1008,שומת הקרקע,14,15
1502,1008,סילוק הנושה מהקרקע שגבה,16,17
1503,1009,שטר מוקדם ומאוחר,1,7
1504,1009,גבייה על פי שטר מכר שנעשה באונס,8,NULL
1505,1009,כתיבת שטר שני על מכר או במקרה שהשטר אבד,9,11
1506,1009,החלפת שטר קיים בשטר חדש,12,18
1507,1010,נוכחות הצדדים בכתיבת השטר ותשלום שכר הסופר,1,2
1508,1010,הכרת העדים את הצדדים ואת תוכן השטר שעליו חותמים,3,7
1509,1010,שטר שהשם המצוין בו אינו מסוים או שאין בו שם,8,9
1510,1010,שניים שהוציאו שטר זה כנגד זה,10,11
1511,1011,השתעבדות הערב למלווה,1,2
1512,1011,מתי המלווה פורע את החוב מהערב,3,5
1513,1011,ערבות שנעשתה בלא גמירות דעת,6,8
1514,1011,ריבוי ערבים או ערבויות,9,12
1515,1011,ערבות שאינה מוגבלת,13,NULL
1516,1011,ערבות לגופו של הלווה,14,NULL
1517,1012,גביית החוב מהערב,1,5
1518,1012,גביית הערב מהלווה לאחר שפרע את חובו,6,8
1519,1012,עבד אישה וקטן שלוו או ערבו,9,12
1520,1013,שטר שחתומים בו גויים,1,2
1521,1013,כתיבת שטר כתיקונו,3,13
1522,1013,בעיות בלשון השטר,14,17
1523,1015,שבועות מן התורה ומתקנת חכמים,1,3
1524,1015,מחויב שבועה שאינו רוצה להישבע,4,5
1525,1015,היפוך שבועה וטענות שאין נשבעים עליהן היסת,6,10
1526,1015,הטלת חרם קודם השבועה,11,NULL
1527,1015,גלגול שבועה,12,14
1528,1015,פטור משבועה בטענה שאינה מחייבת ממון,15,17
1529,1016,הגדרת החשוד על השבועה,1,3
1530,1016,דין החשוד שאינו יכול להישבע,4,8
1531,1016,הנשבע ולאחר מכן התברר שהוא חשוד או שקרן או שחייב לשלם; חזרת חשוד לכשרותו,9,12
1532,1017,שיעור הממון שחייבים עליו שבועת מודה במקצת,1,5
1533,1017,שיעור הממון שחייבים עליו שבועות נוספות,6,7
