id,section_id,num,title,subtitle,summary,halacha_count
479,52,3,פֶּרֶק שְׁלִישִׁי,הבאת הביכורים,"
			א-ו: אכילת הביכורים • ז-ט: הבאת הביכורים בכלי • י-יא: מקרא ביכורים • יב-יד: הבאת הביכורים למקדש
		",14
480,52,4,פֶּרֶק רְבִיעִי,חיוב הקריאה; העלאת הביכורים בציבור,"
			א-יג: האנשים המביאים ביכורים ואינם קוראים • יד-טו: השוואה בין ביכורים לתרומה • טז-יז: אופן העלאת הביכורים בציבור
		",17
481,52,5,פֶּרֶק חֲמִישִׁי,מצוות הפרשת חלה,"
			א-ד: מצוות הפרשת חלה ושיעורה • ה-יב: הפרשת חלה בארץ ובחוץ לארץ וברכתה •  יג-טו (ו,א): השוואה בין חלה לתרומה
		",15
482,52,6,פֶּרֶק שִׁשִּׁי,העיסה החייבת בחלה,"
			ב-יא: העיסות החייבות והפטורות • יב-יד: אופן ההכנה המחייב בחלה • טו-יח: שיעור העיסה החייבת וצירוף לאחר אפייה • יט-כ: עיסה שנועדה לחלוקה
		",20
483,52,7,פֶּרֶק שְׁבִיעִי,צירוף עיסות,"
			א-י: צירוף שתי עיסות לשיעור חלה • יא-יג: הפרשה מן המוקף
		",13
484,52,8,פֶּרֶק שְׁמִינִי,ההפרשה,"
			א-ג: זמן ההפרשה • ד-ה: זמן חיוב העיסה בחלה • ו-ט: גורמי פטור שאירעו לפני ההתחייבות בחלה •  י-יג: עשיית עיסה בטומאה • יד-טו: נאמנות על הפרשת חלה
		",15
485,52,9,פֶּרֶק תְּשִׁיעִי,זרוע לחיים וקיבה,"
			א-ח: מצוות הנתינה והבהמה החייבת במתנות • ח-יג: האנשים החייבים במתנות • יד-טז: הזכות הממונית במתנות • יז-יט: החלקים שניתנים • כ-כב: הזוכים במתנות ואופן אכילתן
		",22
486,52,10,פֶּרֶק עֲשִׂירִי,ראשית הגז,"
			א-ח: מצוות ראשית הגז והבהמות שבהן נוהגת • ט-יב: החיוב בשעת שינוי הבעלות • יג-טו: שיעור הגיזה החייבת ואופן ההפרשה • טז-יז: הנתינה לכהן
		",17
487,52,11,פֶּרֶק אַחַד עָשָׂר,פדיון הבן,"
			א-ה: מצוות פדיון הבן וברכתה • ו-ח: סכום הפדיון ואופן הנתינה  • ט-יג: בכורות הפטורים מפדיון •  יד-טז: הגדרת פטר רחם • יז-יח: זמן הפדיון • יט-ל: ספקות
		",30
488,52,12,פֶּרֶק שְׁנֵים עָשָׂר,פטר חמור,"
			א-ו: מצוות פדיון או עריפה • ז: אופן העריפה • ח-יג: פדיון בשה או בשווי החמור • יד-יח: הפטורים מפטר חמור • יט-כב: ספקות • כג-כד: חיוב מעשר בהמה בטלאים של פדיון
		",24
489,53,0,NULL,NULL,NULL,NULL
490,53,1,פֶּרֶק רִאשׁוֹן,איסור עבודת הארץ והאילן בשביעית,א-ג: מצוות השביתה והמלאכות האסורות מהתורה • ד-יא: הפעולות החקלאיות האסורות והמותרות בשביעית •  יב-יד: קנס לעושה מלאכה בשביעית • טו-כב: הגבלות בפעולות שונות כסייג למלאכה האסורה ,22
491,53,2,פֶּרֶק שֵׁנִי,פעולות שיש בהן משום שיפור השדה,א-ה: הוצאת זבל לשדה • ו-יב: נטילת אבנים מן השדה  • יג-יד: תיקון או בנייה של גדר ,14
492,53,3,פֶּרֶק שְׁלִישִׁי,עשיית מלאכה ערב השנה השביעית,א-ט: חרישה • ט-י: מלאכות נוספות בארץ ובאילן • יא: נטיעה ,11
493,53,4,פֶּרֶק רְבִיעִי,איסוף ואכילה של יבול שביעית,א-ד: קצירה בשביעית ואיסור אכילת ספיחים בשביעית • ה-ח: אכילת ספיחים במוצאי שביעית •  ט-כא: מתי הפירות נחשבים כפירות שביעית • כב-כג: שינוי באופן איסוף פירות שביעית • כד: הפקר היבול בשביעית • כה-ל: חיוב שביעית במקומות שונים ,30
494,53,5,פֶּרֶק חֲמִישִׁי,קדושת פירות שביעית,א-י: שימושים מותרים • י-יד: שימושים אסורים • טו-טז: אכילת פירות שביעית בוסר • יז-כ: הפסד פירות שביעית • כא-כג: דברים שאין בהם קדושה ,23
495,53,6,פֶּרֶק שִׁשִּׁי,מכירת פירות שביעית ודמי שביעית,א-ה: אופן מכירת פירות שביעית • ו-ט: חילול פירות שביעית • י-יד: דמי שביעית • טו: טובת הנאה בפירות שביעית ,15
496,53,7,פֶרֶק שְׁבִיעִי,ביעור פירות שביעית,א-ח: דין הביעור • ט-יב: חלוקת הארץ לאזורים לעניין ביעור • יג-כב: הפירות החייבים בביעור ,22
497,53,8,פֶּרֶק שְׁמִינִי,הנהגה כלפי החשוד על השביעית,א-ז: מכירת כלים לחשוד על השביעית • ח-ט: סיוע לגויים בשביעית • י-יג: קניית פירות שביעית מעם הארץ •  יד-יח: החשוד על השביעית • יט-כ: מקרים שבהם אין חשד לשימוש בספיחי שביעית ,20
498,53,9,פֶּרֶק תְּשִׁיעִי,שמיטת כספים,א-ה: מצוות השמטת כספים ומתי נוהגת • ו-טו: החובות שהשביעית משמטת • טז-כז: פרוזבול •  כח-כט: השבת חוב לאחר השביעית • ל: איסור להימנע מלהלוות קודם השביעית ,30
499,53,10,פֶּרֶק עֲשִׂירִי,שנת היובל,א-ז: דרכי חישוב שנות השמיטה והיובל • ח-ט: מתי היובל נוהג • י-יב: תקיעה בשופר • יג-יד: שילוח עבדים והשבת השדות לבעליהם • טו-טז: השוואה בין היובל לשביעית ,16
500,53,11,פֶּרֶק אַחַד עָשָׂר,שדה אחוזה,א-ג: איסור מכירת הארץ לצמיתות והגבלות במכירתה • ד-ח: חישוב ערך השדה; הדברים הכלולים במכירה •  ט-יד: הגבלות בזמן גאולת השדה • טו-יח: הגבלות בדרך גאולת השדה • יט-כא: מתנה וירושה ,21
501,53,12,פֶּרֶק שְׁנֵים עָשָׂר,בתי ערי חומה,א-ט: מכירה ופדיון של בית בעיר מוקפת חומה • י: פדיון בית שאינו מוקף חומה • יא-יד: הגדרת בתי ערי חומה •  טו-טז: קדושת ערי חומה ,16
502,53,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,נחלת הלוויים,א-ו: ערי הלוויים ומגרשיהן • ז-ט: פדיון נחלת הלוויים • י-יא: איסור נטילת נחלה וביזה בארץ ללוויים •  יב-יג: הבדלת הלוויים והמתנדבים לעבודת ה' והיות ה' חלקם ונחלתם ,13
503,54,1,NULL,NULL,NULL,NULL
504,55,0,NULL,NULL,NULL,NULL
505,55,1,פֶּרֶק רִאשׁוֹן,מצוות בניית המקדש,א–ד: מצוות בניית מקדש ותיאור המקדשים שהיו • ה–ז: עיקרי מבנה המקדש וכליו • ח–יב: בניית המקדש •  יג–יז: בניית המזבח • יח–כ: עשיית הכלים ,20
506,55,2,פֶּרֶק שֵׁנִי,המזבח,א–ד: מקום המזבח ודיוק מידותיו • ה–ט: מידות המזבח וחלקיו • י–יב: היסוד • יג–טו: הכבש •  טז–יח: אופן בניית המזבח והדברים המעכבים בו ,18
507,55,3,פֶּרֶק שְׁלִישִׁי,כלי המקדש,א–יא: המנורה • יב–טז: השולחן • יז: מזבח הקטורת • יח: הכיור ,18
508,55,4,פֶּרֶק רְבִיעִי,ההיכל,א–ב: קודש הקדשים והפרוכת • ג–ה: מידות ההיכל • ו-ח: פתחי ההיכל והאולם • ט–יא: כתלי הבית והתאים •  יב–יג: עליית ההיכל והגגות ,13
509,55,5,פֶּרֶק חֲמִישִׁי,הר הבית והעזרות,א–ג: הר הבית וחומותיו • ד–ו: העזרה • ז–ט: עזרת נשים • ט–יא: בית המוקד • יב–טז: העזרה וחלקיה •  יז: הלשכות שבעזרת ישראל ,17
510,55,6,פֶּרֶק שִׁשִּׁי,מפלסי הר הבית; קדושת המקדש וירושלים,א–ה: המפלסים השונים והמדרגות ביניהם • ו–ט: לשכות הר הבית וקדושתן • י–יג: הרחבת תחומי ירושלים והעזרה • יד–טז: נצחיות קדושת המקדש וירושלים ,16
511,55,7,פֶּרֶק שְׁבִיעִי,מורא המקדש וקדושתו,"א–ז: מורא מקדש • ח–ט: הקלת ראש כנגד כיוון המקדש • י: איסור עשיית דוגמה של המקדש וכליו •  יא: קדושת מחנה ישראל, לווייה ושכינה • יב–כג: דרגות הקדושה בארץ ישראל ובמקדש ",23
512,55,8,פֶּרֶק שְׁמִינִי,שמירת המקדש,א–ג: מצוות שמירת המקדש • ד–ט: מקומות השמירה • י: הממונה על השומרים • יא–יב: סדר התחלת העבודה בשחר ,12
513,56,0,NULL,NULL,NULL,NULL
514,56,1,פֶּרֶק רִאשׁוֹן,שמן המשחה; קדושת כלי השרת,א–ג: עשיית שמן המשחה • ד–ו: איסור עשייתו וסיכה ממנו • ז–יא: משיחת כהנים ומלכים • יב–טו: קדושת כלי השרת ודינם אם נפגמו • טז–יט: כלי המידה במקדש וקדושתם ,19
515,56,2,פֶּרֶק שֵׁנִי,הקטורת; נשיאת הארון,א–ד: הקטורת ומרכיביה • ה–ח: דיני עשייתה • ט–י: איסור עשיית קטורת להריח בה • יא: איסור הקטרת זולתה על מזבח הזהב • יב–יג: נשיאת הארון ואיסור הסרת הבדים ממנו ,13
516,56,3,פֶּרֶק שְׁלִישִׁי,הלוויים ועבודתם,א–ב: עבודת הלוויים • ב–ו: שירת הלוויים ונגינתם • ז–ח: הגיל הראוי לעבודה • ט–יא: חלוקה למשמרות ולתפקידים ,11
517,56,4,פֶּרֶק רְבִיעִי,הכהנים,"א–ב: קדושת הכהנים וכיבודם • ג–ו: החלוקה למשמרות ושוויונם ברגלים • ז–י: זכות הכהן בהקרבת קרבנו •  יא: חלוקת המשמרות לבתי אב • יב–טו: מינוי הכהן הגדול • טז–יט: ממונים נוספים במקדש • כ–כב: ירושת המינוי, העלאה והורדה בשררה ",22
518,56,5,פֶּרֶק חֲמִישִׁי,הכהן הגדול,א–ב: תכונותיו של הכהן הגדול • ג–ט: כבודו של הכהן הגדול • י: נישואי הכהן הגדול • יא–יד: עבודתו במקדש • טו–יז: התחלת עבודת הכהן במקדש וקרבן חינוכו ,17
519,56,6,פֶּרֶק שִׁשִּׁי,המעמדות,א: תקנת המעמדות • ב–ח: התפילות והתעניות של אנשי המעמד • ט–י: קרבן העצים •  יא: תספורת וכיבוס של אנשי מעמד ,11
520,56,7,פֶּרֶק שְׁבִיעִי,הממונים במקדש,"א: רשימת הממונים במקדש • ב–ד: הממונים על הזמנים על נעילת השערים ועל השומרים • ה–ז: הממונים על המשוררים ועל המנגנים • ח: הממונה על הפייסות • ט–יג: הממונים על הקינים ועל החותמות •יד–טו: הממונים על הרפואות ועל המים • טו–כ: הממונים על עשיית לחם הפנים, הקטורת, הפרוכות ובגדי הכהונה ",20
521,56,8,פֶּרֶק שְׁמִינִי,בגדי כהונה,א–ג: מיני בגדי כהונה • ד–ו: כשירות הבגדים • ז: שייכות בגדי כהונה כלי השרת והקרבנות לציבור •  ח–י: מקום אחסונם • יא–יב: לבישתם שלא בשעת העבודה • יב–יט: חומרי הבגדים ואופן עשייתם ,19
