בשלח,"א, א",ראו כי:,"נאמר בשנת תקס""ה — ראה אוה""ת משפטים ע' ג'טז: ביאור ע""פ ראו . . בשלח תקס""ה. היום יום י""ז שבט ע' כ."
,,ליל שימורים:,"שמות יב, מב."
,,שמור לנוקבא:,"זח""א מח, ב."
,"ז, א","סד""ה זכור את יום השבת:","תו""א עא, ד."
,,"בד""ה הקל קול יעקב:","סידור שער התפלה. אוה""ת בראשית כרך ד."
,,"לקמן בד""ה ששת ימים תאכל מצות:","פ' צו יג, ב."
,,"ומ""ש בדוד ברית מלח עולם:","ראה דברי הימים-ב יג, ה."
,,ארוממך אלקי המלך:,"תהלים קמה, א."
,,מנהג ישראל תורה:,"ראה ירושלמי פסחים פ""ד ה""א. ובתוד""ה נפסל (מנחות כ, ב): מנהג אבותינו. וראה ג""כ מנהגים ישנים מדורא ע' 153. מהרי""ל הובא ברמ""א שו""ע יו""ד סשע""ו, ס""ד — לקו""ש ח""ד ע' 1080."
,,"בקרבנות שהוא ענין הקירוב והיחוד של המדרגות דממכ""ע וסוכ""ע:","רבינו בחיי תחלת פ' ויקרא. ראה לעיל ב, ב. אגה""ק סי' כח. אוה""ת פנחס א'פז."
,,שהספנים נקראו מלחים:,"מובא באוה""ת ויקרא-ד ע' א'סב ”ולכן נק' הספנים מלחים כמ""ש ביונה סי' א' ה' וייראו המלחים כו' וזהו ע""ד מלחא בימא שממתיק דיני הים כו' כנ""ל, ועמ""ש מזה בהביאור ע""פ ולא תשבית"" ע""ש."
,,מן המים משיתיהו:,"שמות ב, י."
,,שם אניות יהלכון:,"תהלים קד, כו."
,,"ובסה""מ סי' קי""ד קט""ו:","”פי' בים דרכך היינו ע""י יסוד ז""א שע""ז נאמר הנותן בים דרך כו' ושבילך במים רבים יחוד או""א"" — יהל אור ע' רעא, ע""ש."
,,"ברבות קדושים פכ""ה:",ראה גם יהל אור ע' רעא.
,,בים דרכך:,"תהלים עז, כ."
,,"ויטע ה""א גן בעדן:","בראשית ב, ח."
,"ז, ב",התורה נקרא עץ חיים:,ראה תנחומא מצורע ב. ועוד.
,,"ובנ""י הלכו ביבשה:","שמות יד, כט."
,,שיקבל עליו עול מלכות שמים תחלה:,"ברכות יג, א."
,,"עי""ז . . לכסה""כ כו':","בבוך 1122 גוכי""ק כ""ק אדמו""ר הצ""צ לקטע זה יש סימן למחיקה."
,,ים דומה לרקיע:,"חולין פט, א. ועוד."
,,משיכיר בין תכלת ללבן:,"ברכות ט, ב."
,,"ע""י המצות שהם הארבין:",מובא ביהל אור ע' תז.
,,"ע""פ צאינה וראינה:","ראה לקו""ת שה""ש כו, ג."
,,"ששת ימים תאכל מצות . . עצרת לה""א:","דברים טז, ח."
צו,"ז, א",ואכלתם אכול:,"הנחת כ""ק אדמו""ר האמצעי בסה""מ תקס""ז ע' רנא. ובמאמרי אדה""א דרושים לחתונה-ב ע' תרלט ואילך."
,,,"ראה הערת כ""ק אדמו""ר בהערות וציונים לעיל יט, א (שמציין למאמר זה בשינויים בסה""מ הנחות הר""פ ע' סא. וראה הוספות להערות וציונים לסה""מ הנחות הר""פ ע' רב). סעי' א' מהמאמר נמצא בתוס' ביאור בהמשך תער""ב ח""ב ע' א'תנח. וראה ג""כ ד""ה זה דמוצאי ש""פ צו תשל""ח."
,,,"ראה להלן בהוספות להערות וביאורים השוואה לד""ה זה."
,,,"המאמר כמו בהנחת הר""פ עם הגהות אחרות באוה""ת ויקרא-ד תתקסב. באוה""ת סידור ע' רכה כ' שד""ה זו ודיבור המתחיל מהרה ישמע בסידור נאמרו בשבת אחת."
,,,"בד""ה ואכלתם אכול תשמ""ז מבאר הקשר של ד""ה זה לפ' צו. שמובן ע""פ מה שמביא בהמשך המאמר לקמן ז, ד מויק""ר ע""פ זה קרבן אהרן גו' זה שאמר הכתוב ויאמר להם מהאוכל יצא מאכל כו' אהרן אוכל כל הקרבנות, ועכשיו יצא ממנו קרבן ואיזהו זה קרבן אהרן. ע""ש."
,,,"ראה גם דרך מצותיך מצות אכילת ק""ק סעי' א דף צ, ב."
,,ובילקוט שם:,ילקוט שמעוני סי' תקלו.
,,ולכבודי בראתיו:,"ישעי' מג, ז."
,,ויש מלאכים דבריאה ויש מלאכים דיצי' ויש מלאכים דעשי':,"שרפים מקומם בבריאה. סתם מלאכים ביצירה. אופנים בעשי'. — אוה""ת שבועות ע' קמג. וראה תניא ר""פ לט."
,,המזון של המלאכים הוא מה שנמשך להן כח ועוז רוחני:,"נתבאר בארוכה במאמרי אדה""א-בראשית ע' קיב."
,,ואתה מחי' את כולם:,"נחמי' ט, ו."
,"ז, ב",וכל קרבי:,"תהלים קג, א. ראה זח""א פז, א. זח""ג רלד, ב. וראה סה""מ תקס""ה ע' תתיד ובהנסמן לשם."
,,שהם בחי' קרביים:,"המשל נתבאר בארוכה במאמרי אדה""א בראשית ע' קיג. דברים-א ע' קנה. וראה לקמן שלח מו, ד."
,,אין לך עשב מלמטה:,"ב""ר פ""י, וזח""א רנא, א. מו""נ ח""ב פ""י. אגה""ק סוס""כ."
,,גבוה מעל גבוה:,"קהלת ה, ז."
,"ז, ג","ובד""ה מזמור שיר חנוכת הבית:","ראה לקו""ת ברכה צח, ד ואילך."
,,אלה המלכים . . לפני מלך מלך:,"בראשית לו, לא."
,,מבריח מן הקצה:,"שמות כו, כח."
,,"בד""ה כה תברכו את בנ""י:","לקו""ת נשא כו, ג."
,,בספר הגלגולים:,"ראה גם לקמן פ' בהר מד, ג."
,,"בד""ה לבבתני:","לקו""ת שה""ש כח, ג. ראה אוה""ת משפטים ע' א'קעא. אוה""ת פ' מטות ע' א'רסה."
,,"ומבחי' זו הם כל הנשמות דעתה אבל לעתיד יהי' בחי' התגלות הסוכ""ע . . שלפני הקו:","ראה לקמן פ' מסעי צה, ב. וראה גם ד""ה והי' אמונת עתיך תרנ""ב. ביאוה""ז להצ""צ ח""ב ע' תתיט. תתכו (הלשון הנעתק שם, נמצא בסה""מ הנחות הר""פ הנ""ל ע' סב)."
,,פי' דבר שכבר נאכל . . דהיינו הנשמות דעתה שכבר היו . . יחזרו ויאכלו:,"מובא בסה""מ תקס""ג ע' רמ ומוסיף ”דהיינו מה שכבר נאכל והוברר בשית אלפי שנין יאכל עוד לאחר תחה""מ מפני שאין קץ להעליות עילוי אחר עילוי, עד""מ הטעות הדק שיתוקן, עדיין יש לתקנו מן הטעות לגבי עומק השכל המופלא יותר שנחשב שכל זה לטעות לגביו כו'"" — כנראה שזה הוספת המניח, שהרי המאמר דשם הוא מתקס""ג ומאמר זה הוא משנת תקס""ז."
,,והללתם . . להפליא:,"יואל ב, כו."
,,"א""ח עט""ב:","משלי יב, ד."
,,נעוץ סופן בתחלתן:,"ס""י פ""א, מ""ז."
,,והי' ביום ההוא יצאו:,"זכרי' יד, ח."
,,"סד""ה קול דודי:","ראה לקו""ת שה""ש סו, ג."
,,מהרה ישמע . . קול כלה:,ברכת נשואין.
,,החתן אומר . . והכלה שותקת:,"ראה נדרים ל, א בר""ן ד""ה ואשה נמי. ראה סידור עם דא""ח דף קלט ג-ד."
,,"סד""ה ויגש אליו יהודה:","תו""א מה, א."
,"ז, ד","פ""ק דערלה:","ה""ג. ולהעיר ממה שאמר המגיד להב""י בראשית מהדו""ק ד""ה אור ליוה""ש י""ד לטבת (י, א) — לקו""ש חט""ו ע' 95 הע' 18."
,,עתידים צדיקים:,"ב""ב עה, ב."
,,"בד""ה ואשה כי תדור:","לקו""ת מטות פד, ב."
,,כי יפליא לנדור נדר נזיר:,"במדבר ו, ב."
,,כחשכה כאורה:,"תהלים קלט, יב."
,,אם צדקת:,"איוב לה, ז."
,,ורבו פשעיך:,איוב שם ו.
,,דקמי' כולא כלא חשיבי:,"ראה זח""א יא, ב."
,,"בד""ה ויאבק איש:","תו""א כו, ב."
,,"ובד""ה בשלח פרעה:","תו""א סא, ג."
,,,סעיף ב' — לסעיף זה ראה פלח הרמון ויקרא ע' כ.
,,מהאוכל יצא מאכל:,"”הכוונה ב”מהאוכל יצא מאכל"" הוא [לא רק להתמי' שבזה, כ""א] גם שיציאת ה”מאכל"" היא דוקא ”מהאוכל"". שע""י ירידתו ”לאכול"" ולברר הבחינות שלמטה ממנו, מתעלה הוא להיעשות ”מאכל"" לגבי הבחינות שלמעלה ממנו"". — לקו""ש ח""ז ע' 47."
,,ואם האכל יאכל:,"ויקרא ז, יח."
,,בשתי אכילות:,"זבחים יג, ב. וש""נ. ראה סה""מ תקס""ה ע' קסג ואילך. דרך מצותיך צ, ב ואילך. אוה""ת בראשית-ז בד""ה והוא עומד עליהם בתחלתו."
,,שהכהנים אוכלים ובעלים מתכפרים:,"פסחים נט, ב. רמב""ם הל' מעשה הקרבנות פ""י ה""א."
,,"דשם מ""ה המברר ב""ן:","ראה ע""ח שער התיקון פ""ג ובכ""מ. לקו""ת בחקתי מז, ג. סה""מ תקס""ו ע' קעט. אמרי בינה ח""ג ע' 44."
,,אתם קרויים אדם:,"יבמות סא, א. וש""נ."
,,נעשה אדם בצלמנו:,"בראשית א, כו."
,,"ועמ""ש בד""ה זאת חנוכת המזבח:","לקו""ת נשא כח, ג."
,,"וסד""ה ואהיה אצלו אמון:","לקו""ת במדבר יח, ד."
,,"ובד""ה ואריה כבקר יאכל תבן:","לקו""ת במדבר יא, א."
,,"בזהר פ' צו דל""ב ע""ב ודל""ג ע""א:","ראה גם אוה""ת דרושים לר""ה ע' א'תכח."
,"ח, א","ועמ""ש בביאור ע""פ מי מנה עפר יעקב:","לקו""ת בלק סט, ב."
,,אסור לאכול קודם התפלה:,"ברכות י, ב. ראה שו""ע או""ח סי' פט, ג."
,,שעת צלותא שעת קרבא:,"ראה הנסמן במאמרי אדה""ז-פרשיות לע' תשמט."
,,פתח במזבח וסיים בשלחן:,"ברכות נה, א."
,,"בד""ה כה תברכו את בנ""י:","לקו""ת נשא כו, ג."
,,"ובד""ה קדש ישראל:","אולי הכוונה ללקו""ת פנחס עט, ג."
,,"ע""פ בהעלותך את הנרות:","לקו""ת בהעלותך ל, א."
,,אהרן אותיות נראה:,"זח""ג קג, א. ספר השיחות תש""א ע' 152. ספר הערכים-חב""ד ב מערכת אהרן ע' תרכט בהערה 681."
,,ארי' אותיות ראי':,"זח""ג רלד, א. ת""ז תיקון ע (קכב, א)."
,,"ע""פ נשא את ראש בני גרשון:","לקו""ת נשא כא, א."
,,ונחנו מה:,"שמות טז, ז-ח."
,,ואהרן מה הוא:,"במדבר טז, יא."
,,לאשתאבא בגופא דמלכא:,"זח""א ריז, ב."
,,"ע""פ אני ישנה ולבי ער:","לקו""ת שה""ש לד, א."
,,אכלתי יערי עם דבשי:,"שה""ש ה, א."
,,כי מגוית הארי' רדה הדבש:,"שופטים יד, ט."
,,"בד""ה והנה אנחנו מאלמים אלומים:","אולי הכוונה לתו""א כז, ג."
,,זה קרבן אהרן:,"ויקרא ו, ג."
,,שמן משחת קדש:,"שמות ל, כה-לא."
,,"ועיין בזח""ג פ' אמור דפ""ח סע""ב:","נזכר גם לקמן פ' בהעלותך לד, ב."
,,"ע""פ בהעלותך את הנרות:","לקו""ת בהעלותך ל, ג."
,,"וע""פ זאת חנוכ' המזבח:","לקו""ת נשא כט, ג."
,,"חכמה כ""ח מ""ה:","זח""ג כח, א. לד, א."
,"ח, ב",ויקרא אלקים לאור יום:,"בראשית א, ה."
,,חדש ימינו:,"איכה ה, כא."
,,"סד""ה כי ביום הזה יכפר:","לקו""ת אחרי כו, ג."
,,זאת חנוכת המזבח:,"במדבר ז, פד."
,,מנחה תמיד:,"ויקרא ו, יג."
,,כשמן הטוב:,"תהלים קלג, ב."
,,זאת תורת העולה:,"ויקרא ו, ב . . זאת תורת המנחה: שם ו, ז . . זאת תורת האשם: שם ז, א."
,,"ובפ' צו דל""א א':","ראה גם חקירה עה, א."
,,"סד""ה בעצם היום הזה נמול:","אולי הכוונה לתו""א יג, ד."
,,"ובד""ה בחדש השלישי:","תו""א סז, ב ואילך."
,,"ועמ""ש ע""פ קול דודי הנה זה בא מדלג:","אולי הכוונה ללקו""ת שה""ש טז, א."
,,ואמר ביום ההוא הנה אלקינו:,"ישעי' כה, ט."
,,"הרמ""ז פ' תולדות דקל""ב:","ראה אוה""ת נ""ך-ב ע' תתקצד. אוה""ת שבועות ע' קלה."
,,נוני ימא:,"ראה ג""כ ביאוה""ז בשלח מא, סע""ג."
,,"ע""פ ואלה המשפטים:","תו""א עד, ג ואילך."
,,וזרעתי את בית ישראל:,"ירמי' לא, כו."
,,"בהמה בגימטריא ב""ן:","נסמן לעיל ויקרא ג, ב."
,,"אדם מ""ה:","ראה פרדס שער ערכי הכינויים בערכו. ע""ח שער התיקון פ""י. ובכ""מ."
,,אצי' . . אדם:,"ראה אוה""ת בלק א' תתקפד."
,,אצילות הוא בחי' אדם אדמה לעליון:,"של""ה ג, א. תושב""כ וישב סוף הדרוש צאן יוסף. ובכ""מ. ס' עשרה מאמרות מאמר אם כל חי ח""ב פל""ג. ועוד."
,,ויאצל:,"במדבר יא, כה. וראה הנסמן במאמרי אדה""ז פרשיות לע' שיא."
,,"בד""ה להבין ההפרש:","תו""א צב, ג."
,,"בביאור ע""פ מי מנה:","ראה אוה""ת בלק ע' תתקסב ואילך."
,,"בביאור ע""פ ועתה יגדל נא:","לקו""ת שלח לט, ד."
,"ח, ג",ורדו בדגת הים:,"בראשית א, כח."
,,"מלגאו איהו שם מ""ה:","ת""ז בהקדמה."
,,הן האדם הי' כאחד ממנו:,"בראשית ג, כד."
,,"וז""ש ברבות בראשית פכ""א:","ראה לקמן שלח מ, ג שמעתיק הלשון."
,,"הביאור ע""פ יונתי:","לקו""ת שה""ש כ, ב."
,,"ע""פ את שבתותי תשמרו:","לקו""ת בהר מב, ג."
,,כי בו שבת מכל מלאכתו:,"בראשית ב, ג."
,,"ע""פ יונתי:","לקו""ת שה""ש יז, א."
,,ולכי לך קומי לך:,"ראה שה""ש ב, יג."
,,הנשמה יתירה:,"ביצה טז, א."
,,קדש ישראל:,"ירמי' ב, ג."
,,"את זלעו""ז עשה האלקים:","קהלת ז, יד."
,,לויתן נחש בריח:,"ישעי' כז, א."
,,התנים הגדול:,"יחזקאל כט, ג."
,,מן המים משיתיהו:,"שמות ב, י."
,"ח, ד",עניו מכל האדם:,"במדבר יב, ג."
,,סעודת לויתן ושור הבר:,"ב""ב עה, א. ויק""ר יג, ג."
,,"מבואר בע""ח דא""ק נקרא אדם דבריאה:","ש""א (ענף ד') וש""ב (ענף ב') וראה ש""ג מת""ז (ת""ע) קלג, סע""א. [כ]. וראה בארוכה לקמן פ' מסעי צה, א ובמאמרי אדה""ז על ענינים בתחילתו (וש""נ). אוה""ת על מארז""ל וענינים ע' עז ואילך (וש""נ)."
,,כולם בחכ' עשית:,"תהלים קד, כד."
,,"בביאור ע""פ מוצאיהם למסעיהם:","לקו""ת מסעי צב, א."
,,"בת""ז בסופו:","ת""ע (קלג, א). [כ]."
,,"סד""ה ושבתי בשלום אל בית אבי:","תו""א כא, ד. ראה ד""ה ואכלתם אכול — תשמ""ז. ד""ה תפלה לדוד — תשכ""ז. שלע""ל הרי בחי' הוי' דעכשיו כאלקים יחשב, ויהי' צריך להיות הבירור נעלית יותר."
,,"בד""ה ראה אנכי נותן:","לקו""ת ראה יח, א."
,,"ובד""ה לא אבה ה' אלקיך:","לקו""ת תצא לח, ג."
,,כי ה' הוא האלקים:,"דברים ד, לה."
,,"בד""ה אני ה' אלקיכם:","לקו""ת שלח מח, ב."
,,להבין ענין משמח חתן וכלה:,"מאמר זה הוא משנת תקע""א — הנחה אחרת בסה""מ תקע""א נדפס מגוכתי""ק הצ""צ."
,,,"ראה אוה""ת ויקרא-ד ע' תתקסה ובהנסמן להלן ברשימת הכתבי-יד."
,,,"ביאור להבין ענין משמח חו""כ שלא נדפס ע' ביכיל שמינית בויגין שתח""י (צד, א). [כ]."
,,"כמבואר בפע""ח שער העמידה:",בסופו.
