6/3/2030,Jeremiah 11,Jeremiah 20:13,Jeremiah 23:5
7/3/2030,Jeremiah 12,Jeremiah 23:6,Jeremiah 24:6
8/3/2030,Jeremiah 13,Jeremiah 24:7,Jeremiah 25:38
9/3/2030,Parasha,,
10/3/2030,Jeremiah 14,Jeremiah 26:1,Jeremiah 27:4
11/3/2030,Jeremiah 15,Jeremiah 27:5,Jeremiah 29:6
12/3/2030,Jeremiah 16,Jeremiah 29:7,Jeremiah 30:8
13/3/2030,Jeremiah 17,Jeremiah 30:9,Jeremiah 31:31
14/3/2030,Jeremiah 18,Jeremiah 31:32,Jeremiah 32:21
15/3/2030,Jeremiah 19,Jeremiah 32:22,Jeremiah 33:15
16/3/2030,Parasha,,
17/3/2030,Jeremiah 20,Jeremiah 33:16,Jeremiah 35:9
18/3/2030,Jeremiah 21,Jeremiah 35:10,Jeremiah 36:25
19/3/2030,Parasha,,
20/3/2030,Jeremiah 22,Jeremiah 36:26,Jeremiah 38:7
21/3/2030,Jeremiah 23,Jeremiah 38:8,Jeremiah 39:17
22/3/2030,Jeremiah 24,Jeremiah 39:18,Jeremiah 42:11
23/3/2030,Parasha,,
24/3/2030,Jeremiah 25,Jeremiah 42:12,Jeremiah 44:19
25/3/2030,Jeremiah 26,Jeremiah 44:20,Jeremiah 46:26
26/3/2030,Jeremiah 27,Jeremiah 46:27,Jeremiah 49:1
27/3/2030,Jeremiah 28,Jeremiah 49:2,Jeremiah 50:4
28/3/2030,Jeremiah 29,Jeremiah 50:5,Jeremiah 51:9
29/3/2030,Jeremiah 30,Jeremiah 51:10,Jeremiah 51:58
30/3/2030,Parasha,,
31/3/2030,Jeremiah 31,Jeremiah 51:59,Jeremiah 52:34
1/4/2030,Ezekiel 1,Ezekiel 1:1,Ezekiel 3:11
2/4/2030,Ezekiel 2,Ezekiel 3:12,Ezekiel 5:17
3/4/2030,Ezekiel 3,Ezekiel 6:1,Ezekiel 7:27
4/4/2030,Ezekiel 4,Ezekiel 8:1,Ezekiel 9:11
5/4/2030,Ezekiel 5,Ezekiel 10:1,Ezekiel 11:19
6/4/2030,Parasha,,
7/4/2030,Ezekiel 6,Ezekiel 11:20,Ezekiel 13:23
8/4/2030,Ezekiel 7,Ezekiel 14:1,Ezekiel 16:13
9/4/2030,Ezekiel 8,Ezekiel 16:14,Ezekiel 16:59
10/4/2030,Ezekiel 9,Ezekiel 16:60,Ezekiel 18:8
11/4/2030,Ezekiel 10,Ezekiel 18:9,Ezekiel 19:14
12/4/2030,Ezekiel 11,Ezekiel 20:1,Ezekiel 20:40
13/4/2030,Parasha,,
14/4/2030,Ezekiel 12,Ezekiel 20:41,Ezekiel 22:15
15/4/2030,Ezekiel 13,Ezekiel 22:16,Ezekiel 23:26
16/4/2030,Ezekiel 14,Ezekiel 23:27,Ezekiel 24:23
17/4/2030,Ezekiel 15,Ezekiel 24:24,Ezekiel 26:19
18/4/2030,Parasha,,
19/4/2030,Ezekiel 16,Ezekiel 26:20,Ezekiel 28:12
20/4/2030,Parasha,,
21/4/2030,Ezekiel 17,Ezekiel 28:13,Ezekiel 29:20
22/4/2030,Ezekiel 18,Ezekiel 29:21,Ezekiel 31:18
23/4/2030,Ezekiel 19,Ezekiel 32:1,Ezekiel 33:15
24/4/2030,Parasha,,
25/4/2030,Ezekiel 20,Ezekiel 33:16,Ezekiel 34:25
26/4/2030,Ezekiel 21,Ezekiel 34:26,Ezekiel 36:24
27/4/2030,Parasha,,
28/4/2030,Ezekiel 22,Ezekiel 36:25,Ezekiel 37:27
29/4/2030,Ezekiel 23,Ezekiel 37:28,Ezekiel 39:21
30/4/2030,Ezekiel 24,Ezekiel 39:22,Ezekiel 40:44
1/5/2030,Ezekiel 25,Ezekiel 40:45,Ezekiel 42:12
2/5/2030,Ezekiel 26,Ezekiel 42:13,Ezekiel 43:26
3/5/2030,Ezekiel 27,Ezekiel 43:27,Ezekiel 45:14
4/5/2030,Parasha,,
5/5/2030,Ezekiel 28,Ezekiel 45:15,Ezekiel 47:11
6/5/2030,Ezekiel 29,Ezekiel 47:12,Ezekiel 48:35
7/5/2030,Minor Prophets 1,Hosea 1:1,Hosea 6:1
8/5/2030,Parasha,,
9/5/2030,Minor Prophets 2,Hosea 6:2,Hosea 10:11
10/5/2030,Minor Prophets 3,Hosea 10:12,Hosea 14:5
11/5/2030,Parasha,,
12/5/2030,Minor Prophets 4,Hosea 14:6,Joel 2:26
13/5/2030,Minor Prophets 5,Joel 2:27,Amos 2:9
14/5/2030,Minor Prophets 6,Amos 2:10,Amos 5:13
15/5/2030,Minor Prophets 7,Amos 5:14,Amos 7:14
16/5/2030,Minor Prophets 8,Amos 7:15,Obadiah 1:20
17/5/2030,Minor Prophets 9,Obadiah 1:21,Jonah 4:11
18/5/2030,Parasha,,
19/5/2030,Minor Prophets 10,Micah 1:1,Micah 4:4
20/5/2030,Minor Prophets 11,Micah 4:5,Micah 7:19
21/5/2030,Minor Prophets 12,Micah 7:20,Nahum 3:19
22/5/2030,Minor Prophets 13,Habakkuk 1:1,Habakkuk 3:19
23/5/2030,Minor Prophets 14,Zephaniah 1:1,Zephaniah 3:19
24/5/2030,Minor Prophets 15,Zephaniah 3:20,Haggai 2:22
25/5/2030,Parasha,,
26/5/2030,Minor Prophets 16,Haggai 2:23,Zechariah 4:1
27/5/2030,Minor Prophets 17,Zechariah 4:2,Zechariah 6:13
28/5/2030,Minor Prophets 18,Zechariah 6:14,Zechariah 8:22
29/5/2030,Minor Prophets 19,Zechariah 8:23,Zechariah 11:17
30/5/2030,Minor Prophets 20,Zechariah 12:1,Zechariah 14:20
31/5/2030,Minor Prophets 21,Zechariah 14:21,Malachi 3:24
1/6/2030,Parasha,,
2/6/2030,Psalms 1,Psalms 1:1,Psalms 11:6
3/6/2030,Psalms 2,Psalms 11:7,Psalms 20:9
4/6/2030,Psalms 3,Psalms 20:10,Psalms 29:10
5/6/2030,Psalms 4,Psalms 29:11,Psalms 35:27
6/6/2030,Psalms 5,Psalms 35:28,Psalms 41:13
7/6/2030,Parasha,,
8/6/2030,Parasha,,
9/6/2030,Psalms 6,Psalms 41:14,Psalms 49:18
10/6/2030,Psalms 7,Psalms 49:19,Psalms 57:11
11/6/2030,Psalms 8,Psalms 57:12,Psalms 67:7
12/6/2030,Psalms 9,Psalms 67:8,Psalms 72:19
13/6/2030,Psalms 10,Psalms 72:20,Psalms 78:37
14/6/2030,Psalms 11,Psalms 78:38,Psalms 84:12
15/6/2030,Parasha,,
16/6/2030,Psalms 12,Psalms 84:13,Psalms 90:16
17/6/2030,Psalms 13,Psalms 90:17,Psalms 100:5
18/6/2030,Psalms 14,Psalms 101:1,Psalms 105:44
19/6/2030,Psalms 15,Psalms 105:45,Psalms 111:9
20/6/2030,Psalms 16,Psalms 111:10,Psalms 119:71
21/6/2030,Psalms 17,Psalms 119:72,Psalms 128:5
22/6/2030,Parasha,,
23/6/2030,Psalms 18,Psalms 128:6,Psalms 140:13
24/6/2030,Psalms 19,Psalms 140:14,Psalms 150:6
25/6/2030,Proverbs 1,Proverbs 1:1,Proverbs 5:17
26/6/2030,Proverbs 2,Proverbs 5:18,Proverbs 9:10
27/6/2030,Proverbs 3,Proverbs 9:11,Proverbs 14:3
28/6/2030,Proverbs 4,Proverbs 14:4,Proverbs 18:9
29/6/2030,Parasha,,
30/6/2030,Proverbs 5,Proverbs 18:10,Proverbs 22:20
1/7/2030,Proverbs 6,Proverbs 22:21,Proverbs 25:12
2/7/2030,Proverbs 7,Proverbs 25:13,Proverbs 28:15
3/7/2030,Proverbs 8,Proverbs 28:16,Proverbs 31:31
4/7/2030,Job 1,Job 1:1,Job 5:26
5/7/2030,Job 2,Job 5:27,Job 11:18
6/7/2030,Parasha,,
7/7/2030,Job 3,Job 11:19,Job 17:8
8/7/2030,Job 4,Job 17:9,Job 22:29
9/7/2030,Job 5,Job 22:30,Job 29:13
10/7/2030,Job 6,Job 29:14,Job 33:32
11/7/2030,Job 7,Job 33:33,Job 38:34
12/7/2030,Job 8,Job 38:35,Job 42:17
13/7/2030,Parasha,,
14/7/2030,Song of Songs 1.1,Song of Songs 1:1,Song of Songs 5:1
15/7/2030,Song of Songs 1.2,Song of Songs 5:2,Song of Songs 8:14
16/7/2030,Ruth 1.1,Ruth 1:1,Ruth 2:11
17/7/2030,Ruth 1.2,Ruth 2:12,Ruth 4:22
18/7/2030,Lamentations 1,Lamentations 1:1,Lamentations 5:22
19/7/2030,Ecclesiastes 1,Ecclesiastes 1:1,Ecclesiastes 3:12
20/7/2030,Parasha,,
21/7/2030,Ecclesiastes 2,Ecclesiastes 3:13,Ecclesiastes 6:12
22/7/2030,Ecclesiastes 3,Ecclesiastes 7:1,Ecclesiastes 9:6
23/7/2030,Ecclesiastes 4,Ecclesiastes 9:7,Ecclesiastes 12:14
24/7/2030,Esther 1,Esther 1:1,Esther 2:4
25/7/2030,Esther 2,Esther 2:5,Esther 3:7
26/7/2030,Esther 3,Esther 3:8,Esther 6:10
27/7/2030,Parasha,,
28/7/2030,Esther 4,Esther 6:11,Esther 8:15
29/7/2030,Esther 5,Esther 8:16,Esther 10:3
30/7/2030,Daniel 1,Daniel 1:1,Daniel 2:34
31/7/2030,Daniel 2,Daniel 2:35,Daniel 3:29
1/8/2030,Daniel 3,Daniel 3:30,Daniel 5:11
2/8/2030,Daniel 4,Daniel 5:12,Daniel 6:10
3/8/2030,Parasha,,
4/8/2030,Daniel 5,Daniel 6:11,Daniel 9:3
5/8/2030,Daniel 6,Daniel 9:4,Daniel 10:20
6/8/2030,Daniel 7,Daniel 10:21,Daniel 12:13
7/8/2030,Ezra 1,Ezra 1:1,Ezra 3:12
8/8/2030,Parasha,,
9/8/2030,Ezra 2,Ezra 3:13,Ezra 6:17
10/8/2030,Parasha,,
11/8/2030,Ezra 3,Ezra 6:18,Ezra 8:34
12/8/2030,Ezra 4,Ezra 8:35,Nehemiah 1:10
13/8/2030,Ezra 5,Nehemiah 1:11,Nehemiah 3:37
14/8/2030,Ezra 6,Nehemiah 3:38,Nehemiah 6:14
15/8/2030,Ezra 7,Nehemiah 6:15,Nehemiah 8:9
16/8/2030,Ezra 8,Nehemiah 8:10,Nehemiah 9:37
17/8/2030,Parasha,,
18/8/2030,Ezra 9,Nehemiah 10:1,Nehemiah 12:26
19/8/2030,Ezra 10,Nehemiah 12:27,Nehemiah 13:31
20/8/2030,Chronicles 1,I Chronicles 1:1,I Chronicles 4:9
21/8/2030,Chronicles 2,I Chronicles 4:10,I Chronicles 6:33
22/8/2030,Chronicles 3,I Chronicles 6:34,I Chronicles 8:39
23/8/2030,Chronicles 4,I Chronicles 8:40,I Chronicles 11:8
24/8/2030,Parasha,,
25/8/2030,Chronicles 5,I Chronicles 11:9,I Chronicles 12:40
26/8/2030,Chronicles 6,I Chronicles 12:41,I Chronicles 16:35
27/8/2030,Chronicles 7,I Chronicles 16:36,I Chronicles 19:12
28/8/2030,Chronicles 8,I Chronicles 19:13,I Chronicles 22:18
29/8/2030,Chronicles 9,I Chronicles 22:19,I Chronicles 26:4
30/8/2030,Chronicles 10,I Chronicles 26:5,I Chronicles 28:9
31/8/2030,Parasha,,
1/9/2030,Chronicles 11,I Chronicles 28:10,II Chronicles 2:2
2/9/2030,Chronicles 12,II Chronicles 2:3,II Chronicles 5:13
3/9/2030,Chronicles 13,II Chronicles 5:14,II Chronicles 7:10
4/9/2030,Chronicles 14,II Chronicles 7:11,II Chronicles 9:23
5/9/2030,Chronicles 15,II Chronicles 9:24,II Chronicles 12:11
6/9/2030,Chronicles 16,II Chronicles 12:12,II Chronicles 15:14
7/9/2030,Parasha,,
8/9/2030,Chronicles 17,II Chronicles 15:15,II Chronicles 18:17
9/9/2030,Chronicles 18,II Chronicles 18:18,II Chronicles 20:29
10/9/2030,Chronicles 19,II Chronicles 20:30,II Chronicles 23:10
11/9/2030,Chronicles 20,II Chronicles 23:11,II Chronicles 26:1
12/9/2030,Chronicles 21,II Chronicles 26:2,II Chronicles 29:10
13/9/2030,Chronicles 22,II Chronicles 29:11,II Chronicles 31:9
14/9/2030,Parasha,,
15/9/2030,Chronicles 23,II Chronicles 31:10,II Chronicles 34:1
16/9/2030,Chronicles 24,II Chronicles 34:2,II Chronicles 35:5
17/9/2030,Chronicles 25,II Chronicles 35:6,II Chronicles 36:23
18/9/2030,Chronicles 1,I Chronicles 1:1,I Chronicles 4:9
19/9/2030,Chronicles 2,I Chronicles 4:10,I Chronicles 6:33
20/9/2030,Chronicles 3,I Chronicles 6:34,I Chronicles 8:39
21/9/2030,Parasha,,
22/9/2030,Chronicles 4,I Chronicles 8:40,I Chronicles 11:8
23/9/2030,Chronicles 5,I Chronicles 11:9,I Chronicles 12:40
24/9/2030,Chronicles 6,I Chronicles 12:41,I Chronicles 16:35
25/9/2030,Chronicles 7,I Chronicles 16:36,I Chronicles 19:12
26/9/2030,Chronicles 8,I Chronicles 19:13,I Chronicles 22:18
27/9/2030,Chronicles 9,I Chronicles 22:19,I Chronicles 26:4
28/9/2030,Parasha,,
29/9/2030,Parasha,,
30/9/2030,Chronicles 10,I Chronicles 26:5,I Chronicles 28:9
1/10/2030,Chronicles 11,I Chronicles 28:10,II Chronicles 2:2
2/10/2030,Chronicles 12,II Chronicles 2:3,II Chronicles 5:13
3/10/2030,Chronicles 13,II Chronicles 5:14,II Chronicles 7:10
4/10/2030,Chronicles 14,II Chronicles 7:11,II Chronicles 9:23
5/10/2030,Parasha,,
6/10/2030,Chronicles 15,II Chronicles 9:24,II Chronicles 12:11
7/10/2030,Parasha,,
8/10/2030,Chronicles 16,II Chronicles 12:12,II Chronicles 15:14
9/10/2030,Chronicles 17,II Chronicles 15:15,II Chronicles 18:17
10/10/2030,Chronicles 18,II Chronicles 18:18,II Chronicles 20:29
11/10/2030,Chronicles 19,II Chronicles 20:30,II Chronicles 23:10
12/10/2030,Parasha,,
13/10/2030,Chronicles 20,II Chronicles 23:11,II Chronicles 26:1
14/10/2030,Chronicles 21,II Chronicles 26:2,II Chronicles 29:10
15/10/2030,Chronicles 22,II Chronicles 29:11,II Chronicles 31:9
16/10/2030,Chronicles 23,II Chronicles 31:10,II Chronicles 34:1
17/10/2030,Chronicles 24,II Chronicles 34:2,II Chronicles 35:5
18/10/2030,Chronicles 25,II Chronicles 35:6,II Chronicles 36:23
19/10/2030,Parasha,,
20/10/2030,Joshua 1,Joshua 1:1,Joshua 3:6
21/10/2030,Joshua 2,Joshua 3:7,Joshua 4:23
22/10/2030,Joshua 3,Joshua 4:24,Joshua 6:26
23/10/2030,Joshua 4,Joshua 6:27,Joshua 8:32
24/10/2030,Joshua 5,Joshua 8:33,Joshua 10:7
25/10/2030,Joshua 6,Joshua 10:8,Joshua 10:41
26/10/2030,Parasha,,
27/10/2030,Joshua 7,Joshua 10:42,Joshua 12:24
28/10/2030,Joshua 8,Joshua 13:1,Joshua 14:14
29/10/2030,Joshua 9,Joshua 14:15,Joshua 17:3
30/10/2030,Joshua 10,Joshua 17:4,Joshua 18:27
31/10/2030,Joshua 11,Joshua 18:28,Joshua 19:50
1/11/2030,Joshua 12,Joshua 19:51,Joshua 21:40
2/11/2030,Parasha,,
3/11/2030,Joshua 13,Joshua 21:41,Joshua 22:33
4/11/2030,Joshua 14,Joshua 22:34,Joshua 24:33
5/11/2030,Judges 1,Judges 1:1,Judges 2:6
6/11/2030,Judges 2,Judges 2:7,Judges 3:30
7/11/2030,Judges 3,Judges 3:31,Judges 5:30
8/11/2030,Judges 4,Judges 5:31,Judges 6:39
9/11/2030,Parasha,,
10/11/2030,Judges 5,Judges 6:40,Judges 8:2
11/11/2030,Judges 6,Judges 8:3,Judges 9:6
12/11/2030,Judges 7,Judges 9:7,Judges 9:57
13/11/2030,Judges 8,Judges 10:1,Judges 11:31
14/11/2030,Judges 9,Judges 11:32,Judges 13:23
15/11/2030,Judges 10,Judges 13:24,Judges 16:2
16/11/2030,Parasha,,
17/11/2030,Judges 11,Judges 16:3,Judges 18:5
18/11/2030,Judges 12,Judges 18:6,Judges 19:19
19/11/2030,Judges 13,Judges 19:20,Judges 20:26
20/11/2030,Judges 14,Judges 20:27,Judges 21:25
21/11/2030,Samuel 1,I Samuel 1:1,I Samuel 2:9
22/11/2030,Samuel 2,I Samuel 2:10,I Samuel 3:19
23/11/2030,Parasha,,
24/11/2030,Samuel 3,I Samuel 3:20,I Samuel 6:13
25/11/2030,Samuel 4,I Samuel 6:14,I Samuel 9:1
26/11/2030,Samuel 5,I Samuel 9:2,I Samuel 10:23
27/11/2030,Samuel 6,I Samuel 10:24,I Samuel 12:21
28/11/2030,Samuel 7,I Samuel 12:22,I Samuel 14:22
29/11/2030,Samuel 8,I Samuel 14:23,I Samuel 15:16
30/11/2030,Parasha,,
1/12/2030,Samuel 9,I Samuel 15:17,I Samuel 16:17
2/12/2030,Samuel 10,I Samuel 16:18,I Samuel 17:36
3/12/2030,Samuel 11,I Samuel 17:37,I Samuel 18:13
4/12/2030,Samuel 12,I Samuel 18:14,I Samuel 20:3
5/12/2030,Samuel 13,I Samuel 20:4,I Samuel 20:41
6/12/2030,Samuel 14,I Samuel 20:42,I Samuel 23:3
7/12/2030,Parasha,,
8/12/2030,Samuel 15,I Samuel 23:4,I Samuel 24:19
9/12/2030,Samuel 16,I Samuel 24:20,I Samuel 25:32
10/12/2030,Samuel 17,I Samuel 25:33,I Samuel 26:24
11/12/2030,Samuel 18,I Samuel 26:25,I Samuel 28:23
12/12/2030,Samuel 19,I Samuel 28:24,I Samuel 30:24
13/12/2030,Samuel 20,I Samuel 30:25,II Samuel 2:6
14/12/2030,Parasha,,
15/12/2030,Samuel 21,II Samuel 2:7,II Samuel 3:20
16/12/2030,Samuel 22,II Samuel 3:21,II Samuel 5:9
17/12/2030,Samuel 23,II Samuel 5:10,II Samuel 7:15
18/12/2030,Samuel 24,II Samuel 7:16,II Samuel 10:11
19/12/2030,Samuel 25,II Samuel 10:12,II Samuel 12:12
20/12/2030,Samuel 26,II Samuel 12:13,II Samuel 13:24
21/12/2030,Parasha,,
22/12/2030,Samuel 27,II Samuel 13:25,II Samuel 14:32
23/12/2030,Samuel 28,II Samuel 14:33,II Samuel 15:36
24/12/2030,Samuel 29,II Samuel 15:37,II Samuel 17:19
25/12/2030,Samuel 30,II Samuel 17:20,II Samuel 18:26
26/12/2030,Samuel 31,II Samuel 18:27,II Samuel 19:39
27/12/2030,Samuel 32,II Samuel 19:40,II Samuel 21:6
28/12/2030,Parasha,,
29/12/2030,Samuel 33,II Samuel 21:7,II Samuel 22:50
30/12/2030,Samuel 34,II Samuel 22:51,II Samuel 24:25
31/12/2030,Kings 1,I Kings 1:1,I Kings 1:47
1/1/2031,Kings 2,I Kings 1:48,I Kings 2:44
2/1/2031,Kings 3,I Kings 2:45,I Kings 4:19
3/1/2031,Kings 4,I Kings 4:20,I Kings 6:12
4/1/2031,Parasha,,
5/1/2031,Kings 5,I Kings 6:13,I Kings 7:20
6/1/2031,Kings 6,I Kings 7:21,I Kings 8:10
7/1/2031,Kings 7,I Kings 8:11,I Kings 8:57
8/1/2031,Kings 8,I Kings 8:58,I Kings 10:8
9/1/2031,Kings 9,I Kings 10:9,I Kings 11:27
10/1/2031,Kings 10,I Kings 11:28,I Kings 12:23
11/1/2031,Parasha,,
12/1/2031,Kings 11,I Kings 12:24,I Kings 13:30
13/1/2031,Kings 12,I Kings 13:31,I Kings 15:7
14/1/2031,Kings 13,I Kings 15:8,I Kings 16:14
15/1/2031,Kings 14,I Kings 16:15,I Kings 17:23
16/1/2031,Kings 15,I Kings 17:24,I Kings 18:38
17/1/2031,Kings 16,I Kings 18:39,I Kings 20:12
18/1/2031,Parasha,,
19/1/2031,Kings 17,I Kings 20:13,I Kings 21:16
20/1/2031,Kings 18,I Kings 21:17,I Kings 22:42
21/1/2031,Kings 19,I Kings 22:43,II Kings 2:14
22/1/2031,Kings 20,II Kings 2:15,II Kings 4:25
23/1/2031,Kings 21,II Kings 4:26,II Kings 6:22
24/1/2031,Kings 22,II Kings 6:23,II Kings 7:15
25/1/2031,Parasha,,
26/1/2031,Kings 23,II Kings 7:16,II Kings 9:12
27/1/2031,Kings 24,II Kings 9:13,II Kings 10:14
28/1/2031,Kings 25,II Kings 10:15,II Kings 12:2
29/1/2031,Kings 26,II Kings 12:3,II Kings 13:22
30/1/2031,Kings 27,II Kings 13:23,II Kings 15:6
31/1/2031,Kings 28,II Kings 15:7,II Kings 16:19
1/2/2031,Parasha,,
2/2/2031,Kings 29,II Kings 16:20,II Kings 18:5
3/2/2031,Kings 30,II Kings 18:6,II Kings 19:18
4/2/2031,Kings 31,II Kings 19:19,II Kings 20:7
5/2/2031,Kings 32,II Kings 20:8,II Kings 22:1
6/2/2031,Kings 33,II Kings 22:2,II Kings 23:24
7/2/2031,Kings 34,II Kings 23:25,II Kings 24:17
8/2/2031,Parasha,,
9/2/2031,Kings 35,II Kings 24:18,II Kings 25:30
10/2/2031,Isaiah 1,Isaiah 1:1,Isaiah 4:2
11/2/2031,Isaiah 2,Isaiah 4:3,Isaiah 6:2
12/2/2031,Isaiah 3,Isaiah 6:3,Isaiah 9:5
13/2/2031,Isaiah 4,Isaiah 9:6,Isaiah 11:1
14/2/2031,Isaiah 5,Isaiah 11:2,Isaiah 14:1
15/2/2031,Parasha,,
16/2/2031,Isaiah 6,Isaiah 14:2,Isaiah 16:4
17/2/2031,Isaiah 7,Isaiah 16:5,Isaiah 19:24
18/2/2031,Isaiah 8,Isaiah 19:25,Isaiah 22:22
19/2/2031,Isaiah 9,Isaiah 22:23,Isaiah 24:22
20/2/2031,Isaiah 10,Isaiah 24:23,Isaiah 27:12
21/2/2031,Isaiah 11,Isaiah 27:13,Isaiah 29:22
22/2/2031,Parasha,,
23/2/2031,Isaiah 12,Isaiah 29:23,Isaiah 32:17
24/2/2031,Isaiah 13,Isaiah 32:18,Isaiah 35:9
25/2/2031,Isaiah 14,Isaiah 35:10,Isaiah 37:19
26/2/2031,Isaiah 15,Isaiah 37:20,Isaiah 39:8
27/2/2031,Isaiah 16,Isaiah 40:1,Isaiah 41:26
28/2/2031,Isaiah 17,Isaiah 41:27,Isaiah 44:5
1/3/2031,Parasha,,
2/3/2031,Isaiah 18,Isaiah 44:6,Isaiah 45:16
3/3/2031,Isaiah 19,Isaiah 45:17,Isaiah 48:1
4/3/2031,Isaiah 20,Isaiah 48:2,Isaiah 49:25
5/3/2031,Isaiah 21,Isaiah 49:26,Isaiah 52:6
6/3/2031,Isaiah 22,Isaiah 52:7,Isaiah 55:12
7/3/2031,Isaiah 23,Isaiah 55:13,Isaiah 58:13
8/3/2031,Parasha,,
9/3/2031,Parasha,,
10/3/2031,Isaiah 24,Isaiah 58:14,Isaiah 61:8
11/3/2031,Isaiah 25,Isaiah 61:9,Isaiah 65:8
12/3/2031,Isaiah 26,Isaiah 65:9,Isaiah 66:24
13/3/2031,Jeremiah 1,Jeremiah 1:1,Jeremiah 3:3
14/3/2031,Jeremiah 2,Jeremiah 3:4,Jeremiah 4:31
15/3/2031,Parasha,,
16/3/2031,Jeremiah 3,Jeremiah 5:1,Jeremiah 6:1
17/3/2031,Jeremiah 4,Jeremiah 6:2,Jeremiah 7:22
18/3/2031,Jeremiah 5,Jeremiah 7:23,Jeremiah 9:22
19/3/2031,Jeremiah 6,Jeremiah 9:23,Jeremiah 12:14
20/3/2031,Jeremiah 7,Jeremiah 12:15,Jeremiah 14:21
21/3/2031,Jeremiah 8,Jeremiah 14:22,Jeremiah 17:6
22/3/2031,Parasha,,
23/3/2031,Jeremiah 9,Jeremiah 17:7,Jeremiah 18:18
24/3/2031,Jeremiah 10,Jeremiah 18:19,Jeremiah 20:12
25/3/2031,Jeremiah 11,Jeremiah 20:13,Jeremiah 23:5
26/3/2031,Jeremiah 12,Jeremiah 23:6,Jeremiah 24:6
27/3/2031,Jeremiah 13,Jeremiah 24:7,Jeremiah 25:38
28/3/2031,Jeremiah 14,Jeremiah 26:1,Jeremiah 27:4
29/3/2031,Parasha,,
30/3/2031,Jeremiah 15,Jeremiah 27:5,Jeremiah 29:6
31/3/2031,Jeremiah 16,Jeremiah 29:7,Jeremiah 30:8
1/4/2031,Jeremiah 17,Jeremiah 30:9,Jeremiah 31:31
2/4/2031,Jeremiah 18,Jeremiah 31:32,Jeremiah 32:21
3/4/2031,Jeremiah 19,Jeremiah 32:22,Jeremiah 33:15
4/4/2031,Jeremiah 20,Jeremiah 33:16,Jeremiah 35:9
5/4/2031,Parasha,,
6/4/2031,Jeremiah 21,Jeremiah 35:10,Jeremiah 36:25
7/4/2031,Jeremiah 22,Jeremiah 36:26,Jeremiah 38:7
8/4/2031,Parasha,,
9/4/2031,Jeremiah 23,Jeremiah 38:8,Jeremiah 39:17
10/4/2031,Jeremiah 24,Jeremiah 39:18,Jeremiah 42:11
11/4/2031,Jeremiah 25,Jeremiah 42:12,Jeremiah 44:19
12/4/2031,Parasha,,
13/4/2031,Jeremiah 26,Jeremiah 44:20,Jeremiah 46:26
14/4/2031,Parasha,,
15/4/2031,Jeremiah 27,Jeremiah 46:27,Jeremiah 49:1
16/4/2031,Jeremiah 28,Jeremiah 49:2,Jeremiah 50:4
17/4/2031,Jeremiah 29,Jeremiah 50:5,Jeremiah 51:9
18/4/2031,Jeremiah 30,Jeremiah 51:10,Jeremiah 51:58
19/4/2031,Parasha,,
20/4/2031,Jeremiah 31,Jeremiah 51:59,Jeremiah 52:34
21/4/2031,Ezekiel 1,Ezekiel 1:1,Ezekiel 3:11
22/4/2031,Ezekiel 2,Ezekiel 3:12,Ezekiel 5:17
23/4/2031,Ezekiel 3,Ezekiel 6:1,Ezekiel 7:27
24/4/2031,Ezekiel 4,Ezekiel 8:1,Ezekiel 9:11
25/4/2031,Ezekiel 5,Ezekiel 10:1,Ezekiel 11:19
26/4/2031,Parasha,,
27/4/2031,Ezekiel 6,Ezekiel 11:20,Ezekiel 13:23
28/4/2031,Ezekiel 7,Ezekiel 14:1,Ezekiel 16:13
29/4/2031,Parasha,,
30/4/2031,Ezekiel 8,Ezekiel 16:14,Ezekiel 16:59
1/5/2031,Ezekiel 9,Ezekiel 16:60,Ezekiel 18:8
2/5/2031,Ezekiel 10,Ezekiel 18:9,Ezekiel 19:14
3/5/2031,Parasha,,
4/5/2031,Ezekiel 11,Ezekiel 20:1,Ezekiel 20:40
5/5/2031,Ezekiel 12,Ezekiel 20:41,Ezekiel 22:15
6/5/2031,Ezekiel 13,Ezekiel 22:16,Ezekiel 23:26
7/5/2031,Ezekiel 14,Ezekiel 23:27,Ezekiel 24:23
8/5/2031,Ezekiel 15,Ezekiel 24:24,Ezekiel 26:19
9/5/2031,Ezekiel 16,Ezekiel 26:20,Ezekiel 28:12
10/5/2031,Parasha,,
11/5/2031,Ezekiel 17,Ezekiel 28:13,Ezekiel 29:20
12/5/2031,Ezekiel 18,Ezekiel 29:21,Ezekiel 31:18
13/5/2031,Ezekiel 19,Ezekiel 32:1,Ezekiel 33:15
14/5/2031,Ezekiel 20,Ezekiel 33:16,Ezekiel 34:25
15/5/2031,Ezekiel 21,Ezekiel 34:26,Ezekiel 36:24
16/5/2031,Ezekiel 22,Ezekiel 36:25,Ezekiel 37:27
17/5/2031,Parasha,,
18/5/2031,Ezekiel 23,Ezekiel 37:28,Ezekiel 39:21
19/5/2031,Ezekiel 24,Ezekiel 39:22,Ezekiel 40:44
20/5/2031,Ezekiel 25,Ezekiel 40:45,Ezekiel 42:12
21/5/2031,Ezekiel 26,Ezekiel 42:13,Ezekiel 43:26
22/5/2031,Ezekiel 27,Ezekiel 43:27,Ezekiel 45:14
23/5/2031,Ezekiel 28,Ezekiel 45:15,Ezekiel 47:11
24/5/2031,Parasha,,
