נכון_לתאריך,2017-11-01 22:57:45
טבלה,סמל_ישוב,שם_ישוב,סמל_רחוב,שם_רחוב
טבלת רחובות ,3750 ,אלפי מנשה           ,151  ,חוחית
טבלת רחובות ,3750 ,אלפי מנשה           ,160  ,חלוצי התעשיה
טבלת רחובות ,3750 ,אלפי מנשה           ,114  ,חרמון
טבלת רחובות ,3750 ,אלפי מנשה           ,204  ,חרצית
טבלת רחובות ,3750 ,אלפי מנשה           ,122  ,טופז
טבלת רחובות ,3750 ,אלפי מנשה           ,135  ,יהודה
טבלת רחובות ,3750 ,אלפי מנשה           ,214  ,יסמין
טבלת רחובות ,3750 ,אלפי מנשה           ,224  ,ירדן
טבלת רחובות ,3750 ,אלפי מנשה           ,208  ,כלנית
טבלת רחובות ,3750 ,אלפי מנשה           ,113  ,כנען
טבלת רחובות ,3750 ,אלפי מנשה           ,131  ,כנרת
טבלת רחובות ,3750 ,אלפי מנשה           ,104  ,כרכום
טבלת רחובות ,3750 ,אלפי מנשה           ,111  ,כרמל
טבלת רחובות ,3750 ,אלפי מנשה           ,206  ,לבנה
טבלת רחובות ,3750 ,אלפי מנשה           ,219  ,לוטם
טבלת רחובות ,3750 ,אלפי מנשה           ,225  ,לכיש
טבלת רחובות ,3750 ,אלפי מנשה           ,112  ,מירון
טבלת רחובות ,3750 ,אלפי מנשה           ,117  ,מנור
טבלת רחובות ,3750 ,אלפי מנשה           ,207  ,מרגנית
טבלת רחובות ,3750 ,אלפי מנשה           ,211  ,משעול סייפן
טבלת רחובות ,3750 ,אלפי מנשה           ,137  ,נגב
טבלת רחובות ,3750 ,אלפי מנשה           ,215  ,נרקיס
טבלת רחובות ,3750 ,אלפי מנשה           ,205  ,סביון
טבלת רחובות ,3750 ,אלפי מנשה           ,210  ,סייפן
טבלת רחובות ,3750 ,אלפי מנשה           ,153  ,סלעית
טבלת רחובות ,3750 ,אלפי מנשה           ,118  ,סמ תבור
טבלת רחובות ,3750 ,אלפי מנשה           ,158  ,סנונית
טבלת רחובות ,3750 ,אלפי מנשה           ,154  ,עפרוני
טבלת רחובות ,3750 ,אלפי מנשה           ,101  ,עצמון
טבלת רחובות ,3750 ,אלפי מנשה           ,130  ,ערבה
טבלת רחובות ,3750 ,אלפי מנשה           ,226  ,פולג
טבלת רחובות ,3750 ,אלפי מנשה           ,156  ,פשוש
טבלת רחובות ,3750 ,אלפי מנשה           ,203  ,צבעוני
טבלת רחובות ,3750 ,אלפי מנשה           ,157  ,צופית
טבלת רחובות ,3750 ,אלפי מנשה           ,227  ,קדרון
טבלת רחובות ,3750 ,אלפי מנשה           ,115  ,רביד
טבלת רחובות ,3750 ,אלפי מנשה           ,216  ,רותם
טבלת רחובות ,3750 ,אלפי מנשה           ,209  ,רקפת
טבלת רחובות ,3750 ,אלפי מנשה           ,105  ,שגיא
טבלת רחובות ,3750 ,אלפי מנשה           ,223  ,שובל
טבלת רחובות ,3750 ,אלפי מנשה           ,136  ,שומרון
טבלת רחובות ,3750 ,אלפי מנשה           ,228  ,שורק
טבלת רחובות ,3750 ,אלפי מנשה           ,6501 ,שכ יובלים
טבלת רחובות ,3750 ,אלפי מנשה           ,6500 ,שכ כפיר יוסף
טבלת רחובות ,3750 ,אלפי מנשה           ,6502 ,שכ נופיה
טבלת רחובות ,3750 ,אלפי מנשה           ,152  ,שלדג
טבלת רחובות ,3750 ,אלפי מנשה           ,229  ,שניר
טבלת רחובות ,3750 ,אלפי מנשה           ,107  ,תבור
טבלת רחובות ,603  ,אלקוש               ,9000 ,אלקוש
טבלת רחובות ,3560 ,אלקנה               ,120  ,אדני פז
טבלת רחובות ,3560 ,אלקנה               ,121  ,אהלי קידר
טבלת רחובות ,3560 ,אלקנה               ,119  ,איבי הנחל
טבלת רחובות ,3560 ,אלקנה               ,149  ,אילות השדה
טבלת רחובות ,3560 ,אלקנה               ,170  ,אלף המגן
טבלת רחובות ,3560 ,אלקנה               ,9000 ,אלקנה
טבלת רחובות ,3560 ,אלקנה               ,125  ,אעלה בתמר
טבלת רחובות ,3560 ,אלקנה               ,111  ,אפיקי מים
טבלת רחובות ,3560 ,אלקנה               ,118  ,אשכולות הגפן
טבלת רחובות ,3560 ,אלקנה               ,154  ,בנות ירושלים
טבלת רחובות ,3560 ,אלקנה               ,140  ,גבורי ישראל
טבלת רחובות ,3560 ,אלקנה               ,117  ,גבעת הלבונה
טבלת רחובות ,3560 ,אלקנה               ,107  ,גינת אגוז
טבלת רחובות ,3560 ,אלקנה               ,146  ,הר גלעד
טבלת רחובות ,3560 ,אלקנה               ,147  ,הר המור
טבלת רחובות ,3560 ,אלקנה               ,116  ,הרי בשמים
טבלת רחובות ,3560 ,אלקנה               ,105  ,חבצלת השרון
טבלת רחובות ,3560 ,אלקנה               ,112  ,חגוי הסלע
טבלת רחובות ,3560 ,אלקנה               ,115  ,חוט השני
טבלת רחובות ,3560 ,אלקנה               ,131  ,חרמון
טבלת רחובות ,3560 ,אלקנה               ,126  ,טורי זהב
טבלת רחובות ,3560 ,אלקנה               ,163  ,כרכום
טבלת רחובות ,3560 ,אלקנה               ,148  ,כרמל
טבלת רחובות ,3560 ,אלקנה               ,101  ,מגדל דוד
טבלת רחובות ,3560 ,אלקנה               ,129  ,מגדל הלבנון
טבלת רחובות ,3560 ,אלקנה               ,6503 ,מגן דן
טבלת רחובות ,3560 ,אלקנה               ,145  ,מחניים
טבלת רחובות ,3560 ,אלקנה               ,161  ,מים חיים
טבלת רחובות ,3560 ,אלקנה               ,6501 ,מכללת אורות
טבלת רחובות ,3560 ,אלקנה               ,127  ,מעין גנים
טבלת רחובות ,3560 ,אלקנה               ,155  ,מעלה ארגמן
טבלת רחובות ,3560 ,אלקנה               ,128  ,משכנות הרועים
טבלת רחובות ,3560 ,אלקנה               ,151  ,משעול ספיר
טבלת רחובות ,3560 ,אלקנה               ,152  ,משעול תרשיש
טבלת רחובות ,3560 ,אלקנה               ,141  ,סמדר
טבלת רחובות ,3560 ,אלקנה               ,160  ,עורי צפון
טבלת רחובות ,3560 ,אלקנה               ,144  ,עין גדי
טבלת רחובות ,3560 ,אלקנה               ,130  ,עמודי שיש
טבלת רחובות ,3560 ,אלקנה               ,113  ,עקבי הצאן
טבלת רחובות ,3560 ,אלקנה               ,106  ,ערוגות הבושם
טבלת רחובות ,3560 ,אלקנה               ,124  ,עת הזמיר
טבלת רחובות ,3560 ,אלקנה               ,108  ,פלח הרימון
טבלת רחובות ,3560 ,אלקנה               ,164  ,פרדס רימונים
טבלת רחובות ,3560 ,אלקנה               ,109  ,פרי מגדים
טבלת רחובות ,3560 ,אלקנה               ,110  ,צרור המור
טבלת רחובות ,3560 ,אלקנה               ,104  ,קול התור
טבלת רחובות ,3560 ,אלקנה               ,162  ,קינמון
טבלת רחובות ,3560 ,אלקנה               ,6500 ,קרית חינוך
טבלת רחובות ,3560 ,אלקנה               ,114  ,רשפי אש
טבלת רחובות ,3560 ,אלקנה               ,123  ,שומרי החומות
טבלת רחובות ,3560 ,אלקנה               ,102  ,שושנת העמקים
טבלת רחובות ,3560 ,אלקנה               ,103  ,שיר השירים
טבלת רחובות ,3560 ,אלקנה               ,122  ,שלטי גבורים
טבלת רחובות ,3560 ,אלקנה               ,132  ,שניר
טבלת רחובות ,3560 ,אלקנה               ,143  ,תאנה
טבלת רחובות ,3560 ,אלקנה               ,153  ,תלפיות
טבלת רחובות ,3560 ,אלקנה               ,142  ,תפוח
טבלת רחובות ,772  ,אמונים              ,9000 ,אמונים
טבלת רחובות ,772  ,אמונים              ,106  ,הדס
טבלת רחובות ,772  ,אמונים              ,102  ,הדקל
טבלת רחובות ,772  ,אמונים              ,101  ,הזית
טבלת רחובות ,772  ,אמונים              ,103  ,הרימון
טבלת רחובות ,772  ,אמונים              ,105  ,השקד
טבלת רחובות ,772  ,אמונים              ,104  ,התאנה
טבלת רחובות ,1064 ,אמירים              ,9000 ,אמירים
טבלת רחובות ,1253 ,אמנון               ,9000 ,אמנון
טבלת רחובות ,23   ,אמציה               ,9000 ,אמציה
טבלת רחובות ,4012 ,אניעם               ,9000 ,אניעם
טבלת רחובות ,960  ,אסד )שבט(           ,9000 ,אסד )שבט(
טבלת רחובות ,3754 ,אספר                ,9000 ,אספר
טבלת רחובות ,3754 ,אספר                ,6500 ,שכ פני קדם
טבלת רחובות ,529  ,אעבלין              ,6712 ,אבו ח'רביש
טבלת רחובות ,529  ,אעבלין              ,6722 ,אבו נח'לה
טבלת רחובות ,529  ,אעבלין              ,6730 ,אל רג'ום
טבלת רחובות ,529  ,אעבלין              ,6724 ,אלביאדר
טבלת רחובות ,529  ,אעבלין              ,6710 ,אלג'בל
טבלת רחובות ,529  ,אעבלין              ,6732 ,אלג'למה
טבלת רחובות ,529  ,אעבלין              ,6737 ,אלח'לה
טבלת רחובות ,529  ,אעבלין              ,6721 ,אלכרום
טבלת רחובות ,529  ,אעבלין              ,6720 ,אלפס
טבלת רחובות ,529  ,אעבלין              ,6716 ,אלשמאלי
טבלת רחובות ,529  ,אעבלין              ,6733 ,אם אלשתויה
טבלת רחובות ,529  ,אעבלין              ,9000 ,אעבלין
טבלת רחובות ,529  ,אעבלין              ,6735 ,בח'ית
טבלת רחובות ,529  ,אעבלין              ,6731 ,בין אלג'לאים
טבלת רחובות ,529  ,אעבלין              ,6711 ,בלישה
טבלת רחובות ,529  ,אעבלין              ,6723 ,גרעין הכפר
טבלת רחובות ,529  ,אעבלין              ,6736 ,ואדי אלסהילה
טבלת רחובות ,529  ,אעבלין              ,6734 ,מקתול
טבלת רחובות ,529  ,אעבלין              ,6715 ,סירת אלעג'אל
טבלת רחובות ,529  ,אעבלין              ,6738 ,עין אלתינה
טבלת רחובות ,529  ,אעבלין              ,6713 ,ראס נעמה
טבלת רחובות ,529  ,אעבלין              ,6714 ,שכונת מגרש כדורגל
טבלת רחובות ,963  ,אעצם )שבט(          ,9000 ,אעצם )שבט(
טבלת רחובות ,959  ,אפיניש )שבט(        ,9000 ,אפיניש )שבט(
טבלת רחובות ,4301 ,אפיק                ,9000 ,אפיק
טבלת רחובות ,176  ,אפיקים              ,9000 ,אפיקים
טבלת רחובות ,313  ,אפק                 ,9000 ,אפק
טבלת רחובות ,3650 ,אפרת                ,115  ,אלה
טבלת רחובות ,3650 ,אפרת                ,9000 ,אפרת
טבלת רחובות ,3650 ,אפרת                ,168  ,אריאל
טבלת רחובות ,3650 ,אפרת                ,134  ,בועז
טבלת רחובות ,3650 ,אפרת                ,170  ,בית הבחירה
טבלת רחובות ,3650 ,אפרת                ,6503 ,גבעת הזית
טבלת רחובות ,3650 ,אפרת                ,167  ,דביר
טבלת רחובות ,3650 ,אפרת                ,162  ,האלומה
טבלת רחובות ,3650 ,אפרת                ,132  ,הגואל
טבלת רחובות ,3650 ,אפרת                ,125  ,הגורן
טבלת רחובות ,3650 ,אפרת                ,116  ,הגפן
טבלת רחובות ,3650 ,אפרת                ,169  ,הדבש
טבלת רחובות ,3650 ,אפרת                ,163  ,הדגן
טבלת רחובות ,3650 ,אפרת                ,123  ,הדקל
טבלת רחובות ,3650 ,אפרת                ,159  ,הזורעים
טבלת רחובות ,3650 ,אפרת                ,164  ,החריש
טבלת רחובות ,3650 ,אפרת                ,117  ,הכרמים
טבלת רחובות ,3650 ,אפרת                ,137  ,הל"ה
טבלת רחובות ,3650 ,אפרת                ,152  ,המנורה
טבלת רחובות ,3650 ,אפרת                ,124  ,המעיין
טבלת רחובות ,3650 ,אפרת                ,160  ,העומר
טבלת רחובות ,3650 ,אפרת                ,156  ,הציפורן
טבלת רחובות ,3650 ,אפרת                ,161  ,הקציר
