Index Title,Moed Katan
Moed Katan 11b:5,"Übereinstimmend mit R. Šiša, dem Sohne R. Idis, wird gelehrt: Folgende Arbeiten müssen für den Leidtragenden während seiner Trauer andere verrichten; den Preßbalken auf seine umgerührten Oliven legen, seinen Krug verspunden, seinen Flachs aus dem Beizwasser und seine Wolle aus dem Kessel herausnehmen, auch sprenge man sein Feld, sobald die Bewässerungszeit heranreicht. 
"
Moed Katan 11b:6,"R. Jehuda sagt, man besäe auch sein Ackerfeld und sein Flachsfeld. Man entgegnete ihm: Wenn es auch nicht mit Frühgetreide besät wird, so kann es ja mit Spätgetreide besät werden; wenn es auch nicht mit Flachs bepflanzt wird, so kann es ja mit einer anderen Art bepflanztDer Schaden ist unwesentlich. werden. 
"
Moed Katan 11b:7,"R. Šimo͑n b. Gamliél sagte: Wenn seine Oliven umgerührt sind und kein anderer Meister als er da ist, wenn sein Krug zu verspunden ist, und kein anderer Meister als er da ist, wenn sein Flachs aus dem Beizwasser oder seine Wolle aus dem Kessel herauszunehmen ist, und kein anderer Meister als er da ist, so tue er es selber heimlich. 
"
Moed Katan 11b:8,"Noch mehr sagte R. Šimo͑n b. Gamliél: Wenn er öffentlicher Bader, Barbier oder Badediener ist und die Festzeit heranreicht, und kein anderer als er da ist, so arbeite er. 
"
Moed Katan 11b:9,"Für Quotenpächter, Halbpächter und GanzpächterDer Quotenpächter zahlt eine Quote des Ertrages, der Halbpächter ein vereinbartes Quantum des Ertrages u. der Ganzpächter mit barem Gelde, ohne Rücksicht auf den Ertrag. müssen andere die Arbeit verrichten. Eseltreiber, Kameltreiber und Schiffer dürfen nicht arbeiten; wenn sie aber bei anderen verpachtet oder vermietet sind, so dürfen sie arbeiten. Der Taglöhner darf sogar in einer anderen Stadt nicht arbeiten. Hat er fremde Arbeit bei sich, so darf er nicht arbeiten, selbst eine Akkordarbeit. – 
"
Moed Katan 11b:10,"‘Selbst eine Akkordarbeit’. Demnach um so weniger, wenn keine Akkordarbeit; im Gegenteil, die Akkordarbeit gleicht ja seiner eigenen!? – Sage vielmehr: er darf nicht arbeiten, einerlei, ob es eine Akkordarbeit oder keine Akkordarbeit ist. 
"
Moed Katan 11b:11,"Hat er eine Arbeit bei anderen, so dürfen sie in seinem Hause nicht arbeiten, und in einem fremden Hause wohl arbeiten.
"
Moed Katan 11b:12,"Marjon, Sohn des Rabin, und Mar, Sohn des R. Aḥa, des Sohnes Rabas, hatten gemeinsam ein Ochsengespann, und als einst bei Mar, dem Sohne R. Aḥas, des Sohnes Rabas, ein Trauerfall sich ereignete, trennte er das GespannDa er auch sein Tier nicht arbeiten lassen durfte.. R. Aši sprach: Dies tut ein bedeutender Mann wie Mar, der Sohn R. Aḥas! Wenn er seinen Schaden nicht berücksichtigt, sollte er denn den Schaden anderer nicht berücksichtigenDadurch konnte auch sein Sozius nicht arbeiten.!? Es wird ja gelehrt, daß, wenn [Leidtragende] bei anderen verpachtet oder vermietet sind, sie arbeiten dürfen. 
"
Moed Katan 11b:13,"Er aber war der Ansicht, bei einem angesehenen Manne sei es anders.
"
Moed Katan 12a:1,"Šemuél sagte: Innerhalb des Stadtgebietes darf manAn Nichtjuden, die am Šabbath arbeiten.keine Akkordarbeit geben, außerhalb des Stadtgebietes ist es erlaubt. 
"
Moed Katan 12a:2,"R. Papa sagte: Auch außerhalb des Stadtgebietes ist es nur erlaubt, wenn keine andere Stadt in der Nähe ist, wenn aber eine andere Stadt in der Nähe ist, ist es verbotenDie anderen könnten glauben, man habe sie ihnen am Sabbath gegeben.. 
"
Moed Katan 12a:3,"R. Mešaršeja sagte: Auch wenn keine Stadt in der Nähe ist, nur an Šabbathen und Feiertagen, weil dann nur selten Leute hinkommen, nicht aber am Halbfeste, weil dann oft Leute hinkommen. 
"
Moed Katan 12a:4,"Für Mar Zuṭra, den Sohn des R. Naḥman, bauten Akkordarbeiter ein Landhaus außerhalb des Stadtgebietes. Einst kamen da R. Saphra und R. Hona b. Ḥenana und sie betraten es nicht. Manche sagen, auch er selber betrat es nicht. – 
"
Moed Katan 12a:5,"Šemuél sagte ja aber, Akkord arbeit er dürfen außerhalb des Stadtgebietes arbeiten!? – Anders ist es bei einem angesehenen Manne. Manche sagen, er habe ihnen mit Stroh ausgeholfen. 
"
Moed Katan 12a:6,"R. Ḥama erlaubte den Tischdienern des Exilarchen am Halbfeste Arbeit zu verrichten; er sagte nämlich, da sie weiter keinen Lohn als eine Vergütung erhalten, kommt es darauf nicht anEs ist keine Lohnarbeit..
"
Moed Katan 12a:7,"Die Rabbanan lehrten: Man darf Akkordarbeit am Halbfeste vergeben, sie nach dem Feste zu verrichten; am Halbfeste selbst ist es verboten. Die Regel hierbei ist: Wenn man selbst arbeiten darf, darf man einen Nichtjuden zu arbeiten beauftragen, wenn man selbst nicht arbeiten darf, darf man auch einen Nichtjuden zu arbeiten nicht beauftragen. Ein Anderes lehrt: Man darf Akkordarbeit am Halbfeste vergeben, sie nach dem Feste zu verrichten, nur darf man nicht messen, wiegen und zählen, wie man es am Wochentage tut.
"
Moed Katan 12a:8,"Die Rabbanan lehrten: Man darf am Halbfeste kein Tier belegen; desgleichen darf man ein Erstgeborenes oder ein unbrauchbar gewordenes Opfertier nicht belegenDies wird als Arbeit angesehen, wofür ein solches Tier nicht verwendet werden darf.. 
"
Moed Katan 12a:9,"Ein Anderes lehrt: Man darf am Halbfeste kein Tier belegen; R. Jehuda sagt, wenn eine Eselin nach einem Männchen verlangt, so darf man sie mit einem Männchen belegen, damit sie nicht erkalte; andere Tiere bringe man in den RinderstallOhne dabei irgendwelche Hilfe zu leisten..
"
Moed Katan 12a:10,"Die Rabbanan lehrten: Man darf weder am Šabbath noch am Feste noch am Halbfeste [das Feld] pferchen; kommen die Tiere von selbst, so ist es erlaubt, 
"
Moed Katan 12a:11,"jedoch darf man ihnen nicht behilflich sein, auch ihnen keinen Wächter zum Bewachen der Schafe zuteilen. Sind sie auf Wochen, Monate, Jahre oder ein ganzes Septennium gemietet, so darf man ihnen behilflich sein, und ihnen einen Wächter zuteilen, die Schafe zu hüten. Rabbi sagte: Am Šabbath nur für einen Dank, am Feste für Kost, und am Halbfeste auch für Belohnung. R. Joseph sagte: Die Halakha ist wie Rabbi.
"
Moed Katan 12a:12,"<sup>ii</sup><b>E</b><small>BENSO DARF ER, WENN ER SEINEN</small> W<small>EIN BEREITS IN DER</small> P<small>RESSGRUBE HAT UND VON EINEM</small> T<small>RAUERFALLE ODER EINEM</small> U<small>NFALLE BETROFFEN WIRD, ODER</small> [<small>SEINE</small> A<small>RBEITER</small>] <small>IHN ANFÜHREN, DEN</small> W<small>EIN VOLLENDS ABFÜLLEN UND DAS</small> F<small>ASS WIE GEWÖHNLICH VERSPUNDEN</small> – <small>SO</small> R. J<small>OSE;</small> R. J<small>EHUDA SAGT, ER DÜRFE IHN NUR MIT</small> B<small>RETTERN ZUDECKEN, DAMIT ER NICHT SAUER WERDE</small>.
"
Moed Katan 12a:13,"GEMARA. Und beides ist nötig. Würde er nur den ersten [Fall] gelehrt haben, so könnte man glauben, R. Jose vertrete seine Ansicht nur da, weil beim Öl der Schaden groß ist, beim Weine aber, bei dem der Schaden nur gering ist, pflichte er R. Jehuda bei. Und würde er nur den zweiten gelehrt haben, so könnte man glauben, R. Jehuda vertrete seine Ansicht nur hierbei, da aber pflichte er R. Jose bei. Daher ist beides nötig.
"
Moed Katan 12a:14,"R. Jiçḥaq b. Abba sagte: Wer lehrte, beim Leichtverderblichen am Halbfeste sei eine Veränderung erforderlich? Es ist nicht R. Jose. R. Joseph sagte: Die Halakha ist wie R. Jose.
"
Moed Katan 12a:15,"Man fragte R. Naḥman b. Jiçḥaq: Darf man am Halbfeste ein Faß Met verspunden? Dieser erwiderte: Der VielwisserR. Joseph; cf. Bd. I S. 290 Anm. 413.sagte, die Halakha sei wie R. Jose. – Allerdings sagte dies R. Jose vom Weine, sagte er es etwa auch vom Met!? – 
"
Moed Katan 12a:16,"Beim Weine deshalb, weil der Schaden groß ist, und auch beim Met ist der Schaden [groß]. Abajje sagte nämlich: Mutter sagte mir: Lieber einesEin Gefäß Met.von sechs Seá und verspundet, als eines von acht Seá und nicht verspundet.
"
Moed Katan 12a:17,"R. Ḥama b. Gor ja sagte im Namen Rabhs: Die Vorschriften über das Halbfest gleichen den Vorschriften über die Samaritaner. – In welcher Hinsicht? R. Daniél b. R. Qaṭṭina erwiderte [im Namen Rabhs]: Dies besagt, daß sie ebenfalls sterilSie gelten nur, soweit sie fixiert sind, u. Sind nicht logisch ausdehnbar.sind, und daß von einem Falle auf einen anderen nichts zu übertragen ist. 
"
Moed Katan 12a:18,"Šemuél sagte nämlich: Man darf wohl einen Krug verpichen, jedoch kein Faß. R. Dimi aus Nehardea͑ sagte: Man darf ein Faß verpichen, jedoch keinen Krug. Einer berücksichtigt den größeren Schaden und einer berücksichtigt die größere Mühe. 
"
Moed Katan 12a:19,"Abajje sagte: Es ist uns überliefert, daß die Vorschriften über das Halbfest den Vorschriften über den Šabbath gleichen: 
"
Moed Katan 12b:1,"wegen mancher [Arbeiten] ist man freiCf. Bd. I S. 439 Anm. 2., jedoch sind sie verboten, und manche sind von vornherein erlaubt. 
"
Moed Katan 12b:2,"Für R. Hona mähte man [die Ernte] am Halbfeste. Rabba b. R. Hona wandte gegen R. Hona ein: Man darf am Halbfeste Mehl für den Bedarf des Festes mahlen, nicht für den Bedarf des Festes ist es verboten. Was am Halbfeste verderben würde, darf man am Halbfeste bereiten, was am Halbfeste nicht verderben würde, darf man nicht. 
"
Moed Katan 12b:3,"Dies gilt nur von dem, was vom Boden getrennt ist, was aber am Boden haftet, ist verboten, selbst wenn es vollständig verdirbt. Hat jemand nichts zu essenWas bei RH. nicht der Fall war., so darf er mähen, garben, dreschen, worfeln, sieben und mahlen, jedoch darf er nicht mit Rindern dreschen!? 
"
Moed Katan 12b:4,"Dieser erwiderte: [Diese Lehre vertritt die Ansicht] eines EinzelnenDes weiter genannten RJ., ich aber bin nicht dessen Ansicht. Es wird nämlich gelehrt: R. Šimo͑n b. Gamliél sagte im Namen R. Joses eine Regel: Bei dem, was vom Boden getrennt ist, ist [die Arbeit] erlaubt, auch wenn es nur etwas verderben würde, und bei dem, was am Boden haftet, ist es verboten, auch wenn es ganz verderben würde. – 
"
Moed Katan 12b:5,"Nach R. Jose sollte man ja auch mit Rindern dreschen dürfen, denn R. Jiçḥaq b. Abba sagte, daß derjenige, welcher sagt, am Halbfeste sei bei Leichtverderblichem eine Veränderung erforderlich, nicht R. Jose sei!? – 
"
Moed Katan 12b:6,"Auch so ist dies keine Veränderung, da man auch sonst nicht immer mit Rindern drischtMit Rindern ist es nur deshalb verboten, weil es dann zu öffentlich erfolgt..
"
Moed Katan 12b:7,"Die Rabbanan lehrten: Man darf am Halb feste für den Bedarf des Halbfestes mahlen, nicht für den Bedarf des Halbfestes ist es verboten; wenn man gemahlen hat und etwas zurückbleibt, so ist es erlaubt. Man darf am Halbfeste Holz für den Bedarf des Halbfestes abhauen, nicht für den Bedarf des Halbfestes ist es verboten; wenn man abgehauen hat und etwas zurückbleibt, so ist es erlaubt. 
"
Moed Katan 12b:8,"Man darf am Halbfeste Met für den Bedarf des Halbfestes brauen, nicht für den Bedarf des Halbfestes ist es verboten; wenn man gebraut hat und etwas zurückbleibt, so ist es erlaubt, nur darf man dabei keine List anwenden. 
"
Moed Katan 12b:9,"Ich will auf einen Widerspruch hinweisen: Man darf am Halbfeste Met für den Bedarf des Halbfestes brauen, nicht für den Bedarf des Halbfestes ist es verboten, ob Met aus Datteln oder Met aus Gerste; und selbst wenn man noch alten hat, darf man eine List anwenden und vom neuen trinken!? – Hierüber streiten Tannaím, denn es wird gelehrt: Man darf dabei keine List anwenden; R. Jose b. Jehuda sagt, man dürfe wohl eine List anwenden.
"
Moed Katan 12b:10,"Für Rabh mähte man [die Ernte] am Halbfeste, und als Šemuél dies hörte, war er ärgerlich. – Šemuél wäre demnach der Ansicht des EinzelnenDaß bei dem, was am Boden haftet, die Arbeit verboten sei, auch wenn es ganz verderben würde.!? – Nein, es war Weizenernte, bei der kein Schaden zu berücksichtigen war. – 
"
Moed Katan 12b:11,"Wieso tat dies Rabh!? – Es fehlte ihm zum Essen. – Und Šemuél!? – Man hatte es ihm nicht berichtet. Oder aber, weil es bei einem bedeutenden Manne anders ist.
"
Moed Katan 12b:12,"R. Jehuda der Fürst ging [am Šabbath] mit einem SiegelringeCf. Bd. II S. 206 Anm. 145.aus und trank Wasser, das ein aramäischer Koch auf gewärmt hatte, und als R. Ami dies hörte, war er ärgerlich. R. Joseph sprach: Weshalb war er ärgerlich: wenn wegen des Siegelringes, so wird ja gelehrt, daß Armbänder, Nasenringe und Ringe allen anderen Geräten gleichen, die man im Hofe umhertragen darf, 
"
Moed Katan 12b:13,"und wenn etwa, weil er Wasser getrunken hat, das ein aramäischer Koch auf gewärmt hatte, so sagte ja Šemuél b. Jiçḥaq im Namen Rabhs, bei allem, was auch roh gegessen wird, gelte nicht [das Verbot] des von Nichtjuden Gekochten!? – Anders ist es bei einem bedeutenden Manne.
"
Moed Katan 12b:14,"R. Ḥananél sagte im Namen Rabhs: Man darf am Halbfeste eine Palme fällen, auch wenn man nur der Späne bedarf. Abajje fluchte darüber. 
"
Moed Katan 12b:15,"R. Aši hatte einen Wald in Šilan ja, und er ging da am Halbfeste hin, um ihn abzuholzen. Da sprach R. Šila aus Šilan ja zu R. Aši: Du stützest dich wohl auf R. Ḥananél, der im Namen Rabhs sagte, man dürfe am Halbfeste eine Palme fällen, auch wenn man nur der Späne bedarf, aber Abajje fluchte ja darüber!? Dieser erwiderte: Ich hörte nichts davon. Das heißt nämlich: ich halte nichts davon. Da entglitt ihm das Beil und wollte ihm den Schenkel durchspalten. Da unterließ er es und kam später.
"
Moed Katan 12b:16,"R. Jehuda erlaubte [am Halbfeste] Flachs abzureißen, Hopfen abzuschneiden und Sesam auszureißen. Abajje sprach zu R. Joseph: Allerdings kann man Flachs zum ZudeckenVon Speisen.und Hopfen zu Met gebrauchen, wozu aber kann man [am Halbfeste] Sesam gebrauchen!? – Er ist wegen der Körner zu gebrauchen, die sich darin befinden. 
"
Moed Katan 12b:17,"R. Jannaj hatte einen Obstgarten, dessen [Ernte]zeit in das Halbfest fiel, und er pflückte dann [die Früchte]. Im folgenden Jahre schoben alle die Ernte ihrer Obstgärten auf das HalbfestErklärlich durch den Zusatz in einer Handschrift: in jenem Jahre brachte der Garten (RJ.s) einen doppelten Ertrag.auf. Da erklärte R. Jannaj seinen Obstgarten für dieses Jahr als Freigut.
"
Moed Katan 12b:18,"<sup>iii</sup> <b>M</b><small>AN DARF SEINE</small> F<small>RÜCHTE WEGEN DER</small> D<small>IEBE EINSAMMELN, EBENSO SEINEN</small> F<small>LACHS AUS DEM</small> B<small>EIZWASSER NEHMEN, DAMIT ER NICHT VERDERBE, NUR DARF MAN NICHT ABSICHTLICH DIE</small> A<small>RBEIT AUF DAS</small> H<small>ALBFEST AUFSCHIEBEN.</small> A<small>LL DIESE</small> D<small>INGE MUSS MAN, WENN MAN DIE</small> A<small>RBEIT ABSICHTLICH AUF DAS</small> H<small>ALBFEST VERSCHOBEN HAT, VERDERBEN LASSEN</small>Da die Nutznießung verboten ist..
"
Moed Katan 12b:19,"GEMARA. Es wird gelehrt: Nur muß man sie nach Hause heimlich bringen. 
"
Moed Katan 12b:20,"R. Joseph hatte Balken und brachte sie am Tage nach Hause. 
"
Moed Katan 12b:21,"Da sprach Abajje zu ihm: Es wird ja gelehrt, nur muß man sie nach Hause heimlich bringen!? Dieser erwiderte: Bei diesen erfolgt es am Tage heimlicher; da nachts mehr Leute und Fackeln erforderlich sind, so wird es dadurch bekannt.
"
Moed Katan 12b:22,"E<small>BENSO SEINEN</small> F<small>LACHS AUS DEM</small> B<small>EIZWASSER NEHMEN</small> &amp;<small>C</small>. R. Jirmeja fragte R. Zera: Wird die Maßregelung, wenn er die Arbeit absichtlich auf das Halbfest verschoben hat und gestorben ist, auf seine Kinder nach ihm ausgedehnt? 
"
Moed Katan 12b:23,"Willst du entscheiden aus [der Lehre], 
"
Moed Katan 13a:1,"daß, wenn jemand das Ohr [seines] ErstgeborenenDas fehlerfreie Erstgeborene ist Heiligengut, das fehlerhafte gehört dem Eigentümer; bringt ihm jemand absichtlich einen Fehler bei, so ist es ihm zur Nutznießung verboten.abgestutzt hat [und gestorben ist], sie seinen Sohn nach ihm gemaßregelt haben, so ist dies ja ein Verbot der Tora. 
"
Moed Katan 13a:2,"Und entscheidest du aus [der Lehre], daß, wenn jemand seinen Sklaven an Nichtjuden verkauft hat und gestorben ist, sie seinen Sohn nach ihm gemaßregeltDaß der Sklave, wenn er seinem nichtjüdischen Herrn fortläuft, frei wird.haben, so hat er ihn ja jeden Tag [der Ausübung] der GeboteSoweit ein Sklave solchen unterworfen ist; daher die Maßregelung.entzogen. 
"
Moed Katan 13a:3,"Wie ist es aber hierbei: haben die Rabbanan nur die Person gemaßregelt, und diese ist nicht mehr vorhanden, oder haben die Rabbanan die Maßregelung auf die Sache bezogen, und diese ist vorhanden? 
"
Moed Katan 13a:4,"Dieser erwiderte: Ihr habt es gelernt: Ein Feld, das im Siebentjahre entdornt wurde, darf im Nachsiebentjahre bebaut werden; das gedüngt oder gepfercht wurde, darf im Nachsiebentjahre nicht bebaut werden. Hierzu sagte R. Jose b. Ḥanina, es sei uns überliefert, daß wenn jemand [sein Feld] gedüngt hat und gestorben ist, sein Sohn es bebauen dürfe. Da haben die Rabbanan also nur ihn selbst gemaßregelt, nicht aber haben die Rabbanan seinen Sohn gemaßregelt, ebenso haben die Rabbanan auch hierbei nur ihn selbst gemaßregelt, nicht aber haben die Rabbanan seinen Sohn gemaßregelt.
"
Moed Katan 13a:5,"Abajje sagte: Es ist uns überliefert, daß, wenn jemand reine Dinge [eines anderen levitisch] unrein gemacht hat und gestorben ist, sie seinen Sohn nach ihm nicht gemaßregelt habenZur Ersatzleistung, da er sie dadurch zum Genüsse verboten gemacht hat.. – Aus welchem Grunde? – Die unsichtbare Schädigung heißt nicht SchädigungDie Ersatzleistung ist nichts weiter als eine Maßregelung., und die Rabbanan haben nur ihn selbst gemaßregelt, nicht aber haben die Rabbanan seinen Sohn gemaßregelt.
"
Moed Katan 13a:6,"<sup>iv,1</sup> <b>M</b><small>AN DARF</small> H<small>ÄUSER,</small> S<small>KLAVEN UND</small> V<small>IEH NUR FÜR DEN</small> B<small>EDARF DES</small> F<small>ESTES KAUFEN, ODER FÜR DEN</small> B<small>EDARF DES</small> V<small>ERKÄUFERS, WENN ER NICHTS ZU ESSEN HAT</small>.
"
Moed Katan 13a:7,"GEMARA. Raba fragte R. Naḥman: Wie verhält es sich mit dem Arbeitslohne, wenn [der Arbeiter] nichts zu essen hat? Dieser erwiderte: Wir haben es gelernt: Oder für den Bedarf des Verkäufers. Was schließen [die Worte] ‘wenn er nichts zu essen hat’ ein? Sie schließenWenn es für den Bedarf des Verkäufers erfolgt, so braucht er es ja für das Fest. wohl den Arbeitslohn ein. Jener entgegnete: Nein, das ist nur eine Erklärung. 
"
