Index Title,Sukkah
Sukkah 17a:9,"Hierauf sprach ich zu ihnen : Ist [in der Mitte] weniger als vier [Handbreiten] unbrauchbare Hüttenbedachüng vorhanden und weniger als drei [Handbreiten] Abstand daneben, ist sie ja brauchbar, wenn man aber [diese Stelle] mit SpießenDh. Dingen, die für die Unreinheit empfänglich sind.ausfüllt, so ist sieDa diese mit unbrauchbarer Hüttenbedachung vereinigt werden.unbrauchbar. Sollte der Abstand, der schon bei drei [Handbreiten die Festhütte] unbrauchbar macht, nicht einmal soviel sein, wie die unbrauchbare Hüttenbedachung, die sie erst mit vier unbrauchbar macht!? 
"
Sukkah 17a:10,"Sie sprachen dann zu mir: Dies ist ja auch nach deiner Ansicht [einzuwenden], daß die unbrauchbare Hüttenbedachung [die Festhütte] bei vier Ellen unbrauchbar macht: ist [in der Mitte] weniger als vier Ellen unbrauchbare Hüttenbedachung vorhanden und weniger als drei [Handbreiten] Abstand daneben, so ist sie ja brauchbar, wenn man aber [diese Stelle] mit Spießen ausfüllt, so ist sie unbrauchbar. Sollte denn der Abstand, der schon bei drei [Handbreiten die Festhütte] unbrauchbar macht, nicht einmal soviel sein, wie die unbrauchbare Hüttenbedachung, die sie erst mit vier Ellen unbrauchbar macht!? 
"
Sukkah 17a:11,"Darauf erwiderte ich ihnen: Was soll dies: allerdings stimmt dies nach meiner Ansicht, daß nämlich vier Ellen [sie unbrauchbar machen], 
"
Sukkah 17b:1,"denn es kommt auf das Vorhandensein und Nichtvorhandensein des MaßesDie Größe von 4 Ellen ist als Maß für die Untauglichmachnng festgesetzt. an, und da die Maße einander nicht gleichen, werden sie auch nicht vereinigt; 
"
Sukkah 17b:2,"nach eurer Ansicht erfolgt es ja wegen der UnterbrechungDie Mišna spricht nicht von einer unbrauchbaren Hüttenbedachung von 4 Handbreiten., und es ist ja einerlei, ob die Unterbrechung durch unbrauchbare Hüttenbedachung oder durch unbrauchbare Hüttenbedachung und Abstand erfolgt!? 
"
Sukkah 17b:3,"Abajje sprach zu ihm: Zugegeben, daß nach der Ansicht des Meisters bei einer großen Festhütte die Maße einander nicht gleichen, aber gleichen sie etwa einander nicht bei einer kleinenVon sieben Handbreiten ; sie sind bei 4 Handbreiten untauglicher Hüttenbedachung unbrauchbar.Festhütte!? 
"
Sukkah 17b:4,"Dieser erwiderte: Bei einer solchen nicht deshalb, weil die Maße einander gleichen, sondern weil die Festhütte dann die erforderliche Größe nicht hat. – 
"
Sukkah 17b:5,"Werden denn Dinge, die hinsichtlich ihres Maßes einander nicht gleichen, nicht vereinigt, wir haben ja gelernt: Kleiderstoff [ini der Größe] von drei zu drei, Sackzeug, von vier zu vier, Leder, von fünf zu fünf, Matte, von sechs zu sechsIn dieser Größe sind sie verunreinigungsfähig.[Handbreiten]. 
"
Sukkah 17b:6,"Hierzu wird gelehrt: Kleiderstoff und Sackzeug, Sackzeug und Leder, Leder und Matte werden mit einander vereinigt!? – 
"
Sukkah 17b:7,"Da wird ja der Grund angegeben: R. Šimo͑n erklärte: Aus dem Grunde, weil sie alle für die Verunreinigung durch das SitzenWenn ein Flußbehafteter auf ihnen sitzt; diesbezüglich ist für alle die gleiche Größe festgesetzt.geeignet sind. Wir haben nämlich gelernt: Wenn man von diesen allen [einen Flicken von] einer Handbreite zu einer Handbreite ausscheidet, so ist er verunreinigungsfähig. – 
"
Sukkah 17b:8,"Welche Verwendung hat [ein Flicken von] einer Handbreite zu einer Handbreite? R. Šimo͑n b.Laqiš erwiderte im Namen R. Jannajs: Man kann ihn als Flikken für eine Eseldecke verwenden.
"
Sukkah 17b:9,"So trugen sie diese Lehre in Sura vor, in Nehardea͑ aber lehrten sie wie folgt : R. Jehuda sagte im Namen Šemuéls : Unbrauchbare Hüttenbedachung macht [die Festhütte] unbrauchbar, in der Mitte bei vier [Handbreiten] und am Rande bei vier Ellen. Rabh sagte: Sowohl am Rande als auch in der Mitte bei vier Ellen. – 
"
Sukkah 17b:10,"Wir haben gelernt: Hat man darüber ein vier Handbreiten breites Brett gelegt, so ist sie brauchbar. Erklärlich ist es nach Rabh, welcher sagt, sowohl in der Mitte als auch am Rande bei vier Ellen, daß sie brauchbar ist, wieso ist sie aber nach Šemuél brauchbar, welcher sagt, in der Mitte bei vier [Handbreiten]!? – Dies in dem Falle, wenn am Rande. – 
"
Sukkah 17b:11,"Komm und höre: Zwei Tücher werden vereinigt, zwei Bretter werden nicht vereinigt ; R. Meír sagt, Bretter ebenso wie Tücher. 
"
Sukkah 17b:12,"Allerdings ist nach der Lesart, nach der Rabh sagt, sowohl in der Mitte als auch am Rande vier Ellen, unter ‘vereinigt’ zu verstehen, zu vier Ellen vereinigt; von welchem Falle aber gilt dies nach der Lesart, nach der Rabh sagt, in der Mitte vier [Handbreiten]; haben sie vier [Handbreiten], so ist ja keine Vereinigung nötig, und haben sie keine vier [Handbreiten] so sind sie ja nur StäbeUnd zur Hüttenbedachung brauchbar.!? – 
"
Sukkah 17b:13,"Tatsächlich, wenn sie vier [Handbreiten] haben, und unter ‘vereinigt’ ist zu verstehen, zu vier Ellen vereinigt, nämlich am Rande. – 
"
Sukkah 17b:14,"Komm und höre: Hat man sie mit Brettern aus Zedern bedacht, die vier [Handbreiten] haben, so ist sie nach aller Ansicht unbrauchbar; haben sie keine vier, so ist sie nach R. Meír unbrauchbar und nach R. Jehuda brauchbar. 
"
Sukkah 18a:1,"Jedoch pflichtet R. Meír bei, daß, wenn ein Brett vom anderen Brette die Breite eines Brettes absteht, man dazwischen AbfallVon Bodengewächsen, wie Strohudgl. So nach Raschi; sonst hat das im Texte gebrauchte Wort die Bedeutung Latte.lege, und sie ist brauchbar. 
"
Sukkah 18a:2,"Richtig ist es nun nach demjenigen, welcher sagt, sowohl in der Mitte als auch am Rande vier Ellen, daß sie brauchbar ist; wieso aber ist sie brauchbar nach demjenigen, welcher sagt, in der Mitte vier [Handbreiten]!? 
"
Sukkah 18a:3,"R. Hona, Sohn des R. Jehošua͑, erwiderte : Dies gilt von einer Festhütte, die genau acht [Ellen] hat; wenn man ein Brett und Abfall, ein Brett und Abfall, ein Brett und Abfall an der einen Seite, und ein Brett und Abfall, ein Brett und Abfall, ein Brett und Abfall an der an deren Seite legt, 
"
Sukkah 18a:4,"so sind es zweimal Abfall in der Mitte, wobei sie brauchbar istDie unbrauchbare Bedachung befindet sich in diesem Falle innerhalb 4 Ellen von der Wand (1 Elle = 6 Handbreiten); in der Mitte befinden sich jed. 8 Handbreiten brauchbare Hüttenbedachung..
"
Sukkah 18a:5,"Abajje sagte: Wenn eine große FesthütteDh. die Hüttenbedachung derselben.eine offene Stelle von drei [Handbreiten] hat und man sie verringert, ob durch Rohrstäbe oder durch SpießeVerunreinigungsfähige Gegenstände., so heißt dies eine Verringerung; bei einer kleinenVon genau 7 Handbreiten. Festhütte ist dies, wenn mit Rohrstäben, eine Verringerung, und wenn mit Spießen, keine Verringerung. 
"
Sukkah 18a:6,"Dies nur wenn am Rande, wenn aber in der Mitte, so streiten hierüber R. Aḥa und Rabina; einer sagt, in der Mitte gebe es eine Verbindung, und einer sagt, in der Mitte gebe es keine Verbindung. – 
"
Sukkah 18a:7,"Aus welchem Grunde sagt der eine, auch in der Mitte gebe es eine Verbindung? – Es wird gelehrt: Wenn ein Querbalken aus einer Wand herausragt und die gegenüberliegende Wand nicht berührt, ebenso wenn zwei Querbalken aus zwei gegenüberliegenden Wänden herausragen und einander nicht berühren, so ist, wenn [der Abstand] weniger als drei [Handbreiten] beträgt, kein anderer QuerbalkenUm eine hinsichtl. des Šabbaths begrenzte Durchgangsgasse herzustellen.nötig, beträgt er aber drei [Handbreiten], so ist noch ein anderer Querbalken nötig. – 
"
Sukkah 18a:8,"Und jener!? – Anders ist es beim Querbalken, der nur eine rabbanitische Anordnung ist. – 
"
Sukkah 18a:9,"Was ist der Grund desjenigen, welcher sagt, in der Mitte gebe es keine Verbindung? – Wir haben gelernt: Wenn sich in [der Decke] eines Hauses eine Luke befindet, die eine Handbreite im Geviert hat, so ist, wenn sich die Unreinheit im Hause befindet, das ganze Haus unrein, was sich aber gegenüber der Luke befindet, reinDa es nicht ‘bezeltet’ wird.; befindet sich die Unreinheit [unten] gegenüber der Luke, so ist das ganze Haus rein. 
"
Sukkah 18a:10,"Hat die Luke keine Handbreite im Geviert, so ist, wenn sich die Unreinheit im Hause befindet, was sich gegenüber der Luke befindet, rein, und wenn sie sich gegenüber der Luke befindet, das ganze Haus reinHieraus, daß auch eine Öffnung unter 3 Handbreiten eine Unterbrechung bildet.. – 
"
Sukkah 18a:11,"Und jener!? – Anders sind die Unreinheitsgesetze, die so überliefert sind.
"
Sukkah 18a:12,"R. Jehuda b. Elea͑j trug vor : Wenn [das Dach eines] Hauses durchbrochen ist und man oben Hüttenbedachung gelegt hat, so ist es [als Festhütte] brauchbar. Da sprach R. Jišma͑él b.Jose vor ihm : Meister, erkläre [deine Worte] ! – So erklärte mein Vater : wenn vier Ellen [von der Wand], so ist sie unbrauchbar, wenn weniger als vier Ellen, so ist sie brauchbar.
"
Sukkah 18a:13,"R. Jehuda b.Elea͑j trug vor: AbromaEine Art kleiner Fische.sind [zum Essen] erlaubt. Da sprach R. Jišma͑él b.Jose zu ihm : Meister, erkläre [deine Worte] ! Dieser erwiderte: So sagte mein Vater: aus diesem Orte sind sie verboten, aus jenem Orte erlaubt. 
"
Sukkah 18a:14,"So sagte auch Abajje: ÇaḥantaEine Art kleiner Fische, eingelegt od. zerhackt.aus dem Flusse Bab sind [zum Essen] erlaubt. – Aus welchem Grunde: wollte man sagen, weil dessen Wasser reißend ist, und der unreine Fisch, da er kein RükkenmarkSo nach dem Wortlaute; wahrscheinl. Wirbelsäule.hat, da nicht existieren könne, so sehen wir ja, daß er [in solchem Gewässer] wohl existiert: 
"
Sukkah 18a:15,"Und wollte man sagen, weil dessen Wasser salzig ist, und der unreine Fisch, da er keine Schuppen hat, da nicht existieren könne, so sehen wir ja, daß er [in solchem Gewässer] wohl existiert!? – Vielmehr, weil dessen Grund keinen unreinen Fisch gedeihen läßt. Rabina sprach: Jetzt aber, wo der Fluß Ethon und der Fluß Gamda in diesen münden, sind sie verboten.
"
Sukkah 18a:16,"Es wurde gelehrt: Wenn man auf einen Säulengang, der LattenCf. supra Fol. 17a Anm. 246.hat, Hüttenbedachung legt, so ist er [als Festhütte] brauchbar; hat er keine Latten, so ist er, wie Abajje sagt, brauchbar, und wie Raba sagt, unbrauchbar. Abajje sagt, er sei brauchbar, 
"
Sukkah 18b:1,"denn wir sagen, der Rand der Decke reicht [fiktiv] bis unten und schließt sie ab; Raba sagt, er sei unbrauchbar, denn wir sagen nicht, der Rand der Decke reicht bis unten und schließt sie ab. 
"
Sukkah 18b:2,"Raba sprach zu Abajje: Nach deiner Ansicht, der Rand der Decke reiche [fiktiv] bis unten und schließe sie ab, [sollte sie brauchbar sein,] auch wenn die mittelste Wand durchgebrochen ist!? Dieser erwiderte: In diesem Falle pflichte ich dir bei, da sie einer offenen Durchgangsgasse gleicht. 
"
Sukkah 18b:3,"Es wäre anzunehmen, daß Abajje und Raba denselben Streit führen wie Rabh und Šemuél. Es wird nämlich gelehrt: In einer Säulenhalle auf einer Ebene darf man, wie Rabh sagt, [am Šabbath] unbeschränkt umhertragen, weil wir sagen, der Rand der Decke reicht [fiktiv] bis unten und schließt sie ab, und wie Šemuél sagt, nicht mehr als vier Ellen, weil wir nicht sagen, der Rand der Decke reicht bis unten und schließt sie ab. –
"
Sukkah 18b:4,"Über die Ansicht Šemuéls streitetR. ist seiner Ansicht u. A. nicht.niemand, 
"
Sukkah 19a:1,"sie streiten nur über die Ansicht Rabhs: Abajje ist entschieden der Ansicht Rabhs, aber auch Raba kann sagen: Rabh ist dieser Ansicht nur da, wo die Wände wegen der Säulenhalle errichtet sind, nicht aber hierbei, wo sie nicht zu diesem ZweckeSie werden durch die umliegenden Säulengänge gebildet.errichtet sind. – 
"
Sukkah 19a:2,"Wir haben gelernt: Ebenso der mit einem Säulengange umgebene Hof. Weshalb denn, man sollte doch sagen, der Rand der Decke reicht [fiktiv] bis unten und schließt sie ab!? 
"
Sukkah 19a:3,"Raba erklärte es nach Abajje: Wenn man die Decke abgeglichenMit der Wand, sodaß der Deckenrand nicht zu sehen ist u. auch nicht fiktiv nach unten reichen kann. hat. 
"
Sukkah 19a:4,"So lehrten sie diese Halakha in Sura, in Pumbeditha aber lehrten sie sie wie folgt: Wenn man auf einen Säulengang, der keine Latten hat, Hüttenbedachung legt, so ist er nach aller Ansicht unbrauchbar, hat er Latten, so ist er, wie Abajje sagt, brauchbar, und wie Raba sagt, unbrauchbar. Abajje sagt, er sei brauchbar, weil [die Latten] als verbunden gelten; Raba sagt, er sei unbrauchbar, weil sie nicht als verbunden gelten. Die Halakha ist wie die erste Lesart.
"
Sukkah 19a:5,"Einst traf R. Aši den R. Kahana Hüttenbedachung über einen Säulengang legen, der keine Latten hatte. Da sprach er zu ihm: Hält denn der Meister nichts von dem, was Raba gesagt hat, sie sei, wenn sie Latten hat, brauchbar, und wenn sie keine Latten hat, unbrauchbar!? Da zeigte er ihm, daß sie von innen zu sehen und von außen gleichmäßig waren, 
"
Sukkah 19a:6,"oder von außen zu sehen und von innen gleichmäßigDie yon RK. errichtete Festhütte hatte 2 vorschriftsmäßige Wände, eine 3., für die eine Handbreite ausreicht, eine Latte der Halle gebildet, die nur an einer Seite der Wand hervorragte. waren. 
"
Sukkah 19a:7,"Es wird nämlich gelehrt : Ist er von außen zu sehen und innen gleichmäßig, so gilt er alsHinsichtl. des E͑rub.Balken, und was da der Balken, ist hier-bei die Latte.
"
Sukkah 19a:8,"Es wird gelehrt: AbfallVon Bodengewächsen, wie Strohudgl. So nach Raschi; sonst hat das im Texte gebrauchte Wort die Bedeutung Latte., der über die Festhütte hinausragt, wird wie die Festhütte selbst angesehen. – Was heißt ‘Abfall, der über die Festhütte hinausragt’? U͑la erklärte: Rohr, das über die FesthütteÜber die mittelste Wand, sodaß ein Teil über die Festhütte hinaus überdacht ist. hinausragt. – 
"
Sukkah 19a:9,"Es sind ja drei Wände erforderlich!? – Wenn solche vorhanden sind. – Es ist ja die Brauchbarkeit der FesthütteDie erforderliche Mindestgröße war 7 Handbreiten, da dieser Raum auf jeden Fall von der Festhütte getrennt ist.erforderlich!? – Wenn sie vorhanden ist. – Es ist ja mehr Schatten als Sonne erforderlich!? – Wenn er vorhanden ist. – 
"
Sukkah 19a:10,"Wozu braucht dies demnach gelehrt zu werden!? – Man könnte glauben, dem sei nicht so, weil [die Wände] für die Innenseite und nicht für die Außenseite [der Festhütte] errichtet wurden, so lehrt er uns. 
"
Sukkah 19a:11,"Rabba und R. Joseph erklärten beide: Hier handelt es sich um Rohr, das an der Vorderseite der Festhütte hervorragt, mit dem auch eine [Seiten]wand hervorsteht; man könnte glauben, [das Hervorragende] hat ja nicht die Brauchbarkeit der Festhütte, so lehrt er uns. 
"
Sukkah 19a:12,"Rabba b.Bar Ḥana erklärte im Namen R. Joḥanans: Dies bezieht sich auf eine Festhütte, die größerenteils mehr Schatten als Sonne und kleinstenteils mehr Sonne als Schatten gewährt; man könnte glauben, sie sei wegen dieses Bißchens unbrauchbar, so lehrt er uns. – Was heißt ‘hinausragt’? – Was über die Brauchbarkeit der FesthütteWenn die Bedachung nicht ganz vorschriftsmäßig ist.hinausragt. 
"
Sukkah 19a:13,"R. Oša͑ja erklärte: Dies bezieht auf weniger als drei Handbreiten unbrauchbareDas in der obigen Lehre gebrauchte W. <span dir=""rtl"">פסל</span> [Untaugliches] läßt all diese Erklärungen zu.Hüttenbedachung bei einer kleinen Festhütte. – Was heißt ‘hinausragt’? – Was aus dem Begriffe ‘Festhütte’ hinausragt. 
"
Sukkah 19a:14,"R. Hoša͑ja wandte ein: Diese ist ja nicht weniger als eine freieIn der Hüttenbedachung, die überhaupt nicht überdacht ist.Stelle, und bewirkt denn eine freie Stelle von weniger als drei Handbreiten die Unbrauchbarkeit einer kleinen Festhütte!? 
"
Sukkah 19a:15,"R. Abba erwiderte ihm : Diese wird mitvereinigtMit der brauchbaren Hüttenbedachung zur erforderlichen Größe.und man darf darunter schlafen, jene aber wird zwar mitvereinigt, jedoch darf man darunter nicht schlafen. – 
"
Sukkah 19a:16,"Aber gibt es denn etwas, das unbrauchbar ist und mitvereinigt wird!? R. Jiçḥaq b. Eljašib erwiderte: Freilich, 
"
Sukkah 19b:1,"der dünne Schlamm beweist dies: er wird zum Maße von vierzig SeáWassers, das zum Tauchbade erforderlich ist.mitvereinigt, jedoch wird dem, der darin untertaucht, das Tauchbad nicht angerechnet.
"
Sukkah 19b:2,"<sup>xi,1</sup> <b>W</b><small>ENN JEMAND SEINE</small> F<small>ESTHÜTTE NACH DER</small> A<small>RT EINER</small> B<small>INSENHÜTTE</small><small>Cf. supra Fol. 7b Anmm. 119 u. 120.</small> M<small>ACHT, ODER AN EINE</small> W<small>AND LEHNT, SO IST SIE NACH</small> R. E<small>LIE͑ZER</small> U<small>NBRAUCHBAR</small>, W<small>EIL</small> S<small>IE</small> K<small>EIN</small> D<small>ACH</small> H<small>AT,</small> U<small>ND</small> N<small>ACH</small> D<small>EN</small> W<small>EISEN</small> B<small>RAUCHBAR</small>.
"
Sukkah 19b:3,"GEMARA. Es wird gelehrt: R. Elie͑zer pflichtet jedoch bei, daß, wenn man sie eine Handbreite vom Boden hochhebt, beziehungsweise eine Handbreite von der Wand abstehen läßt, sie brauchbar sei. – 
"
Sukkah 19b:4,"Was ist der Grund der Rabbanan? – Die Schräge des Zeltes gilt als Zelt. 
"
Sukkah 19b:5,"Abajje traf R. Joseph in der Festhütte unter einem BrautbaldachinDieses hat kein flaches Dach u. gilt nicht als Zelt. schlafen. Da sprach er zu ihm: Also nach R. Elie͑zer; du läßt also die Rabbanan und verfährst nach R. Elie͑zer!? – 
"
Sukkah 19b:6,"Dieser erwiderte: Eine Barajtha lehrt entgegengesetzt: so ist sie nach R. Elie͑zer brauchbar und nach den Weisen unbrauchbar. – Du läßt die Mišna und verfährst nach einer Barajtha!? 
"
Sukkah 19b:7,"Dieser erwiderte: Die Mišna ist von einem EinzelnenDie Weisen lehren diesen Streit in der Fassung der Barajtha., denn es wird gelehrt: Wenn jemand eine Festhütte nach der Art einer Binsenhütte macht, oder an eine Wand lehnt, so ist sie, wie R. Nathan lehrt, nach R. Elie͑zer unbrauchbar, weil sie kein Dach hat, und nach den Weisen brauchbar.
"
Sukkah 19b:8,"<sup>xi,2</sup> <b>E</b><small>INE GROSSE</small> R<small>OHRMATTE IST, WENN MAN SIE ALS</small> U<small>NTERLAGE GEFERTIGT HAT, FÜR DIE</small> U<small>NREINHEIT EMPFÄNGLICH UND ZUR</small> H<small>ÜTTENBEDACHUNG UNBRAUCHBAR, UND WENN ALS</small> B<small>EDACHUNG, ZUR</small> H<small>ÜTTENBEDACHUNG BRAUCHBAR UND FÜR DIE</small> U<small>NREINHEIT NICHT EMPFÄNGLICH</small>. R. E<small>LIE͑ZER SAGT, OB EINE KLEINE ODER EINE GROSSE: HAT MAN SIE ALS</small> U<small>NTERLAGE GEFERTIGT</small>, <small>SO IST SIE FÜR DIE</small> U<small>NREINHEIT EMPFÄNGLICH UND ZUR</small> H<small>ÜTTENBEDACHUNG UNBRAUCHBAR, UND WENN ALS</small> B<small>EDACHUNG, ZUR</small> H<small>ÜTTENBEDACHUNG BRAUCHBAR UND FÜR DIE</small> U<small>NREINHEIT NICHT EMPFÄNGLICH</small>.
"
