Index Title,Kiddushin
Kiddushin 19a:10,"Was ist dies für eine Lehre des R. Jose b. R. Jehuda? – Es wird gelehrt:Ex. 31,8.<i>Und ausgelöst</i>, vom Tage muß ein Betrag zur AuslosungWenn er sie am letzten Tage der Dienstzeit zur Frau bestimmt, so muß vom Tage soviel zurückbleiben, daß eine Auslösung noch in Betracht kommt, damit der eventuelle Betrag der Auslösung, od. das Guthaben an Arbeitsleistung, das er bei ihr hat, als Antrauungsgeld gelte.zurückbleiben.
"
Kiddushin 19a:11,"Hieraus folgerte R. Jose b. R. Jehuda, wenn vom Tage soviel zurückbleibt, um bei ihm im Werte einer Peruṭa arbeiten zu können, sei sie ihm angetraut, wenn aber nicht, sei sie ihm nicht angetraut. Demnach ist er der Ansicht, das erste Geld gelte nicht als Antrauungsgeld.
"
Kiddushin 19a:12,"R. Naḥman b. Jiçḥaq sagte: Du kannst auch sagen, es gelte als Antrauungsgeld, denn hierbei ist es anders, da der Allbarmherzige <i>ausgelöst</i> sagtEs ist dies eine Bestimmung der Schrift, ohne Berücksichtigung der oben angegebenen Begründung..
"
Kiddushin 19a:13,"Rabba sagte im Namen R. Naḥmans: Nach der Lehre des R. Jose b. R. Jehuda kann man zu seiner minderjährigen Tochter sagen: geh und nimm deine Antrauung in Empfang.
"
Kiddushin 19a:14,"R. Jose b. R. Jehuda sagt, das erste Geld gelte nicht als Antrauungsgeld, dennoch sei die Antrauung gültig, wenn der Wert einer Peruṭa zurückbleibtDie Antrauung wird dann nicht vom Vater, sondern von ihr selbst in Empfang genommen., ebenso auch hierbeiWenn sie selber mit Zustimmung ihres Vaters die Antrauung in Empfang genommen hat, bezw. wenn es mit einem Darlehen erfolgt ist..
"
Kiddushin 19a:15,"Ferner sagte Rabba im Namen R. Naḥmans: Nach der Lehre des R. Jose b. R. Jehuda ist, wenn jemand die Antrauung mit einem Darlehen vollzieht, für das ein Pfand hinterlegt ist, sie ihm angetraut. R. Jose b. R. Jehuda sagt, das erste Geld gelte nicht als Antrauungsgeld, demnach ist es ein Darlehen und sie selbst das Pfand,
"
Kiddushin 19b:1,"und wenn der Wert einer Peruṭa zurückbleibt und er sie [für sich] bestimmt, ist die Antrauung gültig, ebenso auch hierbeiWenn sie selber mit Zustimmung ihres Vaters die Antrauung in Empfang genommen hat, bezw. wenn es mit einem Darlehen erfolgt ist..
"
Kiddushin 19b:2,"Die Rabbanan lehrten: Wie hat das Gebot der Bestimmung zu erfolgen? Er spreche zu ihr vor zwei [Zeugen]: sei mir angetraut, sei mir angelobt; selbst am SchlusseVgl. Anm. 641.der sechs Jahre, auch kurz vor Sonnenuntergang. Er hat dann mit ihr nach dem Brauche der Ehelichung und nicht nach dem Brauche der Dienstbarkeit zu verfahren. R. Jose b. R. Jehuda sagt, wenn vom Tage soviel zurückbleibt, um bei ihm im Werte einer Peruṭa arbeiten zu können, sei sie ihm angetraut, wenn aber nicht, sei sie ihm nicht angetraut.
"
Kiddushin 19b:3,"Desgleichen ist, wenn jemand zu einer Frau gesagt hat: sei mir von jetzt ab nach dreißig Tagen angetraut, und ein anderer innerhalb der dreißig Tage kommt und sie sich antraut, sie dem erstenEr wollte damit sagen, daß wenn er nach 30 Tagen sich dafür entscheiden werde, die Antrauung sofort gültig sei.angetraut. Wessen Ansicht gleicht dies,
"
Kiddushin 19b:4,"wenn der des R. Jose b. R. Jehuda, so ist sie ihm ja nur dann angetraut, wenn vom Tage soviel zurückbleibt, um bei ihm im Werte einer Peruṭa arbeiten zu können, sonst aber nichtDie Antrauung hat demnach keine rückwirkende Kraft u. beginnt erst bei der Entscheidung.!?
"
Kiddushin 19b:5,"R. Aḥa, Sohn des Raba, erwiderte: Gleich der Ansicht der RabbananNach ihnen erfolgt die Antrauung rückwirkend u. der gezahlte Kaufpreis gilt als Antrauungsgeld.. – Selbstverständlich!? –
"
Kiddushin 19b:6,"Man könnte glauben, er sagte ja nicht: von jetztDemnach wäre zu folgern, daß sie dem ersten angetraut sei, auch wenn er nicht ‘von jetzt ab’ gesagt hat.ab, so lehrt er unsDaß sie nur dann dem ersten angetraut sei, wenn er ‘von jetzt ab’ gesagt hat..
"
Kiddushin 19b:7,"Ein Anderes lehrt: Wenn jemand seine Tochter verkauft und sie einem anderen angetraut hat, so lacht er den Herrn aus und sie ist dem anderen angetraut – so R. Jose b. R. Jehuda. Die Weisen sagen, wenn [der Herr] sie für sich bestimmen will, könne er dies.
"
Kiddushin 19b:8,"Desgleichen ist, wenn jemand zu einer Frau gesagt hat: sei mir nach dreißig Tagen angetraut, und ein anderer innerhalb der dreißig Tage kommt imd sie sich antraut, sie dem anderen angetraut. Wessen Ansicht gleicht dies,
"
Kiddushin 19b:9,"wenn der der Rabbanan, so sagen sie ja, wenn er sie für sich bestimmen will, könne er diesNach ihnen erfolgt die Antrauung rückwirkend u. der gezahlte Kaufpreis gilt als Antrauungsgeld.!?
"
Kiddushin 19b:10,"Vielmehr, erwiderte R. Aḥa, Sohn des Raba, gleich der Ansicht des R. Jose b. R. JehudaNach ihm erfolgt die Antrauung nicht rückwirkend.. – Selbstverständlich!? –
"
Kiddushin 19b:11,"Man könnte glauben, weil er zu ihr nicht ‘nach dreißig Tagen’ gesagtDie Antrauung mit einem anderen sei deshalb gültig, weil er beim Ankaufe nicht gesagt hat, daß er sie für sich bestimmen werde; im genannten Falle aber sei die Antrauung sofort gültig. hat, so lehrt er uns.
"
Kiddushin 19b:12,"Ein Anderes lehrt: Wenn jemand seine Tochter verkauft und vereinbart hat: mit der Bedingung, daß er sie nicht für sich bestimme, so ist die Bedingung gültig – so R. Meír. Die Weisen sagen, wenn er sie für sich bestimmen will, könne er dies, weil dies eine Vereinbarung gegen eine Bestimmung der Tora ist, und eine Vereinbarung gegen eine Bestimmung der Tora ist ungültig. –
"
Kiddushin 19b:13,"Ist denn nach R. Meír eine solche Vereinbarung gültig, es wird ja gelehrt: Wenn jemand zu einer Frau sagt: sei mir angetraut mit der Bedingung, daß du an mich keinen Anspruch auf Kost, Kleidung und Beischlaf hast, so ist sie ihm angetraut und die Vereinbarung ungültigDa er dazu nach der Tora verpflichtet ist; cf. Ex. 21,10.– so R. Meír. R. Jehuda sagt, inbetreff der GeldangelegenheitKost u. Kleidung, worauf sie verzichten kann.sei die Vereinbarung gültig.
"
Kiddushin 19b:14,"Ḥizqija erwiderte: Anders ist es hierbei; die Schrift sagt:Ex. 21,7.<i>zur Magd</i>, wonach er sie zuweilen nur zur Magd verkauft. –
"
Kiddushin 19b:15,"Wofür verwenden die Rabbanan [das Wort] <i>zur Magd</i>? – Dieses verwenden sie für folgende Lehre: <i>Zur Magd</i>, dies lehrt, daß er sie auch an BemakelteHinsichtl. der Legitimität (Hurenkind udgh); der Verkauf erfolgt nur als Magd, da sie ihnen zur Ehelichung verboten ist.verkaufen dürfe.
"
Kiddushin 19b:16,"Wollte man es durch einen Schluß folgern: wenn er sie an Bemakelte antrauenDie Antrauung mit diesen ist zwar verboten, jed. gültig.kann, wie sollte er sie an Bemakelte nicht verkaufen können, [so ist zu erwidern:] wohl an Bemakelte antrauen, wie man auch seine Tochter im MädchenalterNach Erlangung der Großjährigkeit.antrauenHinsichtlich der Antrauung ist seine Gewalt über sie bedeutender als hinsichtlich des Verkaufes.kann, aber sollte er sie auch an Bemakelte verkaufen können, wo er sie im Mädchenalter nicht verkaufenHinsichtlich der Antrauung ist seine Gewalt über sie bedeutender als hinsichtlich des Verkaufes.kann!? Daher heißt es <i>zur Magd</i>, und dies lehrt, daß er sie an Bemakelte verkaufen könne.
"
Kiddushin 19b:17,"R. Elie͑zer sagte: Wenn dies etwa lehren sollte, daß er sie an Bemakelte verkaufen könne, so heißt es bereits:Ex. 21,8.<i>wenn sie schlecht ist in den Auqen ihres Herrn</i>, wenn sie schlecht zur VerheiratungDh. wenn sie ihm verboten ist.ist; vielmehr lehrt [das Wort] <i>zur Magd</i>, daß er sie an [nahe]
"
Kiddushin 20a:1,"VerwandteDie sie zur Ehelichung nicht bestimmen können, da eine Heirat mit diesen ungültig ist.verkaufen könne.
"
Kiddushin 20a:2,"Wollte man es durch einen Schluß folgern: wenn er sie an Bemakelte verkaufen kann, wie sollte er sie an Verwandte nicht verkaufen können, [so ist zu erwidern:] sollte er sie, wenn er sie an einen Bemakelten verkaufen kann, der, wenn er es will, sie für sichDie Antrauung mit diesen ist zwar verboten, jed. gültig.bestimmen kann, auch an einen Verwandten verkaufen können, der, wenn er sie für sich bestimmen will, dies nicht kann!? Daher heißt es <i>zur Magd</i>, und dies lehrt, daß er sie an Verwandte verkaufen könne. –
"
Kiddushin 20a:3,"Und R. MeírDieser folgert aus dem W.e ‘zur Magd’ die Vereinbarung, sie nicht zu ehelichen, somit bleibt ihm keine Andeutung hinsichtl. des Verkaufes an Bemakelte od. Verwandte.!? – Hinsichtlich Bemakelter folgert er es aus [dem Schriftverse], aus dem R. Elie͑zer es folgert, und hinsichtlich Verwandter ist er der Ansicht der Rabbanan, welche sagen, er könne sie an Verwandte nicht verkaufen.
"
Kiddushin 20a:4,"Eines lehrt, daß er sie an seinen Vater, nicht aber an seinen Sohn verkaufen könne, und ein Anderes lehrt, daß er sie weder an seinen Vater noch an seinen Sohn verkaufen könne. Allerdings vertritt die Lehre, er könne sie weder an seinen Vater noch an seinen Sohn verkaufen, die Ansicht der Rabbanan, die Lehre aber, er könne sie an seinen Vater, nicht aber an seinen Sohn verkaufen,
"
Kiddushin 20a:5,"vertritt ja weder die Ansicht der Rabbanan noch die des R. Elie͑zerNach der einen Ansicht sollte er sie an beide nicht verkaufen können, u. nach der anderen Ansicht sollte er sie an beide verkaufen können.!? – Tatsächlich die der Rabbanan, denn die Rabbanan pflichten bei, wenn in einem Falle eine Bestimmung erfolgen kannWenn er sie an seinen Vater verkauft, so ist sie zwar diesem verboten, jed. kann er sie, wenn er einen anderen Sohn hat, für diesen bestimmen, da dieser seine Nichte heiraten darf; die Rabbanan pflichten daher bei, daß er sie an seinen Vater verkaufen könne, obgleich sie ihm selber verboten ist..
"
Kiddushin 20a:6,"Die Rabbanan lehrten:Ex. 21,3.<i>Wenn er allein eingetreten ist, so soll er allein ausgehen</i>; wenn er mit nur seinem Körper<span dir=""rtl"">גפו</span> gl. <span dir=""rtl"">גופו</span><small>,</small> Körper, bezw. v. <span dir=""rtl"">גנף</span> (syr.<span dir=""rtl"">גנפא</span>) od. <span dir=""rtl"">אגף</span> Flügel, mit seinem Flügel, wohl stehende Redensart für das Alleinsein.eingetreten ist, so soll er mit nur seinem Körper ausgehen. R. Elie͑zer b. Ja͑qob erklärte: Wenn er allein<span dir=""rtl"">גפו</span> gl. <span dir=""rtl"">גופו</span><small>,</small> Körper, bezw. v. <span dir=""rtl"">גנף</span> (syr.<span dir=""rtl"">גנפא</span>) od. <span dir=""rtl"">אגף</span> Flügel, mit seinem Flügel, wohl stehende Redensart für das Alleinsein.eingetreten ist, so soll er allein ausgehen. Was heißt: wenn er mit nur seinem Körper eingetreten ist, so soll er mit nur seinem Körper ausgehen? Raba erwiderte: Dies besagt, daß er nicht wie ein [nichtjüdischer] Sklave wegen der vorragenden GliederWenn der Herr ihm ein Glied beschädigt; vgl. Anm. 508.ausgehe. Abajje sprach zu ihm: Dies geht ja hervor aus:Ex. 21,7.<i>sie gehe nicht aus, wie Sklaven ausgehen</i>Und ebenso auch der jüd. Sklave.!? –
"
Kiddushin 20a:7,"Wenn hieraus, so könnte man glauben, er ersetze ihm den Wert seines AugesWährend ein nichtjüdischer Sklave nur frei ausgeht u. keinen Ersatz erhält.und er gehe frei aus, so lehrt er uns. –
"
Kiddushin 20a:8,"«R. Elie͑zer b. Ja͑qob erklärte: Wenn er allein eingetreten ist, so soll er allein ausgehen.» Was heißt: so soll er allein ausgehen. R. Naḥman b. Jiçḥaq erwiderte: Er meint es wie folgt: hat er Frau und Kinder, so gebe ihm sein Herr eine kenaa͑nitische Sklavin, hat er nicht Frau und Kinder, so gebe ihm sein Herr keine kenaa͑nitische Sklavin.
"
Kiddushin 20a:9,"Die Rabbanan lehrten: Woher, daß, wenn er für eine MineDie M. hat 100 Silberdenar.verkauft worden und dann zugenommen hat und zweihundert wert ist, manBei der Einlösung.ihn nur mit einer Mine anrechne? Es heißt:Lev. 25,51.<i>von seinem Kaufpreise</i>.
"
Kiddushin 20a:10,"Woher daß, wenn er für zweihundert verkauft worden und dann abgenommen hat und nur eine Mine wert ist, man ihn nur mit einer MineAls wäre für ihn dieser Preis gezahlt worden.anrechne? Es heißt:Lev. 25,52.<i>nach seinen Jahren</i>.
"
Kiddushin 20a:11,"Ich weiß dies nur von einem Sklaven, der verkauft worden ist an einen Nichtjuden, der, da jener durch Verwandte ausgelöst wird, die UnterhandDie Einlösung kann gegen seinen Willen erfolgen, u. ebenso wird bei der Berechnung des Lösegeldes (vgl. Anm. 335) nur der Vorteil des Sklaven berücksichtigt.hat,
"
Kiddushin 20a:12,"woher dies von einem an einen Jisraéliten verkauften? – Es heißt bei beidenDieses Wort wird sowohl beim Verkaufe an einen Jisraéliten (Lev. 25,40) als auch beim Verkaufe an einen Nichtjuden (ib. V. 50) gebraucht und deutet darauf, daß beide einander gleichen.<i>Mietling</i>, für [einen Schluß durch] Wortanalogie.
"
Kiddushin 20a:13,"Einst sprach Abajje: Ich fühle mich wie Ben A͑zajVgl. S. 159 Anm. 38.in den Straßen von Tiberjas. Da sprach ein Jünger zu Abajje: Merke, jene SchriftverseAus denen oben hinsichtl. der Einlösung eines Sklaven, dessen Wert sich später verändert hat, gefolgert wird.sind ja erleichternd und erschwerendMan kann ebensogut den Vers 51 auf den im Werte gefallenen u. den Vers 52 auf den im Werte gestiegenen beziehen.auszulegen, was veranlaßt nun, sie erleichternd auszulegen, lege man sie doch erschwerend aus!? –
"
Kiddushin 20a:14,"Dies ist nicht einleuchtend, da der Allbarmherzige für ihn erleichtert hat. Es wird nämlich gelehrt:Dt. 15,16.<i>Weil ihm wohl ist bei dir</i>; mit dir beim Essen und mit dir beim Trinken.
"
Kiddushin 20a:15,"Du darfst nicht feines Brot und er grobes Brot essen; du [darfst nicht] alten Wein und er neuen Wein trinken; du [darfst nicht] auf Polstern und er auf Stroh schlafen. Hieraus folgerten sie, wenn jemand einen hebräischen Sklaven kauft, sei es ebenso, als würde er einen Herrn über sich kaufen. –
"
Kiddushin 20a:16,"Vielleicht nur hinsichtlich des Essens und Trinkens, um ihn nicht zu kränken, hinsichtlich des Lösegeldes aber erschwere man ihm, wegen der Lehre des R. Jose b. R. Ḥanina!? Es wird nämlich gelehrt: R. Jose b. R. Ḥanina sagte: Komm und sieh, wie streng sogar der Staub des SiebentjahrgesetzesDie leichteste Übertretung dieses Gesetzes, wie der weiter genannte Handel mit Früchten dieses Jahres; die Schrift verbietet nur die Feldarbeit.ist.
"
Kiddushin 20a:17,"Wer mit Früchten des Siebentjahres handelt, verkauft schließlich seine Mobilien, denn es heißt:Lev. 25,13.<i>in diesem Jobeljahre sollt ihr ein jeder zu seinem Besitze zurückkehren</i>, und darauf folgt:Ib. V. 14.<i>wenn ihr eurem Nächsten etwas verkauft oder aus der Hand des Nächsten kauft</i>, eine Sache, die von Hand zu HandMobilien, die durch Übergäbe erworben werden.gekauft wird.
"
Kiddushin 20a:18,"Merkt er diesWenn diese Strafe, seine Mobilien verkaufen zu müssen, wirkungslos bleibt.nicht, so verkauft er endlich seine Felder, denn es heißt:Lev. 25,25.<i>wenn dein Bruder verarmt und von seinem Erbbesitze verkauft</i>. SieDie Buße; die Strafe wirkt auf ihn nicht.reicht an ihn nicht heran, als bis er sein Haus verkauft, denn es heißt:Lev. 25,29.<i>wenn jemand ein Wohnhaus in einer ummauerten Stadt verkauft</i>. –
"
Kiddushin 20a:19,"Weshalb heißt es zuerst: merkt er dies nicht, weiter aber: sie reicht an ihn nicht heran? – Nach R. Hona, denn R. Hona sagte, wenn jemand eine Sünde begangen und sie wiederholt hat, werde sie ihm erlaubtBei der Wiederholung wird daher nicht mehr bedingungsweise gesprochen.. – Erlaubt, wie kommst du darauf!? – Vielmehr, sie kommt ihm erlaubt vor.
"
Kiddushin 20a:20,"Sie reicht an ihn nicht heran, als bis er seine Tochter verkauft, denn es heißt:Ex. 21,7.<i>wenn jemand seine Tochter zur Magd verkauft.</i> Und obgleich [der Verkauf] einer Tochter in diesem Abschnitte nicht genannt wird, lehrt er uns, daß man lieber seine Tochter verkauft als auf WucherUnd da der bezügliche Abschnitt weiter vom Borgen auf Wucher spricht, so ist vorauszusetzen, daß er bereits seine Tochter verkauft habe.borgt, denn beim [Verkaufe der] Tochter verringert sich [der erhaltene Betrag], während er im anderen Falle wächst.
"
Kiddushin 20a:21,"Sie reicht an ihn nicht heran, als bis er auf Wucher borgt, denn es heißt:Lev. 25,25.<i>wenn dein Bruder verarmt und seine Hand wankt</i>, und hierauf folgt:Ib. V. 36.<i>nimm nicht von ihm &amp;c</i>. Sie reicht an ihn nicht heran, als bis er sich selbst verkauft, denn es heißt: Ib. V. 39.<i>wenn dein Bruder verarmt und sich dir verkauft.</i>
"
Kiddushin 20a:22,"Nicht nur dir, sondern auch einem Fremdling, denn es heißt:Ib. V. 47.<i>deinem Fremdling</i>; und nicht nur einem wirklichen Proselyten, sondern auch einem Beisaß, denn es heißt <i>Beisaßfremdling</i>. Unter <i>Fremdlingsgeschlecht</i> ist ein Nichtjude zu verstehen, und wenn es noch <i>Abkömmling</i> heißt,
"
Kiddushin 20b:1,"so ist darunter der Verkauf für den Götzendienst<span dir=""rtl"">עקר</span>, Wurzel, Stamm, der Götzendiener.selbst zu verstehen.
"
Kiddushin 20b:2,"Jener erwiderte: Diesbezüglich hat die Schrift ihn wiederDaß man ihn nicht ganz verstoße; demnach sind die Schriftverse nicht erschwerend auszulegen.aufgenommen, denn in der Schule R. Jišma͑éls wurde gelehrt: Man könnte glauben, daß man, da dieserDurch den Verkauf an einen Nichtjuden.Götzenpfaffe geworden ist, dem Stürzenden einen Stein nachwerfe, so heißt es:Lev. 25,48.<i>soll ihm Einlösung werden</i>; auch geht er im Jobeljahre freiDie W.e <span dir=""rtl"">וביובל יצא</span> gehören nicht mehr zum angezogenen Schrifiverse, sondern sind eine Ergänzung des T. mit Beibehaltung des biblischen Ausdruckes. Die in die kursierenden Ausgaben übergegangene Korrektur Lorjas ist somit überflüssig.aus. –
"
Kiddushin 20b:3,"Vielleicht soll ihm eine Einlösung werden, damit er nicht zwischen den Nichtjuden untergehe, hinsichtlich des Lösegeldes aber erschwere man ihm, wegen der Lehre des R. Jose b. R. Ḥanina!?
"
Kiddushin 20b:4,"R. Naḥman b. Jiçḥaq erwiderte: Es sind zwei Schriftverse vorhanden; es heißt: <i>sind es noch viele der Jahre</i>, und es heißt: <i>und wenn wenig der Jahre zurückbleiben</i>; gibt es denn viele Jahre und wenigeDer Verkauf erfolgt ja stets auf 6 Jahre.Jahre!? Vielmehr: ist sein Wert größerUnter ‘viel der Jahre’ u. ‘wenig der Jahre’ wird verstanden: wenn während der Jahre sein Wert viel, dh. größer, bezw. wenig, dh. kleiner, geworden ist.geworden, so richte man sich nach seinem Kaufpreise, ist sein Wert geringer geworden, so richte man sich nach den JahrenNach seinem Werte bei der Einlösung.. –
"
