mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
,,134,[],"[u'Positive', 88]","[u'Positive', 88]",TRUE,"[u'Positive Commandments', 185]","[u'Mishneh Torah, Sacrificial Procedure 10']",[],[u'Leviticus 6:9']
,,"https://www.sefaria.org/Sefer_HaChinukh.134
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.88
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.88",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.185
","https://www.sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.10
",,"https://www.sefaria.org/Leviticus.6:9
"
,,"מצות אכילת שירי מנחות - שנצטוו הכהנים לאכל שירי מנחות, כלומר, אחר שהפרישו ממנה מה שהיו מקטירין במזבח, שיאכלו הם כל השאר, שנאמר (ויקרא ו ט) והנותרת ממנה יאכלו אהרן ובניו מצות תאכל וכו'. ולשון ספרא (צו ",,"לאכול שיירי מנחות, שנאמר: ""והנותרת ממנה, יאכלו אהרון ובניו"" (ויקרא ו,ט).
",,,"וכן אכילת שירי מנחות מצות עשה שנא' (צו) והנותרת מן המנחה יאכלו אהרן ובניו הרי אלו שתי מצות עשה:
","אֲכִילַת הַחַטָּאת וְהָאָשָׁם מִצְוַת עֲשֵׂה שֶׁנֶּאֱמַר (שמות כט לג) ""וְאָכְלוּ אֹתָם אֲשֶׁר כֻּפַּר בָּהֶם"". הַכֹּהֲנִים אוֹכְלִים וּבְעָלִים מִתְכַּפְּרִים. וְהוּא הַדִּין לִשְׁאָר הַקָּדָשִׁים שֶׁאוֹכְלִין אוֹתָן הַכֹּהֲנִים שֶׁאֲכִילָתָן מִצְוָה:

",,"וְהַנּוֹתֶ֣רֶת מִמֶּ֔נָּה יֹאכְל֖וּ אַהֲרֹ֣ן וּבָנָ֑יו מַצּ֤וֹת תֵּֽאָכֵל֙ בְּמָק֣וֹם קָדֹ֔שׁ בַּחֲצַ֥ר אֹֽהֶל־מוֹעֵ֖ד יֹאכְלֽוּהָ׃
"
קלה. שלא לעשות שיירי מנחות חמץ,"מצווה קלו: מצוות לא תעשה, שלא לאפות שיורי מנחות חמץ",135,[]," לא תעשה קכ""ד",,," לאוין ש""ל","רמב""ם הלכות מעשה הקרבנות פרק י""ב הלכות יד'- כא'",[],"ויקרא ו, י."
,,135,[],"[u'Negative', 124]","[u'Negative', 124]",TRUE,"[u'Negative Commandments', 330]","[u'Mishneh Torah, Sacrificial Procedure 12:14-21']",[],[u'Leviticus 6:10']
,,"https://www.sefaria.org/Sefer_HaChinukh.135
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.124
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.124",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.330
","https://www.sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.12:14-21
",,"https://www.sefaria.org/Leviticus.6:10
"
,,"שלא לעשות שירי מנחות חמץ - שלא לבשל שירי מנחות חמץ והוא חלק המנחות אשר לכהנים, שנאמר (ויקרא ו י) במנחה לא תאפה חמץ חלקם נתתי אותה מאשי, והוא כאלו אמר חל, קם שהוא שירי המנחה, לא יאפה חמץ. ובפרוש אמרו ז",,"שלא לעשות שיירי מנחות חמץ, שנאמר ""לא תיאפה חמץ, חלקם"" (ויקרא ו,י).
",,,"שלא לעשות שיורי מנחת חמץ שנא' לא תאפה חמץ:
","כָּל הַמְּנָחוֹת הַקְּרֵבוֹת לְגַבֵּי הַמִּזְבֵּחַ מַצָּה. וְכֵן שְׁיָרֵי הַמְּנָחוֹת שֶׁאוֹכְלִין הַכֹּהֲנִים אַף עַל פִּי שֶׁהֵן מֻתָּרִין לְאָכְלָן בְּכָל מַאֲכָל וּבִדְבַשׁ אֵין אוֹכְלִין אוֹתָן חָמֵץ שֶׁנֶּאֱמַר (ויקרא ו י) ""לֹא תֵאָפֶה חָמֵץ חֶלְקָם"". אֲפִלּוּ חֶלְקָם לֹא יַחְמִיצוּ. וְאִם הֶחְמִיץ שְׁיָרֶיהָ לוֹקֶה. וְהַמְחַמֵּץ אַחַר הַמְחַמֵּץ חַיָּב. וְלוֹקִין עַל כָּל עֲשִׂיָּה וַעֲשִׂיָּה שֶׁבָּהּ:

",,"לֹ֤א תֵאָפֶה֙ חָמֵ֔ץ חֶלְקָ֛ם נָתַ֥תִּי אֹתָ֖הּ מֵאִשָּׁ֑י קֹ֤דֶשׁ קָֽדָשִׁים֙ הִ֔וא כַּחַטָּ֖את וְכָאָשָֽׁם׃
"
קלו. מצות קורבן מנחה של כהן גדול בכל יום,מצווה קלז: מצוות עשה שיקריב כהן גדול מנחת חביתין בכל יום,136,[],מצוות עשה מ',,," עשין קצ""ד",[],[],"ויקרא ו, יג. "
,,136,[],"[u'Positive', 40]","[u'Positive', 40]",TRUE,"[u'Positive Commandments', 194]",[],[],[u'Leviticus 6:13']
,,"https://www.sefaria.org/Sefer_HaChinukh.136
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.40
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.40",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.194
",,,"https://www.sefaria.org/Leviticus.6:13
"
,,"מצות קרבן מנחה של כהן גדול בכל יום - שנצטוינו שיקריב הכהן הגדול מנחה בכל יום פעמים בבקר ובין הערבים, שנאמר (ויקרא ו יג) זה קרבן אהרן ובניו אשר יקריבו ליי וגו', והיא הנקראת חבתי כהן גדול, ונקראת גם כן ",,"להקריב כהן גדול מנחה בכל יום, שנאמר: ""זֶה קָרְבַּן אַהֲרֹן וּבָנָיו"" (ויקרא ו, יג).
",,,"שיקריב כהן גדל מנחה בכל יום עשירית האיפה והיא נקראת מנחת חביתי' שנאמר (צו) זה קרבן אהרן ובניו:
",,,"זֶ֡ה קָרְבַּן֩ אַהֲרֹ֨ן וּבָנָ֜יו אֲשֶׁר־יַקְרִ֣יבוּ לַֽיהוָ֗ה בְּיוֹם֙ הִמָּשַׁ֣ח אֹת֔וֹ עֲשִׂירִ֨ת הָאֵפָ֥ה סֹ֛לֶת מִנְחָ֖ה תָּמִ֑יד מַחֲצִיתָ֣הּ בַּבֹּ֔קֶר וּמַחֲצִיתָ֖הּ בָּעָֽרֶב׃
"
קלז. שלא לאכול מנחת כהן,"מצווה קלח: מצוות לא תעשה, שלא לאכול מנחת כהן",137,[]," לא תעשה קל""ח",,," לאוין שכ""ב","רמב""ם הלכות מעשה הקרבנות פרק י""ב הלכה ט'",[],"ויקרא ו, טז."
,,137,[],"[u'Negative', 138]","[u'Negative', 138]",TRUE,"[u'Negative Commandments', 322]","[u'Mishneh Torah, Sacrificial Procedure 12:9']",[],[u'Leviticus 6:16']
,,"https://www.sefaria.org/Sefer_HaChinukh.137
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.138
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.138",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.322
","https://www.sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.12:9
",,"https://www.sefaria.org/Leviticus.6:16
"
,,"שלא לאכול מנחת כהן - שלא לאכל ממנחת כהן שנאמר (ויקרא ו טז) וכל מנחת כהן כליל תהיה לא תאכל.
",,"שלא תיאכל מנחת כוהן, שנאמר ""וכל מנחת כוהן כליל תהיה, לא תיאכל"" (ויקרא ו,טז).
",,,"שלא תאכל מנחת כהן שנא' כל מנחה כהן כליל תהיה לא תאכל:
","כָּל הַמְּנָחוֹת הַקְּרֵבוֹת לְגַבֵּי הַמִּזְבֵּחַ נִקְמָצוֹת וּמַקְטִיר הַקֹּמֶץ כֻּלּוֹ עַל גַּבֵּי הַמִּזְבֵּחַ וְהַשְּׁאָר נֶאֱכָל לַכֹּהֲנִים חוּץ מִמִּנְחַת זִכְרֵי כְּהֻנָּה שֶׁאֵינָהּ נִקְמֶצֶת אֶלָּא מַקְטִירִין אוֹתָהּ כֻּלָּהּ שֶׁנֶּאֱמַר (ויקרא ו טז) ""וְכָל מִנְחַת כֹּהֵן"" וְגוֹ'. הָא לָמַדְתָּ שֶׁמִּנְחַת חִנּוּךְ וְהַחֲבִיתִין וְכֹהֵן שֶׁהֵבִיא מִנְחַת חוֹטֵא אוֹ מִנְחַת נְדָבָה כֻּלָּן נִשְׂרָפוֹת עַל גַּבֵּי הַמִּזְבֵּחַ וְאֵינָן נִקְמָצוֹת:

",,"וְכָל־מִנְחַ֥ת כֹּהֵ֛ן כָּלִ֥יל תִּהְיֶ֖ה לֹ֥א תֵאָכֵֽל׃ (פ)
"
קלח. מצות מעשה החטאת,מצווה קלט: מצוות עשה סדר קרבן חטאת,138,[]," מצוות עשה ס""ד, ",,," עשין קפ""א","רמב""ם הלכות מעשה הקרבנות פרקים א'",[],"ויקרא ו, יח."
,,138,[],"[u'Positive', 64]","[u'Positive', 64]",TRUE,"[u'Positive Commandments', 181]","[u'Mishneh Torah, Sacrificial Procedure 1']",[],[u'Leviticus 6:18']
,,"https://www.sefaria.org/Sefer_HaChinukh.138
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.64
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.64",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.181
","https://www.sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.1
",,"https://www.sefaria.org/Leviticus.6:18
"
,,"מצות מעשה החטאת - שנצטוינו שיעשו הכהנים קרבן החטאת על הענין הנזכר בכתוב איזה חטאת שיהיה של בהמה או עוף, שנאמר (ויקרא ו יח) זאת תורת החטאת.
",,"מעשה חטאת, שנאמר: ""זֹאת תּוֹרַת הַחַטָּאת"" (ויקרא ו, יח).
",,,"לעשות החטאת כמשפטו שנאמר (צו) זאת תורת החטאת:
","כָּל הַקָּרְבָּנוֹת שֶׁל מִינֵי נֶפֶשׁ חַיָּה בָּאִין מֵחֲמִשָּׁה מִינִין בִּלְבַד. מִן הַבֹּקֶר וּמִן הַכְּבָשִׂים וּמִן הָעִזִּים וּמִן הַתּוֹרִים וּמִן בְּנֵי הַיּוֹנָה:

",,"דַּבֵּ֤ר אֶֽל־אַהֲרֹן֙ וְאֶל־בָּנָ֣יו לֵאמֹ֔ר זֹ֥את תּוֹרַ֖ת הַֽחַטָּ֑את בִּמְק֡וֹם אֲשֶׁר֩ תִּשָּׁחֵ֨ט הָעֹלָ֜ה תִּשָּׁחֵ֤ט הַֽחַטָּאת֙ לִפְנֵ֣י יְהוָ֔ה קֹ֥דֶשׁ קָֽדָשִׁ֖ים הִֽוא׃
"
קלט. שלא לאכול מבשר חטאות הנעשין בפנים,"מצווה קמ: מצוות לא תעשה, שלא לאכול מחטאת הפנימית",139,[]," לא תעשה קל""ט",,," לאוין שכ""ג",[],[],"ויקרא ו, כג."
,,139,[],"[u'Negative', 139]","[u'Negative', 139]",TRUE,"[u'Negative Commandments', 323]",[],[],[u'Leviticus 6:23']
,,"https://www.sefaria.org/Sefer_HaChinukh.139
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.139
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.139",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.323
",,,"https://www.sefaria.org/Leviticus.6:23
"
,,שלא לאכל מבשר חטאות הנעשין בפנים - שלא יאכלו הכהנים מבשר החטאות הנעשות בפנים. כלומר מאותן חטאות שהיו מזין מדמן במזבח הפנימי שהיה בהיכל. שנאמר (ויקרא ו כג) וכל חטאת אשר יובא מדמה אל אהל מועד לכפר בקדש,,"שלא לאכול בשר חטאות הנעשות בפנים, שנאמר ""וכל חטאת אשר יובא מדמה"" (ויקרא ו,כג).
",,,"שלא לאכול בשר חטאת הנעשת בפני' שנא' וכל חטאת אשר יובא מדמה אל אהל מועד וגו' לא תאכל:
",,,"וְכָל־חַטָּ֡את אֲשֶׁר֩ יוּבָ֨א מִדָּמָ֜הּ אֶל־אֹ֧הֶל מוֹעֵ֛ד לְכַפֵּ֥ר בַּקֹּ֖דֶשׁ לֹ֣א תֵאָכֵ֑ל בָּאֵ֖שׁ תִּשָּׂרֵֽף׃ (פ)
"
קמ. מצות מעשה האשם,מצווה קמא: מצוות עשה סדר קרבן אשם,140,[]," מצוות עשה ס""ה",,," עשין קפ""ב","רמב""ם הלכות מעשה הקרבנות פרק ט' הלכות א'-ב'",[],"ויקרא ז, א."
,,140,[],"[u'Positive', 65]","[u'Positive', 65]",TRUE,"[u'Positive Commandments', 182]","[u'Mishneh Torah, Sacrificial Procedure 9:1-2']",[],[u'Leviticus 7:1']
,,"https://www.sefaria.org/Sefer_HaChinukh.140
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.65
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.65",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.182
","https://www.sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.9:1-2
",,"https://www.sefaria.org/Leviticus.7:1
"
,,"מצות מעשה האשם - שנצטוינו שיעשו הכהנים מלאכת קרבן האשם על הענין הנזכר בכתוב, שנאמר (ויקרא ז א) וזאת תורת האשם וגו', כמו שכתוב בפרשה. הלא אמרתי לך (מצוה קלח), שאין לנו לכתוב שרש במלאכות אלו לפי שהן כעי",,"מעשה האשם, שנאמר: ""זֹאת תּוֹרַת הָאָשָׁם"" (ויקרא ז, א).
",,,"לעשות האשם כמשפטו שנאמר (צו) זאת תורת האשם:
","מִצְוַת עֲשֵׂה לַעֲשׂוֹת כָּל הָאֲשָׁמוֹת כְּמִצְוָתָן הָאֲמוּרָה בַּתּוֹרָה. וְכֵיצַד מַעֲשֵׂה הָאֲשָׁמוֹת בֵּין אָשָׁם וַדַּאי בֵּין אָשָׁם תָּלוּי. שׁוֹחֵט וְזוֹרֵק הַדָּם כְּמוֹ שֶׁבֵּאַרְנוּ. וּמַפְשִׁיט וּמוֹצִיא הָאֵימוּרִין וּמוֹלְחָן וְזוֹרְקָן עַל גַּב הָאִשִּׁים. וְאִם רָצָה לְהוֹלִיכָן בִּכְלִי מוֹלִיךְ. וּשְׁאָר בְּשָׂרָם נֶאֱכָל לְזִכְרֵי כְּהֻנָּה בָּעֲזָרָה כַּחַטָּאת:

",,"וְזֹ֥את תּוֹרַ֖ת הָאָשָׁ֑ם קֹ֥דֶשׁ קָֽדָשִׁ֖ים הֽוּא׃
"
קמא. מצות מעשה זבח השלמים,מצווה קמב: מצוות עשה סדר קרבן שלמים,141,[]," מצוות עשה ס""ו, ",,," עשין קפ""ג","רמב""ם הלכות מעשה הקרבנות פרק ט'",[],"ויקרא ז, יא."
,,141,[],"[u'Positive', 66]","[u'Positive', 66]",TRUE,"[u'Positive Commandments', 183]","[u'Mishneh Torah, Sacrificial Procedure 9']",[],[u'Leviticus 7:11']
,,"https://www.sefaria.org/Sefer_HaChinukh.141
",,"https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.66
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.66",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.183
","https://www.sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.9
",,"https://www.sefaria.org/Leviticus.7:11
"
,,"מצות מעשה זבח השלמים - שנצטוו הכהנים שיעשו מעשה (קרבן) השלמים כמשפט הכתוב בפרשה, שנאמר (ויקרא ג א) ואם זבח שלמים קרבנו וגו', ואמר עוד בהשלמת המלאכה (שם ז יא יב) וזאת תורת זבח השלמים אם על תודה יקריבנו",,"מעשה זבח השלמים, שנאמר: ""וְזֹאת תּוֹרַת זֶבַח הַשְּׁלָמִים"" (ויקרא ז, יא).
",,,"לעשות השלמים כמשפטן שנ' (ויקרא) אם זבח שלמים קרבנו:
","מִצְוַת עֲשֵׂה לַעֲשׂוֹת כָּל הָאֲשָׁמוֹת כְּמִצְוָתָן הָאֲמוּרָה בַּתּוֹרָה. וְכֵיצַד מַעֲשֵׂה הָאֲשָׁמוֹת בֵּין אָשָׁם וַדַּאי בֵּין אָשָׁם תָּלוּי. שׁוֹחֵט וְזוֹרֵק הַדָּם כְּמוֹ שֶׁבֵּאַרְנוּ. וּמַפְשִׁיט וּמוֹצִיא הָאֵימוּרִין וּמוֹלְחָן וְזוֹרְקָן עַל גַּב הָאִשִּׁים. וְאִם רָצָה לְהוֹלִיכָן בִּכְלִי מוֹלִיךְ. וּשְׁאָר בְּשָׂרָם נֶאֱכָל לְזִכְרֵי כְּהֻנָּה בָּעֲזָרָה כַּחַטָּאת:

",,"וְזֹ֥את תּוֹרַ֖ת זֶ֣בַח הַשְּׁלָמִ֑ים אֲשֶׁ֥ר יַקְרִ֖יב לַיהוָֽה׃
"
קמב. שלא להותיר מבשר קורבן התודה,"מצווה קמג: מצוות לא תעשה, שלא להותיר קדשים אחר זמנן",142,[]," לא תעשה ק""כ",,," לאוין של""ה","רמב""ם הלכות פסולי המוקדשין פרק י""ח הלכה ט'",[],"ויקרא ז, טו."
,,142,[],"[u'Negative', 120]","[u'Negative', 120]",TRUE,"[u'Negative Commandments', 335]","[u'Mishneh Torah, Sacrifices Rendered Unfit 18:9']",[],[u'Leviticus 7:15']
,,"https://www.sefaria.org/Sefer_HaChinukh.142
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.120
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.120",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.336
","https://www.sefaria.org/Mishneh_Torah,_Sacrifices_Rendered_Unfit.18:9
",,"https://www.sefaria.org/Leviticus.7:15
"
,,שלא להותיר מבשר קרבן התודה - שלא להותיר שום דבר מקרבן התודה עד הבקר. כלומר למחרת יום זביחתו. שנאמר (ויקרא ז טו) בקרבן תודה לא יניח ממנו עד בקר. וממנו למדנו לשאר קדשים גם כן שכל מה שישאר מהם אחר זמן אכ,,"שלא להותיר מבשר התודה עד בוקר, שנאמר ""ולא תותירו ממנו, עד בוקר"" (ראה ויקרא כב,ל); והוא הדין לשאר הקודשים, שאין מניחין אותן לאחר זמן אכילתן.
",,,"שלא לאכול נותר שנא' ושרפת את הנותר באש לא יאכל כי קדש הם:
","אָסוּר לְהוֹתִיר מִבְּשַׂר הַקָּדָשִׁים לְאַחַר זְמַן אֲכִילָתָן שֶׁנֶּאֱמַר בְּקָרְבַּן תּוֹדָה (ויקרא כב ל) ""לֹא תוֹתִירוּ מִמֶּנּוּ עַד בֹּקֶר"" וְהוּא הַדִּין לִשְׁאָר הַקָּדָשִׁים כֻּלָּם. וְהַמּוֹתִיר אֵינוֹ לוֹקֶה שֶׁהֲרֵי נִתְּקוֹ הַכָּתוּב לַעֲשֵׂה שֶׁנֶּאֱמַר (שמות יב י) ""וְהַנֹּתָר מִמֶּנּוּ עַד בֹּקֶר בְּאֵשׁ תִּשְׂרֹפוּ"":

",,"וּבְשַׂ֗ר זֶ֚בַח תּוֹדַ֣ת שְׁלָמָ֔יו בְּי֥וֹם קָרְבָּנ֖וֹ יֵאָכֵ֑ל לֹֽא־יַנִּ֥יחַ מִמֶּ֖נּוּ עַד־בֹּֽקֶר׃
"
