mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
,,"שלא לתור אחר מחשבת הלב וראית העינים - שלא נתור אחר מחשבת הלב וראית העינים, שנאמר (במדבר טו לט) ולא תתורו אחרי לבבכם ואחדי עיניכם אשר אתם זנים אחריהם. ענין לאו זה שנמנענו שלא ניחד מחשבותינו לחשב בדעות שהם הפך הדעת שהתורה בנויה עליו, לפי שאפשר לבוא מתוך כך למינות, אבל אם יעלה על לבו רוח לחשב באותן דעות הרעים יקצר מחשבתו בהם, וישנה לחשב בדרכי התורה האמתיים והטובים, וכמו כן שלא ירדף האדם אחר מראה עיניו, ובכלל זה שלא נרדף אחר תאוות העולם הזה, כי אחריתם רעה וכדי בזיון וקצף, וזהו שאמרו זכרונם לברכה (ברכות יב, ב) ולא תתורו אחרי לבבכם זו מינות, ואחרי עיניכם זו זנות, שנאמר (שופטים יד ג) ויאמר שמשון אל אביו אותה קח לי כי היא ישרה בעיני.
","שלא לתור אחר לבו כדכתיב ולא תתורו אחרי לבבכם (במדבר טו)
"," הזהירנו שלא לתור אחר לבבנו עד שנאמין דעות הפך הדעות שחייבתנו התורה אבל נקצר מחשבותינו ונשים להן גבול נעמוד אצלו, והוא מצות התורה ואזהרותיה. והוא אמרו ולא תתורו אחרי לבבכם ואחרי עיניכם. ולשון ספרי אחרי לבבכם זה מינות כענין שנאמר ומוצא אני מר ממות את האשה וגו' ואחרי עיניכם זה זנות כענין שנאמר ויאמר שמשון לאביו אותה קח לי כי היא ישרה בעיני, רוצה לומר המשך אחר התאוות הגשמיות והתעסק המחשבה בהן. (שלח לך, מדע הלכות ע""ז וחקות העכו""ם פ""ב): 
",,,"שלא לתור אחר מחשבת הלב וראיית העינים שנ' לא תתורו אחרי לבבכם ואחרי עיניכם וגו':
","וְכָל הַלָּאוִין הָאֵלּוּ בְּעִנְיָן אֶחָד הֵן וְהוּא שֶׁלֹּא יִפְנֶה אַחַר עֲבוֹדַת כּוֹכָבִים וְכָל הַנִּפְנֶה אַחֲרֶיהָ בְּדֶרֶךְ שֶׁהוּא עוֹשֶׂה בּוֹ מַעֲשֶׂה הֲרֵי זֶה לוֹקֶה. וְלֹא עֲבוֹדַת כּוֹכָבִים בִּלְבַד הוּא שֶׁאָסוּר לְהִפָּנוֹת אַחֲרֶיהָ בְּמַחֲשָׁבָה אֶלָּא כָּל מַחֲשָׁבָה שֶׁהוּא גּוֹרֵם לוֹ לָאָדָם לַעֲקֹר עִקָּר מֵעִקְּרֵי הַתּוֹרָה מֻזְהָרִין אָנוּ שֶׁלֹּא לְהַעֲלוֹתָהּ עַל לִבֵּנוּ וְלֹא נַסִּיחַ דַּעְתֵּנוּ לְכָךְ וְנַחְשֹׁב וְנִמָּשֵׁךְ אַחַר הִרְהוּרֵי הַלֵּב. מִפְּנֵי שֶׁדַּעְתּוֹ שֶׁל אָדָם קְצָרָה וְלֹא כָּל הַדֵּעוֹת יְכוֹלִין לְהַשִּׂיג הָאֱמֶת עַל בֻּרְיוֹ. וְאִם יִמָּשֵׁךְ כָּל אָדָם אַחַר מַחְשְׁבוֹת לִבּוֹ נִמְצָא מַחֲרִיב אֶת הָעוֹלָם לְפִי קֹצֶר דַּעְתּוֹ. כֵּיצַד. פְּעָמִים יָתוּר אַחַר עֲבוֹדַת כּוֹכָבִים וּפְעָמִים יַחְשֹׁב בְּיִחוּד הַבּוֹרֵא שֶׁמָּא הוּא שֶׁמָּא אֵינוֹ. מַה לְּמַעְלָה וּמַה לְּמַטָּה מַה לְּפָנִים וּמַה לְּאָחוֹר. וּפְעָמִים בַּנְּבוּאָה שֶׁמָּא הִיא אֱמֶת שֶׁמָּא הִיא אֵינָהּ. וּפְעָמִים בַּתּוֹרָה שֶׁמָּא הִיא מִן הַשָּׁמַיִם שֶׁמָּא אֵינָהּ. וְאֵינוֹ יוֹדֵעַ הַמִּדּוֹת שֶׁיָּדִין בָּהֶן עַד שֶׁיֵּדַע הָאֱמֶת עַל בֻּרְיוֹ וְנִמְצָא יוֹצֵא לִידֵי מִינוּת. וְעַל עִנְיָן זֶה הִזְהִירָה תּוֹרָה וְנֶאֱמַר בָּהּ <small>(במדבר טו לט)</small> ""וְלֹא תָתֻרוּ אַחֲרֵי לְבַבְכֶם וְאַחֲרֵי עֵינֵיכֶם אֲשֶׁר אַתֶּם זֹנִים"". כְּלוֹמַר לֹא יִמָּשֵׁךְ כָּל אֶחָד מִכֶּם אַחַר דַּעְתּוֹ הַקְּצָרָה וִידַמֶּה שֶׁמַּחֲשַׁבְתּוֹ מַשֶּׂגֶת הָאֱמֶת. כָּךְ אָמְרוּ חֲכָמִים <small>(גמרא ברכות יב ב)</small> ""אַחֲרֵי לְבַבְכֶם זוֹ מִינוּת"" וְאַחֲרֵי עֵינֵיכֶם זוֹ זְנוּת. וְלָאו זֶה אַף עַל פִּי שֶׁהוּא גּוֹרֵם לָאָדָם לְטָרְדוֹ מִן הָעוֹלָם הַבָּא אֵין בּוֹ מַלְקוֹת:

",,"וְהָיָ֣ה לָכֶם֮ לְצִיצִת֒ וּרְאִיתֶ֣ם אֹת֗וֹ וּזְכַרְתֶּם֙ אֶת־כָּל־מִצְוֺ֣ת יְהוָ֔ה וַעֲשִׂיתֶ֖ם אֹתָ֑ם וְלֹֽא־תָתֻ֜רוּ אַחֲרֵ֤י לְבַבְכֶם֙ וְאַחֲרֵ֣י עֵֽינֵיכֶ֔ם אֲשֶׁר־אַתֶּ֥ם זֹנִ֖ים אַחֲרֵיהֶֽם׃
"
שפח. מצות שמירת המקדש,מצווה שפט: מצוות עשה לשמור המקדש,388,[]," מצוות עשה כ""ב",,," עשין קס""ה","רמב""ם הלכות בית הבחירה פרק ח'",[],"במדבר יח, ג. |במדבר יח, ד."
,,388,[],"[u'Positive', 22]","[u'Positive', 22]",True,"[u'Positive Commandments', 165]","[u'Mishneh Torah, The Chosen Temple 8']",[],"[[u'Numbers 18:3'], [u'Numbers 18:4']]"
,,"https://www.sefaria.org/Sefer_HaChinukh.388
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.22
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.22",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.165
","https://www.sefaria.org/Mishneh_Torah,_The_Chosen_Temple.8
",,"https://www.sefaria.org/Numbers.18:3
https://www.sefaria.org/Numbers.18:4
"
,,"מצות שמירת המקדש - שנצטוו הכהנים והלוים לשמר המקדש וללכת סביבו תמיד בכל לילה ולילה כל הלילה (עי' בסהמ''צ לר' חיים הלר עשה כב). ושמירה זו היא כדי לכבדו ולרוממו ולפארו, לא מהיות שום פחד מאויב חלילה. שנאמר (במדבר יח ד) ושמרו את משמרת אהל מועד. ולשון ספרי (כאן), ואתה ובניך אתך לפני אהל העדות. הכהנים מבפנים, והלוים אף מבחוץ, כלומר לשמר אותו וללכת סביבו. ובמכלתא אמרו (ספרי זוטא כאן) ושמרו את משמרת אהל מועד. אין לי אלא בעשה וכו', הנה התבאר ששמירתו מצות עשה היא. ושם נאמר עוד גדלה למקדש שיש עליו שומרין אינו דומה פלטרין שיש עליה שומרין לפלטרין שאין עליה שומרין, וידוע שפלטרין שם ההיכל.
",," היא שצונו לשמור המקדש וללכת סביבו תמיד לכבדו ולרוממו ולגדלו, והוא אמרו לאהרן ואתה ובניך אתך לפני אהל העדות רוצה לומר אתם תהיו לי לפני תמיד. וכבר נכפל זה הצווי בלשון אחר והוא אמרו ושמרו את משמרת אהל מועד. וכתוב בספרי ואתה ובניך אתך לפני אהל העדות הכהנים מבפנים והלוים מבחוץ, רוצה לומר לשמרו וללכת סביבו. ובמכילתא אמרו ושמרו את משמרת אהל מועד אין לי אלא בעשה בלא תעשה מנין תלמוד לומר ושמרתם את משמרת הקדש. הנה נתבאר לך ששמירת המקדש מצות עשה. ושם נאמר גדולה למקדש שיש עליו שומרים ואינו דומה פלטרין שיש עליו שומרים לפלטרין שאין עליו שומרים, וידוע כי פלטרין הוא שם ההיכל אמרו כי גדולת ההיכל ורוממותו הם השומרים המסודרים עליו. וכבר התבארו משפטי מצוה זו כלם במסכת תמיד ומדות. (ויקח קרח, הלכות בית הבחירה פרק א'): 
",,,"לעשות שמן המשחה שיהא מוכן לדברים שמושכין בו שנאמר (תשא) ואתה קח לך בשמים ראש וגו' שמן משחת קודש יהיה:
","שְׁמִירַת הַמִּקְדָּשׁ מִצְוַת עֲשֵׂה. וְאַף עַל פִּי שֶׁאֵין שָׁם פַּחַד מֵאוֹיְבִים וְלֹא מִלִּסְטִים. שֶׁאֵין שְׁמִירָתוֹ אֶלָּא כָּבוֹד לוֹ. אֵינוֹ דּוֹמֶה פַּלְטֵרִין שֶׁיֵּשׁ עָלָיו שׁוֹמְרִין לְפַלְטֵרִין שֶׁאֵין עָלָיו שׁוֹמְרִין:

",,"וְשָֽׁמְרוּ֙ מִֽשְׁמַרְתְּךָ֔ וּמִשְׁמֶ֖רֶת כָּל־הָאֹ֑הֶל אַךְ֩ אֶל־כְּלֵ֨י הַקֹּ֤דֶשׁ וְאֶל־הַמִּזְבֵּ֙חַ֙ לֹ֣א יִקְרָ֔בוּ וְלֹֽא־יָמֻ֥תוּ גַם־הֵ֖ם גַּם־אַתֶּֽם׃
וְנִלְו֣וּ עָלֶ֔יךָ וְשָֽׁמְר֗וּ אֶת־מִשְׁמֶ֙רֶת֙ אֹ֣הֶל מוֹעֵ֔ד לְכֹ֖ל עֲבֹדַ֣ת הָאֹ֑הֶל וְזָ֖ר לֹא־יִקְרַ֥ב אֲלֵיכֶֽם׃
"
שפט. שלא יתעסקו הכהנים בעבודת הלוים ולא הלוים בעבודת כהנים,"מצווה שצא: מצוות לא תעשה, שלא יתעסקו כהנים ולויים אלו בעבודות אלו",389,[]," מצוות לא תעשה ע""ב",,," לאוין רצ""ז","רמב""ם הלכות כלי המקדש פרק ג' הלכות ט'-יא'",[],"במדבר יח, ג."
,,389,[],"[u'Negative', 72]","[u'Negative', 72]",True,"[u'Negative Commandments', 297]","[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 3:9-11']",[],[u'Numbers 18:3']
,,"https://www.sefaria.org/Sefer_HaChinukh.389
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.72
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.72",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.297
","https://www.sefaria.org/Mishneh_Torah,_Vessels_of_the_Sanctuary_and_Those_who_Serve_Therein.3:9-11
",,"https://www.sefaria.org/Numbers.18:3
"
,,"שלא יתעסקו הכהנים בעבודת הלוים ולא הלוים בעבודת כהנים - שלא יתעסקו הלוים בעבודת הכהנים, ולא הכהנים בעסק הלוים, אלא כל אחד יעשה מלאכתו המיחדת לו, מדכתיב (במדבר ד יט) איש איש על עבודתו ואל משאו. ולשון המניעה שבאה בזה הוא שנאמר בלוים (שם יח ג) אך אל כלי הקדש ואל המזבח לא יקרבו ואחר כן שב הכתוב מדבר אל הכהנים ואמר ולא ימותו גם הם גם אתם, ירצה לומר בזה, שאתם כמו כן יכלל אתכם לאו זה, כי כמו שהלוים נמנעים ממלאכתם כך אתם נמנעים ממלאכתכם. ולשון ספרי (כאן), אל כלי הקדש והמזבח אזהרה, ולא ימותו ענש, אין לי אלא הלוים שענושין ומזהרין על עבודת הכהנים, כהנים על עבודת הלוים מנין? תלמוד לומד גם הם, ומעבודה לחברתה מנין? תלמוד לומר גם אתם. ומצאנו (ספרי כאן) שבקש רבי יהושע בן חנניא לסיע את רבי יוחנן בן גדגדה בהגפת דלתות, אמר לו חזר לאחוריך, שכבר אתה מתחיב בנפשך, שאני מן השוערים ואתה מן המשוררים. הנה התבאר שכל לוי שלא יעשה במקדש שלא מלאכתו המיחדת לו חיב מיתה בידי שמים, וכמו כן הכהנים הזהרו שלא יקרבו למלאכת הלוים, ואולם אם עברו בזה אינם במיתה, אלא במלקות. ואמרו במכילתא אל כלי הקדש ואל המזבח לא יגשו יכל אם נגעו יהו חיבין? תלמוד לומר אך, משום עבודה הם חיבים ולא משום נגיעה. אין לי אלא הלוים על ידי הכהנים, הכהנים על ידי הלוים מנין? תלמוד לומר גם אתם. ושם נאמר הלוים על של כהנים במיתה, ואין הכהנים על של הלוים אלא בלא תעשה.
",," שהזהיר הלוים מהתעסק בדבר מן העבודות המיוחדות לכהנים, והכהנים גם כן מהתעסק בדבר מהעבודות המיוחדות ללוים, וזה כי שתי אלו המשפחות לכל משפחה מהם עבודה מיוחדת לה במקדש, ובאה האזהרה ממנו לשניהם יחד שלא לעבוד אחד מהם בעבודת האחר אלא כל כת מהם במה שנצטוותה כמו שאמר איש איש אל עבודתו, והלאו שבא בהם אמרו בלוים אך אל כלי הקדש ואל המזבח לא יגשו ואחרי כן שב ודבר אל הכהנים ואמר ולא ימותו גם הם גם אתם, רוצה לומר שאתם כהם באזהרה כי כמו שהזהרתים מעשות עבודתכם והוא כלי המקדש והמזבח כן אתם מוזהרים מעשות עבודתם. ולשון ספרי אל כלי הקדש ואל המזבח לא יקרבו אזהרה עונש מנין תלמוד לומר ולא ימותו אין לי אלא ללוים שנענשים ומוזהרים על עבודת כהנים כהנים על עבודת לוים מנין תלמוד לומר גם הם, מעבודה לחברתה מנין תלמוד לומר גם אתם. וכבר בקש רבי יהושע לסייע את רבי יוחנן בהנעלת דלתות אמר לו חזור כך שאתה מתחייב בנפשך שאתה מן המשוררים ואני מן השוערים. הנה התבאר כי לוי שעבד במקדש זולת עבודתו חייב מיתה בידי שמים, וכן הכהנים לא יתעסקו בעבודת הלוים אבל אם עבדו אינם במיתה אלא במלקות. ובמכילתא אל כלי הקדש יכול אם נגעו יהיו חייבין תלמוד לומר [אך] (על עבודתו) משום עבודה הם חייבין ולא משום נגיעה אין לי אלא הלוים על ידי הכהנים כהנים על ידי הלוים מנין תלמוד לומר גם אתם. ושם אמרו הכהנים על ידי הלוים במלקות והלוים על ידי הכהנים במיתה (*עי' כס""מ הל' כלי המקדש פ""ג ה""ט ). (במדבר, קרח, הלכות כלי המקדש פ""ג): 
",,,"שלא יתעסקו הכהנים בעבודת לוים ולאלוים בעבודת כהנים שנאמ' אך אל כלי הקדש ואל המזבח לא יקרבו ולא ימותו גם הם גם אתם לא יקרבו פירוש לעבודה:
","שְׁמוּאֵל הָרוֹאֶה וְדָוִד הַמֶּלֶךְ חִלְּקוּ הַלְוִיִּם לְאַרְבָּעָה וְעֶשְׂרִים מִשְׁמָרוֹת. וְעוֹבֵד מִשְׁמָר בְּכָל שַׁבָּת. וְכָל אַנְשֵׁי מִשְׁמָר מְחַלֵּק אוֹתָם רֹאשׁ הַמִּשְׁמָר לְבָתֵּי אָבוֹת. וְכָל יוֹם מִימֵי הַשַּׁבָּת עוֹבְדִים בּוֹ אֲנָשִׁים יְדוּעִים. וְרָאשֵׁי הָאָבוֹת מְחַלְּקִין אֵלּוּ הָעוֹבְדִים בַּיּוֹם שֶׁלָּהֶן אִישׁ אִישׁ עַל עֲבוֹדָתוֹ. וְכָל הַלְוִיִּם מֻזְהָרִין עַל עֲבוֹדַת הַמִּזְבֵּחַ שֶׁנֶּאֱמַר <small>(במדבר יח ג)</small> ""אַךְ אֶל כְּלֵי הַקֹּדֶשׁ וְאֶל הַמִּזְבֵּחַ לֹא יִקְרָבוּ וְלֹא יָמֻתוּ"" לֹא יִקְרָבוּ לַעֲבוֹדָה אֲבָל לִגַּע מֻתָּרִין:

",,"וְשָֽׁמְרוּ֙ מִֽשְׁמַרְתְּךָ֔ וּמִשְׁמֶ֖רֶת כָּל־הָאֹ֑הֶל אַךְ֩ אֶל־כְּלֵ֨י הַקֹּ֤דֶשׁ וְאֶל־הַמִּזְבֵּ֙חַ֙ לֹ֣א יִקְרָ֔בוּ וְלֹֽא־יָמֻ֥תוּ גַם־הֵ֖ם גַּם־אַתֶּֽם׃
"
שצ. שלא יעבוד זר במקדש,"מצווה שצב: מצוות לא תעשה, שלא יעבוד זר עבודה במקדש",390,[]," לא תעשה ע""ד",,," לאוין ש""ט","רמב""ם הלכות ביאת המקדש פרק ט'",[],"במדבר יח, ד."
,,390,[],"[u'Negative', 74]","[u'Negative', 74]",True,"[u'Negative Commandments', 309]","[u'Mishneh Torah, Admission into the Sanctuary 9']",[],[u'Numbers 18:4']
,,"https://www.sefaria.org/Sefer_HaChinukh.390
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.74
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.74",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.309
","https://www.sefaria.org/Mishneh_Torah,_Admission_into_the_Sanctuary.9
",,"https://www.sefaria.org/Numbers.18:4
"
,,"שלא יעבד זר במקדש - שלא יעבד זר במקדש. כלומר כל מי שאינו מזרע אהרן, שנאמר (במדבר יח ד) וזר לא יקרב אליכם. ונכפלה המניעה בזה בלשון אחר בכתוב, והוא שנאמר (שם כב) ולא יקרבו עוד בני ישראל אל אהל מועד לשאת חטא למות.
",," שהזהיר איש זר מעבוד במקדש, רוצה לומר כל איש אשר לא מזרע אהרן הוא. והוא אמרו יתעלה וזר לא יקרב. ובאר הכתוב שהעובר על לאו זה חייב מיתה בידי שמים, והוא אמרו יתעלה והזר הקרב יומת. ולשון ספרי לעבודה עונש שמענו אזהרה מנין תלמוד לומר וזר לא יקרב. וכבר נכפלה האזהרה והעונש בזה הענין. והוא אמרו ולא יקרבו עוד בני ישראל לשאת חטא למות. וכבר התבארו בגמרא יומא (דף כ""ד:) העבודות שיתחייב בהם הזר מיתה. ואלו הן זריקה והקטרה ונסוך המים ונסוך היין. ובמקום ההוא ובפרק שני מזבחים התבארו משפטי מצוה זו. (ויקח קרח, שם פ""ט): 
",,,"שלא יעבוד זר במקדש שנא' וזר לא יקרב אליכם:
","זָר שֶׁעָבַד בַּמִּקְדָּשׁ עֲבוֹדָתוֹ פְּסוּלָה וְחַיָּב מִיתָה בִּידֵי שָׁמַיִם שֶׁנֶּאֱמַר <small>(במדבר יח ז)</small> ""וְהַזָּר הַקָּרֵב יוּמָת"" מִפִּי הַשְּׁמוּעָה לָמְדוּ שֶׁאֵין חִיּוּב זֶה אֶלָּא לְקָרֵב לַעֲבוֹדָה. וְהֵיכָן הִזְהִיר עָלָיו וְזָר לֹא יִקְרַב אֲלֵיכֶם. אֵי זֶהוּ זָר כָּל שֶׁאֵינוֹ מִזֶּרַע אַהֲרֹן הַזְּכָרִים שֶׁנֶּאֱמַר <small>(ויקרא א ח)</small> ""וְעָרְכוּ בְּנֵי אַהֲרֹן"". וְהִקְטִירוּ בְּנֵי אַהֲרֹן. בְּנֵי אַהֲרֹן וְלֹא בְּנוֹת אַהֲרֹן: 

",,"וְנִלְו֣וּ עָלֶ֔יךָ וְשָֽׁמְר֗וּ אֶת־מִשְׁמֶ֙רֶת֙ אֹ֣הֶל מוֹעֵ֔ד לְכֹ֖ל עֲבֹדַ֣ת הָאֹ֑הֶל וְזָ֖ר לֹא־יִקְרַ֥ב אֲלֵיכֶֽם׃
"
שצא. שלא לבטל שמירת המקדש,"מצווה שצ: מצוות לא תעשה, שלא לבטל שמירה מן המקדש",391,[]," מצוות לא תעשה ס""ז",,,[],"רמב""ם הלכות בית הבחירה פרק ח' הלכה ג'",[],"במדבר יח, ה."
,,391,[],"[u'Negative', 67]","[u'Negative', 67]",True,[],"[u'Mishneh Torah, The Chosen Temple 8:3']",[],[u'Numbers 18:5']
