Aderet Eliyahu Text,Aderet Eliyah Ref
"<b> לא יבקר כו'</b>. מלמד שהשער הצהוב החוזר לאחר הפטור שמטמא ושער צהוב ופשיון מטמא זה בלא זה ושאין מסגירין את המוסג' כו'. בעיניו אין לי אלא בעיניו בעיני בנו בעיני תלמידו מניין ת""ל ואם בעיניו עמד וכו'. ושער שחר. מניין אף ירוק ואדום ולבן ת""ל ושער. צמח בו. אע""פ שאינו מבוצר אין לי אלא צומח בתחלה צומח בסוף מנין ת""ל שער שער ריבה. נרפא הנתק. להביא נתק בתוך נתק טהור הוא. יכול ילך לו ת""ל וטהרו הכהן יכול אם אמר הכהן על טמא טהור שטהור ת""ל טהור הוא וטהרו הכהן כו':","Aderet Eliyahu, Leviticus 13:36:1"
"<b> בהק טהור</b>. אין לי אלא משום אום מניין אף משום פסיון ת""ל פרח טהור הוא. יכול יטהר את הבהרת שיצאה ממנו ת""ל בהק הוא יכול יטהר את הבהרת שסמוך לה ת""ל בהק הוא טהור הוא. הוא טהור ואין הבהרת היוצאה והסמוך לה טהור:",
"<b> ואיש</b>. להביא נתק הזקן. ראשו מעכבו ואין הזקן מעכבו. מפאת פניו. מנין לרבות את הצדעין מכאן ומכאן ת""ל ואם מפא' כו':","Aderet Eliyahu, Leviticus 13:38:1"
"<b> קרחת וגבח' מה קרחת שאין ראוי לגדל שער אף גבחת כו' פרט ע""י חולי</b> שאינו טמא. מניין אכל נשם וסך נשם ת""ל קרחת קרחת ריבה. איזה קרחת מקדקד שופע לאחוריו ואיזה גבחת מקדקד שופע לפניו. בקרחתו או בגבחתו. מלמד שאינן מצטרפין זה עם זה. ומניין שאין פושין מזה לזה ת""ל בקרחתו או בגבחתו. נגע לבן אדמדם מלמד שמטמא בפתוף. צרעת. מלמד שמטמא במחיה. פרחת. מלמד שמטמא בפשיון. היא. שאין מטמא בשער לבן. לבנה אדמדמת. מלמד לשאת שמטמא בפתוך. מנין לרבות שאר מראות ת""ל נגע לבן אדמדם. כמראה צרעת עור בשר. בב' שבועות ועור הבשר כזו מה זו מטמא בפתוך כו' ר' אומר מה עור בשר מטמא חלקה כו'. צרעת. כגריס:",
"<b> איש אין לי אלא איש</b>. אשה וקטן מנין ת""ל צרוע אם כן מה ת""ל איש לענין שלמטה איש פורם ופורע ולא אשה כו'. טמא יטמאנו הכהן. מלמד שטומאתו בכהן אין לי אלא זה מניין לרבות שאר מנוגעים ת""ל טמא יטמאנו הכהן. הוא. להוציא שאר הטמאים. יטמאנו הכהן. להוציא אחרי' שטומאתן מגופן שאין תלוי בכהן:",
"<b> והצרוע</b>. אפי' כהן גדול. פרוע. לגדל שער דר""א רע""א נאמר הויה בראש ונאמר הויה בבגדים מה הויה בבגדים דבר שחוץ מגופו אף הויה בראש דבר שחוץ מגופו:","Aderet Eliyahu, Leviticus 13:45:1"
"<b> ועל שפם יעטה כו' כאבל</b>. וטמא כו'. אומר פרוש. אין לי אלא זה בלבד מניין לרבות שאר המנוגעים וכל הטמאים טמא מת ובועל נדה וכל המטמאין את האדם ת""ל וטמא טמא וכו':","Aderet Eliyahu, Leviticus 13:45:2"
"<b> כל ימי אשר הנגע בו יטמא</b>. לא ימים שהיתה בו בהרת ונקצצה. יכול אפי' קצצה מתכוין ת""ל כל ימי. מאימתי טהרתו ר""א כו' וחכ""א עד שתפרח בכלו. בדד ישב. מניין לרבות שאר מנוגעים ת""ל בדד ישב. בדד ישב. שלא ישבו טמאים אחרים עמו. מחוץ למחנה. חוץ לג' מחנות. מושבו. מושבו טמא מכאן אמרו הטמא עומד כו' ר""י הגלילי או' מחוץ למחנה מושבו והבגד לומר על הבגדים שטעונין שלוח חוץ לג' מחנות:","Aderet Eliyahu, Leviticus 13:46:1"
"<b> והבגד</b>. אין לי אלא בגד שלם. שלש על שלש מניין ת""ל והבגד יכול אפי' צמר גמלים צמר ארנבים וכו' ת""ל צמר ופשתי' אין לי אלא שלש על שלש (ר""ל א""ל שנתמעט שא' בגדי' מלטמא בנגעים אלא שלש על שלש. שלשה על שלשה וכו' בגד שלם מניין שלא יתטמא בנגעים בשאר מינים וכ""ה בשבת כ""ו ע""ב) שלשה על שלשה מניין בגד שלם מניין ת""ל בבגד צמר ופשתים. ד""א והבגד לרבות את הכלאים. אין לי אלא צמר ופשתי' הבא בכלו או כלאים הבא בכלו. במקצתו מניין ת""ל והבגד. אריג כל שהוא מניין ת""ל והבגד. אין לי אלא שיש לו להיכן שיפשה אין לו להיכן שיפשה מניין ת""ל והבגד. יכול אפי' צבועין ת""ל בגד צמר או פשתי' מה פשתים כברייתו אף צמר כברייתו. אין לי אלא צבוע בידי אדם צבוע בידי שמים מניין ת""ל לפשתים או לצמר מה פשתים לבנה אף צמר לבנה:","Aderet Eliyahu, Leviticus 13:47:1"
"<b> או בשתי או בערב</b>. יכול אפי' של נפה וכברה ת""ל לפשתים ולצמר. ומניין להוציא אף של שער ת""ל בצמר או בפשתים. יכול יטמא מיד ת""ל בגד מה בגד משתגמר מלאכתו אף כולן משתגמר מלאכתן ואיזה גמר מלאכתן וכו'. יכול מטמאין בכ""ש ת""ל והבגד מה בגד שיש בו שלש על שלש אף כו'. או בעור. יכול אף עור שבים ת""ל בבגד מה בגד מן הגדל בארץ אף עור מן הגדל בארץ יכול שאני מוציא אף שחיבר מן הגדל בארץ ת""ל בעור. או בעור לרבות עור בהמה טמאה [אינו בת""כ רק בשבת כ""ח ע""א. ושלקה ביד כהן קצץ מכולן ועשה אחת מהן. ד""א בעור ריבה כל עור אפי' של שרצים. יכול מטמא אפי' צבועי' ת""ל בגד מה בגד לבן אף עורות לבנים ר' יהודה אומר או בעור לרבות צבועים רש""א כתוב א' אומר בבגד וכתוב א' אומר בעור הא כיצד צבועים בידי שמים מטמא בידי אדם אין מטמא. יכול אפי' עור מצה וחיפה ת""ל מלאכת עור:","Aderet Eliyahu, Leviticus 13:48:1"
"<b> והיה הנגע כו'</b>. יכול כל מראה ירוק ת""ל ירקרק ירוק שבירוקים אדמדם אדום שבאדומים. ירקרק או אדמדם. מלמד שאינו מטמא בפתוך יכול לא יצטרפו זע""ז ת""ל והיה. בבגד ולא הנימין אין לי אלא בגד שיש בו לעשיר כו' לא לעני ולא לעשיר מניין ת""ל נגע צרעת והראה את הכהן לרבות את כולן:","Aderet Eliyahu, Leviticus 13:49:1"
<b> צרעת</b>. כגריס:,
"<b> כלי עור</b>. להוציא עור רצועות וסנדלין או יכול שאני מוציא עורת אהלים שהן כלים ת""ל לכל אשר יעשה העור למלאכה לרבות עורות אהלים:","Aderet Eliyahu, Leviticus 13:49:2"
"<b> והסגיר את הנגע שבעת ימים</b>. בתחלה. ביום השביעי. ולא בלילה. כי פשה. זה פשיון הסמוך בכל שהוא. ומניין לרבות את הרחוק ת""ל בבגד יכול כל שהוא ת""ל נגע מה נגע האמור להלן בכגריס אף כאן בכגריס נמצא פשיון הסמוך כ""ש והרחוק בכגרים והחוזר בכגריס. צרעת ממארת עיין רש""י ז""ל. אין לי אלא מוחלט מוסגר מניין ת""ל צרעת כו' אי מה מוחלט ועשאו מוכין טמא ואסור בהנייתו אף מוסגר כן ת""ל צרעת ממארת טמא הוא:","Aderet Eliyahu, Leviticus 13:50:1"
"<b> ושרף כו' בצמר או בפשתי' עיין רש""י ז""ל</b>. אין לי אלא להוציא אומריות של זהב של שיראין שאין מינן מטמאין בנגעים של ארגמן ושל זהורית מניין ת""ל אשר בו הנגע הראוי לקבל נגע וכו':",
<b> והנה לא פשה כו'</b>. זהו העומד:,"Aderet Eliyahu, Leviticus 13:53:1"
<b> וצוה הכהן וכבסו</b>. הצווי בכהן והכיבוס בכל אדם:,"Aderet Eliyahu, Leviticus 13:54:1"
"<b> את אשר בו הנגע</b>. עיין רש""י ז""ל:","Aderet Eliyahu, Leviticus 13:54:2"
<b> שנית</b>. מלמד שיום השביעי עולה מן המניין בין מלפניו בין מלאחריו:,"Aderet Eliyahu, Leviticus 13:54:3"
"<b> והנגע לא פשה</b>. עיין רש""י ז""ל וחכ""א טמא אינו אלא משום עומד הא מה אני מקיים והנה לא הפך הנגע את עינו והנגע לא פשה טמא בכל מין שהוא מטמא לו:","Aderet Eliyahu, Leviticus 13:55:1"
"<b> פחתת שיהא כל מראיה שוקעין או אינו פחתת אלא כמראה שני (והא דכתיב לא</b> הפך את עינו היינו שלא יצא ממראה הנגע אבל נשתנה וא""כ מניין שיהא מראיה שוקעין) כשהוא אומר היא הרי היא כמות שהיתה הא מה אני מקיים פחתת שיהיו מראיה שוקעין. בקרחתו אנו השחקים:",
<b> בגבחתו אלו החדשים מכאן אמרו סגוס שנראה בו הנגע כו':</b>,
"<b> והנה כהה</b>. למראה שני. או כהה למראה שלישי ת""ל והנגע הא כיצד למראה ב' ולא למראה ג':","Aderet Eliyahu, Leviticus 13:56:1"
"<b> וקרע</b>. יכול קרע קטן ויקיים בו מצות קריעה ת""ל אתו. יכול יניחנו במקומו ת""ל מן הבגד ינתקנו מן הבגד. יכול ישליך את הקרעים לאשפה ת""ל באש תשרפנו:","Aderet Eliyahu, Leviticus 13:56:2"
<b> את אשר בו הנגע</b>. לימד על כל הקרעים שטעוני' שריפה נאמר כאן נגע ונאמר בסוף שבוע ראשון נגע מה כאן כהה למראה שני ולא למראה שלישי אף כהה בסוף שבוע ראשון שמכבסו למראה שני ולא למראה שלישי:,
"<b> ואם תראה עוד</b>. אין עוד אלא מקומו מכאן שטולה עליו מטלית אין לי אלא מקומו מנין לרבות כל הבגד ת""ל בבגד יכול אפי' כ""ש ת""ל עוד מה ראשונה כגריס אף כו' אין לי אלא כמראה. שלא כמראה מניין ת""ל פרחת. או אינו אלא עד שתחזור ותפשה ת""ל היא הרי היא כמו שהיתה:","Aderet Eliyahu, Leviticus 13:57:1"
"<b> אשר תכבס</b>. יכול יקיים בו מצות כיבוס ת""ל וסר. יכול מצד זה לצד זה ת""ל מהם עד שיעקר מכולם:","Aderet Eliyahu, Leviticus 13:58:1"
<b> וכבס שנית</b>. זה לטהרו והראשונ' להסגר:,"Aderet Eliyahu, Leviticus 13:58:2"
"<b> זאת תורת כו' ונאמר זאת התורה לכל נגע כו'</b>. מקיש כלם לבית מה בית מטמא בביאה אף כו' אי מה בית טעון צפרים אף כו' ת""ל זאת:",
"<b> לטהרו או לטמאו</b>. כשם שמצוה בארץ כך מצוה בח""ל כשם שמצוה לטהרו כך מצו' לטמאו כהן שמטהרו מטמאו ואם מת כהן אחר רואהו:","Aderet Eliyahu, Leviticus 13:59:1"
"<b>תורת </b>לרבות בית עולמי'. זאת. פרט לבמה. תהיה. בזמן הזה. תורת המצורע. תורה אחת לכל המצורעין שיהיו מביאין קרבן זה כו'. ביום טהרתו. מלמד שטומאתו וטהרתו ביום מניין הזאתו ותגלחתו ושחיטת צפרין ביום ת""ל תורת המצרע ביום. יכול אף ליקוח צפרים ושילוח. צפרים וכבוס בגדים ורחיצתו ביום ת""ל זאת ביום כו':",
"<b> אל הכהן מלמ' שטומאתו וטהרתו ביד הכהן ומניין שחיטת צפרים והזיית דם צפור ותגלחת</b> בכהן ת""ל תורת כו' יכול אף ליקוח צפרים וכבוס בגדיו ורחיצתו בכהן ת""ל זאת. ביום טהרתו והובא כו' שלא ישהא. זאת תהי' תורת המצר'. בהוייתו תהא הקדים מתן שמן [אינו בת""כ רק במנחו' ה' ע""א] כו'. תורת המצרע. אם נתנגע נגעים הרבה מביא קרבן א' דכתיב תורת המצרע תורה א' למצורעין הרבה:",
"<b> [אינו בת""כ רק בכריתות ט' ע""ב וע""ש בתוספות] ויצא הכהן וראה הכהן מת""ל לפי</b> שנא' ויצא. יכול כהן שהי' לפנים מן המחנה יצא הי' במים בנהרות ובמדברות מניין ת""ל וראה הכהן א""כ מה ת""ל ויצא הכהן כהן שאפשר להיות לפנים מן המחנה מטהר את המצורע ואין כהן מצורע מטהר את המצורע. והנה נרפא. שהלך לו נגעו. נגע. שהלך שער לבן. הצרעת. שהלכה המחי'. ומניין אפי' מקצתו ת""ל מן. מן הנגע אפי' מקצת שער לבן. מן הצרעת אפי' מקצת המחיה. מן הצרוע. להביא את שפרחה בכלו שטעון צפרים:",
"<b> וצוה הכהן ולקח</b>. הצווי בכהן ולקיחה בכל אדם. למטהר. לשם מטהר בין איש בין אשה בין קטן מכאן אמרו לקח לאיש כשרות לאשה. לאשה כשרות לאיש. לבית כשרות למצורע. למצורע כשרות לבית. צפרים. מיעוט צפרים שתים א""כ מה ת""ל שתי שיהיו שתיהן שוות ומניין אע""פי שאין שוות כשר ת""ל צפור צפור ריבה. חיות. ולא שחוטות. טהרות ולא טמאות ולא טרפות. ועץ. יכול כל עץ ת""ל ארז אי ארז יכול טרף ת""ל ועץ הא כיצד זו בקעת של ארז:","Aderet Eliyahu, Leviticus 14:4:1"
