Source Text,Found Text,URL,Wrong segment (seg) / Wrong link (link)
" מהראוי וזהו אינו רע בכולו, לכן הוא המצוה בזה לפרוע ולפשוט את העור הילך והילך, והוא כענין שאמר המלך שלמה (משלי ד) פרעהו אל תעבר בו (וכמש""נ הענין באריכות בפ' וירא)ריטכמו שנתבאר בשער המצוות לרבנו האריז""ל פרשת לך בסופו:... היינו להזיזו ממקומו ראשון ולא להשליכו וכו'. כמו כן כאן שמשנה מן זה המקום שלא יוכל עוד לבא לזה וכדכתיב (משלי ד) פרעהו אל תעבור בו. שמזה הפסוק למדו חכז""ל על גדר ערוה, כדאיתא (יבמות כא.) רמז לשניות מן התורה מניין",פרעהו אל־תעבר־בו שטה מעליו ועבר,"https://sefaria.org/Beit_Yaakov_on_Torah,_Lech_Lecha.44.1?p2=Proverbs.4.15",
" ועבודתו היתה רק בשב ואל תעשה, כי היה ירא להכניס עצמו בספיקות מפני שצריך לברורים, וכדאיתא במדרש רבה (שה""ש פ' ד) מראש שניר וחרמון זה יצחק מה זה השניר שונא את הניר, וניר הוא בירור, כי הוא להעלות שיבי דכרבא. והוא ",אתי מלבנון כלה אתי מלבנון תבואי תשורי  מראש אמנה מראש שניר וחרמון ממענות אריות מהררי נמרים,"https://sefaria.org/Beit_Yaakov_on_Torah,_Vayera.44.1?p2=Song_of_Songs.4.8",
 גלותא והני מילי מהכא להכא ומהתם להתם ומהכא להתם אבל מהתם להכא לא מהניא רשותא דהכא שבט והתם מחוקק דתניא (בראשית מט) לא יסור שבט מיהודה אלו ראשי גליות שבבבל שרודים את ישראל בשבט ומחוקק מבין רגליו אלו בני בניו של הלל,לא־יסור שבט מיהודה ומחקק מבין רגליו עד כי־יבא שילה ולו יקהת עמים,https://sefaria.org/Rif_Sanhedrin.1b.2?p2=Genesis.49.10,
פס'. ויאמר ה' אל משה אל תירא אותו. וכן הכתוב משבחו (דברים ג) נשאר מיתר הרפאים:,כי רק־עוג מלך הבשן נשאר מיתר הרפאים הנה ערשו ערש ברזל הלה הוא ברבת בני עמון תשע אמות ארכה וארבע אמות רחבה באמת־איש,"https://sefaria.org/Midrash_Lekach_Tov,_Numbers.21.34.1?p2=Deuteronomy.3.11",
" שזכיתם לנבואה זכיתם לסמיכה וזו פנת יקרת להוציאם מארץ מצרים ולדון בקנס שן ועין. ואפשר להמשיך בזה מש""ה (מיכה ז') כימי צאתך מארץ מצרים אראנו נפלאות דכשם דיצ""מ היתה משום קנס שן ועין כדברי הרב הנז' כן מצינו בגאולה ",כימי צאתך מארץ מצרים אראנו נפלאות,"https://sefaria.org/Rosh_David,_Shemot.23?p2=Micah.7.15",
תנו רבנן (דברים כג) ונשמרת מכל דבר רע שלא יסתכל אדם באשה נאה ואפילו פנויה באשת איש ואפילו מכוערת (דף כ:) ולא בבגדי צבע,כי־תצא מחנה על־איביך ונשמרת מכל דבר רע,https://sefaria.org/Rif_Avodah_Zarah.6a.3?p2=Deuteronomy.23.10,
 לא לאדם תשפטו כי (לאלהים) [לה'] ועמכם בדבר משפט. והדבר אשר יקשה מכם. על דבר זה נענש משה רבינו דכתב (במדבר כז) ויקרב משה את משפטן לפני ה'. כיוצא בדבר (ש״א ט) ויען שמואל וגו' ויאמר אנכי הרואה. אמר לו הקב״ה אראך,למה יגרע שם־אבינו מתוך משפחתו כי אין לו בן תנה־לנו אחזה בתוך אחי אבינו ויקרב משה את־משפטן לפני יהוה {פ},"https://sefaria.org/Midrash_Lekach_Tov,_Deuteronomy.1.17.1?p2=Numbers.27.4-5",
 שתואנה הם מבקשים לפרוש מאחרי התורה שהרבה צאן ובקר יש להם  שנאמר (הצאן ובקר ישחט להם ומצא להם ואומר) (שמות יב) וגם ערב רב עלה אתם וצאן ובקר. וכתיב (במדבר לב) ומקנה רב היה לבני ראובן. אם את כל דגי הים יאסף להם ,וגם־ערב רב עלה אתם וצאן ובקר מקנה כבד מאד,"https://sefaria.org/Midrash_Lekach_Tov,_Numbers.11.22.1?p2=Exodus.12.38",
פס'. כי לא באתם עד עתה וגו'. נחלה זו שילה. מנוחה זו ירושלים שנא' (תהלים קלב) זאת מנוחתי עדי עד וגו'. דברי ר״ש. ר' יהודה אומר חילוף הן הדברים:,זאת־מנוחתי עדי־עד פה־אשב כי אותיה,"https://sefaria.org/Midrash_Lekach_Tov,_Deuteronomy.12.9.1?p2=Psalms.132.14",
 טוב וביצר רע. ד״א בכל לבבך. שלא יהא לבבך חלוק על בוראך. ובכל נפשך. ואפילו הוא נוטל את נפשך. וכה''א (תהלים מד) כי עליך הורגנו כל היום.  רבי אלעזר אומר יש לך אדם שגופו חביב עליו מממונו לכך נאמר בכל לבבך ובכל נפשך.,כי־עליך הרגנו כל־היום נחשבנו כצאן טבחה,"https://sefaria.org/Midrash_Lekach_Tov,_Deuteronomy.6.5.1?p2=Psalms.44.23",
" למסטי עלמא ועלמא לא יכיל לנפקא מענשיה עד דייתי מלכא משיחא ויוקים קודשא בריך הוא לדמיכי עפרא דכתיב, (ישעיה כה) בלע המות לנצח וגו' וכתיב, (זכריה יג) ואת רוח הטמאה אעביר מן הארץ. ואיהו קאים על עלמא דא למיטל נשמת",בלע המות לנצח ומחה אדני יהוה דמעה מעל כל־פנים וחרפת עמו יסיר מעל כל־הארץ כי יהוה דבר {פ},https://sefaria.org/Zohar.1.114a.1?p2=Isaiah.25.8,
 לא תעולל. אפילו כולו עוללות. ופרט כרמך לא תלקט. שלא יניח כלכלה תחת הגפן בשעה שהוא בוצר  וכן הוא אומר (משלי כב) אל תסג גבול עולם אשר וגו'. לעני ולגר. מה עני מחוסר ובן ברית אף כולן חסרין ובני ברית  הנח לפניהם וה,אל־תסג גבול עולם אשר עשו אבותיך,"https://sefaria.org/Midrash_Lekach_Tov,_Leviticus.19.10.1?p2=Proverbs.22.28",
"תנינן ברזא דמתניתין, מאי דכתיב, (בראשית ג) וידעו כי ערומים הם, ידיעה ידעי ממש. דההוא לבושא דיקר, דאתעביד מאינון יומין, גרע מנייהו, ולא אשתאר יומא... ועבד תשובה, וקודשא בריך הוא קביל ליה, ועביד ליה מאנא (מאני) לבושא אחרנין, ולא מן יומוי. הדא הוא דכתיב, (בראשית ג) ויעש ה' אלהים לאדם ולאשתו כתנות עור וילבישם. 
",ותפקחנה עיני שניהם וידעו כי עירמם הם ויתפרו עלה תאנה ויעשו להם חגרת,https://sefaria.org/Zohar.1.224a.8?p2=Genesis.3.7,
" אברהם משמע שלא היה ביום השלישי בהיותו כואב. פרוש אחר, כחם היום ולא במחזה לילה, ישב פתח האהל ולא כבלעם (במדבר כד) נפל וגלוי עינים, כי כשראה בלעם מחזה אלקים לא שלט בגופו והיה מוטל על הקרקע כדרך מתנבאי ארצות קדם, מ",נאם שמע אמרי־אל אשר מחזה שדי יחזה נפל וגלוי עינים,"https://sefaria.org/Chibbah_Yeteirah_on_Torah,_Genesis.18.1.1?p2=Numbers.24.4",
" ומקבלין דין מן דין, שכל אחד משפיע למה שלמטה ממנו. ואף שנמצא לפעמים שאדם עושה פעולה שלא נקרא על שמו כדכתיב (שמואל ב' כג) כי כל ישעי וכל חפץ כי לא יצמיח, היינו שאינו רואה מצדו שום הכרה מה יצמיח לו מזו הפעולה, אכן השי""ת ח",כי־לא־כן ביתי עם־אל כי ברית עולם שם לי ערוכה בכל ושמרה כי־כל־ישעי וכל־חפץ כי־לא יצמיח,"https://sefaria.org/Beit_Yaakov_on_Torah,_Vayera.43.1?p2=II_Samuel.23.5",
" יורש הטובה ע""י קביעות יראה מדור הראשון, ומורשה זו כיון שיורש את הדור המוקדם, אף שנשאר יראה מהם ע""ד מ""ש (צפניה ג) אמרתי אף תיראו אותי תקחו מוסר, מ""מ יורש מעט מהכשלון ג""כ, אך הראשונים סבלו מזה הרבה וקנו ד""ת אלו בד",אמרתי אך־תיראי אותי תקחי מוסר ולא־יכרת מעונה כל אשר־פקדתי עליה אכן השכימו השחיתו כל עלילותם,"https://sefaria.org/Beit_Yaakov_on_Torah,_Noach.5.2?p2=Zephaniah.3.7",
" והוא אשר בזה יהיה הוא מדוגל בה ולקדש עצמו במותר לו, ועל זה מורה מצות פריעה. והוא נגד אפרים, וכדכתיב בו (בראשית מא) כי הפרני אלהים בארץ עניי, היינו שכל אחד צריך לפרות ולרבות בהקדושה ולקדש עצמו במותר לו. ובמנשה כתיב",ואת שם השני קרא אפרים כי־הפרני אלהים בארץ עניי,"https://sefaria.org/Beit_Yaakov_on_Torah,_Vayechi.37.2?p2=Genesis.41.52",
 במרחשון ומלקוש בניסן שיורד על המלילות ועל הקשין. ואספת דגנך ותירושך ויצהרך. כלומר בשופע. וכן הוא אומר (ויקרא כו) והשיג לכם דיש את בציר וגו'. ד״א ואספת דגנך. הנהג בהן דרך ארץ. דברי רבי ישמעאל. ד״א ואספת דגנך. שתה,והשיג לכם דיש את־בציר ובציר ישיג את־זרע ואכלתם לחמכם לשבע וישבתם לבטח בארצכם,"https://sefaria.org/Midrash_Lekach_Tov,_Deuteronomy.11.14.1?p2=Leviticus.26.5",
" דקדקנו בזה כמה פעמים על אומרו שבתותי לשון רבים מה בא לרבות ואך את השבת תשמורו היה לו לומר ב' מאמר הנביא (ישעיה נ""ו) כה אמר ה' לסריסים אשר ישמרו את שבתותי ובחרו באשר חפצתי ומחזיקים בבריתי וגומר להבין מה ענין סמיכת ש",כי־כה  אמר יהוה לסריסים אשר ישמרו את־שבתותי ובחרו באשר חפצתי ומחזיקים בבריתי,"https://sefaria.org/Sidduro_Shel_Shabbat,_Volume_II,_Derush_V.1.6?p2=Isaiah.56.4",
מכל אשר במים והיכן התיר בכלים דכתיב (ויקרא יא) את זה תאכלו מכל אשר במים כל אשר לו סנפיר וקשקשת במים בימים ובנחלים אותם תאכלו בימים ובנחלים הוא דא,את־זה תאכלו מכל אשר במים כל אשר־לו סנפיר וקשקשת במים בימים ובנחלים אתם תאכלו,https://sefaria.org/Rif_Chullin.23b.1?p2=Leviticus.11.9,
 ויאמר אל בנותיו ואיו. (מלכים ב׳ י״ט) אין מלך חמת וגו׳. (מיכה ז׳) ותכסה נושה האומרה אלי איו ה׳ אלהיך. (איוב כ׳) כגללו לנצח יאבד רואיו יאמרו אין. (שם י״ד) וגבר ימות ויחלש ויגוע אדם ואיו. וסימנם ״בנתהון דמלכין מת,כגללו לנצח יאבד ראיו יאמרו איו,"https://sefaria.org/Ba'alei_Brit_Avram,_Shemot.16?p2=Job.20.7",
"אלין תלת פתחין, לתלת סטרין אלין. תרין סתימין, וחד באמצעיתא פתיח, ברזא דכתיב, (שמות כד) וכעצם השמים לטהר. האי ממנא אתפקד וקיימא בההוא פתחא דאיהו פתיח, ותחות ידיה תרין ממנן אחרנין, דממנן ",ויראו את אלהי ישראל ותחת רגליו כמעשה לבנת הספיר וכעצם השמים לטהר,https://sefaria.org/Zohar.2.246b.9?p2=Exodus.24.10,
 התורה שהיא יתרה על כל המדות והמצות יתרון לכל דבר שבעולם אמר  ומתוק האור וטוב לעינים ומה כתיב למעלה מזה (קהלת יא) בבקר זרע את זרעך ולערב אל תנח ידיך כי אינך יודע איזה יכשר הזה או זה ואם שניהם כאחד טובים. אם למדת תורה,בבקר זרע את־זרעך ולערב אל־תנח ידך כי אינך יודע אי זה יכשר הזה או־זה ואם־שניהם כאחד טובים,"https://sefaria.org/Midrash_Lekach_Tov,_Numbers.8.2.2?p2=Ecclesiastes.11.6",
" ההנהגה שהשי""ת מנהג בלב עובדי השי""ת ובין ההנהגה שמתנהג בין האומות, כל ההנהגה הוא רק בהשגחת השי""ת, וכדכתיב (מלאכי א) כי ממזרח שמש ועד מבואו גדול שמי בגוים ובכל מקום מוקטר מוגש לשמי ומנחה טהורה וגו', כל זה ראה משה רב",כי ממזרח־שמש ועד־מבואו גדול שמי בגוים ובכל־מקום מקטר מגש לשמי ומנחה טהורה כי־גדול שמי בגוים אמר יהוה צבאות,"https://sefaria.org/Beit_Yaakov_on_Torah,_Vayishlach.22.1?p2=Malachi.1.11",
 בן אחשורוש נכנסו כל השרים בעלי עצתו אצלו ואמרו לו אביך אחשורוש הוא ארתחשסתא גזר עליו שלא יבנה כדכתיב (עזרא ד') רחום בעל טעם ושמשי ספרא כתבו אגרא חדא על ירושלים לארתחששתא מלכא וגו' פתגמא שלח מלכא על רחום בעל טע,רחום בעל־טעם ושמשי ספרא כתבו אגרה חדה על־ירושלם לארתחששתא מלכא כנמא,https://sefaria.org/Etz_Yosef_on_Esther_Rabbah.1.1.12?p2=Ezra.4.8,
