Quoting Ref,Quoted Ref,Score,Quote Num,Snippet
Rashba on Eruvin 40a:1,Shabbat 122a:4,-5.5356824202775625,0," פירוש: דאי עקריה האידנא אף על גב דלאו אדעתא דישראל עקריה, וקיימא לן (שבת קכב, א) גוי שעשה כבש בשבת לעצמו ירד אחריו ישראל. הכא שאני דאסור משום מו"
Rashba on Eruvin 40a:1,Beitzah 3a:1,2.14137668654978,0," הנושרין בשבת או ביו""ט אף על פי שאסרום משום גזירה שמא יעלה ויתלוש (ביצה ג, א), אף משום מוקצה אסורין ואפילו לר""ש, דלא עדיפי מגרוגרות וצימוקים "
Zohar 3:14b:5,Isaiah 27:5,16.765933221542667,0," וכל עלמא מתברכא בגיניה, ואטיל שלמא בפמליא של מעלה. מנא לן. דכתיב, (ישעיה כז) או יחזק במעזי יעשה שלום לי שלום יעשה לי. תרין שלמין אמאי הכא. א"
Zohar 3:14b:4,Leviticus 5:23,12.799363672696618,0," שריא בכלא, דכתיב, (דברים ד) ואתם הדבקים ביי' אלהיכם חיים כלכם היום. (ויקרא ה) והיה כי יחטא ואשם והשיב את הגזלה וגו'. רבי יוסי אמר, (ישעיה נד)"
Zohar 3:14b:4,Genesis 9:11,-4.514389716267303,0,") ולא יכרת כל בשר עוד ממי המבול. מי המבול כתיב, ולא מי נח, והכא כ"
Zohar 3:14b:4,Deuteronomy 4:4,9.673020127335265,0," דסיני, ועאלו במהימנותא שלימתא קדישא. בשעתא דאתגזר שריא בכלא, דכתיב, (דברים ד) ואתם הדבקים ביי' אלהיכם חיים כלכם היום. (ויקרא ה) והיה כי יחטא "
Zohar 3:14b:4,Isaiah 54:9,16.87484775617409,0," היום. (ויקרא ה) והיה כי יחטא ואשם והשיב את הגזלה וגו'. רבי יוסי אמר, (ישעיה נד) כי מי נח זאת לי אשר נשבעתי מעבור מי נח. האי קרא קשיא, כתיב (ברא"
Rashi on Leviticus 19:13:3,Bava Metzia 110a:10,-19.17887665511799,0," זמן גבוי שכרו כל היום, לפי שנתנה תורה זמן לבעל הבית עונה לבקש מעות (בבא מציעא ק""י):"
Zohar 3:14b:9,Exodus 32:8,10.890342012805196,0,"מנא לן. ממשה. דאמר ליה קודשא בריך הוא, חבו ישראל, (שמות לב) עשו להם עגל מסכה וישתחוו לו וגו' תו אמר ליה, הרף ממני ואשמידם ו"
Zohar 3:14b:9,Numbers 14:20,5.890498113943016,0,") ויאמר ה' סלחתי כדברך. 
"
Tosafot on Yevamot 90a:1:2,Pesachim 32a:6,2.0633890212835206,0, תרומה משל עצמו מפריש קרן הראוי להיות קדש לעצמו וכן משמע בפרק כל שעה (פסחים לב. ושם) דלרבי יוסי דשרי חמץ בפסח בהנאה דהאוכל תרומת חמץ בפסח במזיד 
Tosafot on Yevamot 90a:1:2,Ketubot 30b:2,-2.380422999263473,0, בתרומה לא שייך לפוטרו משום דקם ליה בדרבה מיניה אפילו לאביי דאית ליה (בכתובות דף ל:) אליבא דר' נחוניא בן הקנה דאפילו במיתה בידי שמים הוא עושה כמיתה בידי
"Kad HaKemach, Rain 1:6",Exodus 34:9,-8.291397393617462,0," בנו, ולא אמר אם עונותיהם כי רצה לכלול עצמו עמם כדרך שעשה מרע""ה שאמר (שמות לד) וסלחת לעונינו וגו', יאמר אם עונינו העידו בנו בהיות מניעת המטר ב"
"Kad HaKemach, Rain 1:6",Jeremiah 14:1,13.91540112234731,0,) אשר היה דבר ה' אל ירמיהו על דברי הבצרות. ולשון בצורות מניעת המטר
"Kad HaKemach, Rain 1:6",Job 36:32,2.5855486422817986,0," ה' בצר פקדוך צקון לחש והקב""ה נותן מטר בזכות התפלה שכן אמר הכתוב (איוב לו) הן על כפים כסה אור. יאמר כי הקב""ה כשירצה יכסה הגשם ויעלימנו ועל"
"Shenei Luchot HaBerit, Shaar HaOtiyot, Shetikah 12",Sanhedrin 92a:19,-0.31274823124189766,0,"ש' מחשמל, שקר. אמרו רז""ל (סנהדרין צב, א), המחליף בדיבורו כאלו עובד עבודה זרה, שנאמר (בראשית כז, יב) והיי"
"Shenei Luchot HaBerit, Shaar HaOtiyot, Shetikah 18",Bava Metzia 58b:12,2.6428613721530025,0," היכא משתכחא נורא אלא בי פלניא דאיכא בשרא וכוורא כו'. ואמרו רז""ל (ב""מ נח, ב), המלבין פני חבירו והמכנה שם לחבירו אין לו חלק לעולם הבא. ופריך "
Rif Rosh Hashanah 6b:4,Leviticus 25:30,-22.62014586604554,0," כתונא אלא שהרחיב הקצר וקצר את הרחב לא יצא מ""ט כדרב מתנה דאמר רב מתנה (ויקרא כה )והעברת דרך העברתו בעינן:"
Zohar 3:39b:9,Psalms 118:17,-0.10472458610360835,0,"דבר אחר החיה הרומשת, דא הוא דוד מלכא, דכתיב ביה (תהלים קיח) לא אמות כי אחיה וגו'. ואת כל עוף כנף למינהו, אלין כל אינון מלאכ"
Zohar 3:39b:9,Isaiah 6:2,10.298486463634243,0," מלאכין קדישין, דמשתכחי לקדשא שמא דמאריהון בכל יומא ויומא, דכתיב בהו (ישעיה ו) שש כנפים שש כנפים לאחד. ומנהון טאסין בעלמא למעבד רעותא דמאריהון"
Tosefta Yoma 2:4,Song of Songs 1:17,-2.344413625089195,0, שהגיע ניקנור לנמילה של יפו פלטתו והטילתו ליבשה ועליהן מפורש בקבלה (שיר השירים א) קורות בתינו ארזים וגו'].
"Rabbeinu Bahya, Devarim 22:7:6",Exodus 20:12,7.244880382517017,0,") כבד את אביך ואת אמך, ואמרו רז""ל (משלי כח) גוזל אביו ואמו, אין אביו"
"Rabbeinu Bahya, Devarim 22:7:6",Exodus 31:17,-2.319724403455515,0," ולא הזכיר על האדמה. ובאור והארכת ימים תאריך אף מן הימים, שכתוב בו (שמות לא) כי ששת ימים.
"
"Rabbeinu Bahya, Devarim 22:7:6",Psalms 147:5,-5.434899993665959,0,") ולתבונתו אין מספר, וכן העשירית נקראת אם, כענין שכתוב (שמות כ) כ"
"Rabbeinu Bahya, Devarim 22:7:6",Proverbs 2:3,1.4007001144109905,0,") כי אם לבינה תקרא. ומאי ואת הבנים תקח לך, רבי רחומאי אומר אותם בנים"
"Rabbeinu Bahya, Devarim 22:7:6",Proverbs 28:24,4.349670193778711,0," העשירית נקראת אם, כענין שכתוב (שמות כ) כבד את אביך ואת אמך, ואמרו רז""ל (משלי כח) גוזל אביו ואמו, אין אביו אלא הקב""ה ואין אמו אלא כנסת ישראל. והש"
"Rabbeinu Bahya, Devarim 22:7:7",Psalms 145:9,1.5143623423320047,0," הגדול השר הממונה על העופות מבקש רחמים מהקב""ה, ואז הקב""ה שכתוב בו (תהלים קמה) ורחמיו על כל מעשיו ממשיך שפע הרחמים על כל המצטערים והצריכים רחמ"
"Rabbeinu Bahya, Devarim 22:7:4",Proverbs 30:17,12.070774015465435,0,"ומצינו שלמה המלך שהשוה שתי מצות אלו כאחת, הוא שאמר (משלי ל) עין תלעג לאב ותבוז ליקהת אם, ואמרו בירושלמי פ""ק דפאה עין תלעג ל"
"Rabbeinu Bahya, Devarim 22:7:5",Leviticus 22:28,-9.755836417632707,0," הרחמנות, ושנתרחק מן האכזריות שהיא תכונה רעה בנפש, וכענין שאסרה תורה (ויקרא כב) לשחוט אותו ואת בנו ביום אחד, וכענין שנצטוינו בתורה שבעל פה דרך "
"Rabbeinu Bahya, Devarim 22:7:3",Isaiah 16:2,23.208013972209688,0,") והיה כעוף נודד קן משולח תהיינה בנות מואב מעברות לארנון, זה שאמר"
"Rabbeinu Bahya, Devarim 22:7:3",Zephaniah 2:9,11.340726193100329,0,) לכן חי אני נאם ה' צבאות כי מואב כסדום תהיה ובני עמון כעמורה ממש
"Rabbeinu Bahya, Devarim 22:7:3",Jeremiah 17:11,22.022927125318212,0," כעוף נודד קן משולח תהיינה בנות מואב מעברות לארנון, זה שאמר הכתוב (ירמיה יז) קורא דגר ולא ילד עושה עושר ולא במשפט בחצי ימיו יעזבנו ובאחריתו "
Ikar Tosafot Yom Tov on Mishnah Maaser Sheni 4:10:1,Nehemiah 10:35,-1.2587478721612912,0,כדתיב על קרבן העצים (נחמיה י):
Sefer Mitzvot Katan 58:2,Deuteronomy 23:24,-0.17560641606361926,0,) מוצא שפתיך תשמור: ואמרו חכמים שרוצה לומר לאסור עליו המותר: אבל 
"Rabbeinu Bahya, Devarim 22:7:8",Psalms 127:3,4.533569529416536,0,) הנה נחלת ה' בנים. והבן המאמר הזה איך סדרו החכמים צרכים הללו כסד
"Rabbeinu Bahya, Devarim 22:7:8",Proverbs 2:6,1.8202239067291446,0,") כי ה' יתן חכמה. מה יעשה אדם ויהיו לו בנים, יבקש רחמים ממי שהבני"
Rashi on Arakhin 5b:51:1,Zevachim 45b:4,-2.0169101329283157,0,"ואילו גבי קדשי עובדי כוכבים תניא - בשחיטת קדשים בפ' ב""ש (זבחים מה:):"
"Baal Shem Tov, Noach 88:1",Psalms 97:11,9.963762833765681,0," האורות של התבות האיך מתנוצצים זה בזה, ומתוכו נולדים כמה אורות, וזהו (תהלים צ""ז) אור זרוע לצדיק ולישרי לב שמחה, האותיות שבתורה הם חדרים של השם י"
"Rabbeinu Bahya, Bamidbar 28:14:2",Leviticus 26:42,5.255913898918551,0," שעור רביעית ההין בפר ואיל כי אם בכבש לבדו, ויש בענין סוד, ובפסוק (ויקרא כו) וזכרתי את בריתי יעקוב רמזתי מזה.
"
"Rabbeinu Bahya, Bamidbar 28:14:1",Genesis 28:11,-2.9642597349784268,0,") ויפגע במקום, ואין פגיעה אלא תפלה דכתיב (ירמיה ז) ואל תפגע בי.
"
"Rabbeinu Bahya, Bamidbar 28:14:1",Jeremiah 7:16,-0.01217459489398287,0,") ואל תפגע בי.
"
Rashi on Zevachim 45a:5:2,Chullin 13b:7,23.859881441398855,0," לה' - דכתיב איש איש מבית ישראל וגו' (ויקרא כב) ודרשינן בהכל שוחטין (חולין יג:) איש מה ת""ל איש איש לרבות את העובדי כוכבים שנודרים נדרים ונדבות "
Rashi on Zevachim 45a:5:2,Leviticus 22:18,4.197850292769677,0,"שנאמר בהם לה' - דכתיב איש איש מבית ישראל וגו' (ויקרא כב) ודרשינן בהכל שוחטין (חולין יג:) איש מה ת""ל איש איש לרבות את העו"
Rashi on Yevamot 87b:12:4,Yevamot 88b:16,12.474039924383508,0, מדרבנן משום גזירה שמא יאמרו גירש זה ונשא זה כו' כדמפרש בגמ' (לקמן יבמות פח:) גבי גט:
Rashi on Psalms 60:8:2,II Samuel 3:18,9.01835969650535,0,) כי ביד דוד עבדי אושיע את עמי ישראל: 
Rashi on Shabbat 41a:2:3,Genesis 6:12,0.6292838232228606,0, קלקולו של דור המבול מוציאים שכבת זרע לבטלה דכתיב כי השחית כל בשר וגו' (בראשית ו):
"Rosh on Niddah, Hilchot Mikvaot 6:1",Chagigah 22a:6,-8.2869011653896,0, דכלים מגופת החבית המחולחלת ואינה נשמטת.  וכמו ארעא חלחולי מיחלחלא (חגיגה דף כב.).  ירד לתוכו עפר ונכבש ונדחק העפר ונתקשה אז נתבטל מתורת כלי. והר
Rashi on Psalms 107:42:1,Deuteronomy 15:7,-10.2510721703127,0,"קפצה. סתמה כמו לא תקפוץ את ידך (דברים ט""ו):

"
Rashbam on Bava Batra 60b:17:2,Ezekiel 24:17,2.207446863127273,0, שהיו רגילין ליתן אפר במקום פאר דהיינו תפילין כדכתיב פארך חבוש עליך (יחזקאל כד):
"Shenei Luchot HaBerit, Torah Shebe'al Peh, Kelal Aleph 25",Niddah 26b:47-49,1.3929607065483358,0," דע שמצינו דבר מתמיה דמתיב לר' מבריית' ומסיק בתיובת' בפרק המופלת (נידה כו, ב) בעא רבי יוסי מרבי המפולת כמין עירב ושליא קשורה בו מהו א""ל דבר ש"
"Arukh HaShulchan, Orach Chaim 406:2",Bekhorot 44b:3,0.8549168916881698,0," צריך לזה מקום צנוע, שהרי נבלעין במקומן, ומשתינים מים בפני רבים. (בכורות מ""ד:) ואולי כשצריך להתפלל או לברך ברכת המזון, שאין ביכולת בד' אמות של"
"Shenei Luchot HaBerit, Aseret HaDibrot, Chullin, Derekh Chayim 5:43",Berakhot 47b:16,-3.398706089178763,0," יחף וגומר: במרוצה לבית הכנסת להיות מעשרה הראשונים, כמו שאמרו חז""ל (ברכות מז, ב). וענין סדר התפלה, יתבאר לקמן אי""ה בבית התפלה. ומיד כשיצא מבית ה"
Metzudat Zion on Psalms 81:14:1,Judges 8:19,-7.043457409621618,0,"לו. כמו אם וכן לו החייתם אותם (שופטים ח׳):
"
Rashi on Menachot 60b:8:1,Menachot 68b:19,-17.39039878956904,0,מנחת העומר באה שעורין בפרק רבי ישמעאל (לקמן מנחות סח:):
Tosafot on Rosh Hashanah 6a:7:1,Yoma 86a:7,6.179128156494428,0," (דף ו.) אמר דעולות נמי מכפרים אחייבי עשה י""ל כיון דאמרינן בעלמא (יומא דף פו.) שאם עשה תשובה לא זז משם עד שמוחלין לו הרי בתשובה מתכפר ולא דמי "
Tosafot on Rosh Hashanah 6a:7:1,Arakhin 21a:25,25.966217984187296,0," דעתא דאין כופין כאן לפי שכתוב לרצונו וא""ת הא דתנן פרק האומר משקלי (ערכין דף כא.) חייבי חטאות ואשמות אין ממשכנין אותן חייבי עולות ושלמים ממשכנין "
Metzudat David on Malachi 3:10:4,Isaiah 5:9,0.10582346307379797,0,אם לא. הוא ענין שבועה כמו אם לא בתים רבים וגו׳ (ישעיה ה׳) ור״ל הריני נשבע שאפתח לכם בשכר זה את ארובות השמים ואשפוך דרך שם
A New Israeli Commentary on Pirkei Avot 1:18:8,Bava Metzia 85a:1,-4.525115467754928,0," בידי הלל הזקן את ההנהגה (ראו לעיל, משנה יב) ואביו, רבן שמעון (בבלי, בבא מציעא פה ע""א). שם גם מדמה רבן שמעון את עצמו לשועל, בניגוד לרבי שמעון בר יוחאי"
A New Israeli Commentary on Pirkei Avot 1:18:8,Bava Kamma 83a:2,24.97539099378516,0," חכמת יוונית, ולא נשתייר מהם אלא אני כאן ובן אחי אבא בעסיא"" (בבלי, בבא קמא פג ע""א)."
Zohar 2:54a:10,Psalms 50:23,-3.0986391243579128,0,") אראנו בישע אלהים, ואראהו בישועתי.  
"
Zohar 2:54a:10,Micah 7:15,14.688000657874166,0," דא תנינן, משה זמין למימר שירתא לזמנא דאתי. מאי טעמא. בגין דכתיב, (מיכה ז) כימי צאתך מארץ מצרים אראנו נפלאות. אראנו, אראך מבעי ליה. אלא אר"
Zohar 3:121b:9,Proverbs 4:23,3.5438879737462354,0,"ותשובה דא אתקריאת חיים, (משלי ד) כי ממנו תוצאות חיים, דאינון נשמתין דישראל. ואיהו הבל דנפק ועאל "
