Index Title,Bader-Jewishspritualheroes-Vol1.
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.4","The first ""pair"" lived in the days of the High Priest Alkimos who allied himself with the Greeks against the Jews under the reign of Demetrius Soter (about 300 B. C.). This High Priest met with considerable opposition from the pious elements who objected to his treacherous actions and attempted to lead the people along the true paths."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.5","Jewish history has known such dual leadership even before the time of Jose b. Joezer and Jose b. Jochanan. Thus we find Jehoshaphat the fourth king of Judea after Solomon, appointing two leaders to conduct the government. One, the priest Amariah, was the authority of the Word of God and the other, Zachariah b. Ishmael, was the lord of the commands of the king. After the return from the Babylonian captivity we find Zerubabel the secular leader and Jeshua b. Jozadak as High Priest. Still later the government was shared by Ezra and Nehemia. But in spite of this condition of dual leadership and the rarity of two leaders cooperating amicably, there arose no disputes among the first ""Pair"" except in the matter of one ritual question on which Jose b. Joezer and Jose b. Jochanan could not agree. This question was also disputed by the later ""pairs."" It involved the problem of placing one's hands on a sacrifice on a feast day."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.6","The Bible enjoined a person to ""place his hand"" on the sacrifice which he brought and this was interpreted to mean that he was to assist in the slaughtering of the animal. Since this procedure involved a considerable effort it was held by some that a person should not do so on the Sabbath or on a feast day. Others maintained that the restrictions of the Sabbath are not operative in the Temple and the individual must therefore assist in the slaughtering of the sacrifice if it is to be offered according to the law."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.7","The procedure of the ""placing of hands"" was as follows. The animal to be sacrificed was placed on the North side of the slaughter house and faced to the West. The person bringing the offering stood on the East facing the West. Then he placed his hands between the horns of the animal and confessed the sins for the atonement of which he brought the sacrifice. Those who prohibited this procedure of placing of hands on a feast day believed that it involved an effort and was therefore unnecessary; the others considered the whole procedure and the confession as sanctifying the sacrifice and permitted this effort in the Temple."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.8",The problem of the Jews living outside of Palestine who sent their sacrifices to Jerusalem was of paramount importance in the discussion of this question. The decision involved the acceptance of the sacrifice without the presence of the penitent or a demand that the penitent must be present during the offering of the sacrifice. Those who permitted the offering of a sacrifice on a feast day without the presence of the owner feared that any undue severity might tend to encourage those Jews living outside of Palestine to erect altars wherever they live and thus to compete with the Temple in Jerusalem; they feared that it might even lead to idolatry. Those who opposed this leniency were motivated by opposition to the Sadducees who tried to make the regulations of conduct on the Sabbath or a feast day so severe as to be impossible of observance.
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.9","Two other decrees were introduced by Jose b. Joezer and Jose b. Jochanan. They declared all countries surrounding Palestine as impure where no Jew may live. One who does live in any of these lands must perform numerous ablutions and rites of purification before he may enter Palestine. In issuing this decree it was apparently aimed to limit the dispersion of the Jews among the neighboring nations, which was assuming large proportions due to the persecutions of the Greek government. This decree caused great hardships to those who refused to submit to the laws of the Palestine administration which attempted to eradicate Judaism. The second decree promulgated by them declared all glass vessels which were made by non Jews to be impure even as earthen dishes were."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.10","In passing it is worth mentioning that both of these decrees were done away with in time. Even observing Jews settled in Gentile lands in later years and glass vessels were considered pure after being rinsed in water. Jose b. Joezer also introduced three rules which lightened the burden of the laws. During years of famine, when the people could not identify the four types of locust which the Bible permits to be used as food, he gave his sanction to the use of a locust which invaded the country from Babylonia. He permitted the people to use the water and the blood from the sacrificial slaughter house for household purposes and as garden fertilizer. He also declared that only the person who comes in direct contact with a dead body or an impure object is impure but such a person does not convey the impurity to other people. This declaration was of special significance due to the preparations which were then going on for a rebellion against the Greeks who persecuted the Jewish faith. Many were reluctant to go to war out of fear of becoming contaminated through contact with people that touched dead bodies. It was for this reason that Jose b. Joezer announced that only the first person touching a dead body is impure."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.11","Jose b. Joezer is credited with the following moral saying: ""Let thy house be a place of meeting for the wise and dust thyself with the dust of their feet and drink their words with thirst."" <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) אָבות פּרק א׳ משנה ד׳.</span></i> These words were directed against the government which aimed to separate the people from their teachers; anyone who converted his home into a place of instruction risked his very life if he was caught."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.12","Of Jose b. Jochanan's life we know but little. Of his teachings there remained the following saying: ""Let thy house be opened wide and let the poor be like thy household and talk not much with a woman, not even with thy own wife."" <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) אָבות פּרק א׳ משנה ה׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.13",This statement too was aimed against the attempts of the government to introduce the morals of the Greeks and their lack of hospitality toward strangers and the poor. Since the Greeks worshipped goddesses Jose b. Jochanan feared that people might come to deify woman through sexual motives and he therefore sought to keep the sexes apart.
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.14","Jose b. Joezer was referred to as the ""zealot of the priesthood."" The death of both Joses marked the end of the Encyclopedists who directed the nation in all spheres of life. The Talmud also states that from the death of Moses till the death of Jose b. Joezer the pursuit of study was at the same height as during the lifetime of Moses."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.15",How Jose b. Jochanan died we know nothing but that Jose b. Joezer died at the hands of Greek soldiers. He was condemned to be crucified because of his anti government activities and his last words testify to his noble spirit and to the strength of his faith.
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.16","The High Priest Alkimos was related to Jose b. Joezer. In his endeavor to gain the favor of the rulers, Alkimos ordered the destruction of all pious Jews who refused to submit to the Greek religion. At his behest, sixty Jews were caught and sentenced to death; among them was Jose b. Joezer. As they were being led to execution, the High Priest Alkimos again tried to persuade his relative to submit to the government and save his life."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.17",The following conversation between them was handed down through the generations.
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.18","Look, said the High Priest, at the wealth and great honor which I possess because I obey the orders of the government and also observe the misfortune which you have brought upon yourself that you have to die the death of a criminal."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.19","To this Jose quietly replied; If those who anger God live as well as you do, you can readily imagine how good will be the share of those who do his will."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.20",Alkimos further said: Can you show me another person who obeyed God's will more than you did?
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.21","To which Jose replied: If those who do God's will end as I do, what a terrible end must await those who anger him with their evil deeds."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.22","These words made a deep impression on the High Priest and, according to the Midrash (Breshit Raba) he thereupon committed suicide. Others claim that he died from a stroke. (Josephus, Macabees)."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.23","Jose b. Joezer and Jose b. Jochanan were designated as ""Ashkoloth,"" (literally: clusters) because they united many virtues within themselves. Great as their scholarship was, they also excelled in their moral behavior. When they passed away the people mourned that with their death all virtue departed. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) ירושלמי סוטה פּרק ט׳ הלכה ד׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.24","It is also related that Jose b. Joezer had a son who was not capable and did not follow in the footsteps of his father. Jose therefore gave all his possessions for communal purposes. <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) בבא בתרא קל""ג ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.25","It was a time of unrest and wars between the kings of Egypt and Syria and Palestine was the battleground of the contending armies. In this turmoil little attention was paid by the people to learning and ignorance prevailed. The general tendency was to imitate the customs of the Gentiles, and the idea was current that Jews should assimilate with the ruling Greek nation. Among the first Greek customs to become popular were athletics and public tournaments. Many Jews were persuaded that their national welfare would be enhanced by training in the various sports and gladiatorial excercises. There might have been but little objection to these sports in themselves were it not for the Greek habit of engaging in these sports while altogether nude. It happened that when Jewish young men engaged in these exercises, they were ashamed of being circumcised and in various artificial manners tried to graft foreskins so as not to be recognized as Jews."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.26","In time such manifestations of assimilation became secondary, and, as the party of the ""Friends of the Greeks"" expanded through the adherence of the richer elements of the population, they attempted to modify the service in the Temple to resemble more nearly the form of worship of the Greek temples."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.27","Pious Jews considered such deeds as the peak of immorality and they rallied in a group which came to be known as ""Assembly of the pious"" or ""Congregation of the just"" in order to separate themselves still further from those friendly to the Greeks whom they considered to be Jews no longer."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.28","There thus developed a great hatred between the two contending parties. The friends of the Greeks were denounced as ""traitors to the covenant"", ""dregs of the people"" and ""profaners of the holy covenant."" The assimilationist elements considered the pious people to be fools who observe strange ceremonies which hinder a closer understanding between Jews and Greeks, and before very long, the friends of the Greeks called on the government to come to their assistance in their struggle against the pious Jews."
"Bader-Jewishspritualheroes-Vol1., Jose Ben Joeser and Jose Ben Jochanan.29","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
