Ref,Text
Chullin 14a:3,"הֵי רַבִּי יְהוּדָה? אָמַר רַבִּי אַבָּא רַבִּי יְהוּדָה דַּהֲכָנָה הִיא. דִּתְנַן: מְחַתְּכִין אֶת הַדִּילּוּעִין לִפְנֵי הַבְּהֵמָה, וְאֶת הַנְּבֵלָה לִפְנֵי הַכְּלָבִים. רַבִּי יְהוּדָה אוֹמֵר: אִם לֹא הָיְתָה נְבֵלָה מֵעֶרֶב שַׁבָּת — אֲסוּרָה, לְפִי שֶׁאֵינָהּ מִן הַמּוּכָן. אַלְמָא כֵּיוָן דְּלָא אִיתְּכַן מֵאֶתְמוֹל — אֲסוּרָה, הָכָא נָמֵי, כֵּיוָן דְּלָא אִיתְּכַן מֵאֶתְמוֹל — אֲסוּרָה."
Chullin 14a:4,"אֲמַר לֵיהּ אַבָּיֵי: מִי דָּמֵי? הָתָם מֵעִיקָּרָא מוּכָן לְאָדָם, וְהַשְׁתָּא, מוּכָן לִכְלָבִים. הָכָא, מֵעִיקָּרָא מוּכָן לְאָדָם וְהַשְׁתָּא מוּכָן לְאָדָם! מִי סָבְרַתְּ בְּהֵמָה בְּחַיֶּיהָ לַאֲכִילָה עוֹמֶדֶת? בְּהֵמָה בְּחַיֶּיהָ לְגַדֵּל עוֹמֶדֶת!"
Chullin 14a:5,"אִי הָכִי, בְּהֵמָה לְרַבִּי יְהוּדָה בְּיוֹם טוֹב הֵיכִי שָׁחֲטִינַן? אָמַר לוֹ: עוֹמֶדֶת לַאֲכִילָה וְעוֹמֶדֶת לְגַדֵּל, נִשְׁחֲטָה — הוּבְרְרָה דְּלַאֲכִילָה עוֹמֶדֶת, לֹא נִשְׁחֲטָה — הוּבְרְרָה דִּלְגַדֵּל עוֹמֶדֶת."
Chullin 14a:6,וְהָא לֵית לֵיהּ לְרַבִּי יְהוּדָה בְּרֵירָה! מְנָא לַן? אִי נֵימָא מִדְּתַנְיָא:
Chullin 14a:7,"הַלּוֹקֵחַ יַיִן מִבֵּין הַכּוּתִים, אוֹמֵר: שְׁנֵי לוּגִּין שֶׁאֲנִי עָתִיד לְהַפְרִישׁ — הֲרֵי הֵן תְּרוּמָה, עֲשָׂרָה מַעֲשֵׂר רִאשׁוֹן, תִּשְׁעָה מַעֲשֵׂר שֵׁנִי, וּמֵיחֵל וְשׁוֹתֶה מִיָּד, דִּבְרֵי רַבִּי מֵאִיר. רַבִּי יְהוּדָה וְרַבִּי יוֹסֵי וְרַבִּי שִׁמְעוֹן אוֹסְרִין. —"
Chullin 14b:1,"הָתָם, כִּדְקָתָנֵי טַעְמָא, אָמְרוּ לוֹ לְרַבִּי מֵאִיר: אִי אַתָּה מוֹדֶה שֶׁמָּא — יִבָּקַע הַנּוֹד, וְנִמְצָא שׁוֹתֶה טְבָלִים לְמַפְרֵעַ? אָמַר לָהֶן: לִכְשֶׁיִּבָּקַע!"
Chullin 14b:2,"אֶלָּא, מִדְּתָנֵי אַיּוֹ. —"
Chullin 14b:3,"דְּתָנֵי אַיּוֹ, רַבִּי יְהוּדָה אוֹמֵר: אֵין אָדָם מַתְנֶה עַל שְׁנֵי דְּבָרִים כְּאֶחָד, אֶלָּא, אִם בָּא חָכָם לַמִּזְרָח — עֵירוּבוֹ לַמִּזְרָח, לַמַּעֲרָב — עֵירוּבוֹ לַמַּעֲרָב וְאִילּוּ לְכָאן וּלְכָאן — לָא."
Chullin 14b:4,"וְהָוֵינַן בַּהּ: מַאי שְׁנָא לְכָאן וּלְכָאן, דְּלָא — דְּאֵין בְּרֵירָה, מִזְרָח וּמַעֲרָב נָמֵי אֵין בְּרֵירָה!"
Chullin 14b:5,וְאָמַר רַבִּי יוֹחָנָן: וּכְבָר בָּא חָכָם?
Chullin 14b:6,"אֶלָּא אָמַר רַב יוֹסֵף: — רַבִּי יְהוּדָה דְּכֵלִים הִיא, דִּתְנַן: כׇּל הַכֵּלִים הַנִּיטָּלִין בַּשַּׁבָּת, — שִׁבְרֵיהֶן נִיטָּלִין, וּבִלְבַד שֶׁיְּהוּ עוֹשִׂין מֵעֵין מְלָאכָה, שִׁבְרֵי עֲרֵיבָה — לְכַסּוֹת בָּהֶן פִּי חָבִית, שִׁבְרֵי זְכוּכִית — לְכַסּוֹת בָּהֶן פִּי הַפַּךְ."
Chullin 14b:7,"רַבִּי יְהוּדָה אוֹמֵר: וּבִלְבַד שֶׁיְּהוּ עוֹשִׂין מֵעֵין מְלַאכְתָּן, שִׁבְרֵי עֲרֵיבָה — לָצוּק לְתוֹכָן מִקְפָּה, שִׁבְרֵי זְכוּכִית — לָצוּק לְתוֹכָן שֶׁמֶן."
Chullin 14b:8,"מֵעֵין מְלַאכְתָּן — אִין, מֵעֵין מְלָאכָה אַחֶרֶת — לָא, אַלְמָא כֵּיוָן דְּלָא אִיתְּכַן מֵאֶתְמוֹל לְהָךְ מְלָאכָה — אֲסִירִי הָכָא נָמֵי, כֵּיוָן דְּלָא אִיתְּכַן מֵאֶתְמוֹל — אֲסוּרָה."
Chullin 14b:9,"אֲמַר לֵיהּ אַבָּיֵי: מִי דָּמֵי? הָתָם מֵעִיקָּרָא כְּלִי וְהַשְׁתָּא שֶׁבֶר כְּלִי, וְהָוֵה לֵיהּ נוֹלָד, וְאָסוּר הָכָא, מֵעִיקָּרָא אוּכְלָא, וּלְבַסּוֹף אוֹכֶל, אוּכְלָא דְּאִיפְּרַת הוּא,"
Chullin 14b:10,"וְשָׁמְעִינַן לֵיהּ לְרַבִּי יְהוּדָה דְּאָמַר: אוּכְלָא דְּאִיפְּרַת שַׁפִּיר דָּמֵי. דִּתְנַן: אֵין סוֹחֲטִין אֶת הַפֵּירוֹת לְהוֹצִיא מֵהֶן מַשְׁקִין, וְאִם יָצְאוּ מֵעַצְמָן — אֲסוּרִין."
Chullin 14b:11,"רַבִּי יְהוּדָה אוֹמֵר: אִם לָאוֹכָלִין, — הַיּוֹצֵא מֵהֶן מוּתָּר, וְאִם לְמַשְׁקִין — הַיּוֹצֵא מֵהֶן אָסוּר. —"
Chullin 14b:12,"לָאו אִתְּמַר עֲלַהּ, אָמַר רַב יְהוּדָה אָמַר שְׁמוּאֵל: מוֹדֶה הָיָה רַבִּי יְהוּדָה לַחֲכָמִים בְּסַלֵּי זֵיתִים וַעֲנָבִים?"
Chullin 14b:13,"אַלְמָא, כֵּיוָן דְּלִסְחִיטָה קָיְימִי — יָהֵיב דַּעְתֵּיהּ. הָכָא נָמֵי: כֵּיוָן דְּלִשְׁחִיטָה קָיְימָא — יָהֵיב דַּעְתֵּיהּ!"
Chullin 14b:14,"מִידֵּי הוּא טַעְמָא, אֶלָּא לְרַב הָאָמַר רַב: חָלוּק הָיָה רַבִּי יְהוּדָה אֲפִילּוּ בְּסַלֵּי זֵיתִים וַעֲנָבִים! —"
Chullin 14b:15,"אֶלָּא אָמַר רַב שֵׁשֶׁת בְּרֵיהּ דְּרַב אִידִי: — רַבִּי יְהוּדָה דְּנֵרוֹת הִיא, דְּתַנְיָא: מְטַלְטְלִין נֵר חָדָשׁ, אֲבָל לֹא יָשָׁן, — דִּבְרֵי רַבִּי יְהוּדָה."
Chullin 14b:16,"אֵימַר דְּשָׁמְעַתְּ לֵיהּ לְרַבִּי יְהוּדָה בְּמוּקְצֶה מֵחֲמַת מִיאוּס, מוּקְצֶה מֵחֲמַת אִיסּוּר מִי שָׁמְעַתְּ לֵיהּ? אִין, דִּתְנַן, רַבִּי יְהוּדָה אוֹמֵר:"
Chullin 15a:1,"כׇּל נֵרוֹת שֶׁל מַתֶּכֶת מִטַּלְטְלִין, חוּץ מִן הַנֵּר שֶׁהִדְלִיקוּ בּוֹ בְּאוֹתָהּ שַׁבָּת."
Chullin 15a:2,"וְדִלְמָא שָׁאנֵי הָתָם, דְּהוּא דָּחֵי לֵיהּ בְּיָדַיִם! —"
Chullin 15a:3,"אֶלָּא אָמַר רַב אָשֵׁי: רַבִּי יְהוּדָה דִּמְבַשֵּׁל הִיא. דִּתְנַן: הַמְבַשֵּׁל בְּשַׁבָּת, בְּשׁוֹגֵג — יֹאכַל, בְּמֵזִיד — לֹא יֹאכַל, דִּבְרֵי רַבִּי מֵאִיר."
Chullin 15a:4,"רַבִּי יְהוּדָה אוֹמֵר: בְּשׁוֹגֵג — יֹאכַל בְּמוֹצָאֵי שַׁבָּת, בְּמֵזִיד — לֹא יֹאכַל עוֹלָמִית."
Chullin 15a:5,"רַבִּי יוֹחָנָן הַסַּנְדְּלָר אוֹמֵר: בְּשׁוֹגֵג — יֵאָכֵל לְמוֹצָאֵי שַׁבָּת, לַאֲחֵרִים וְלֹא לוֹ, בְּמֵזִיד — לֹא יֵאָכֵל עוֹלָמִית לֹא לוֹ וְלֹא לַאֲחֵרִים."
Chullin 15a:6,"וְנוֹקְמַהּ, בְּמֵזִיד, וְרַבִּי מֵאִיר!"
Chullin 15a:7,"לָא סָלְקָא דַּעְתָּךְ, דְּקָתָנֵי, דֻּומְיָא דְּיוֹם הַכִּפּוּרִים, מָה יוֹם הַכִּפּוּרִים לָא שְׁנָא בְּשׁוֹגֵג וְלָא שְׁנָא בְּמֵזִיד — לָא אָכֵיל, אַף הָכָא נָמֵי, לָא שְׁנָא בְּשׁוֹגֵג וְלָא שְׁנָא בְּמֵזִיד — לָא אָכֵיל."
Chullin 15a:8,"וּמִי מָצֵית מוֹקְמַתְּ לַהּ בְּשׁוֹגֵג וְרַבִּי יְהוּדָה? וְהָא ""אַף עַל פִּי שֶׁמִּתְחַיֵּיב בְּנַפְשׁוֹ"" קָתָנֵי! הָכִי קָאָמַר: אַף עַל פִּי דִּבְמֵזִיד מִתְחַיֵּיב בְּנַפְשׁוֹ הוּא, הָכָא דִּבְשׁוֹגֵג שְׁחִיטָתוֹ כְּשֵׁרָה."
Chullin 15a:9,"וְנוֹקְמַהּ, כְּרַבִּי יוֹחָנָן הַסַּנְדְּלָר דְּאָמַר: לָא שְׁנָא בְּשׁוֹגֵג וְלָא שְׁנָא בְּמֵזִיד — לָא אָכֵיל! רַבִּי יוֹחָנָן הַסַּנְדְּלָר קָמְפַלֵּיג בְּמוֹצָאֵי שַׁבָּת, לַאֲחֵרִים וְלֹא לוֹ, תַּנָּא ""דִּידַן שְׁחִיטָתוֹ"" כְּשֵׁרָה קָתָנֵי, — לָא שְׁנָא לוֹ וְלָא שְׁנָא לַאֲחֵרִים."
Chullin 15a:10,"תָּנֵי תַּנָּא קַמֵּיהּ דְּרַב: הַמְבַשֵּׁל בְּשַׁבָּת, בְּשׁוֹגֵג — יֹאכַל, בְּמֵזִיד — לֹא יֹאכַל, וּמְשַׁתֵּיק לֵיהּ רַב."
Chullin 15a:11,"מַאי טַעְמָא מְשַׁתֵּיק לֵיהּ? אִילֵּימָא מִשּׁוּם דִּסְבִירָא לֵיהּ כְּרַבִּי יְהוּדָה, וְתַנָּא תָּנֵי כְּרַבִּי מֵאִיר, מִשּׁוּם דִּסְבִירָא לֵיהּ כְּרַבִּי יְהוּדָה, מַאן דְּתָנֵי כְּרַבִּי מֵאִיר מְשַׁתֵּיק לֵיהּ?!"
Chullin 15a:12,"וְעוֹד, מִי סָבַר לַהּ כְּרַבִּי יְהוּדָה? וְהָאָמַר רַב חָנָן בַּר אַמֵּי: כִּי מוֹרִי לְהוּ רַב לְתַלְמִידֵיהּ — מוֹרֵי לְהוּ כְּרַבִּי מֵאִיר, וְכִי דָּרֵישׁ בְּפִירְקָא — דָּרֵישׁ כְּרַבִּי יְהוּדָה, מִשּׁוּם עַמֵּי הָאָרֶץ!"
Chullin 15a:13,"וְכִי תֵּימָא: תַּנָּא בְּפִירְקֵיהּ תְּנָא קַמֵּיהּ, — אַטּוּ כּוּלֵּי עָלְמָא לְתַנָּא צָיְיתִי? לְאָמוֹרָא צָיְיתִי!"
Chullin 15a:14,"אָמַר רַב נַחְמָן בַּר יִצְחָק: תַּנָּא שׁוֹחֵט תְּנָא קַמֵּיהּ דְּרַב: הַשּׁוֹחֵט בְּשַׁבָּת, בְּשׁוֹגֵג — יֹאכַל, בְּמֵזִיד — לֹא יֹאכַל. אֲמַר לֵיהּ: מַאי דַּעְתָּיךְ? כְּרַבִּי מֵאִיר? עַד כָּאן לָא קָשָׁרֵי רַבִּי מֵאִיר, אֶלָּא בִּמְבַשֵּׁל, דְּרָאוּי לָכוֹס, אֲבָל שׁוֹחֵט, דְּאֵין רָאוּי לָכוֹס — לָא!"
Chullin 15a:15,"וְהָא מַתְנִיתִין דְּשׁוֹחֵט הוּא, וְאָמַר רַב הוּנָא, דָּרֵשׁ חִיָּיא בַּר רַב מִשְּׁמֵיהּ דְּרַב: אֲסוּרָה בַּאֲכִילָה לְיוֹמָא, וְנָסְבִין חַבְרַיָּא לְמֵימֵר רַבִּי יְהוּדָה הִיא: הָא רַבִּי מֵאִיר שָׁרֵי!"
Chullin 15a:16,"כִּי שָׁרֵי רַבִּי מֵאִיר,"
Chullin 15b:1,כְּגוֹן שֶׁהָיָה לוֹ חוֹלֶה מִבְּעוֹד יוֹם.
Chullin 15b:2,"אִי הָכִי, מַאי טַעְמָא דְּרַבִּי יְהוּדָה דְּאָסַר? כְּגוֹן שֶׁהָיָה לוֹ חוֹלֶה וְהִבְרִיא."
Chullin 15b:3,"וְכִי הָא דְּאָמַר רַב אַחָא בַּר אַדָּא אָמַר רַב, וְאָמְרִי לַהּ אָמַר רַבִּי יִצְחָק בַּר אַדָּא אָמַר רַב: הַשּׁוֹחֵט לַחוֹלֶה בְּשַׁבָּת — אָסוּר לַבָּרִיא, הַמְבַשֵּׁל לַחוֹלֶה בְּשַׁבָּת — מוּתָּר לַבָּרִיא."
Chullin 15b:4,"מַאי טַעְמָא? הַאי רָאוּי לָכוֹס, וְהַאי אֵינוֹ רָאוּי לָכוֹס."
Chullin 15b:5,אָמַר רַב פָּפָּא: פְּעָמִים שֶׁהַשּׁוֹחֵט מוּתָּר — כְּגוֹן שֶׁהָיָה לוֹ חוֹלֶה מִבְּעוֹד יוֹם. מְבַשֵּׁל אָסוּר — כְּגוֹן שֶׁקָּצַץ לוֹ דַּלַּעַת.
Chullin 15b:6,"אָמַר רַב דִּימִי מִנְּהַרְדְּעָא, הִלְכְתָא: הַשּׁוֹחֵט לַחוֹלֶה בְּשַׁבָּת — מוּתָּר לַבָּרִיא בְּאוּמְצָא, מַאי טַעְמָא? כֵּיוָן דְּאִי אֶפְשָׁר לִכְזַיִת בָּשָׂר בְּלֹא שְׁחִיטָה, כִּי קָא שָׁחֵיט — אַדַּעְתָּא דְּחוֹלֶה קָא שָׁחֵיט. — הַמְבַשֵּׁל לַחוֹלֶה בְּשַׁבָּת — אָסוּר לַבָּרִיא: גְּזֵירָה שֶׁמָּא יַרְבֶּה בִּשְׁבִילוֹ."
Chullin 15b:7,"מַתְנִי' הַשּׁוֹחֵט בְּמַגַּל יָד, בְּצוֹר, וּבְקָנֶה — שְׁחִיטָתוֹ כְּשֵׁרָה."
Chullin 15b:8,"הַכֹּל שׁוֹחֲטִין, וּלְעוֹלָם שׁוֹחֲטִין, וּבַכֹּל שׁוֹחֲטִין חוּץ מִמַּגַּל קָצִיר וְהַמְּגֵירָה, וְהַשִּׁינַּיִם, וְהַצִּיפּוֹרֶן, מִפְּנֵי שֶׁהֵם חוֹנְקִין."
Chullin 15b:9,"גְּמָ' ""הַשּׁוֹחֵט"": דִּיעֲבַד — אִין, לְכַתְּחִלָּה — לָא: בִּשְׁלָמָא בְּמַגַּל יָד — דִּלְמָא אָתֵי לְמֶעְבַּד בְּאִידַּךְ גִּיסָא, אֶלָּא צוֹר וְקָנֶה לְכִתְחִלָּה לָא? וּרְמִינְהִי: בַּכֹּל שׁוֹחֲטִין, בֵּין בְּצוֹר, בֵּין בִּזְכוּכִית, בֵּין בִּקְרוּמִית שֶׁל קָנֶה!"
Chullin 15b:10,"לָא קַשְׁיָא: כָּאן — בְּתָלוּשׁ, כָּאן — בִּמְחוּבָּר. דְּאָמַר רַב כָּהֲנָא: הַשּׁוֹחֵט בִּמְחוּבָּר לַקַּרְקַע רַבִּי פּוֹסֵל וְרַבִּי חִיָּיא מַכְשִׁיר עַד כָּאן לָא קָא מַכְשִׁיר רַבִּי חִיָּיא אֶלָּא בְּדִיעֲבַד, אֲבָל לְכַתְּחִלָּה לָא."
Chullin 15b:11,"בְּמַאי אוֹקֵימְתַּהּ? כְּרַבִּי חִיָּיא וְדִיעֲבַד אֶלָּא הָא דְּתַנְיָא: בַּכֹּל שׁוֹחֲטִין, בֵּין בְּתָלוּשׁ, בֵּין בִּמְחוּבָּר, בֵּין שֶׁהַסַּכִּין לְמַעְלָה וְצַוַּאר בְּהֵמָה לְמַטָּה, בֵּין שֶׁהַסַּכִּין לְמַטָּה וְצַוַּאר בְּהֵמָה לְמַעְלָה, מַנִּי? לָא רַבִּי וְלָא רַבִּי חִיָּיא, אִי רַבִּי חִיָּיא — דִּיעֲבַד אִין, לְכִתְחִלָּה — לָא, אִי רַבִּי — דִּיעֲבַד נָמֵי לָא!"
Chullin 15b:12,"לְעוֹלָם רַבִּי חִיָּיא, וַאֲפִילּוּ לְכַתְּחִלָּה, וְהַאי דְּקָמִיפַּלְגִי בְּדִיעֲבַד, — לְהוֹדִיעֲךָ כֹּחוֹ דְּרַבִּי."
Chullin 15b:13,"וְאֶלָּא, מַתְנִיתִין דְּקָתָנֵי: ""הַשּׁוֹחֵט"": דִּיעֲבַד — אִין, לְכַתְּחִלָּה — לָא, מַנִּי? לָא רַבִּי וְלָא רַבִּי חִיָּיא, אִי רַבִּי חִיָּיא — אֲפִילּוּ לְכַתְּחִלָּה, אִי רַבִּי — דִּיעֲבַד נָמֵי לָא!"
Chullin 15b:14,"לְעוֹלָם רַבִּי חִיָּיא וַאֲפִילּוּ לְכַתְּחִלָּה, וּמַתְנִיתִין דְּקָתָנֵי ""הַשּׁוֹחֵט"", — רַבִּי הִיא."
Chullin 15b:15,"קַשְׁיָא דְּרַבִּי אַדְּרַבִּי! לָא קַשְׁיָא: כָּאן — בִּמְחוּבָּר מֵעִיקָּרוֹ, כָּאן — בְּתָלוּשׁ וּלְבַסּוֹף חִיבְּרוֹ."
Chullin 15b:16,"וּמְנָא תֵּימְרָא דְּשָׁנֵי לַן, בֵּין מְחוּבָּר מֵעִיקָּרוֹ לְתָלוּשׁ וּלְבַסּוֹף חִיבְּרוֹ? דְּתַנְיָא: הַשּׁוֹחֵט בְּמוּכְנִי שְׁחִיטָתוֹ כְּשֵׁרָה, בִּמְחוּבָּר לַקַּרְקַע — שְׁחִיטָתוֹ כְּשֵׁרָה, נָעַץ סַכִּין בַּכּוֹתֶל וְשָׁחַט בָּהּ, — שְׁחִיטָתוֹ כְּשֵׁרָה. הָיָה צוֹר יוֹצֵא מִן הַכּוֹתֶל, אוֹ קָנֶה עוֹלֶה מֵאֵלָיו, וְשָׁחַט בּוֹ — שְׁחִיטָתוֹ פְּסוּלָה"
Chullin 16a:1,"קַשְׁיָין אַהֲדָדֵי! — אֶלָּא לָאו שְׁמַע מִינַּהּ שָׁאנֵי בֵּין מְחוּבָּר מֵעִיקָּרוֹ, לְתָלוּשׁ וּלְבַסּוֹף חִבְּרוֹ? שְׁמַע מִינַּהּ."
Chullin 16a:2,אָמַר מָר: הַשּׁוֹחֵט בְּמוּכְנִי — שְׁחִיטָתוֹ כְּשֵׁרָה. וְהָתַנְיָא: שְׁחִיטָתוֹ פְּסוּלָה! לָא קַשְׁיָא: הָא בְּסַרְנָא דְּפַחְרָא. הָא בְּסַרְנָא דְּמַיָּא.
Chullin 16a:3,"וְאִיבָּעֵית אֵימָא: הָא וְהָא בְּסַרְנָא דְּמַיָּא, וְלָא קַשְׁיָא: הָא בְּכֹחַ רִאשׁוֹן, הָא בְּכֹחַ שֵׁנִי."
Chullin 16a:4,"וְכִי הָא דְּאָמַר רַב פָּפָּא: הַאי מַאן דְּכַפְתֵיהּ לְחַבְרֵיהּ וְאַשְׁקֵיל עֲלֵיהּ בִּידְקָא דְּמַיָּא וּמִית — חַיָּיב, מַאי טַעְמָא? גִּירֵי דִּידֵיהּ הוּא דְּאַהֲנִי בֵּיהּ: וְהָנֵי מִילֵּי בְּכֹחַ רִאשׁוֹן, אֲבָל בְּכֹחַ שֵׁנִי, — גְּרָמָא בְּעָלְמָא הוּא."
