Index Title,Moed Katan
Moed Katan 10b:3,"Raba erlaubte einem Vieh am Halbfeste Blut abzuziehen; da sprach Abajje zu ihm: Es gibt eine Lehre als Stütze für dich: Man darf am Halbfeste einem Vieh Blut abziehen, und man unterlasse es nicht, ihm Arzneimittel zu geben. 
"
Moed Katan 10b:4,"Raba erlaubte feine Kleider zu glätten, weil dies eine Laienarbeit ist. R. Jiçḥaq b. Ami sagte im Namen R. Ḥisdas: Einen Ärmel falten ist verboten, weil dies eine Handwerkerarbeit ist.
"
Moed Katan 10b:5,"Raba sagte: Den Boden glätten wegen der Tenne ist erlaubt, wenn aber wegen des Bodens<sup>169</sup><i class=""footnote"">Um da zu pflanzen; es hat dann den Anschein des Pflügens.</i>, so ist es verboten. – 
"
Moed Katan 10b:6,"Wie ist dies festzustellen? Wenn man [die Erde] von einem Hügel auf einen Hügel oder aus einer Vertiefung in eine Vertiefung [wirft], so erfolgt es wegen der Tenne, wenn man sie aber von einem Hügel in eine Vertiefung wirft, so erfolgt es wegen des Bodens.
"
Moed Katan 10b:7,"Ferner sagte Raba: Späne zusammensuchen wegen des Holzes ist erlaubt, wenn aber wegen des Bodens, so ist es verboten. – Wie ist dies festzustellen? – Wenn man die großen aufliest und die kleinen zurückläßt, so erfolgt es wegen des Holzes, wenn man aber die großen und die kleinen aufliest, so erfolgt es wegen des Bodens.
"
Moed Katan 10b:8,"Ferner sagte Raba: Das Wasser auf sein Grundstück leiten ist wegen der Fische erlaubt, wenn aber wegen des Bodens, so ist es verboten. – 
"
Moed Katan 10b:9,"Wie ist dies festzustellen? – Wenn man zwei Öffnungen macht, eine oben und eine unten, so erfolgt es wegen der Fische, wenn aber nur eine, so erfolgt es wegen des Bodens.
"
Moed Katan 10b:10,"Ferner sagte Raba: Eine Palme beschneiden wegen [der Zweige] für das Vieh ist erlaubt, wenn aber wegen der Palme, so ist es verboten. – Wie ist dies festzustellen? – Nimmt man alles von einer Seite, so erfolgt es für das Vieh, wenn von der einen Seite und von der anderen Seite, so erfolgt es wegen der Palme.
"
Moed Katan 10b:11,"Ferner sagte Raba: Unreife Datteln darf man [zum Essen] zerschneiden, sie auszupressen ist verboten. R. Papa sagte: Da solche wurmstichig werden, so gleichen sie leichtverderblicher Ware und es ist erlaubt.
"
Moed Katan 10b:12,"Ferner sagte Raba: Jeder Warenhandel ist am [Halbfeste] verboten. R. Jose b. Abin sagte: Ist es eine leichtverderbliche [Ware], so ist es erlaubt. Rabina hatte Ware, die er für sechstausend [ ] verkaufen konnte; doch schob er den Verkauf bis nach dem Feste auf. Später verkaufte er sie für zwölftausend [ ].
"
Moed Katan 10b:13,"Rabina hatte von den Leuten in der Burg Sanvata Geld einzufordern; da kam er vor R. Aši und fragte ihn, ob er [am Halbfeste] zu ihnen gehen dürfe. Dieser erwiderte: Da du sie nur heute antreffen kannst und nicht an einem anderen Tage, so gleicht es [dem Verkaufe] einer leichtverderblichen Ware, und es ist erlaubt. 
"
Moed Katan 10b:14,"Ähnlich wird vom Götzendienste<sup>170</sup><i class=""footnote"">Dh. von den Götzendienern, sc. vom Handelsverkehr mit ihnen an ihren Feiertagen, der verboten ist; cf. Az. Fol. 2a.</i>gelehrt: Man darf zur Messe 
"
Moed Katan 11a:1,"der Nichtjuden gehen und von ihnen Vieh, Sklaven, Mägde, Häuser, Felder und Weinberge ankaufen, dies schriftlich bescheinigen und [das Schriftstück] aufs Amt bringen; denn es ist ebenso, als rette man es aus ihrer Hand.
"
Moed Katan 11a:2,"Rabh erlaubte Ḥija b. Aši am Halbfeste Reusen zu flechten, weil dies eine Laienarbeit ist. Netze zu flechten, ist jedoch verboten, weil dies eine Handwerkerarbeit ist. 
"
Moed Katan 11a:3,"R. Jehuda erlaubte Ami dem Ofensetzer, Öfen zu setzen, ebenso Rabba b. A͑sbi, Siebe zu flechten. – Dem ist ja aber nicht so, Rabba b. Šemuél lehrte ja, alle stimmen überein, daß man keinen Ofen neu setzen dürfe!? – Das ist kein Ein wand; das eine im Sommer und das andere im Winter<sup>171</sup><i class=""footnote"">Im Winter ist es verboten, da er erst nach dem Feste trocken wird, u. erst dann benutzt werden darf.</i>.
"
Moed Katan 11a:4,"<b>M</b><small>AN DARF EIN</small> G<small>ELÄNDER MACHEN, UM EIN</small> D<small>ACH ODER AN EINER</small> G<small>ALERIE,</small> L<small>AIENARBEIT UND KEINE HANDWERKSMÄSSIGE</small> A<small>RBEIT</small>. <sup>x</sup> M<small>AN DARF</small> S<small>PALTE</small><sup>172</sup><i class=""footnote"">An Öfen od. Dächern.</i><small>VERKLEBEN UND SIE MIT EINER</small> W<small>ALZE, MIT DER</small> H<small>AND ODER MIT DEM</small> F<small>USSE GLATTSTREICHEN, JEDOCH NICHT MIT EINER</small> M<small>AURERKELLE</small>. 
"
Moed Katan 11a:5,"W<small>ENN DER</small> A<small>NGELHAKEN, DAS</small> A<small>NGELLOCH, DER</small> A<small>NGELBALKEN, DAS</small> S<small>CHLOSS ODER DER</small> S<small>CHLÜSSEL ZERBROCHEN IST, SO DARF MAN SIE AM</small> H<small>ALBFESTE WIEDER HERSTELLEN</small>. 
"
Moed Katan 11a:6,"E<small>INLEGESPEISEN, VON DENEN MAN NOCH AM</small> F<small>ESTE ESSEN KANN, DARF MAN EINLEGEN</small>.
"
Moed Katan 11a:7,"GEMARA. Was heißt Laienarbeit? R. Joseph erwiderte: Mit Stauden und Lorbeerzweigen. In einer Barajtha wurde gelehrt: Man schichte Steine auf, ohne sie mit Mörtel zu verschmieren.
"
Moed Katan 11a:8,"M<small>AN DARF</small> S<small>PALTE VERKLEBEN UND SIE MIT EINER</small> W<small>ALZE GLATT STREICHEN</small>. Wenn dies, wie du sagst, sogar mit einer Walze erlaubt ist, so ist es ja mit der Hand oder mit dem Fuße selbstverständlich!? – Er meint es wie folgt: man darf Spalte verkleben und sie wie mit einer Walze mit der Hand oder mit dem Fuße glatt streichen, nicht aber mit einer Maurerkelle.
"
Moed Katan 11a:9,"W<small>ENN DER</small> A<small>NGELHAKEN, DAS</small> A<small>NGELLOCH, DER</small> A<small>NGELBALKEN, DAS</small> S<small>CHLOSS ODER DER</small> S<small>CHLÜSSEL ZERBROCHEN IST, SO DARF MAN SIE AM</small> H<small>ALBFESTE WIEDER HERSTELLEN</small>. Ich will auf einen Widerspruch hinweisen: Bis zu seiner Zeit<sup>173</sup><i class=""footnote"">Des Hochpriesters Joḥanan; cf. Ms. V,15.</i>war in Jerušalem der Hammer in Tätigkeit<sup>174</sup><i class=""footnote"">Am Halbfeste wurde gearbeitet.</i>&amp;c. Nur bis zu seiner Zeit, später aber nicht!? – 
"
Moed Katan 11a:10,"Das ist kein Widerspruch; eines gilt vom Schmiedehammer<sup>175</sup><i class=""footnote"">Mit diesem ist es wegen des größeren Geräusches verboten.</i>und eines gilt vom Tischlerhammer. 
"
Moed Katan 11a:11,"R. Ḥisda wandte ein: Demnach könnte man sagen, das starke Geläute sei verboten, das schwache Geläute sei erlaubt!? Vielmehr, erklärte R. Ḥisda, dies ist kein Einwand; eines gilt von einer Sichel<sup>176</sup><i class=""footnote"">Hier in der Bedeutung Säge, die gar kein Geläute hervorruft.</i>und eines gilt von einer Axt. R. Papa erwiderte: Eines gilt von der Zeit vor der Anordnung und eines gilt von der Zeit nach der Anordnung<sup>177</sup><i class=""footnote"">Unsere Mišna von der Zeit vor der Anordnung des Hochpriesters Joḥanan.</i>. 
"
Moed Katan 11a:12,"R. Aši erklärte: Eines nach R. Jehuda und eines nach R. Jose. R. Jiçḥaq b. Evdämi sagte nämlich: Wer lehrte, bei Leichtverderblichem am Halbfeste sei eine Veränderung<sup>178</sup><i class=""footnote"">Die Verrichtung der Arbeit darf nur auf ungewöhnliche Weise erfolgen; hierüber weiter Fol. 12a.</i>erforderlich? Es ist nicht R. Jose. 
"
Moed Katan 11a:13,"Rabina sagte: Nach wessen Ansicht ziehen wir jetzt am Halbfeste die [vorstehenden] Pflöcke aus der Tür heraus? Nach R. Jose.
"
Moed Katan 11a:14,"E<small>INLEGESPEISEN, VON DENEN MAN NOCH AM</small> F<small>ESTE ESSEN KANN, DARF MAN EINLEGEN</small>. Die Einwohner von Leba fischten im Beditha<sup>179</sup><i class=""footnote"">Name eines Flusses. So nach den Kommentaren; der Text ist elliptisch u. variiert.</i>, und die Leute kamen und holten sich Fische; da erlaubte Raba, davon einzusalzen. 
"
Moed Katan 11a:15,"Abajje sprach zu ihm: Wir haben ja aber gelernt, man dürfe Einlegespeisen, nur wenn man davon noch am Feste essen kann, einlegen!? Dieser erwiderte: Da sie von vornherein [die Fische] zum [sofortigen] Essen geholt haben, und nun, wenn man sie liegen läßt, sie verderben, so gleichen sie leichtverderblicher Ware, und es ist erlaubt. 
"
Moed Katan 11a:16,"Manche lesen: Raba erlaubte [die Fische] zu fangen, heimzubringen und einzusalzen. Abajje sprach zu ihm: Wir haben ja aber gelernt, man dürfe Einlegespeisen, nur wenn man davon noch am Feste essen kann, einlegen!? 
"
Moed Katan 11a:17,"Dieser erwiderte: Auch diese kann man durch Abspülen<sup>180</sup><i class=""footnote"">So sinngemäß; wörtl. durch das Fischgefäß. Nach anderer Erkl. wenn man sie gepreßt einlegt; sie ziehen dann weniger Salz ein.</i> [noch am Feste] essen, wenn man sie auspreßt. So wurden solche für Šemuél sechzig Mal abgespült, und er aß sie. Einst kam Raba zum Exilarchen, und nachdem für ihn [eingelegte Fische] sechzig Mal abgespült wurden, aß er sie. 
"
Moed Katan 11a:18,"Einst kam Rabh zu Bar Sapir und man setzte ihnen Fische vor, die ein Drittel gekocht, ein Drittel gesalzen und ein Drittel gebraten waren.
"
Moed Katan 11a:19,"Rabh sagte: Abba der Fänger sagte mir: Fische sind kurz vor ihrem Verderben am besten. Ferner sagte Rabh: Abba der Fänger sagte mir: Man brate den Fisch mit seinem Bruder, lege ihn dann in seinen Vater, esse ihn mit seinem Sohne und trinke darauf seinen Vater<sup>181</sup><i class=""footnote"">Vater des Fisches ist das Wasser, Bruder desselben ist das Salz, das ebenfalls aus Wasser gewonnen wird, dessen Sohn ist die Fischtunke.</i>. 
"
Moed Katan 11a:20,"Ferner sagte Rabh: Abba der Fänger sagte mir: Fische, Kresse und Milch trage der Körper und nicht das Bett<sup>182</sup><i class=""footnote"">Dh. man gehe nicht unmittelbar nach dem Genusse derselben zu Bett.</i>. Ferner sagte Rabh: Abba der Fänger sagte mir: Nach Fischen, Kresse und Milch trinke man lieber Wasser als Met oder lieber Met als Wein.
"
Moed Katan 11a:21,
Moed Katan 11b:1,"<sup>i</sup><b>W</b>ENN <small>JEMAND SEINE</small> O<small>LIVEN</small> [<small>ZÜM</small> P<small>RESSEN</small>] <small>BEREITS UMGERÜHRT</small> <small>HAT UND VON EINEM</small> T<small>RAUERFALLE</small><sup>1</sup><i class=""footnote"">Auch an Wochentagen, da einem Leidtragenden die Arbeit verboten ist; die folgenden Fälle sprechen vom Halbfeiertage.</i> <small>ODER EINEM</small> U<small>NFALLE BETROFFEN WIRD, ODER SEINE</small> A<small>RBEITER</small><sup>2</sup><i class=""footnote"">Die die Arbeit vor dem Feste verrichten sollten.</i> <small>IHN ANFÜHREN, SO DARF ER DEN ERSTEN</small> P<small>RESSBALKEN HINAUFLEGEN UND IHN BIS NACH DEM</small> F<small>ESTE LIEGEN LASSEN</small> – <small>SO</small> R. J<small>EHUDA</small>; 
"
Moed Katan 11b:2,"R. J<small>OSE SAGT, ER PRESSE SIE VOLLENDS AUS UND VERSPUNDE</small> [<small>DIE</small> F<small>ÄSSER</small>] <small>AUF GEWÖHNLICHE</small> W<small>EISE</small>.
"
Moed Katan 11b:3,"GEMARA. Er beginnt mit einem Trauerfalle und schließt mit dem Halbfeste<sup>3</sup><i class=""footnote"">Es wird nicht angegeben, ob diese Arbeit während der Trauer erlaubt od. verboten ist.</i>!? R. Šiša, Sohn des R. Idi, erwiderte: Dies besagt, daß, was am Halbfeste erlaubt ist, in den Trauertagen verboten sei. 
"
Moed Katan 11b:4,"R. Aši erwiderte: Er lehrt es als Selbstverständliches: selbstverständlich ist es in den Trauertagen erlaubt, wo dies<sup>4</sup><i class=""footnote"">Das Verbot der Arbeit.</i> nur rabbanitisch ist, aber auch am Halbfeste, an dem die Arbeit nach der Tora verboten ist, ist es erlaubt, wenn ein Schaden vorliegt. 
"
Moed Katan 11b:5,"Übereinstimmend mit R. Šiša, dem Sohne R. Idis, wird gelehrt: Folgende Arbeiten müssen für den Leidtragenden während seiner Trauer andere verrichten; den Preßbalken auf seine umgerührten Oliven legen, seinen Krug verspunden, seinen Flachs aus dem Beizwasser und seine Wolle aus dem Kessel herausnehmen, auch sprenge man sein Feld, sobald die Bewässerungszeit heranreicht. 
"
Moed Katan 11b:6,"R. Jehuda sagt, man besäe auch sein Ackerfeld und sein Flachsfeld. Man entgegnete ihm: Wenn es auch nicht mit Frühgetreide besät wird, so kann es ja mit Spätgetreide besät werden; wenn es auch nicht mit Flachs bepflanzt wird, so kann es ja mit einer anderen Art bepflanzt<sup>5</sup><i class=""footnote"">Der Schaden ist unwesentlich.</i> werden. 
"
Moed Katan 11b:7,"R. Šimo͑n b. Gamliél sagte: Wenn seine Oliven umgerührt sind und kein anderer Meister als er da ist, wenn sein Krug zu verspunden ist, und kein anderer Meister als er da ist, wenn sein Flachs aus dem Beizwasser oder seine Wolle aus dem Kessel herauszunehmen ist, und kein anderer Meister als er da ist, so tue er es selber heimlich. 
"
Moed Katan 11b:8,"Noch mehr sagte R. Šimo͑n b. Gamliél: Wenn er öffentlicher Bader, Barbier oder Badediener ist und die Festzeit heranreicht, und kein anderer als er da ist, so arbeite er. 
"
Moed Katan 11b:9,"Für Quotenpächter, Halbpächter und Ganzpächter<sup>6</sup><i class=""footnote"">Der Quotenpächter zahlt eine Quote des Ertrages, der Halbpächter ein vereinbartes Quantum des Ertrages u. der Ganzpächter mit barem Gelde, ohne Rücksicht auf den Ertrag.</i> müssen andere die Arbeit verrichten. Eseltreiber, Kameltreiber und Schiffer dürfen nicht arbeiten; wenn sie aber bei anderen verpachtet oder vermietet sind, so dürfen sie arbeiten. Der Taglöhner darf sogar in einer anderen Stadt nicht arbeiten. Hat er fremde Arbeit bei sich, so darf er nicht arbeiten, selbst eine Akkordarbeit. – 
"
Moed Katan 11b:10,"‘Selbst eine Akkordarbeit’. Demnach um so weniger, wenn keine Akkordarbeit; im Gegenteil, die Akkordarbeit gleicht ja seiner eigenen!? – Sage vielmehr: er darf nicht arbeiten, einerlei, ob es eine Akkordarbeit oder keine Akkordarbeit ist. 
"
Moed Katan 11b:11,"Hat er eine Arbeit bei anderen, so dürfen sie in seinem Hause nicht arbeiten, und in einem fremden Hause wohl arbeiten.
"
Moed Katan 11b:12,"Marjon, Sohn des Rabin, und Mar, Sohn des R. Aḥa, des Sohnes Rabas, hatten gemeinsam ein Ochsengespann, und als einst bei Mar, dem Sohne R. Aḥas, des Sohnes Rabas, ein Trauerfall sich ereignete, trennte er das Gespann<sup>7</sup><i class=""footnote"">Da er auch sein Tier nicht arbeiten lassen durfte.</i>. R. Aši sprach: Dies tut ein bedeutender Mann wie Mar, der Sohn R. Aḥas! Wenn er seinen Schaden nicht berücksichtigt, sollte er denn den Schaden anderer nicht berücksichtigen<sup>8</sup><i class=""footnote"">Dadurch konnte auch sein Sozius nicht arbeiten.</i>!? Es wird ja gelehrt, daß, wenn [Leidtragende] bei anderen verpachtet oder vermietet sind, sie arbeiten dürfen. 
"
Moed Katan 11b:13,"Er aber war der Ansicht, bei einem angesehenen Manne sei es anders.
"
Moed Katan 12a:1,"Šemuél sagte: Innerhalb des Stadtgebietes darf man<sup>9</sup><i class=""footnote"">An Nichtjuden, die am Šabbath arbeiten.</i>keine Akkordarbeit geben, außerhalb des Stadtgebietes ist es erlaubt. 
"
Moed Katan 12a:2,"R. Papa sagte: Auch außerhalb des Stadtgebietes ist es nur erlaubt, wenn keine andere Stadt in der Nähe ist, wenn aber eine andere Stadt in der Nähe ist, ist es verboten<sup>10</sup><i class=""footnote"">Die anderen könnten glauben, man habe sie ihnen am Sabbath gegeben.</i>. 
"
Moed Katan 12a:3,"R. Mešaršeja sagte: Auch wenn keine Stadt in der Nähe ist, nur an Šabbathen und Feiertagen, weil dann nur selten Leute hinkommen, nicht aber am Halbfeste, weil dann oft Leute hinkommen. 
"
Moed Katan 12a:4,"Für Mar Zuṭra, den Sohn des R. Naḥman, bauten Akkordarbeiter ein Landhaus außerhalb des Stadtgebietes. Einst kamen da R. Saphra und R. Hona b. Ḥenana und sie betraten es nicht. Manche sagen, auch er selber betrat es nicht. – 
"
Moed Katan 12a:5,"Šemuél sagte ja aber, Akkordarbeit er dürfen außerhalb des Stadtgebietes arbeiten!? – Anders ist es bei einem angesehenen Manne. Manche sagen, er habe ihnen mit Stroh ausgeholfen. 
"
Moed Katan 12a:6,"R. Ḥama erlaubte den Tischdienern des Exilarchen am Halbfeste Arbeit zu verrichten; er sagte nämlich, da sie weiter keinen Lohn als eine Vergütung erhalten, kommt es darauf nicht an<sup>11</sup><i class=""footnote"">Es ist keine Lohnarbeit.</i>.
"
Moed Katan 12a:7,"Die Rabbanan lehrten: Man darf Akkordarbeit am Halbfeste vergeben, sie nach dem Feste zu verrichten; am Halbfeste selbst ist es verboten. Die Regel hierbei ist: Wenn man selbst arbeiten darf, darf man einen Nichtjuden zu arbeiten beauftragen, wenn man selbst nicht arbeiten darf, darf man auch einen Nichtjuden zu arbeiten nicht beauftragen. Ein Anderes lehrt: Man darf Akkordarbeit am Halbfeste vergeben, sie nach dem Feste zu verrichten, nur darf man nicht messen, wiegen und zählen, wie man es am Wochentage tut.
"
Moed Katan 12a:8,"Die Rabbanan lehrten: Man darf am Halbfeste kein Tier belegen; desgleichen darf man ein Erstgeborenes oder ein unbrauchbar gewordenes Opfertier nicht belegen<sup>12</sup><i class=""footnote"">Dies wird als Arbeit angesehen, wofür ein solches Tier nicht verwendet werden darf.</i>. 
"
Moed Katan 12a:9,"Ein Anderes lehrt: Man darf am Halbfeste kein Tier belegen; R. Jehuda sagt, wenn eine Eselin nach einem Männchen verlangt, so darf man sie mit einem Männchen belegen, damit sie nicht erkalte; andere Tiere bringe man in den Rinderstall<sup>13</sup><i class=""footnote"">Ohne dabei irgendwelche Hilfe zu leisten.</i>.
"
Moed Katan 12a:10,"Die Rabbanan lehrten: Man darf weder am Šabbath noch am Feste noch am Halbfeste [das Feld] pferchen; kommen die Tiere von selbst, so ist es erlaubt, 
"
Moed Katan 12a:11,"jedoch darf man ihnen nicht behilflich sein, auch ihnen keinen Wächter zum Bewachen der Schafe zuteilen. Sind sie auf Wochen, Monate, Jahre oder ein ganzes Septennium gemietet, so darf man ihnen behilflich sein, und ihnen einen Wächter zuteilen, die Schafe zu hüten. Rabbi sagte: Am Šabbath nur für einen Dank, am Feste für Kost, und am Halbfeste auch für Belohnung. R. Joseph sagte: Die Halakha ist wie Rabbi.
"
Moed Katan 12a:12,"<sup>ii</sup><b>E</b><small>BENSO DARF ER, WENN ER SEINEN</small> W<small>EIN BEREITS IN DER</small> P<small>RESSGRUBE HAT UND VON EINEM</small> T<small>RAUERFALLE ODER EINEM</small> U<small>NFALLE BETROFFEN WIRD, ODER</small> [<small>SEINE</small> A<small>RBEITER</small>] <small>IHN ANFÜHREN, DEN</small> W<small>EIN VOLLENDS ABFÜLLEN UND DAS</small> F<small>ASS WIE GEWÖHNLICH VERSPUNDEN</small> – <small>SO</small> R. J<small>OSE;</small> R. J<small>EHUDA SAGT, ER DÜRFE IHN NUR MIT</small> B<small>RETTERN ZUDECKEN, DAMIT ER NICHT SAUER WERDE</small>.
"
